t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1789680978.738422,0.2000,83.0689,5.232718e+11,1.061448e+12,1.061037e+12,5.232012e+11,7.064781e+07,1.060543e+12,4.945347e+08,39,36,37,39.0,1.060543e+12
1789680978.938422,0.2000,95.1763,5.233452e+11,5.242095e+11,5.242095e+11,5.232012e+11,1.440481e+08,5.232012e+11,1.008337e+09,0,37,37,0.0,5.232012e+11
1789680979.138422,0.2000,107.7230,5.234259e+11,5.247747e+11,5.247747e+11,5.232012e+11,2.247885e+08,5.232012e+11,1.573519e+09,0,37,37,0.0,5.232012e+11
1789680979.338422,0.2000,111.5775,5.235039e+11,5.253206e+11,5.253206e+11,5.232012e+11,3.027763e+08,5.232012e+11,2.119434e+09,0,37,37,0.0,5.232012e+11
1789680979.538422,0.2000,111.9444,5.235810e+11,5.258601e+11,5.258601e+11,5.232012e+11,3.798467e+08,5.232012e+11,2.658927e+09,0,37,37,0.0,5.232012e+11
1789680979.738422,0.2000,112.0125,5.095065e+11,5.121819e+11,5.121819e+11,5.090606e+11,4.459069e+08,5.090606e+11,3.121349e+09,0,36,36,0.0,5.090606e+11
1789680979.938422,0.2000,112.5014,5.237379e+11,5.269583e+11,5.269583e+11,5.232012e+11,5.367398e+08,5.232012e+11,3.757179e+09,0,37,37,0.0,5.232012e+11
1789680980.138422,0.2000,112.3901,5.233580e+11,8.498408e+11,8.495326e+11,5.232012e+11,1.568932e+08,8.484343e+11,1.098252e+09,24,36,37,24.0,8.484343e+11
1789680980.338422,0.2000,112.2549,5.233516e+11,8.781027e+11,8.777687e+11,5.232012e+11,1.504707e+08,8.767154e+11,1.053295e+09,26,36,37,26.0,8.767154e+11
1789680980.538422,0.2000,111.7492,5.233131e+11,5.239847e+11,5.239847e+11,5.232012e+11,1.119355e+08,5.232012e+11,7.835484e+08,0,37,37,0.0,5.232012e+11
1789680980.738422,0.2000,111.8373,5.092478e+11,5.103708e+11,5.103708e+11,5.090606e+11,1.871708e+08,5.090606e+11,1.310196e+09,0,36,36,0.0,5.090606e+11
1789680980.938422,0.2000,111.7298,5.234700e+11,5.250830e+11,5.250830e+11,5.232012e+11,2.688287e+08,5.232012e+11,1.881801e+09,0,37,37,0.0,5.232012e+11
1789680981.138422,0.2000,111.8466,5.235470e+11,5.256224e+11,5.256224e+11,5.232012e+11,3.458990e+08,5.232012e+11,2.421293e+09,0,37,37,0.0,5.232012e+11
1789680981.338422,0.2000,111.9426,5.236269e+11,5.261812e+11,5.261812e+11,5.232012e+11,4.257219e+08,5.232012e+11,2.980053e+09,0,37,37,0.0,5.232012e+11
1789680981.538423,0.2000,112.0498,5.237058e+11,5.267335e+11,5.267335e+11,5.232012e+11,5.046272e+08,5.232012e+11,3.532390e+09,0,37,37,0.0,5.232012e+11
1789680981.738422,0.2000,112.1530,4.954219e+11,1.022366e+12,1.021634e+12,4.949200e+11,5.018747e+08,1.018121e+12,3.513123e+09,38,34,35,38.0,1.018121e+12
1789680981.938423,0.2000,111.6527,5.233379e+11,5.241581e+11,5.241581e+11,5.232012e+11,1.367081e+08,5.232012e+11,9.569567e+08,0,37,37,0.0,5.232012e+11
1789680982.138422,0.2000,111.4652,5.234149e+11,5.246976e+11,5.246976e+11,5.232012e+11,2.137784e+08,5.232012e+11,1.496449e+09,0,37,37,0.0,5.232012e+11
1789680982.338423,0.2000,111.3637,5.374628e+11,7.646570e+11,7.644386e+11,5.373417e+11,1.211105e+08,7.635909e+11,8.477737e+08,17,37,38,17.0,7.635909e+11
1789680982.538423,0.2000,111.3283,5.092037e+11,5.100625e+11,5.100625e+11,5.090606e+11,1.431306e+08,5.090606e+11,1.001914e+09,0,36,36,0.0,5.090606e+11
1789680982.738423,0.2000,111.0590,5.092340e+11,1.431531e+12,1.429412e+12,5.090606e+11,1.734083e+08,1.428198e+12,1.213858e+09,66,35,36,66.0,1.428198e+12
1789680982.938423,0.2000,111.3406,5.234571e+11,5.249930e+11,5.249930e+11,5.232012e+11,2.559836e+08,5.232012e+11,1.791885e+09,0,37,37,0.0,5.232012e+11
1789680983.138423,0.2000,111.7481,5.235360e+11,5.255454e+11,5.255454e+11,5.232012e+11,3.348890e+08,5.232012e+11,2.344223e+09,0,37,37,0.0,5.232012e+11
1789680983.338423,0.2000,111.9139,5.236131e+11,5.260849e+11,5.260849e+11,5.232012e+11,4.119593e+08,5.232012e+11,2.883715e+09,0,37,37,0.0,5.232012e+11
1789680983.538423,0.2000,112.0208,5.236076e+11,1.007500e+12,1.006826e+12,5.232012e+11,4.064543e+08,1.003981e+12,2.845180e+09,35,36,37,35.0,1.003981e+12
1789680983.738423,0.2000,111.9450,5.232846e+11,7.785599e+11,7.783159e+11,5.232012e+11,8.349286e+07,7.777314e+11,5.844500e+08,19,36,37,19.0,7.777314e+11
1789680983.938423,0.2000,111.8099,5.233580e+11,5.242994e+11,5.242994e+11,5.232012e+11,1.568932e+08,5.232012e+11,1.098252e+09,0,37,37,0.0,5.232012e+11
1789680984.138423,0.2000,111.5360,5.092881e+11,5.106534e+11,5.106534e+11,5.090606e+11,2.275410e+08,5.090606e+11,1.592787e+09,0,36,36,0.0,5.090606e+11
1789680984.338423,0.2000,111.2109,5.093615e+11,5.111672e+11,5.111672e+11,5.090606e+11,3.009413e+08,5.090606e+11,2.106589e+09,0,36,36,0.0,5.090606e+11
1789680984.538423,0.2000,110.7906,5.233966e+11,1.105142e+12,1.104333e+12,5.232012e+11,1.954284e+08,1.102965e+12,1.367998e+09,42,36,37,42.0,1.102965e+12
1789680984.738423,0.2000,110.9726,5.233947e+11,5.245563e+11,5.245563e+11,5.232012e+11,1.935933e+08,5.232012e+11,1.355153e+09,0,37,37,0.0,5.232012e+11
1789680984.938423,0.2000,111.5645,5.234718e+11,5.250958e+11,5.250958e+11,5.232012e+11,2.706637e+08,5.232012e+11,1.894646e+09,0,37,37,0.0,5.232012e+11
1789680985.138423,0.2000,111.5987,5.235489e+11,5.256353e+11,5.256353e+11,5.232012e+11,3.477340e+08,5.232012e+11,2.434138e+09,0,37,37,0.0,5.232012e+11
1789680985.338423,0.2000,112.2689,5.236296e+11,5.262005e+11,5.262005e+11,5.232012e+11,4.284744e+08,5.232012e+11,2.999321e+09,0,37,37,0.0,5.232012e+11
1789680985.538424,0.2000,112.8633,5.237076e+11,5.267464e+11,5.267464e+11,5.232012e+11,5.064622e+08,5.232012e+11,3.545235e+09,0,37,37,0.0,5.232012e+11
1789680985.738423,0.2000,113.2989,5.237847e+11,5.272859e+11,5.272859e+11,5.232012e+11,5.835325e+08,5.232012e+11,4.084728e+09,0,37,37,0.0,5.232012e+11
1789680985.938424,0.2000,113.2269,5.375656e+11,7.228262e+11,7.227363e+11,5.373417e+11,2.238710e+08,7.211692e+11,1.567097e+09,14,37,38,14.0,7.211692e+11
1789680986.138423,0.2000,113.1194,5.233397e+11,5.241710e+11,5.241710e+11,5.232012e+11,1.385431e+08,5.232012e+11,9.698017e+08,0,37,37,0.0,5.232012e+11
1789680986.338424,0.2000,112.7449,5.234177e+11,5.247169e+11,5.247169e+11,5.232012e+11,2.165309e+08,5.232012e+11,1.515717e+09,0,37,37,0.0,5.232012e+11
1789680986.538424,0.2000,112.5298,5.234984e+11,5.252821e+11,5.252821e+11,5.232012e+11,2.972713e+08,5.232012e+11,2.080899e+09,0,37,37,0.0,5.232012e+11
1789680986.738424,0.2000,112.2839,5.094239e+11,5.116039e+11,5.116039e+11,5.090606e+11,3.633316e+08,5.090606e+11,2.543321e+09,0,36,36,0.0,5.090606e+11
1789680986.938424,0.2000,112.3640,5.236507e+11,5.263482e+11,5.263482e+11,5.232012e+11,4.495770e+08,5.232012e+11,3.147039e+09,0,37,37,0.0,5.232012e+11
1789680987.138424,0.2000,112.3695,5.237315e+11,5.269134e+11,5.269134e+11,5.232012e+11,5.303173e+08,5.232012e+11,3.712221e+09,0,37,37,0.0,5.232012e+11
1789680987.338424,0.2000,112.5289,5.233892e+11,8.075989e+11,8.073292e+11,5.232012e+11,1.880883e+08,8.060126e+11,1.316618e+09,21,36,37,21.0,8.060126e+11
1789680987.538424,0.2000,112.4540,5.092120e+11,5.101203e+11,5.101203e+11,5.090606e+11,1.513882e+08,5.090606e+11,1.059717e+09,0,36,36,0.0,5.090606e+11
1789680987.738424,0.2000,112.3307,5.234342e+11,5.248325e+11,5.248325e+11,5.232012e+11,2.330460e+08,5.232012e+11,1.631322e+09,0,37,37,0.0,5.232012e+11
1789680987.938424,0.2000,112.1168,5.376610e+11,5.395768e+11,5.395768e+11,5.373417e+11,3.192914e+08,5.373417e+11,2.235040e+09,0,38,38,0.0,5.373417e+11
1789680988.138424,0.2000,112.2809,5.235929e+11,5.259436e+11,5.259436e+11,5.232012e+11,3.917742e+08,5.232012e+11,2.742419e+09,0,37,37,0.0,5.232012e+11
1789680988.338424,0.2000,112.3552,5.236718e+11,5.264959e+11,5.264959e+11,5.232012e+11,4.706796e+08,5.232012e+11,3.294757e+09,0,37,37,0.0,5.232012e+11
1789680988.538424,0.2000,112.4409,5.095927e+11,5.127856e+11,5.127856e+11,5.090606e+11,5.321523e+08,5.090606e+11,3.725066e+09,0,36,36,0.0,5.090606e+11
1789680988.738424,0.2000,112.6168,5.375234e+11,8.216946e+11,8.214248e+11,5.373417e+11,1.816658e+08,8.201532e+11,1.271661e+09,21,37,38,21.0,8.201532e+11
1789680988.938424,0.2000,112.7546,5.233626e+11,5.243315e+11,5.243315e+11,5.232012e+11,1.614807e+08,5.232012e+11,1.130365e+09,0,37,37,0.0,5.232012e+11
1789680989.138424,0.2000,112.6433,5.092918e+11,5.106791e+11,5.106791e+11,5.090606e+11,2.312110e+08,5.090606e+11,1.618477e+09,0,36,36,0.0,5.090606e+11
1789680989.338424,0.2000,112.6264,5.235149e+11,5.253977e+11,5.253977e+11,5.232012e+11,3.137864e+08,5.232012e+11,2.196505e+09,0,37,37,0.0,5.232012e+11
1789680989.538424,0.2000,112.6109,5.235957e+11,5.259628e+11,5.259628e+11,5.232012e+11,3.945267e+08,5.232012e+11,2.761687e+09,0,37,37,0.0,5.232012e+11
1789680989.738424,0.2000,112.5938,5.236737e+11,5.265088e+11,5.265088e+11,5.232012e+11,4.725146e+08,5.232012e+11,3.307602e+09,0,37,37,0.0,5.232012e+11
1789680989.938425,0.2000,112.6844,5.095946e+11,5.127985e+11,5.127985e+11,5.090606e+11,5.339873e+08,5.090606e+11,3.737911e+09,0,36,36,0.0,5.090606e+11
