t_rel_s,measured_w,predicted_w
0.000,290.11,75.65
0.200,292.50,75.65
0.400,301.43,75.65
0.600,296.66,75.65
0.800,293.17,75.65
1.000,316.25,98.01
1.200,303.20,234.64
1.400,270.36,326.58
1.600,292.34,305.00
1.800,294.12,236.77
2.000,265.83,283.88
2.200,279.05,284.84
2.400,284.82,332.72
2.600,292.32,310.36
2.800,283.41,335.20
3.000,301.10,336.66
3.200,300.32,338.03
3.400,296.29,315.40
3.600,294.61,220.01
3.800,271.75,341.42
4.000,320.77,269.58
4.200,286.01,318.84
4.400,290.64,319.93
4.600,290.56,345.78
4.800,301.08,347.21
5.000,299.11,323.67
5.200,302.71,349.89
5.400,301.13,326.19
5.600,293.03,352.54
5.800,301.28,225.53
6.000,326.80,75.65
6.200,292.61,75.65
6.400,297.63,75.65
6.600,297.42,75.65
6.800,262.28,98.50
7.000,284.70,327.80
7.200,306.19,306.10
7.400,313.28,307.20
7.600,306.04,261.18
7.800,273.31,308.29
8.000,313.99,309.31
8.200,290.90,310.38
8.400,319.70,311.32
8.600,314.40,312.39
8.800,313.44,265.82
9.000,291.95,362.47
9.200,304.28,315.77
9.400,284.11,217.93
9.600,296.59,194.49
9.800,297.12,290.08
10.000,289.34,338.80
10.200,304.01,291.64
10.400,310.55,316.68
10.600,303.25,342.03
10.800,298.75,318.99
11.000,288.46,344.55
11.200,305.11,345.90
11.400,305.17,246.49
11.600,284.31,98.04
11.800,304.00,75.65
12.000,288.97,98.03
12.200,320.69,120.84
12.400,309.79,75.65
12.600,287.27,145.86
12.800,280.18,145.95
13.000,294.51,263.64
13.200,288.22,335.51
13.400,321.75,146.64
13.600,270.05,266.15
13.800,299.97,172.74
14.000,312.10,223.22
14.200,307.45,248.23
14.400,288.00,273.32
14.600,275.56,298.99
14.800,279.77,274.55
15.000,318.29,300.17
15.200,293.44,351.43
15.400,317.37,276.79
15.600,292.74,201.61
15.800,289.90,151.29
16.000,300.63,252.54
16.200,280.20,278.47
16.400,295.90,202.54
16.600,319.34,330.63
16.800,283.70,331.70
17.000,299.80,358.57
17.200,291.51,307.99
17.400,295.77,360.91
17.600,298.56,335.49
17.800,299.58,75.65
18.000,299.68,75.65
18.200,291.57,100.02
18.400,307.08,216.55
18.600,295.40,310.30
18.800,301.20,287.80
19.000,282.73,170.45
19.200,288.20,122.86
19.400,290.62,216.16
19.600,291.69,236.12
19.800,283.67,305.48
20.000,278.70,282.88
20.200,336.54,144.85
20.400,286.77,306.64
20.600,299.56,307.32
20.800,309.02,215.14
21.000,291.75,308.85
21.200,291.30,239.11
21.400,263.87,215.43
21.600,297.67,309.26
21.800,279.93,286.12
22.000,307.42,286.64
22.200,304.03,358.61
22.400,304.67,288.85
22.600,291.44,337.46
22.800,304.52,362.91
23.000,318.89,195.30
23.200,307.62,75.65
23.400,300.88,75.65
23.600,282.71,75.65
23.800,306.21,99.63
24.000,314.10,147.90
24.200,289.85,292.85
24.400,304.16,269.03
24.600,289.81,268.10
24.800,303.71,99.77
25.000,331.10,123.93
25.200,263.71,123.83
25.400,245.18,269.39
25.600,283.73,172.62
25.800,291.71,270.84
26.000,315.85,246.99
26.200,306.65,321.44
26.400,295.07,322.38
26.600,304.89,174.52
26.800,317.26,125.52
27.000,295.32,125.19
27.200,274.89,274.09
27.400,285.18,271.93
27.600,290.66,220.65
27.800,280.60,293.83
28.000,313.33,100.23
28.200,301.36,148.64
28.400,268.84,294.39
28.600,301.91,244.07
28.800,281.59,365.57
29.000,303.15,293.72
29.200,290.73,342.88
29.400,293.88,368.78
29.600,307.65,148.95
29.800,292.34,98.68
30.000,319.65,144.93
30.200,294.93,167.56
30.400,279.68,259.94
30.600,293.55,259.95
30.800,276.84,236.98
31.000,301.42,237.12
31.200,276.00,330.12
31.400,305.41,121.40
31.600,274.98,144.53
31.800,294.87,213.94
32.000,294.75,330.08
32.200,296.73,284.54
32.400,294.87,308.77
32.600,305.25,262.59
32.800,290.67,242.65
33.000,301.91,147.13
33.200,284.19,124.13
33.400,277.68,294.95
33.600,298.48,294.03
33.800,318.95,124.53
34.000,270.50,196.83
34.200,314.17,294.24
34.400,302.48,294.98
34.600,311.51,197.49
34.800,267.38,320.42
35.000,307.94,346.17
35.200,295.81,174.10
35.400,296.60,171.20
35.600,287.33,99.74
