t_rel_s,measured_w,predicted_w
0.000,481.95,404.88
0.200,485.40,530.90
0.400,482.48,552.78
0.600,482.25,559.62
0.800,481.14,550.32
1.000,483.39,491.01
1.200,475.72,494.97
1.400,473.75,515.44
1.600,471.13,554.13
1.800,470.56,559.89
2.000,473.98,420.23
2.200,481.85,531.78
2.400,484.14,553.71
2.600,485.56,560.58
2.800,486.22,551.21
3.000,482.90,474.80
3.200,479.77,543.16
3.400,481.58,498.13
3.600,483.08,569.86
3.800,485.43,437.15
4.000,495.02,499.40
4.200,495.47,551.57
4.400,495.15,558.38
4.600,494.71,549.05
4.800,494.57,538.95
5.000,487.38,427.72
5.200,485.42,527.78
5.400,485.88,514.98
5.600,487.56,570.45
5.800,488.25,335.29
6.000,488.85,529.81
6.200,488.45,551.72
6.400,488.16,542.67
6.600,486.89,532.55
6.800,485.14,538.20
7.000,487.43,443.47
7.200,487.86,527.74
7.400,491.45,547.88
7.600,495.13,536.78
7.800,498.60,361.70
8.000,504.48,547.03
8.200,505.20,553.76
8.400,502.61,544.62
8.600,499.65,534.14
8.800,498.21,539.70
9.000,490.56,443.57
9.200,489.69,479.09
9.400,491.40,548.41
9.600,493.38,519.95
9.800,496.16,370.47
10.000,502.05,533.23
10.200,500.72,555.25
10.400,498.61,545.93
10.600,497.31,502.68
10.800,495.93,539.57
11.000,492.93,443.14
11.200,495.41,478.53
11.400,499.44,564.54
11.600,501.58,485.50
11.800,502.79,412.52
12.000,502.73,551.28
12.200,499.42,526.00
12.400,497.87,531.45
12.600,497.27,552.43
12.800,495.38,442.72
13.000,489.95,459.33
13.200,493.03,511.29
13.400,494.75,548.92
13.600,494.71,466.56
13.800,501.42,441.00
14.000,505.55,554.44
14.200,503.54,528.70
14.400,501.34,517.85
14.600,500.71,522.30
14.800,493.62,410.37
15.000,495.42,507.77
15.200,501.86,510.75
15.400,505.12,531.89
15.600,505.65,380.81
15.800,509.57,535.15
16.000,505.61,525.47
16.200,499.71,562.84
16.400,496.65,519.83
16.600,495.24,474.92
16.800,493.43,442.71
17.000,498.64,492.27
17.200,502.92,544.86
17.400,505.49,499.53
17.600,510.39,403.20
17.800,511.00,538.59
18.000,504.21,528.52
18.200,502.18,550.16
18.400,503.79,522.33
18.600,500.92,459.69
18.800,502.16,376.58
19.000,505.87,491.85
19.200,508.36,561.51
19.400,507.69,465.86
19.600,508.66,445.94
19.800,507.14,540.96
20.000,505.30,530.64
20.200,502.17,536.09
20.400,500.23,524.04
20.600,500.02,378.65
20.800,499.96,490.27
21.000,501.51,492.87
21.200,505.07,512.30
21.400,504.46,396.12
21.600,500.53,459.91
