t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282536.050930,65.709,1695,7601,0.0,0.0,35.0,61.359
1790282536.060996,65.709,1695,7601,0.0,0.0,35.0,61.359
1790282536.070991,65.709,1695,7601,0.0,0.0,35.0,61.359
1790282536.080993,65.709,1695,7601,0.0,0.0,35.0,61.359
1790282536.090989,65.709,1695,7601,0.0,0.0,35.0,61.359
1790282536.100989,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.110993,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.120990,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.130990,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.140988,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.150986,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.160986,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.170989,65.709,1695,7601,0.0,0.0,36.0,61.359
1790282536.180988,65.709,525,7601,0.0,0.0,36.0,61.359
1790282536.190989,65.709,525,7601,0.0,0.0,36.0,61.359
1790282536.200994,67.817,525,7601,0.0,0.0,36.0,84.649
1790282536.210987,67.817,525,7601,0.0,0.0,36.0,84.649
1790282536.220988,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.230988,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.240989,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.250988,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.260986,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.270988,67.817,525,7601,95.0,41.0,36.0,84.649
1790282536.280986,67.817,510,7601,95.0,41.0,36.0,84.649
1790282536.290986,67.817,510,7601,95.0,41.0,36.0,84.649
1790282536.300986,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.310985,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.320986,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.330986,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.340985,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.350986,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.360985,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.370986,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.380985,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.390985,72.263,510,7601,95.0,41.0,36.0,110.256
1790282536.400985,75.873,510,7601,95.0,41.0,36.0,102.255
1790282536.410985,75.873,510,7601,95.0,41.0,36.0,102.255
1790282536.420985,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.430985,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.440985,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.450985,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.460986,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.470986,75.873,510,7601,96.0,43.0,36.0,102.255
1790282536.480985,75.873,495,7601,96.0,43.0,36.0,102.255
1790282536.490985,75.873,495,7601,96.0,43.0,36.0,102.255
1790282536.500986,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.510984,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.520985,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.530985,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.540985,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.550987,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.560986,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.570986,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.580985,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.590986,79.483,495,7601,96.0,43.0,36.0,101.045
1790282536.600985,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.610986,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.620991,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.630987,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.640988,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.650988,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.660987,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.670988,79.012,495,7601,96.0,43.0,36.0,101.258
1790282536.680988,79.012,480,7601,96.0,43.0,36.0,101.258
1790282536.690988,79.012,480,7601,96.0,43.0,36.0,101.258
1790282536.700987,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.710985,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.720988,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.730987,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.740989,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.750988,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.760988,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.770989,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.780989,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.790985,82.455,480,7601,96.0,43.0,36.0,100.665
1790282536.800988,86.018,480,7601,96.0,43.0,36.0,100.565
1790282536.810987,86.018,480,7601,96.0,43.0,36.0,100.565
1790282536.820989,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.830987,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.840985,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.850989,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.860987,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.870988,86.018,480,7601,96.0,42.0,36.0,100.565
1790282536.880987,86.018,450,7601,96.0,42.0,36.0,100.565
1790282536.890986,86.018,450,7601,96.0,42.0,36.0,100.565
1790282536.900988,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.910987,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.920988,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.930985,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.940988,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.950988,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.960987,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.970985,89.535,450,7601,96.0,42.0,36.0,100.092
1790282536.980989,89.535,1095,7601,96.0,42.0,36.0,100.092
1790282536.990989,89.535,1095,7601,96.0,42.0,36.0,100.092
1790282537.000988,92.889,1095,7601,96.0,42.0,36.0,98.265
1790282537.010987,92.889,1095,7601,96.0,42.0,36.0,98.265
1790282537.020986,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.030988,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.040988,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.050987,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.060988,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.070987,92.889,1095,7601,97.0,33.0,36.0,98.265
1790282537.080989,92.889,495,7601,97.0,33.0,36.0,98.265
1790282537.090987,92.889,495,7601,97.0,33.0,36.0,98.265
1790282537.100986,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.110988,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.120987,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.130988,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.140987,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.150985,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.160987,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.170988,95.663,495,7601,97.0,33.0,36.0,91.935
1790282537.180989,95.663,525,7601,97.0,33.0,36.0,91.935
1790282537.190988,95.663,525,7601,97.0,33.0,36.0,91.935
1790282537.200985,99.092,525,7601,97.0,33.0,36.0,99.068
1790282537.210988,99.092,525,7601,97.0,33.0,36.0,99.068
1790282537.220986,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.230988,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.240992,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.250991,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.260988,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.270986,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.280988,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.290987,99.092,525,7601,97.0,44.0,36.0,99.068
1790282537.300988,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.310988,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.320987,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.330988,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.340988,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.350986,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.360987,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.370987,100.658,525,7601,97.0,44.0,36.0,101.840
1790282537.380990,100.658,510,7601,97.0,44.0,36.0,101.840
1790282537.390988,100.658,510,7601,97.0,44.0,36.0,101.840
1790282537.400988,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.410988,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.420986,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.430988,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.440987,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.450988,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.460987,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.470986,99.935,510,7601,97.0,44.0,36.0,102.300
1790282537.480987,99.935,495,7601,97.0,44.0,36.0,102.300
1790282537.490988,99.935,495,7601,97.0,44.0,36.0,102.300
1790282537.500988,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.510987,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.520986,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.530988,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.540988,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.550989,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.560987,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.570987,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.580987,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.590987,99.888,495,7601,97.0,44.0,36.0,101.729
1790282537.600986,99.812,495,7601,97.0,44.0,36.0,100.214
1790282537.610988,99.812,495,7601,97.0,44.0,36.0,100.214
1790282537.620987,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.630988,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.640987,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.650986,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.660987,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.670988,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.680988,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.690986,99.812,495,7601,97.0,42.0,36.0,100.214
1790282537.700948,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.710993,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.720989,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.730989,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.740987,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.750988,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.760988,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.770987,99.737,495,7601,97.0,42.0,36.0,100.433
1790282537.780988,99.737,465,7601,97.0,42.0,36.0,100.433
1790282537.790988,99.737,465,7601,97.0,42.0,36.0,100.433
1790282537.800987,99.729,465,7601,97.0,42.0,36.0,100.569
1790282537.810987,99.729,465,7601,97.0,42.0,36.0,100.569
1790282537.820987,99.729,465,7601,97.0,41.0,36.0,100.569
1790282537.830987,99.729,465,7601,97.0,41.0,36.0,100.569
1790282537.840987,99.729,465,7601,97.0,41.0,36.0,100.569
