t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784617848.461360,0.2000,74.9520,3.829350e+11,1.116778e+13,1.112247e+13,3.817954e+11,1.139540e+09,1.111449e+13,7.976780e+09,681,105,27,681.0,1.111449e+13
1784617848.661360,0.2000,75.0052,4.683051e+11,1.878219e+12,1.878219e+12,4.666389e+11,1.666187e+09,1.866555e+12,1.166331e+10,0,132,33,0.0,1.866555e+12
1784617848.861361,0.2000,74.9519,4.398211e+11,2.019276e+12,2.018205e+12,4.383577e+11,1.463419e+09,2.007961e+12,1.024393e+10,19,123,31,19.0,2.007961e+12
1784617849.061360,0.2000,74.4637,4.819887e+11,1.931583e+12,1.931583e+12,4.807794e+11,1.209270e+09,1.923118e+12,8.464892e+09,0,136,34,0.0,1.923118e+12
1784617849.261361,0.2000,74.3709,4.680656e+11,1.876542e+12,1.876542e+12,4.666389e+11,1.426719e+09,1.866555e+12,9.987031e+09,0,132,33,0.0,1.866555e+12
1784617849.461360,0.2000,74.4667,4.683151e+11,1.878289e+12,1.878289e+12,4.666389e+11,1.676280e+09,1.866555e+12,1.173396e+10,0,132,33,0.0,1.866555e+12
1784617849.661361,0.2000,74.1551,4.540434e+11,2.247410e+12,2.245026e+12,4.524983e+11,1.545077e+09,2.234210e+12,1.081554e+10,31,127,32,31.0,2.234210e+12
1784617849.861361,0.2000,73.8740,4.683151e+11,1.878289e+12,1.878289e+12,4.666389e+11,1.676280e+09,1.866555e+12,1.173396e+10,0,132,33,0.0,1.866555e+12
1784617850.061361,0.2000,74.2038,4.532525e+11,2.510166e+12,2.508160e+12,4.524983e+11,7.541883e+08,2.502881e+12,5.279318e+09,51,126,32,51.0,2.502881e+12
1784617850.261361,0.2000,74.0632,4.818474e+11,1.930594e+12,1.930594e+12,4.807794e+11,1.067975e+09,1.923118e+12,7.475823e+09,0,136,34,0.0,1.923118e+12
1784617850.461361,0.2000,73.9026,4.676848e+11,2.526585e+12,2.524343e+12,4.666389e+11,1.045955e+09,2.517022e+12,7.321682e+09,47,131,33,47.0,2.517022e+12
1784617850.661361,0.2000,73.8148,4.677445e+11,1.874295e+12,1.874295e+12,4.666389e+11,1.105592e+09,1.866555e+12,7.739146e+09,0,132,33,0.0,1.866555e+12
1784617850.861361,0.2000,74.1864,4.821805e+11,1.932925e+12,1.932925e+12,4.807794e+11,1.401029e+09,1.923118e+12,9.807200e+09,0,136,34,0.0,1.923118e+12
1784617851.061361,0.2000,74.5013,4.682518e+11,1.877846e+12,1.877846e+12,4.666389e+11,1.612972e+09,1.866555e+12,1.129080e+10,0,132,33,0.0,1.866555e+12
1784617851.261361,0.2000,74.6782,4.538507e+11,1.947469e+12,1.946725e+12,4.524983e+11,1.352401e+09,1.937258e+12,9.466806e+09,10,127,32,10.0,1.937258e+12
