t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790281293.258928,67.910,1695,7601,0.0,0.0,37.0,61.806
1790281293.269001,67.910,1695,7601,0.0,0.0,37.0,61.806
1790281293.278992,67.910,1695,7601,0.0,0.0,37.0,61.806
1790281293.288991,67.910,1695,7601,0.0,0.0,37.0,61.806
1790281293.298989,67.910,1695,7601,0.0,0.0,38.0,61.806
1790281293.308994,67.910,1695,7601,0.0,0.0,38.0,61.806
1790281293.318994,71.713,1695,7601,0.0,0.0,38.0,103.505
1790281293.328990,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.338988,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.348987,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.358986,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.368987,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.378987,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.388988,71.713,1695,7601,0.0,0.0,37.0,103.505
1790281293.398986,71.713,510,7601,0.0,0.0,37.0,103.505
1790281293.408986,71.713,510,7601,0.0,0.0,37.0,103.505
1790281293.418986,74.693,510,7601,0.0,0.0,37.0,95.491
1790281293.428987,74.693,510,7601,0.0,0.0,37.0,95.491
1790281293.438987,74.693,510,7601,100.0,12.0,37.0,95.491
1790281293.448987,74.693,510,7601,100.0,12.0,37.0,95.491
1790281293.458985,74.693,510,7601,100.0,12.0,37.0,95.491
1790281293.468985,74.693,510,7601,100.0,12.0,37.0,95.491
1790281293.478986,74.693,510,7601,100.0,12.0,38.0,95.491
1790281293.488986,74.693,510,7601,100.0,12.0,38.0,95.491
1790281293.498986,74.693,480,7601,100.0,12.0,38.0,95.491
1790281293.508987,74.693,480,7601,100.0,12.0,38.0,95.491
1790281293.518986,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.528987,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.538985,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.548986,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.558986,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.568990,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.578990,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.588992,78.137,480,7601,100.0,12.0,38.0,100.447
1790281293.598987,78.137,435,7601,100.0,12.0,38.0,100.447
1790281293.608986,78.137,435,7601,100.0,12.0,38.0,100.447
1790281293.618985,81.869,435,7601,100.0,12.0,38.0,102.878
1790281293.628987,81.869,435,7601,100.0,12.0,38.0,102.878
1790281293.638987,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.648988,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.658986,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.668986,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.678985,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.688987,81.869,435,7601,96.0,27.0,38.0,102.878
1790281293.698986,81.869,255,7601,96.0,27.0,38.0,102.878
1790281293.708987,81.869,255,7601,96.0,27.0,38.0,102.878
1790281293.718984,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.728986,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.738988,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.748986,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.758987,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.768986,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.778985,79.812,255,7601,96.0,27.0,37.0,99.143
1790281293.788985,79.812,255,7601,96.0,27.0,37.0,99.143
1790281293.798985,79.812,255,7601,96.0,27.0,37.0,99.143
1790281293.808988,79.812,255,7601,96.0,27.0,38.0,99.143
1790281293.818986,79.812,255,7601,96.0,27.0,38.0,100.482
1790281293.828985,82.823,255,7601,96.0,27.0,38.0,100.482
1790281293.838986,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.848985,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.858986,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.868984,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.878985,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.888986,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.898988,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.908986,82.823,255,7601,98.0,31.0,38.0,100.482
1790281293.918985,82.823,255,7601,98.0,31.0,38.0,99.227
1790281293.928987,86.228,255,7601,98.0,31.0,37.0,99.227
