t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282332.316902,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.327043,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.336973,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.346970,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.356968,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.367128,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.376960,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.386959,66.080,1695,7601,0.0,0.0,36.0,61.804
1790282332.396958,66.080,1695,7601,0.0,0.0,37.0,61.804
1790282332.406958,66.080,1695,7601,0.0,0.0,38.0,61.804
1790282332.416959,66.080,1695,7601,0.0,0.0,38.0,61.804
1790282332.426959,66.080,1695,7601,0.0,0.0,38.0,61.804
1790282332.436958,66.080,1695,7601,0.0,0.0,37.0,61.804
1790282332.446958,66.080,420,7601,0.0,0.0,37.0,61.804
1790282332.456957,66.080,420,7601,0.0,0.0,37.0,61.804
1790282332.466957,69.298,420,7601,0.0,0.0,37.0,97.126
1790282332.476957,69.298,420,7601,0.0,0.0,37.0,97.126
1790282332.486958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.496958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.506958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.516958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.526958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.536958,69.298,420,7601,100.0,15.0,37.0,97.126
1790282332.546958,69.298,480,7601,100.0,15.0,37.0,97.126
1790282332.556957,69.298,480,7601,100.0,15.0,37.0,97.126
1790282332.566957,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.576958,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.586958,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.596958,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.606958,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.616957,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.626959,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.637009,74.072,480,7601,100.0,15.0,37.0,114.212
1790282332.646964,74.072,495,7601,100.0,15.0,37.0,114.212
1790282332.656960,74.072,495,7601,100.0,15.0,37.0,114.212
1790282332.666959,77.502,495,7601,100.0,15.0,37.0,100.828
1790282332.676958,77.502,495,7601,100.0,15.0,37.0,100.828
1790282332.686959,77.502,495,7601,100.0,14.0,37.0,100.828
1790282332.696959,77.502,495,7601,100.0,14.0,37.0,100.828
