t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1789681908.508132,0.2000,123.1781,3.068112e+11,4.762965e+13,4.758701e+13,2.986365e+11,8.174698e+09,4.755431e+13,3.269879e+10,2063,1281,21,2031.0,4.709925e+13
1789681908.708132,0.2000,123.9773,4.302328e+11,2.646510e+13,2.646510e+13,4.124028e+11,1.782999e+10,2.639378e+13,7.131995e+10,0,1856,29,0.0,2.639378e+13
1789681908.908132,0.2000,123.6623,4.372541e+11,2.649319e+13,2.649319e+13,4.124028e+11,2.485125e+10,2.639378e+13,9.940500e+10,0,1856,29,0.0,2.639378e+13
1789681909.108132,0.2000,123.4909,4.442921e+11,2.652134e+13,2.652134e+13,4.124028e+11,3.188929e+10,2.639378e+13,1.275572e+11,0,1856,29,0.0,2.639378e+13
1789681909.308132,0.2000,123.5343,4.357148e+11,2.563378e+13,2.563378e+13,3.981821e+11,3.753273e+10,2.548365e+13,1.501309e+11,0,1792,28,0.0,2.548365e+13
1789681909.508132,0.2000,123.8254,4.417001e+11,2.623077e+13,2.622656e+13,3.981821e+11,4.351800e+10,2.605248e+13,1.740720e+11,42,1790,28,42.0,2.605248e+13
1789681909.708132,0.2000,123.7186,4.148565e+11,2.444616e+13,2.444113e+13,3.697405e+11,4.511603e+10,2.426066e+13,1.804641e+11,44,1662,26,44.0,2.426066e+13
1789681909.908132,0.2000,123.2824,4.685415e+11,2.661834e+13,2.661834e+13,4.124028e+11,5.613866e+10,2.639378e+13,2.245546e+11,0,1856,29,0.0,2.639378e+13
1789681910.108132,0.2000,123.9997,4.756404e+11,2.664673e+13,2.664673e+13,4.124028e+11,6.323752e+10,2.639378e+13,2.529501e+11,0,1856,29,0.0,2.639378e+13
1789681910.308132,0.2000,124.5831,3.511912e+11,4.631841e+13,4.627135e+13,3.270781e+11,2.411305e+10,4.617490e+13,9.645221e+10,1835,1412,23,1675.0,4.389957e+13
1789681910.508132,0.2000,124.9531,4.145168e+11,2.554899e+13,2.554899e+13,3.981821e+11,1.633472e+10,2.548365e+13,6.533887e+10,0,1792,28,0.0,2.548365e+13
1789681910.708132,0.2000,124.5935,4.362957e+11,2.648935e+13,2.648935e+13,4.124028e+11,2.389285e+10,2.639378e+13,9.557141e+10,0,1856,29,0.0,2.639378e+13
1789681910.908132,0.2000,125.2894,4.433442e+11,2.651755e+13,2.651755e+13,4.124028e+11,3.094138e+10,2.639378e+13,1.237655e+11,0,1856,29,0.0,2.639378e+13
1789681911.108132,0.2000,125.1799,4.347019e+11,2.562973e+13,2.562973e+13,3.981821e+11,3.651980e+10,2.548365e+13,1.460792e+11,0,1792,28,0.0,2.548365e+13
1789681911.308132,0.2000,124.2871,3.928029e+11,2.517948e+13,2.516350e+13,3.555197e+11,3.728317e+10,2.501437e+13,1.491327e+11,164,1595,25,164.0,2.501437e+13
