t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784664773.048247,0.2000,55.8403,2.418666e+11,7.408147e+11,7.399339e+11,35,17,17
1784664773.248247,0.2000,55.7802,2.561357e+11,2.566201e+11,2.566201e+11,0,18,18
1784664773.448247,0.2000,55.5965,2.419442e+11,2.425168e+11,2.425168e+11,0,17,17
1784664773.648247,0.2000,56.2674,2.562174e+11,2.569473e+11,2.569473e+11,0,18,18
1784664773.848247,0.2000,56.0854,2.562594e+11,2.571150e+11,2.571150e+11,0,18,18
1784664774.048247,0.2000,55.8113,2.420617e+11,2.429865e+11,2.429865e+11,0,17,17
1784664774.248247,0.2000,56.0155,2.420994e+11,2.431375e+11,2.431375e+11,0,17,17
1784664774.448247,0.2000,55.5772,2.563810e+11,2.576016e+11,2.576016e+11,0,18,18
1784664774.648247,0.2000,55.6315,2.421770e+11,2.434479e+11,2.434479e+11,0,17,17
1784664774.848248,0.2000,56.2600,2.564649e+11,2.579371e+11,2.579371e+11,0,18,18
1784664775.048247,0.2000,55.6696,2.422567e+11,2.437667e+11,2.437667e+11,0,17,17
1784664775.248248,0.2000,56.3562,2.422945e+11,2.439177e+11,2.439177e+11,0,17,17
1784664775.448247,0.2000,55.6654,2.565886e+11,2.584320e+11,2.584320e+11,0,18,18
1784664775.648248,0.2000,56.1177,2.423721e+11,2.442280e+11,2.442280e+11,0,17,17
1784664775.848248,0.2000,55.8957,2.564125e+11,5.140203e+11,5.137016e+11,19,17,18
1784664776.048248,0.2000,55.4311,2.560686e+11,2.563517e+11,2.563517e+11,0,18,18
1784664776.248248,0.2000,56.5495,2.418813e+11,2.422651e+11,2.422651e+11,0,17,17
1784664776.448248,0.2000,56.3204,2.561503e+11,2.566788e+11,2.566788e+11,0,18,18
1784664776.648248,0.2000,55.8616,2.419589e+11,2.425755e+11,2.425755e+11,0,17,17
1784664776.848248,0.2000,56.8107,2.562321e+11,2.570060e+11,2.570060e+11,0,18,18
1784664777.048248,0.2000,56.3152,2.420365e+11,2.428859e+11,2.428859e+11,0,17,17
1784664777.248248,0.2000,55.5717,2.563181e+11,2.573499e+11,2.573499e+11,0,18,18
1784664777.448248,0.2000,56.3769,2.421162e+11,2.432046e+11,2.432046e+11,0,17,17
1784664777.648248,0.2000,55.5221,2.563999e+11,2.576771e+11,2.576771e+11,0,18,18
1784664777.848248,0.2000,56.5378,2.421938e+11,2.435150e+11,2.435150e+11,0,17,17
1784664778.048248,0.2000,55.9697,2.422315e+11,2.436660e+11,2.436660e+11,0,17,17
1784664778.248248,0.2000,56.3531,2.565215e+11,2.581636e+11,2.581636e+11,0,18,18
1784664778.448248,0.2000,55.3598,2.423091e+11,2.439764e+11,2.439764e+11,0,17,17
1784664778.648248,0.2000,56.3686,2.566033e+11,2.584908e+11,2.584908e+11,0,18,18
1784664778.848248,0.2000,55.2081,2.562195e+11,6.840994e+11,6.835793e+11,31,17,18
1784664779.048248,0.2000,55.6867,2.418813e+11,2.422651e+11,2.422651e+11,0,17,17
1784664779.248249,0.2000,56.6136,2.561503e+11,2.566788e+11,2.566788e+11,0,18,18
1784664779.448248,0.2000,56.7133,2.419589e+11,2.425755e+11,2.425755e+11,0,17,17
1784664779.648249,0.2000,55.9049,2.562321e+11,2.570060e+11,2.570060e+11,0,18,18
1784664779.848248,0.2000,56.6432,2.562762e+11,2.571821e+11,2.571821e+11,0,18,18
1784664780.048249,0.2000,56.3976,2.420784e+11,2.430536e+11,2.430536e+11,0,17,17
1784664780.248249,0.2000,56.1440,2.421162e+11,2.432046e+11,2.432046e+11,0,17,17
1784664780.448249,0.2000,56.6353,2.563999e+11,2.576771e+11,2.576771e+11,0,18,18
1784664780.648249,0.2000,56.0091,2.421938e+11,2.435150e+11,2.435150e+11,0,17,17
1784664780.848249,0.2000,56.3630,2.564817e+11,2.580042e+11,2.580042e+11,0,18,18
1784664781.048249,0.2000,56.0895,2.422399e+11,2.436995e+11,2.436995e+11,0,17,17
1784664781.248249,0.2000,56.1336,2.560937e+11,7.835778e+11,7.826215e+11,38,17,18
1784664781.448249,0.2000,56.6626,2.561420e+11,2.566453e+11,2.566453e+11,0,18,18
1784664781.648249,0.2000,56.3719,2.419505e+11,2.425419e+11,2.425419e+11,0,17,17
1784664781.848249,0.2000,56.7233,2.562237e+11,2.569724e+11,2.569724e+11,0,18,18
1784664782.048249,0.2000,57.0304,2.420281e+11,2.428523e+11,2.428523e+11,0,17,17
1784664782.248249,0.2000,56.2673,2.563055e+11,2.572996e+11,2.572996e+11,0,18,18
1784664782.448249,0.2000,56.7831,2.421057e+11,2.431627e+11,2.431627e+11,0,17,17
1784664782.648249,0.2000,56.1897,2.563894e+11,2.576351e+11,2.576351e+11,0,18,18
1784664782.848249,0.2000,56.5359,2.421854e+11,2.434814e+11,2.434814e+11,0,17,17
1784664783.048249,0.2000,56.3003,2.422232e+11,2.436324e+11,2.436324e+11,0,17,17
1784664783.248250,0.2000,56.8920,2.565131e+11,2.581301e+11,2.581301e+11,0,18,18
1784664783.448249,0.2000,56.2483,2.423007e+11,2.439428e+11,2.439428e+11,0,17,17
1784664783.648250,0.2000,56.8233,2.565949e+11,2.584572e+11,2.584572e+11,0,18,18
1784664783.848249,0.2000,56.5626,2.423783e+11,2.442532e+11,2.442532e+11,0,17,17
1784664784.048250,0.2000,56.5239,2.564293e+11,8.703957e+11,8.692884e+11,44,17,18
1784664784.248250,0.2000,56.8671,2.418981e+11,2.423322e+11,2.423322e+11,0,17,17
1784664784.448250,0.2000,56.4658,2.561692e+11,2.567543e+11,2.567543e+11,0,18,18
1784664784.648250,0.2000,56.3719,2.562112e+11,2.569221e+11,2.569221e+11,0,18,18
1784664784.848250,0.2000,57.1073,2.420155e+11,2.428020e+11,2.428020e+11,0,17,17
1784664785.048250,0.2000,56.6251,2.562929e+11,2.572492e+11,2.572492e+11,0,18,18
1784664785.248250,0.2000,56.7583,2.420931e+11,2.431123e+11,2.431123e+11,0,17,17
1784664785.448250,0.2000,56.5118,2.421309e+11,2.432633e+11,2.432633e+11,0,17,17
1784664785.648250,0.2000,56.9661,2.564146e+11,2.577358e+11,2.577358e+11,0,18,18
1784664785.848250,0.2000,56.6497,2.422085e+11,2.435737e+11,2.435737e+11,0,17,17
1784664786.048250,0.2000,56.8763,2.564964e+11,2.580629e+11,2.580629e+11,0,18,18
1784664786.248250,0.2000,56.4593,2.422861e+11,2.438841e+11,2.438841e+11,0,17,17
1784664786.448250,0.2000,56.8362,2.423259e+11,2.440435e+11,2.440435e+11,0,17,17
1784664786.648250,0.2000,56.4282,2.566222e+11,2.585663e+11,2.585663e+11,0,18,18
1784664786.848250,0.2000,56.5013,2.424035e+11,2.443539e+11,2.443539e+11,0,17,17
1784664787.048250,0.2000,56.1747,2.562552e+11,5.703415e+11,5.699556e+11,23,17,18
1784664787.248250,0.2000,56.6993,2.560916e+11,2.564439e+11,2.564439e+11,0,18,18
1784664787.448250,0.2000,56.6423,2.419023e+11,2.423490e+11,2.423490e+11,0,17,17
1784664787.648251,0.2000,57.2706,2.561734e+11,2.567711e+11,2.567711e+11,0,18,18
1784664787.848250,0.2000,56.6756,2.419799e+11,2.426594e+11,2.426594e+11,0,17,17
1784664788.048251,0.2000,57.1956,2.562552e+11,2.570983e+11,2.570983e+11,0,18,18
1784664788.248250,0.2000,57.0190,2.420575e+11,2.429697e+11,2.429697e+11,0,17,17
1784664788.448251,0.2000,56.3504,2.563370e+11,2.574254e+11,2.574254e+11,0,18,18
1784664788.648251,0.2000,57.0456,2.421351e+11,2.432801e+11,2.432801e+11,0,17,17
1784664788.848251,0.2000,56.3581,2.564188e+11,2.577526e+11,2.577526e+11,0,18,18
1784664789.048251,0.2000,57.0932,2.422127e+11,2.435905e+11,2.435905e+11,0,17,17
1784664789.248251,0.2000,56.4294,2.422504e+11,2.437415e+11,2.437415e+11,0,17,17
1784664789.448251,0.2000,57.0570,2.565446e+11,2.582559e+11,2.582559e+11,0,18,18
1784664789.648251,0.2000,56.4185,2.423301e+11,2.440603e+11,2.440603e+11,0,17,17
1784664789.848251,0.2000,56.8621,2.423679e+11,2.442113e+11,2.442113e+11,0,17,17
1784664790.048251,0.2000,58.7628,2.704319e+11,1.397941e+12,1.394585e+12,80,18,19
1784664790.248251,0.2000,56.1067,2.420009e+11,2.427432e+11,2.427432e+11,0,17,17
1784664790.448251,0.2000,57.1878,2.562804e+11,2.571989e+11,2.571989e+11,0,18,18
1784664790.648251,0.2000,56.9504,2.420805e+11,2.430620e+11,2.430620e+11,0,17,17
1784664790.848251,0.2000,57.0318,2.421183e+11,2.432130e+11,2.432130e+11,0,17,17
1784664791.048251,0.2000,56.6480,2.564020e+11,2.576855e+11,2.576855e+11,0,18,18
1784664791.248251,0.2000,56.9895,9.972167e+10,1.002502e+11,1.002502e+11,0,7,7
1784664791.448251,0.2000,56.6049,3.989580e+11,4.012858e+11,4.012858e+11,0,28,28
1784664791.648252,0.2000,57.1220,2.422735e+11,2.438338e+11,2.438338e+11,0,17,17
1784664791.848251,0.2000,56.7572,2.423112e+11,2.439848e+11,2.439848e+11,0,17,17
1784664792.048252,0.2000,57.0156,2.566054e+11,2.584991e+11,2.584991e+11,0,18,18
1784664792.248251,0.2000,56.5182,2.423888e+11,2.442951e+11,2.442951e+11,0,17,17
1784664792.448252,0.2000,56.8229,2.424266e+11,2.444461e+11,2.444461e+11,0,17,17
1784664792.648252,0.2000,57.0796,2.567292e+11,2.589941e+11,2.589941e+11,0,18,18
1784664792.848252,0.2000,56.9018,2.565656e+11,8.851869e+11,8.840544e+11,45,17,18
1784664793.048252,0.2000,57.3874,2.418939e+11,2.423154e+11,2.423154e+11,0,17,17
1784664793.248252,0.2000,57.4166,2.561671e+11,2.567459e+11,2.567459e+11,0,18,18
1784664793.448252,0.2000,57.7301,2.419736e+11,2.426342e+11,2.426342e+11,0,17,17
1784664793.648252,0.2000,58.0734,2.562489e+11,2.570731e+11,2.570731e+11,0,18,18
1784664793.848252,0.2000,57.5729,2.420512e+11,2.429446e+11,2.429446e+11,0,17,17
1784664794.048252,0.2000,58.1267,2.563307e+11,2.574002e+11,2.574002e+11,0,18,18
1784664794.248252,0.2000,57.4045,2.421288e+11,2.432550e+11,2.432550e+11,0,17,17
1784664794.448252,0.2000,58.3868,2.421665e+11,2.434059e+11,2.434059e+11,0,17,17
1784664794.648252,0.2000,57.3883,2.564523e+11,2.578868e+11,2.578868e+11,0,18,18
1784664794.848252,0.2000,58.1400,2.422441e+11,2.437163e+11,2.437163e+11,0,17,17
1784664795.048252,0.2000,57.3499,2.565341e+11,2.582139e+11,2.582139e+11,0,18,18
1784664795.248252,0.2000,58.3204,2.423217e+11,2.440267e+11,2.440267e+11,0,17,17
1784664795.448252,0.2000,57.1583,2.423616e+11,2.441861e+11,2.441861e+11,0,17,17
1784664795.648252,0.2000,57.8667,2.566599e+11,2.587173e+11,2.587173e+11,0,18,18
1784664795.848252,0.2000,57.2392,2.563265e+11,5.991018e+11,5.986824e+11,25,17,18
1784664796.048253,0.2000,57.2903,2.418624e+11,2.421896e+11,2.421896e+11,0,17,17
1784664796.248252,0.2000,58.4611,2.561315e+11,2.566033e+11,2.566033e+11,0,18,18
1784664796.448253,0.2000,58.0479,2.419400e+11,2.425000e+11,2.425000e+11,0,17,17
1784664796.648252,0.2000,57.3154,2.562133e+11,2.569305e+11,2.569305e+11,0,18,18
1784664796.848253,0.2000,58.3302,2.562552e+11,2.570983e+11,2.570983e+11,0,18,18
1784664797.048253,0.2000,58.2778,2.420575e+11,2.429697e+11,2.429697e+11,0,17,17
1784664797.248253,0.2000,57.7766,2.420952e+11,2.431207e+11,2.431207e+11,0,17,17
1784664797.448253,0.2000,57.8785,2.563768e+11,2.575848e+11,2.575848e+11,0,18,18
1784664797.648253,0.2000,57.4083,2.421728e+11,2.434311e+11,2.434311e+11,0,17,17
1784664797.848253,0.2000,57.8479,2.564586e+11,2.579119e+11,2.579119e+11,0,18,18
1784664798.048253,0.2000,57.6285,2.422504e+11,2.437415e+11,2.437415e+11,0,17,17
1784664798.248253,0.2000,57.2759,2.422903e+11,2.439009e+11,2.439009e+11,0,17,17
1784664798.448253,0.2000,58.1319,2.565845e+11,2.584153e+11,2.584153e+11,0,18,18
1784664798.648253,0.2000,57.8039,2.423679e+11,2.442113e+11,2.442113e+11,0,17,17
1784664798.848253,0.2000,57.6505,2.561965e+11,9.838684e+11,9.821235e+11,52,17,18
1784664799.048253,0.2000,58.5296,2.561671e+11,2.567459e+11,2.567459e+11,0,18,18
1784664799.248253,0.2000,58.1158,2.419736e+11,2.426342e+11,2.426342e+11,0,17,17
1784664799.448253,0.2000,57.6574,2.562489e+11,2.570731e+11,2.570731e+11,0,18,18
1784664799.648253,0.2000,58.3951,2.562908e+11,2.572409e+11,2.572409e+11,0,18,18
1784664799.848253,0.2000,57.9270,2.420910e+11,2.431040e+11,2.431040e+11,0,17,17
1784664800.048254,0.2000,58.1128,2.421288e+11,2.432550e+11,2.432550e+11,0,17,17
1784664800.248253,0.2000,57.9287,2.564125e+11,2.577274e+11,2.577274e+11,0,18,18
1784664800.448254,0.2000,57.8502,2.422064e+11,2.435653e+11,2.435653e+11,0,17,17
1784664800.648253,0.2000,57.6964,2.564943e+11,2.580546e+11,2.580546e+11,0,18,18
1784664800.848254,0.2000,58.2475,2.422840e+11,2.438757e+11,2.438757e+11,0,17,17
1784664801.048254,0.2000,58.0732,2.423217e+11,2.440267e+11,2.440267e+11,0,17,17
1784664801.248254,0.2000,58.4206,2.566201e+11,2.585579e+11,2.585579e+11,0,18,18
1784664801.448254,0.2000,57.6189,2.424014e+11,2.443455e+11,2.443455e+11,0,17,17
1784664801.648254,0.2000,57.9189,2.565803e+11,5.431666e+11,5.428142e+11,21,17,18
1784664801.848254,0.2000,58.4461,2.560644e+11,2.563349e+11,2.563349e+11,0,18,18
1784664802.048254,0.2000,58.2905,2.418771e+11,2.422483e+11,2.422483e+11,0,17,17
1784664802.248254,0.2000,57.7163,2.561461e+11,2.566620e+11,2.566620e+11,0,18,18
1784664802.448254,0.2000,58.5053,2.419547e+11,2.425587e+11,2.425587e+11,0,17,17
1784664802.648254,0.2000,57.9211,2.562279e+11,2.569892e+11,2.569892e+11,0,18,18
1784664802.848254,0.2000,57.9180,2.420323e+11,2.428691e+11,2.428691e+11,0,17,17
1784664803.048254,0.2000,58.6071,2.563097e+11,2.573164e+11,2.573164e+11,0,18,18
1784664803.248254,0.2000,57.9042,2.421120e+11,2.431878e+11,2.431878e+11,0,17,17
1784664803.448254,0.2000,58.2688,2.563957e+11,2.576603e+11,2.576603e+11,0,18,18
1784664803.648254,0.2000,57.7791,2.421896e+11,2.434982e+11,2.434982e+11,0,17,17
1784664803.848254,0.2000,58.3211,2.422273e+11,2.436492e+11,2.436492e+11,0,17,17
1784664804.048254,0.2000,57.9497,2.565173e+11,2.581468e+11,2.581468e+11,0,18,18
1784664804.248254,0.2000,58.3911,2.423049e+11,2.439596e+11,2.439596e+11,0,17,17
1784664804.448255,0.2000,57.7780,2.565991e+11,2.584740e+11,2.584740e+11,0,18,18
1784664804.648254,0.2000,58.2677,2.563370e+11,6.560940e+11,6.556075e+11,29,17,18
1784664804.848255,0.2000,58.4009,2.418687e+11,2.422148e+11,2.422148e+11,0,17,17
1784664805.048254,0.2000,58.0282,2.561378e+11,2.566285e+11,2.566285e+11,0,18,18
1784664805.248255,0.2000,57.9963,2.419463e+11,2.425251e+11,2.425251e+11,0,17,17
1784664805.448255,0.2000,58.4291,2.562195e+11,2.569556e+11,2.569556e+11,0,18,18
1784664805.648255,0.2000,58.0150,2.420239e+11,2.428355e+11,2.428355e+11,0,17,17
1784664805.848255,0.2000,57.6144,2.563013e+11,2.572828e+11,2.572828e+11,0,18,18
1784664806.048255,0.2000,58.2012,2.421015e+11,2.431459e+11,2.431459e+11,0,17,17
1784664806.248255,0.2000,57.4326,2.563831e+11,2.576100e+11,2.576100e+11,0,18,18
1784664806.448255,0.2000,58.3663,2.421791e+11,2.434563e+11,2.434563e+11,0,17,17
1784664806.648255,0.2000,57.7398,2.422190e+11,2.436157e+11,2.436157e+11,0,17,17
1784664806.848255,0.2000,58.5774,2.565090e+11,2.581133e+11,2.581133e+11,0,18,18
1784664807.048255,0.2000,57.6892,2.422966e+11,2.439260e+11,2.439260e+11,0,17,17
1784664807.248255,0.2000,58.3568,2.565907e+11,2.584404e+11,2.584404e+11,0,18,18
1784664807.448255,0.2000,58.3686,2.423741e+11,2.442364e+11,2.442364e+11,0,17,17
1784664807.648255,0.2000,57.7948,2.561881e+11,6.270233e+11,6.265703e+11,27,17,18
1784664807.848255,0.2000,58.6056,2.561042e+11,2.564943e+11,2.564943e+11,0,18,18
1784664808.048255,0.2000,57.8030,2.419149e+11,2.423993e+11,2.423993e+11,0,17,17
1784664808.248255,0.2000,58.3790,2.561860e+11,2.568214e+11,2.568214e+11,0,18,18
1784664808.448256,0.2000,58.5573,2.419925e+11,2.427097e+11,2.427097e+11,0,17,17
1784664808.648255,0.2000,57.7925,2.562678e+11,2.571486e+11,2.571486e+11,0,18,18
1784664808.848256,0.2000,58.6693,2.420701e+11,2.430201e+11,2.430201e+11,0,17,17
1784664809.048255,0.2000,57.8594,2.563517e+11,2.574841e+11,2.574841e+11,0,18,18
1784664809.248256,0.2000,58.2818,2.421498e+11,2.433388e+11,2.433388e+11,0,17,17
