t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784662771.815758,0.2000,55.4099,1.272771e+11,6.651014e+11,6.646904e+11,39,8,9
1784662772.015758,0.2000,19.6829,1.414222e+11,1.415213e+11,1.415213e+11,0,10,10
1784662772.215758,0.2000,57.0246,2.404292e+11,2.406659e+11,2.406659e+11,0,17,17
1784662772.415758,0.2000,56.9510,2.545899e+11,2.549478e+11,2.549478e+11,0,18,18
1784662772.615758,0.2000,56.4489,2.404631e+11,2.409035e+11,2.409035e+11,0,17,17
1784662772.815758,0.2000,57.4647,2.546257e+11,2.551982e+11,2.551982e+11,0,18,18
1784662773.015758,0.2000,57.0905,2.404971e+11,2.411412e+11,2.411412e+11,0,17,17
1784662773.215758,0.2000,57.0821,2.546624e+11,2.554551e+11,2.554551e+11,0,18,18
1784662773.415758,0.2000,56.6425,2.405319e+11,2.413852e+11,2.413852e+11,0,17,17
1784662773.615758,0.2000,56.4445,2.405484e+11,2.415008e+11,2.415008e+11,0,17,17
1784662773.815758,0.2000,56.8335,2.405650e+11,2.416164e+11,2.416164e+11,0,17,17
1784662774.015759,0.2000,56.5656,2.547340e+11,2.559561e+11,2.559561e+11,0,18,18
1784662774.215758,0.2000,57.2663,2.405989e+11,2.418541e+11,2.418541e+11,0,17,17
1784662774.415759,0.2000,56.7855,2.406154e+11,2.419697e+11,2.419697e+11,0,17,17
1784662774.615758,0.2000,56.2597,2.406319e+11,2.420853e+11,2.420853e+11,0,17,17
1784662774.815759,0.2000,56.6980,2.406485e+11,2.422009e+11,2.422009e+11,0,17,17
1784662775.015759,0.2000,55.7551,2.687351e+11,5.946619e+11,5.943536e+11,24,18,19
1784662775.215759,0.2000,57.0831,2.404429e+11,2.407622e+11,2.407622e+11,0,17,17
1784662775.415759,0.2000,58.0422,2.546046e+11,2.550505e+11,2.550505e+11,0,18,18
1784662775.615759,0.2000,57.3001,2.546009e+11,6.088731e+11,6.085391e+11,26,17,18
1784662775.815759,0.2000,57.4709,2.545762e+11,2.548514e+11,2.548514e+11,0,18,18
1784662776.015759,0.2000,57.6613,2.404503e+11,2.408136e+11,2.408136e+11,0,17,17
1784662776.215759,0.2000,57.1110,2.546129e+11,2.551083e+11,2.551083e+11,0,18,18
1784662776.415759,0.2000,57.8804,2.404851e+11,2.410577e+11,2.410577e+11,0,17,17
1784662776.615759,0.2000,57.6582,2.546496e+11,2.553652e+11,2.553652e+11,0,18,18
1784662776.815759,0.2000,56.9576,2.405191e+11,2.412953e+11,2.412953e+11,0,17,17
1784662777.015759,0.2000,57.0831,2.405356e+11,2.414109e+11,2.414109e+11,0,17,17
1784662777.215759,0.2000,55.6054,2.547028e+11,2.557377e+11,2.557377e+11,0,18,18
1784662777.415759,0.2000,56.6140,2.405695e+11,2.416485e+11,2.416485e+11,0,17,17
1784662777.615759,0.2000,56.7946,2.405861e+11,2.417641e+11,2.417641e+11,0,17,17
1784662777.815759,0.2000,56.7832,2.406026e+11,2.418797e+11,2.418797e+11,0,17,17
1784662778.015759,0.2000,57.0592,2.547734e+11,2.562323e+11,2.562323e+11,0,18,18
1784662778.215759,0.2000,56.7620,2.406365e+11,2.421174e+11,2.421174e+11,0,17,17
1784662778.415760,0.2000,57.1887,2.406530e+11,2.422330e+11,2.422330e+11,0,17,17
1784662778.615759,0.2000,56.8363,2.546973e+11,7.796325e+11,7.789003e+11,38,17,18
1784662778.815760,0.2000,57.2970,2.545927e+11,2.549670e+11,2.549670e+11,0,18,18
1784662779.015759,0.2000,57.9678,2.404659e+11,2.409228e+11,2.409228e+11,0,17,17
1784662779.215760,0.2000,57.7370,2.546294e+11,2.552239e+11,2.552239e+11,0,18,18
1784662779.415760,0.2000,57.0374,2.405007e+11,2.411668e+11,2.411668e+11,0,17,17
1784662779.615760,0.2000,58.2028,2.687351e+11,4.955880e+11,4.953696e+11,17,18,19
1784662779.815760,0.2000,57.3177,2.404319e+11,2.406852e+11,2.406852e+11,0,17,17
1784662780.015760,0.2000,58.4719,2.545927e+11,2.549670e+11,2.549670e+11,0,18,18
1784662780.215760,0.2000,57.6355,2.404659e+11,2.409228e+11,2.409228e+11,0,17,17
1784662780.415760,0.2000,57.3594,2.546083e+11,1.176333e+12,1.174213e+12,66,17,18
1784662780.615760,0.2000,57.5980,2.546248e+11,2.551918e+11,2.551918e+11,0,18,18
1784662780.815760,0.2000,57.9870,2.546431e+11,2.553203e+11,2.553203e+11,0,18,18
1784662781.015760,0.2000,58.1177,2.405136e+11,2.412568e+11,2.412568e+11,0,17,17
1784662781.215760,0.2000,57.0023,2.405310e+11,2.413788e+11,2.413788e+11,0,17,17
1784662781.415760,0.2000,57.4055,2.546982e+11,2.557056e+11,2.557056e+11,0,18,18
1784662781.615760,0.2000,57.1020,2.405650e+11,2.416164e+11,2.416164e+11,0,17,17
1784662781.815760,0.2000,56.9997,2.405815e+11,2.417320e+11,2.417320e+11,0,17,17
1784662782.015760,0.2000,57.2407,2.405980e+11,2.418476e+11,2.418476e+11,0,17,17
1784662782.215760,0.2000,57.3553,2.406145e+11,2.419632e+11,2.419632e+11,0,17,17
1784662782.415761,0.2000,57.8837,2.828986e+11,1.019650e+12,1.018731e+12,54,18,20
1784662782.615760,0.2000,57.7079,2.404246e+11,2.406338e+11,2.406338e+11,0,17,17
1784662782.815761,0.2000,57.7602,2.545853e+11,2.549156e+11,2.549156e+11,0,18,18
1784662783.015760,0.2000,58.2781,2.404585e+11,2.408714e+11,2.408714e+11,0,17,17
1784662783.215761,0.2000,58.3973,2.546211e+11,2.551661e+11,2.551661e+11,0,18,18
1784662783.415761,0.2000,58.4343,2.404925e+11,2.411090e+11,2.411090e+11,0,17,17
1784662783.615761,0.2000,58.6762,2.546569e+11,2.554166e+11,2.554166e+11,0,18,18
1784662783.815761,0.2000,58.4252,2.405264e+11,2.413467e+11,2.413467e+11,0,17,17
1784662784.015761,0.2000,58.1281,2.405429e+11,2.414623e+11,2.414623e+11,0,17,17
1784662784.215761,0.2000,57.9716,2.546459e+11,8.359122e+11,8.351030e+11,42,17,18
1784662784.415761,0.2000,58.4387,2.545963e+11,2.549927e+11,2.549927e+11,0,18,18
1784662784.615761,0.2000,58.9963,2.404695e+11,2.409485e+11,2.409485e+11,0,17,17
1784662784.815761,0.2000,58.5071,2.546331e+11,2.552496e+11,2.552496e+11,0,18,18
1784662785.015761,0.2000,58.5418,2.546514e+11,2.553781e+11,2.553781e+11,0,18,18
1784662785.215761,0.2000,59.0722,2.405209e+11,2.413081e+11,2.413081e+11,0,17,17
1784662785.415761,0.2000,57.9404,2.405374e+11,2.414237e+11,2.414237e+11,0,17,17
1784662785.615761,0.2000,57.9928,2.405540e+11,2.415394e+11,2.415394e+11,0,17,17
1784662785.815761,0.2000,58.0440,2.547220e+11,2.558726e+11,2.558726e+11,0,18,18
1784662786.015761,0.2000,58.0511,2.405879e+11,2.417770e+11,2.417770e+11,0,17,17
1784662786.215761,0.2000,57.8269,2.406044e+11,2.418926e+11,2.418926e+11,0,17,17
1784662786.415761,0.2000,57.8327,2.406209e+11,2.420082e+11,2.420082e+11,0,17,17
1784662786.615761,0.2000,58.4230,2.406374e+11,2.421238e+11,2.421238e+11,0,17,17
1784662786.815762,0.2000,58.3733,2.548110e+11,2.564956e+11,2.564956e+11,0,18,18
1784662787.015761,0.2000,58.2646,2.406723e+11,2.423679e+11,2.423679e+11,0,17,17
1784662787.215762,0.2000,58.3171,2.546505e+11,4.392890e+11,4.391991e+11,14,17,18
1784662787.415761,0.2000,58.2784,2.545716e+11,2.548193e+11,2.548193e+11,0,18,18
1784662787.615762,0.2000,58.9938,2.404457e+11,2.407815e+11,2.407815e+11,0,17,17
1784662787.815762,0.2000,58.6257,2.546074e+11,2.550698e+11,2.550698e+11,0,18,18
1784662788.015762,0.2000,58.5990,2.404796e+11,2.410191e+11,2.410191e+11,0,17,17
1784662788.215762,0.2000,59.2257,2.546431e+11,2.553203e+11,2.553203e+11,0,18,18
1784662788.415762,0.2000,58.3596,2.405136e+11,2.412568e+11,2.412568e+11,0,17,17
1784662788.615762,0.2000,58.5115,2.405310e+11,2.413788e+11,2.413788e+11,0,17,17
1784662788.815762,0.2000,58.0153,2.546982e+11,2.557056e+11,2.557056e+11,0,18,18
1784662789.015762,0.2000,58.1566,2.405650e+11,2.416164e+11,2.416164e+11,0,17,17
1784662789.215762,0.2000,58.1511,2.405815e+11,2.417320e+11,2.417320e+11,0,17,17
1784662789.415762,0.2000,58.1115,2.405980e+11,2.418476e+11,2.418476e+11,0,17,17
1784662789.615762,0.2000,58.2496,2.406145e+11,2.419632e+11,2.419632e+11,0,17,17
1784662789.815762,0.2000,58.2059,2.547863e+11,2.563222e+11,2.563222e+11,0,18,18
1784662790.015762,0.2000,58.8819,2.406485e+11,2.422009e+11,2.422009e+11,0,17,17
1784662790.215762,0.2000,58.6321,2.545890e+11,5.380225e+11,5.377528e+11,21,17,18
1784662790.415762,0.2000,59.2747,2.545835e+11,2.549028e+11,2.549028e+11,0,18,18
1784662790.615762,0.2000,58.7001,2.404567e+11,2.408586e+11,2.408586e+11,0,17,17
1784662790.815763,0.2000,59.3497,2.546193e+11,2.551533e+11,2.551533e+11,0,18,18
1784662791.015762,0.2000,59.1098,2.404906e+11,2.410962e+11,2.410962e+11,0,17,17
1784662791.215763,0.2000,58.5905,2.546551e+11,2.554038e+11,2.554038e+11,0,18,18
1784662791.415762,0.2000,59.0323,2.405246e+11,2.413338e+11,2.413338e+11,0,17,17
