t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784618447.237140,0.2000,72.5024,4.059310e+11,4.329511e+12,4.325401e+12,4.052516e+11,6.794772e+08,4.322683e+12,2.717909e+09,183,105,27,183.0,4.322683e+12
1784618447.437140,0.2000,72.1690,4.363544e+11,2.016305e+12,2.015585e+12,4.352702e+11,1.084228e+09,2.011248e+12,4.336910e+09,19,115,29,19.0,2.011248e+12
1784618447.637140,0.2000,71.9443,4.667128e+11,1.866851e+12,1.866851e+12,4.652888e+11,1.423966e+09,1.861155e+12,5.695865e+09,0,124,31,0.0,1.861155e+12
1784618447.837140,0.2000,72.1291,4.672161e+11,1.868864e+12,1.868864e+12,4.652888e+11,1.927283e+09,1.861155e+12,7.709131e+09,0,124,31,0.0,1.861155e+12
1784618448.037140,0.2000,72.2623,4.677215e+11,1.870886e+12,1.870886e+12,4.652888e+11,2.432696e+09,1.861155e+12,9.730785e+09,0,124,31,0.0,1.861155e+12
1784618448.237140,0.2000,72.8119,4.531149e+11,1.812459e+12,1.812459e+12,4.502795e+11,2.835350e+09,1.801118e+12,1.134140e+10,0,120,30,0.0,1.801118e+12
1784618448.437140,0.2000,73.4480,4.687135e+11,1.874854e+12,1.874854e+12,4.652888e+11,3.424649e+09,1.861155e+12,1.369860e+10,0,124,31,0.0,1.861155e+12
1784618448.637140,0.2000,73.8292,4.692210e+11,1.876884e+12,1.876884e+12,4.652888e+11,3.932160e+09,1.861155e+12,1.572864e+10,0,124,31,0.0,1.861155e+12
1784618448.837140,0.2000,73.8475,4.231277e+11,2.854991e+12,2.848228e+12,4.202609e+11,2.866807e+09,2.836761e+12,1.146723e+10,80,109,28,80.0,2.836761e+12
1784618449.037140,0.2000,73.5866,4.670106e+11,2.184358e+12,2.183238e+12,4.652888e+11,1.721762e+09,2.176351e+12,6.887047e+09,22,123,31,22.0,2.176351e+12
1784618449.237140,0.2000,73.4111,4.365033e+11,2.423121e+12,2.421433e+12,4.352702e+11,1.233125e+09,2.416500e+12,4.932502e+09,47,114,29,47.0,2.416500e+12
1784618449.437140,0.2000,73.0959,4.668114e+11,1.867245e+12,1.867245e+12,4.652888e+11,1.522532e+09,1.861155e+12,6.090129e+09,0,124,31,0.0,1.861155e+12
1784618449.637140,0.2000,72.9238,4.669686e+11,2.169133e+12,2.168061e+12,4.652888e+11,1.679819e+09,2.161342e+12,6.719275e+09,21,123,31,21.0,2.161342e+12
1784618449.837141,0.2000,72.9087,4.523137e+11,1.809255e+12,1.809255e+12,4.502795e+11,2.034237e+09,1.801118e+12,8.136950e+09,0,120,30,0.0,1.801118e+12
1784618450.037140,0.2000,72.8652,4.526849e+11,2.308855e+12,2.306047e+12,4.502795e+11,2.405433e+09,2.296425e+12,9.621733e+09,34,119,30,34.0,2.296425e+12
1784618450.237141,0.2000,73.0494,4.680382e+11,2.174254e+12,2.172339e+12,4.652888e+11,2.749366e+09,2.161342e+12,1.099747e+10,21,123,31,21.0,2.161342e+12
1784618450.437140,0.2000,73.4139,4.529597e+11,2.294937e+12,2.292137e+12,4.502795e+11,2.680160e+09,2.281416e+12,1.072064e+10,34,118,30,34.0,2.281416e+12
1784618450.637141,0.2000,73.3763,4.525906e+11,1.810362e+12,1.810362e+12,4.502795e+11,2.311062e+09,1.801118e+12,9.244246e+09,0,120,30,0.0,1.801118e+12
1784618450.837141,0.2000,73.6783,4.676502e+11,2.443002e+12,2.440955e+12,4.652888e+11,2.361393e+09,2.431509e+12,9.445573e+09,40,122,31,40.0,2.431509e+12
1784618451.037141,0.2000,73.9683,4.513092e+11,2.361964e+12,2.360582e+12,4.502795e+11,1.029702e+09,2.356463e+12,4.118807e+09,39,118,30,39.0,2.356463e+12
1784618451.237141,0.2000,74.0368,4.664234e+11,2.407465e+12,2.406029e+12,4.652888e+11,1.134559e+09,2.401491e+12,4.538237e+09,38,122,31,38.0,2.401491e+12
1784618451.437141,0.2000,74.0693,4.666226e+11,2.077232e+12,2.076621e+12,4.652888e+11,1.333789e+09,2.071286e+12,5.335155e+09,15,123,31,15.0,2.071286e+12
1784618451.637141,0.2000,74.8444,4.520034e+11,1.808013e+12,1.808013e+12,4.502795e+11,1.723859e+09,1.801118e+12,6.895436e+09,0,120,30,0.0,1.801118e+12
1784618451.837141,0.2000,75.3458,4.675663e+11,1.870265e+12,1.870265e+12,4.652888e+11,2.277507e+09,1.861155e+12,9.110028e+09,0,124,31,0.0,1.861155e+12
1784618452.037141,0.2000,75.4351,4.529618e+11,1.811847e+12,1.811847e+12,4.502795e+11,2.682257e+09,1.801118e+12,1.072903e+10,0,120,30,0.0,1.801118e+12
1784618452.237141,0.2000,75.1388,4.675328e+11,2.428563e+12,2.425476e+12,4.652888e+11,2.243953e+09,2.416500e+12,8.975811e+09,40,121,31,40.0,2.416500e+12
1784618452.437141,0.2000,74.8825,4.528024e+11,2.097861e+12,2.096387e+12,4.502795e+11,2.522874e+09,2.086295e+12,1.009150e+10,19,120,30,19.0,2.086295e+12
1784618452.637141,0.2000,73.9756,4.683653e+11,1.873565e+12,1.873461e+12,4.652888e+11,3.076522e+09,1.861155e+12,1.230609e+10,0,124,31,0.0,1.861155e+12
1784618452.837141,0.2000,73.2783,4.526724e+11,2.731335e+12,2.726258e+12,4.502795e+11,2.392850e+09,2.716686e+12,9.571402e+09,66,115,30,66.0,2.716686e+12
1784618453.037141,0.2000,72.9842,4.365390e+11,3.040424e+12,3.036957e+12,4.352702e+11,1.268777e+09,3.031882e+12,5.075108e+09,88,114,29,88.0,3.031882e+12
1784618453.237141,0.2000,73.4701,4.518985e+11,2.093836e+12,2.092771e+12,4.502795e+11,1.619001e+09,2.086295e+12,6.476005e+09,20,119,30,20.0,2.086295e+12
1784618453.437141,0.2000,73.7283,4.672685e+11,1.869074e+12,1.869074e+12,4.652888e+11,1.979711e+09,1.861155e+12,7.918846e+09,0,124,31,0.0,1.861155e+12
1784618453.637141,0.2000,73.7266,4.526745e+11,1.810698e+12,1.810698e+12,4.502795e+11,2.394948e+09,1.801118e+12,9.579790e+09,0,120,30,0.0,1.801118e+12
1784618453.837142,0.2000,73.5873,4.682584e+11,1.873034e+12,1.873034e+12,4.652888e+11,2.969567e+09,1.861155e+12,1.187827e+10,0,124,31,0.0,1.861155e+12
1784618454.037141,0.2000,73.3649,4.530477e+11,2.038670e+12,2.037331e+12,4.502795e+11,2.768241e+09,2.026258e+12,1.107296e+10,16,119,30,16.0,2.026258e+12
