t_rel_s,measured_w,predicted_w
0.000,99.32,96.77
0.200,99.49,96.77
0.400,99.51,96.78
0.600,99.54,105.62
0.800,99.54,96.78
1.000,99.55,96.78
1.200,99.60,96.78
1.400,99.52,105.62
1.600,99.55,96.78
1.800,99.52,96.78
2.000,99.53,105.63
2.200,99.58,96.78
2.400,99.58,96.78
2.600,99.57,96.79
2.800,99.58,105.63
3.000,99.61,96.79
3.200,99.55,96.79
3.400,99.56,105.64
3.600,99.58,96.79
3.800,99.51,96.79
4.000,99.53,96.79
4.200,99.56,105.64
4.400,99.59,96.79
4.600,99.53,96.79
4.800,99.50,105.64
5.000,99.52,87.94
5.200,99.41,105.61
5.400,99.40,96.77
5.600,99.46,96.77
5.800,99.50,96.77
6.000,99.52,105.62
6.200,99.47,96.78
6.400,99.56,96.78
6.600,99.54,96.78
6.800,99.53,105.62
7.000,99.49,96.78
7.200,99.49,96.78
7.400,99.55,96.78
7.600,99.60,105.63
7.800,99.56,96.78
8.000,99.53,96.78
8.200,99.57,96.78
8.400,99.61,105.63
8.600,99.59,96.79
8.800,99.57,96.79
9.000,99.54,96.79
9.200,99.62,105.64
9.400,99.62,96.79
9.600,99.58,96.79
9.800,99.55,96.79
10.000,99.53,105.64
10.200,99.52,96.79
10.400,99.52,96.79
10.600,99.48,105.64
10.800,99.50,96.80
11.000,99.51,96.80
11.200,99.55,105.65
11.400,99.56,96.80
11.600,99.53,105.65
11.800,99.51,96.80
12.000,99.52,105.65
12.200,99.53,96.80
12.400,99.46,96.80
12.600,99.50,105.65
12.800,99.51,96.81
13.000,99.47,96.81
13.200,99.46,105.66
13.400,99.44,96.81
13.600,99.46,105.66
13.800,99.47,96.81
14.000,99.46,96.81
14.200,99.52,105.67
14.400,99.51,96.81
14.600,99.51,105.67
14.800,99.53,96.81
15.000,99.49,96.82
15.200,99.49,105.67
15.400,99.51,96.82
15.600,99.49,105.67
15.800,99.47,96.82
16.000,99.50,96.82
16.200,99.51,105.68
16.400,99.56,96.82
16.600,99.51,96.82
16.800,99.51,96.81
17.000,99.83,105.62
17.200,100.01,96.77
17.400,99.97,96.78
17.600,99.97,105.62
17.800,100.01,96.78
18.000,99.95,96.78
18.200,99.52,96.78
18.400,99.54,96.78
18.600,99.58,105.62
18.800,99.61,96.78
19.000,99.60,96.78
19.200,99.56,96.78
19.400,99.58,105.63
19.600,99.66,96.79
19.800,99.63,96.79
20.000,99.60,96.79
20.200,99.60,96.79
20.400,99.62,105.64
20.600,99.61,96.79
20.800,99.59,96.79
21.000,99.56,96.79
21.200,99.59,105.64
21.400,99.61,96.79
21.600,99.57,96.79
21.800,99.53,96.79
22.000,99.48,105.64
22.200,99.52,96.80
22.400,99.47,96.80
22.600,99.54,105.65
22.800,99.51,96.80
23.000,99.49,96.80
23.200,99.47,105.65
23.400,99.53,96.80
23.600,99.54,96.80
23.800,99.46,105.65
24.000,99.51,96.80
24.200,99.48,96.81
24.400,99.53,105.66
24.600,99.49,96.81
24.800,99.45,96.81
25.000,99.42,105.66
25.200,99.44,96.81
25.400,99.48,105.66
25.600,99.47,96.81
25.800,99.46,105.67
26.000,99.51,96.81
26.200,99.54,96.81
26.400,99.53,105.67
26.600,99.55,96.82
26.800,99.47,96.82
27.000,99.50,105.67
27.200,99.52,96.82
27.400,99.51,96.82
27.600,99.46,105.68
27.800,99.47,96.82
28.000,99.56,96.82
28.200,99.51,105.68
28.400,99.45,96.82
28.600,99.50,96.83
28.800,99.50,96.77
29.000,99.40,96.77
29.200,99.37,96.78
29.400,99.40,96.78
29.600,99.49,105.62
29.800,99.51,96.78
30.000,99.59,96.78
30.200,99.64,96.78
30.400,99.61,96.78
30.600,99.61,105.63
30.800,99.58,96.78
31.000,99.58,96.78
31.200,99.53,96.78
31.400,99.52,105.63
31.600,99.57,96.79
31.800,99.54,96.79
32.000,99.45,96.79
32.200,99.48,96.79
32.400,99.51,96.79
32.600,99.50,105.64
32.800,99.50,96.79
33.000,99.49,96.79
33.200,99.56,96.79
33.400,99.63,96.79
33.600,99.69,96.79
33.800,99.65,105.64
34.000,99.57,96.80
34.200,99.54,96.80
34.400,99.49,96.80
34.600,99.43,105.65
34.800,99.39,96.80
35.000,99.42,96.80
35.200,99.45,105.65
35.400,99.48,96.80
35.600,99.47,96.80
35.800,99.47,96.80
36.000,99.46,105.66
36.200,99.49,96.81
36.400,99.48,96.81
36.600,99.44,105.66
36.800,99.48,96.81
37.000,99.47,96.81
37.200,99.49,96.81
37.400,99.51,105.66
37.600,99.51,96.81
37.800,99.54,96.81
38.000,99.45,96.81
38.200,99.45,105.67
38.400,99.47,96.82
38.600,99.45,96.82
38.800,99.46,105.67
39.000,99.47,96.82
39.200,99.52,96.82
39.400,99.49,96.82
39.600,99.44,105.68
39.800,99.46,96.82
40.000,99.47,96.82
40.200,99.42,105.68
40.400,99.44,96.83
40.600,99.49,96.83
40.800,99.49,96.79
41.000,99.34,96.78
41.200,99.55,96.78
41.400,99.67,96.78
41.600,99.71,105.62
41.800,99.81,96.78
42.000,100.06,96.78
42.200,100.03,96.78
42.400,100.03,96.78
42.600,100.06,96.78
42.800,100.05,105.63
43.000,100.07,96.79
43.200,100.02,96.79
43.400,100.00,96.79
43.600,99.98,96.79
43.800,99.93,105.64
44.000,99.93,96.79
44.200,99.89,96.79
44.400,99.90,96.79
44.600,99.90,96.79
44.800,99.92,105.64
45.000,99.94,96.79
45.200,100.00,96.80
45.400,99.88,96.80
45.600,99.69,96.80
45.800,99.55,96.80
46.000,99.46,105.65
46.200,99.33,96.80
46.400,99.29,96.80
46.600,99.37,96.80
46.800,99.46,96.80
47.000,99.47,105.65
47.200,99.52,96.80
47.400,99.50,96.80
47.600,99.50,96.81
47.800,99.46,105.66
48.000,99.52,96.81
48.200,99.50,96.81
48.400,99.45,96.81
48.600,99.50,105.66
48.800,99.49,96.81
49.000,99.52,96.81
49.200,99.52,96.81
49.400,99.50,105.67
49.600,99.48,96.81
49.800,99.52,96.82
50.000,99.48,96.82
50.200,99.47,96.82
50.400,99.51,105.67
50.600,99.57,96.82
50.800,99.56,96.82
51.000,99.50,105.67
51.200,99.49,96.82
51.400,99.51,96.82
51.600,99.45,96.82
51.800,99.44,105.68
52.000,99.48,96.83
52.200,99.51,96.83
52.400,99.50,96.83
52.600,99.46,105.68
52.800,99.47,96.81
52.904,99.48,61.40
