t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282035.932956,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.943025,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.953020,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.963017,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.973016,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.983014,65.243,1695,7601,0.0,0.0,34.0,61.190
1790282035.993016,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.003014,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.013021,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.023022,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.033032,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.043027,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.053029,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.063024,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.073021,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.083019,65.286,1695,7601,0.0,0.0,34.0,61.523
1790282036.093017,67.074,1695,7601,0.0,0.0,34.0,80.722
1790282036.103017,67.074,1695,7601,0.0,0.0,35.0,80.722
1790282036.113016,67.074,1695,7601,18.0,17.0,35.0,80.722
1790282036.123013,67.074,1695,7601,18.0,17.0,35.0,80.722
1790282036.133011,67.074,1695,7601,18.0,17.0,34.0,80.722
1790282036.143012,67.074,1695,7601,18.0,17.0,34.0,80.722
1790282036.153020,67.074,1695,7601,18.0,17.0,34.0,80.722
1790282036.163016,67.074,1695,7601,18.0,17.0,34.0,80.722
1790282036.173012,67.074,225,7601,18.0,17.0,34.0,80.722
1790282036.183012,67.074,225,7601,18.0,17.0,34.0,80.722
1790282036.193015,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.203016,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.213014,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.223012,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.233014,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.243015,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.253013,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.263013,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.273014,72.064,225,7601,18.0,17.0,35.0,115.936
1790282036.283014,72.064,225,7601,18.0,17.0,34.0,115.936
1790282036.293014,75.465,225,7601,18.0,17.0,34.0,99.511
1790282036.303015,75.465,225,7601,18.0,17.0,34.0,99.511
1790282036.313012,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.323014,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.333013,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.343012,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.353014,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.363014,75.465,225,7601,99.0,24.0,34.0,99.511
1790282036.373016,75.465,225,7601,99.0,24.0,35.0,99.511
1790282036.383016,75.465,225,7601,99.0,24.0,35.0,99.511
1790282036.393014,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.403014,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.413017,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.423014,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.433012,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.443013,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.453013,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.463013,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.473013,79.029,225,7600,99.0,24.0,35.0,100.138
1790282036.483014,79.029,225,7601,99.0,24.0,35.0,100.138
1790282036.493014,79.029,225,7601,99.0,24.0,35.0,99.637
1790282036.503016,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.513013,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.523012,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.533011,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.543013,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.553015,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.563016,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.573011,78.018,225,7601,99.0,24.0,35.0,99.637
1790282036.583014,78.018,210,7601,99.0,24.0,35.0,99.637
1790282036.593014,78.018,210,7601,99.0,24.0,35.0,99.406
1790282036.603013,81.957,210,7601,99.0,24.0,35.0,99.406
1790282036.613014,81.957,210,7601,99.0,24.0,35.0,99.406
1790282036.623011,81.957,210,7601,99.0,24.0,35.0,99.406
1790282036.633011,81.957,210,7601,99.0,24.0,35.0,99.406
1790282036.643015,81.957,210,7601,99.0,24.0,35.0,99.406
1790282036.653013,81.957,210,7601,99.0,24.0,35.0,99.406
