t_rel_s,measured_w,predicted_w
0.000,362.70,362.45
0.200,376.79,380.01
0.400,377.88,388.87
0.600,376.76,380.28
0.800,373.89,371.10
1.000,375.66,388.70
1.200,374.85,388.84
1.400,372.73,388.98
1.600,373.53,362.46
1.800,377.17,388.67
2.000,377.62,388.81
2.200,379.05,388.96
2.400,381.25,371.26
2.600,382.49,388.65
2.800,382.70,388.79
3.000,383.02,388.93
3.200,383.21,371.33
3.400,383.70,388.62
3.600,383.41,388.77
3.800,383.09,388.91
4.000,383.34,371.41
4.200,384.15,379.88
4.400,384.07,388.74
4.600,383.38,388.88
4.800,383.90,389.03
5.000,384.31,371.04
5.200,383.84,388.72
5.400,383.59,388.86
5.600,384.52,389.00
5.800,384.63,371.11
6.000,384.46,388.69
6.200,384.69,388.84
6.400,384.70,388.98
6.600,383.87,371.19
6.800,383.67,388.67
7.000,383.88,388.81
7.200,383.38,388.96
7.400,382.91,371.26
7.600,383.35,388.65
7.800,383.41,388.79
8.000,383.24,388.93
8.200,383.29,362.62
8.400,384.22,397.34
8.600,383.41,380.04
8.800,383.70,388.90
9.000,384.33,380.13
9.200,383.37,379.88
9.400,382.53,388.74
9.600,383.38,388.88
9.800,383.51,389.03
10.000,382.87,371.04
10.200,383.78,388.72
10.400,384.56,388.86
10.600,384.76,389.00
10.800,385.06,371.11
11.000,385.62,388.69
11.200,385.66,362.66
11.400,384.94,415.15
11.600,384.80,362.47
11.800,383.10,388.67
12.000,383.37,380.09
12.200,385.46,380.22
12.400,386.00,371.30
12.600,386.39,379.91
12.800,387.27,388.77
13.000,387.79,380.19
13.200,386.82,371.41
13.400,384.95,371.17
13.600,383.40,388.74
13.800,382.27,380.15
14.000,380.00,380.29
14.200,375.73,362.37
14.400,376.45,388.70
14.600,377.70,388.84
14.800,378.45,380.25
15.000,378.35,362.47
15.200,379.50,388.67
15.400,379.11,380.09
15.600,378.05,388.95
15.800,377.81,362.58
16.000,378.86,388.63
16.200,380.65,380.05
16.400,381.22,388.91
16.600,381.90,371.39
16.800,382.39,388.60
17.000,382.72,388.75
17.200,383.00,388.89
17.400,384.34,389.04
17.600,384.29,371.01
17.800,384.50,388.73
18.000,385.01,388.87
18.200,384.35,380.28
18.400,383.56,371.10
18.600,384.31,388.70
18.800,384.32,388.84
19.000,384.13,388.98
19.200,384.30,371.17
19.400,384.37,388.67
19.600,384.83,388.82
19.800,385.98,388.96
20.000,385.95,371.25
20.200,386.48,388.65
20.400,387.09,388.79
20.600,386.98,388.94
20.800,385.50,362.61
21.000,384.62,388.62
21.200,383.72,388.77
21.400,382.73,388.91
21.600,382.30,371.41
21.800,382.98,388.60
22.000,383.45,388.74
22.200,383.94,388.89
22.400,383.95,389.03
22.600,382.96,371.03
22.800,383.13,388.72
23.000,383.28,388.86
23.200,383.28,389.01
23.400,383.54,362.38
23.600,384.03,388.69
23.800,383.99,388.84
24.000,384.38,388.98
24.200,384.54,371.19
24.400,385.25,388.67
24.600,385.85,388.81
24.800,385.92,388.96
25.000,385.40,362.55
25.200,385.06,388.64
25.400,384.72,388.79
25.600,383.86,388.93
25.800,383.30,371.35
26.000,383.58,388.62
26.200,383.42,388.76
26.400,383.05,388.90
26.600,383.42,380.13
26.800,383.28,379.88
27.000,383.09,388.74
27.200,383.25,388.88
27.400,382.95,389.03
27.600,382.87,362.33
27.800,383.87,388.71
28.000,384.07,388.85
28.200,383.73,389.00
28.400,384.09,371.13
28.600,385.49,388.69
28.800,384.91,388.83
29.000,385.10,380.25
29.200,384.44,362.51
29.400,384.40,397.37
29.600,383.62,388.80
29.800,383.69,388.95
30.000,384.40,362.58
30.200,385.58,388.63
30.400,386.28,388.78
30.600,386.11,397.65
30.800,386.50,362.65
31.000,385.29,388.61
31.200,384.44,388.75
31.400,383.28,388.90
31.600,383.21,389.03
31.800,383.08,371.01
32.000,383.69,388.73
32.200,384.62,388.87
32.400,385.79,389.02
32.600,386.08,371.07
32.800,386.92,388.71
33.000,387.03,388.85
33.200,387.74,388.99
33.400,387.24,362.43
33.600,386.27,388.68
33.800,385.27,388.82
34.000,384.64,388.97
34.200,384.20,371.23
34.400,384.17,388.66
34.600,384.73,388.80
34.800,385.24,388.94
35.000,385.62,371.30
35.200,386.37,388.63
35.400,386.26,388.78
35.600,385.71,388.92
35.800,385.38,362.66
36.000,384.93,388.60
36.200,384.54,388.75
36.400,385.40,388.89
36.600,386.25,389.04
36.800,386.84,371.01
37.000,387.18,388.73
37.200,386.74,388.87
37.400,385.97,389.01
37.600,384.84,371.08
37.800,384.42,388.70
38.000,383.91,380.12
38.200,383.33,388.98
38.400,383.47,371.17
38.600,385.28,388.67
38.800,385.50,388.82
39.000,385.15,388.96
39.200,384.80,371.25
39.400,384.87,388.65
39.600,383.18,380.07
39.800,382.42,388.93
40.000,381.80,371.33
40.200,382.26,388.62
40.400,382.19,380.04
40.600,382.63,388.90
40.800,382.78,380.13
41.000,383.88,379.88
41.200,384.28,388.74
41.400,384.25,388.88
41.600,383.98,389.03
41.800,384.48,371.04
42.000,384.28,380.00
42.200,383.83,397.58
42.400,384.21,380.27
42.600,384.75,371.13
42.800,385.27,388.69
43.000,385.58,388.83
43.200,386.24,388.97
43.400,386.23,371.20
43.600,386.10,388.67
43.800,385.62,388.81
44.000,385.15,380.22
44.200,384.18,362.58
44.400,383.72,388.63
44.600,382.57,388.78
44.800,382.89,388.92
44.986,383.10,391.79
