t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1785478245.776560,0.2000,33.5507,9.694793e+10,6.788533e+11,6.697811e+11,103,7,7
1785478245.976560,0.2000,33.2281,9.831019e+10,2.088711e+11,2.076254e+11,22,12,7
1785478246.176560,0.2000,33.9356,2.016135e+11,3.776540e+12,3.700353e+12,591,17,5
1785478246.376560,0.2000,36.7742,2.206907e+11,9.543385e+11,9.417880e+11,109,45,7
1785478246.576560,0.2000,39.2147,2.017001e+11,5.751141e+11,5.705171e+11,47,46,6
1785478246.776560,0.2000,41.1876,2.690655e+11,9.503787e+11,9.432098e+11,82,72,7
1785478246.976561,0.2000,44.0212,2.244024e+11,4.753987e+11,4.753987e+11,0,77,7
1785478247.176560,0.2000,47.0344,2.657366e+11,2.106545e+12,2.081167e+12,267,74,6
1785478247.376561,0.2000,47.2211,2.798106e+11,7.598574e+11,7.577351e+11,23,100,7
1785478247.576560,0.2000,48.0457,3.067811e+11,8.889585e+11,8.863907e+11,29,115,7
1785478247.776561,0.2000,49.6455,2.889858e+11,7.349873e+11,7.349873e+11,0,119,7
1785478247.976561,0.2000,51.4768,3.584789e+11,3.008332e+12,2.972232e+12,342,144,8
1785478248.176561,0.2000,52.8017,3.404384e+11,8.925814e+11,8.925814e+11,0,144,8
1785478248.376561,0.2000,54.2521,3.167525e+11,9.798598e+11,9.765776e+11,28,130,7
1785478248.576561,0.2000,55.9504,3.700839e+11,2.844852e+12,2.805712e+12,302,156,8
1785478248.776561,0.2000,57.6064,3.138026e+11,8.704754e+11,8.704754e+11,0,140,7
1785478248.976561,0.2000,58.0367,3.481585e+11,7.664744e+12,7.488070e+12,1075,152,7
1785478249.176561,0.2000,60.3137,3.917467e+11,1.274806e+12,1.271535e+12,20,184,8
1785478249.376561,0.2000,61.1982,3.505076e+11,6.708353e+12,6.533463e+12,904,165,7
1785478249.576561,0.2000,63.2123,3.211378e+11,8.155883e+12,7.910368e+12,1142,153,6
1785478249.776561,0.2000,64.6999,3.788033e+11,2.227062e+12,2.194752e+12,156,198,7
1785478249.976561,0.2000,66.1487,4.182935e+11,1.460427e+12,1.460427e+12,0,232,8
1785478250.176561,0.2000,65.6384,4.273833e+11,1.592811e+12,1.589863e+12,14,239,8
1785478250.376561,0.2000,66.9361,4.231446e+11,1.512214e+12,1.512214e+12,0,240,8
1785478250.576561,0.2000,66.1442,3.353004e+11,1.959377e+12,1.932478e+12,125,186,6
1785478250.776561,0.2000,65.4647,4.317021e+11,1.613184e+12,1.613184e+12,0,256,8
1785478250.976562,0.2000,65.8402,3.971741e+11,2.828479e+12,2.782834e+12,212,237,7
1785478251.176561,0.2000,66.6184,4.525742e+11,2.103171e+12,2.092502e+12,50,284,8
1785478251.376562,0.2000,67.2403,3.984129e+11,1.767789e+12,1.764298e+12,17,264,7
1785478251.576561,0.2000,67.9531,4.569599e+11,2.050452e+12,2.047786e+12,13,313,8
1785478251.776562,0.2000,69.1635,4.622791e+11,2.773221e+12,2.749896e+12,115,326,8
1785478251.976562,0.2000,69.5858,4.091027e+11,2.697267e+12,2.671347e+12,128,301,7
1785478252.176562,0.2000,69.7141,3.570478e+11,1.497015e+13,1.446599e+13,2100,268,6
1785478252.376562,0.2000,72.1527,4.118115e+11,2.035381e+12,2.035381e+12,0,322,7
1785478252.576562,0.2000,71.9422,4.213876e+11,2.538844e+12,2.524035e+12,64,338,7
1785478252.776562,0.2000,71.7937,4.764613e+11,2.519380e+12,2.519148e+12,0,399,8
1785478252.976562,0.2000,72.1305,4.160129e+11,2.167384e+12,2.167384e+12,0,343,7
1785478253.176562,0.2000,72.5107,4.778825e+11,3.496252e+12,3.457614e+12,161,392,8
1785478253.376562,0.2000,70.1525,4.225875e+11,2.877403e+12,2.849853e+12,117,339,7
1785478253.576562,0.2000,70.6801,4.753277e+11,2.515904e+12,2.513259e+12,10,389,8
1785478253.776562,0.2000,71.2670,4.138557e+11,2.189173e+12,2.183664e+12,23,324,7
1785478253.976562,0.2000,70.7940,4.748484e+11,2.591155e+12,2.584573e+12,30,381,8
1785478254.176562,0.2000,70.9524,4.772500e+11,3.498995e+12,3.459488e+12,175,380,8
1785478254.376562,0.2000,71.0670,4.125669e+11,2.080371e+12,2.079053e+12,4,326,7
1785478254.576562,0.2000,70.4873,4.141084e+11,5.566379e+12,5.438174e+12,561,321,7
1785478254.776562,0.2000,70.9829,4.696290e+11,2.304793e+12,2.304564e+12,0,365,8
1785478254.976562,0.2000,71.2773,4.127100e+11,2.096486e+12,2.093736e+12,12,320,7
1785478255.176562,0.2000,70.9821,4.792614e+11,3.940238e+12,3.884219e+12,242,382,8
1785478255.376563,0.2000,71.3594,4.185904e+11,2.619079e+12,2.602589e+12,72,343,7
1785478255.576562,0.2000,72.0736,4.245636e+11,1.192842e+13,1.156823e+13,1529,359,7
1785478255.776563,0.2000,73.2818,4.220584e+11,2.431972e+12,2.429426e+12,10,375,7
1785478255.976562,0.2000,73.3089,4.235590e+11,2.746104e+12,2.733170e+12,58,378,7
1785478256.176563,0.2000,73.4092,4.832986e+11,3.237525e+12,3.221019e+12,77,437,8
1785478256.376563,0.2000,73.2435,4.212179e+11,2.421736e+12,2.420719e+12,3,382,7
1785478256.576563,0.2000,72.7711,4.777423e+11,2.629939e+12,2.629364e+12,0,419,8
1785478256.776563,0.2000,71.5690,4.188284e+11,2.963209e+12,2.940769e+12,115,357,7
1785478256.976563,0.2000,72.0420,4.788298e+11,3.222088e+12,3.201774e+12,102,411,8
1785478257.176563,0.2000,72.2152,4.181624e+11,2.313273e+12,2.311250e+12,10,358,7
1785478257.376563,0.2000,71.9556,4.779784e+11,2.615850e+12,2.615643e+12,0,416,8
1785478257.576563,0.2000,71.6879,4.192443e+11,2.944362e+12,2.920915e+12,112,356,7
1785478257.776563,0.2000,71.5059,4.805240e+11,2.810843e+12,2.804277e+12,30,417,8
1785478257.976563,0.2000,71.0122,4.208235e+11,2.469832e+12,2.464805e+12,24,369,7
1785478258.176563,0.2000,70.4869,4.777437e+11,2.627665e+12,2.625445e+12,8,410,8
1785478258.376563,0.2000,70.5720,4.173290e+11,2.289185e+12,2.286124e+12,14,350,7
1785478258.576563,0.2000,70.8650,4.756534e+11,2.529565e+12,2.528313e+12,5,397,8
1785478258.776563,0.2000,70.4685,4.156542e+11,2.214071e+12,2.211401e+12,10,342,7
1785478258.976563,0.2000,69.7690,4.719712e+11,2.406880e+12,2.406350e+12,0,383,8
1785478259.176563,0.2000,69.8595,4.118919e+11,2.472857e+12,2.459645e+12,75,320,7
1785478259.376564,0.2000,70.8634,4.763439e+11,8.942550e+12,8.739652e+12,1051,374,8
1785478259.576563,0.2000,71.3763,4.086022e+11,1.982928e+12,1.982738e+12,0,316,7
1785478259.776564,0.2000,71.4153,4.670303e+11,2.261300e+12,2.261300e+12,0,360,8
1785478259.976563,0.2000,72.1487,4.657265e+11,2.224736e+12,2.224536e+12,0,354,8
1785478260.176564,0.2000,72.3969,4.071752e+11,1.961449e+12,1.958631e+12,10,302,7
1785478260.376564,0.2000,71.1933,4.575462e+11,2.031402e+12,2.031197e+12,0,323,8
1785478260.576564,0.2000,70.1810,4.654221e+11,3.278370e+12,3.238109e+12,192,329,8
1785478260.776564,0.2000,70.0006,4.078150e+11,4.965572e+12,4.859289e+12,502,287,7
1785478260.976564,0.2000,70.4000,4.090931e+11,3.001256e+12,2.962315e+12,185,292,7
1785478261.176564,0.2000,70.1587,4.623089e+11,2.190781e+12,2.186564e+12,19,329,8
1785478261.376564,0.2000,69.5771,4.069804e+11,1.979916e+12,1.975082e+12,23,292,7
1785478261.576564,0.2000,70.0060,4.721525e+11,6.608049e+12,6.465260e+12,700,351,8
1785478261.776564,0.2000,71.3163,4.133810e+11,3.484515e+12,3.435222e+12,237,317,7
1785478261.976564,0.2000,70.4439,4.158743e+11,7.936358e+12,7.737433e+12,941,320,7
1785478262.176564,0.2000,71.7736,4.146838e+11,7.063468e+12,6.898968e+12,797,326,7
1785478262.376564,0.2000,72.2074,4.673521e+11,2.278827e+12,2.277889e+12,0,363,8
1785478262.576564,0.2000,71.3702,4.100329e+11,2.386661e+12,2.371245e+12,85,296,7
1785478262.776564,0.2000,70.0977,4.642980e+11,2.241195e+12,2.237520e+12,18,340,8
1785478262.976564,0.2000,69.8982,4.088994e+11,2.139486e+12,2.131781e+12,44,298,7
1785478263.176564,0.2000,68.9677,3.528333e+11,2.609482e+13,2.517031e+13,3868,261,6
1785478263.376565,0.2000,74.4433,4.116794e+11,2.059408e+12,2.056858e+12,10,316,7
1785478263.576564,0.2000,74.8038,4.683856e+11,2.263605e+12,2.263365e+12,0,358,8
1785478263.776565,0.2000,75.0122,2.356653e+11,1.208080e+12,1.204733e+12,14,177,4
1785478263.976564,0.2000,74.9749,6.500992e+11,3.664102e+12,3.647256e+12,72,508,11
1785478264.176565,0.2000,74.5073,4.162326e+11,2.565452e+12,2.546317e+12,82,324,7
1785478264.376565,0.2000,69.4000,4.782793e+11,2.765062e+12,2.754346e+12,46,392,8
1785478264.576565,0.2000,69.6458,4.735789e+11,2.424622e+12,2.424161e+12,0,384,8
1785478264.776565,0.2000,69.8129,4.155877e+11,2.387872e+12,2.375871e+12,50,328,7
1785478264.976565,0.2000,70.7461,4.249398e+11,3.797263e+12,3.739980e+12,253,349,7
1785478265.176565,0.2000,71.1551,4.842807e+11,3.679417e+12,3.643466e+12,167,417,8
1785478265.376565,0.2000,71.4574,4.226996e+11,2.530353e+12,2.526790e+12,17,385,7
1785478265.576565,0.2000,71.6904,4.812672e+11,2.734500e+12,2.734064e+12,0,434,8
1785478265.776565,0.2000,72.1311,4.211414e+11,2.408900e+12,2.406684e+12,10,372,7
1785478265.976565,0.2000,74.6076,3.653389e+11,2.472608e+13,2.378190e+13,3563,332,6
1785478266.176565,0.2000,77.4899,4.254517e+11,2.945551e+12,2.923371e+12,81,383,7
1785478266.376565,0.2000,77.1223,4.837857e+11,2.828769e+12,2.823623e+12,19,427,8
1785478266.576565,0.2000,76.8789,4.253735e+11,2.798376e+12,2.781001e+12,67,374,7
1785478266.776565,0.2000,76.6749,4.253175e+11,2.562354e+12,2.558234e+12,16,388,7
1785478266.976565,0.2000,74.9430,4.857704e+11,2.843201e+12,2.843201e+12,0,448,8
1785478267.176565,0.2000,71.2998,4.264536e+11,2.629177e+12,2.622527e+12,24,390,7
1785478267.376565,0.2000,71.3738,4.881640e+11,3.027776e+12,3.022776e+12,18,459,8
1785478267.576565,0.2000,71.6231,4.282777e+11,6.048557e+12,5.897942e+12,551,401,7
1785478267.776566,0.2000,72.7264,4.280083e+11,2.723299e+12,2.716143e+12,25,404,7
1785478267.976565,0.2000,72.7838,4.915622e+11,4.036832e+12,3.994860e+12,165,472,8
1785478268.176566,0.2000,73.1034,4.286815e+11,2.719075e+12,2.717325e+12,6,423,7
1785478268.376565,0.2000,76.1166,3.711419e+11,1.912794e+13,1.838938e+13,2636,370,6
1785478268.576566,0.2000,78.2696,4.929546e+11,3.483972e+12,3.467047e+12,61,487,8
1785478268.776566,0.2000,78.3498,4.319528e+11,5.797165e+12,5.666048e+12,477,435,7
1785478268.976566,0.2000,79.1730,4.340177e+11,3.358893e+12,3.336088e+12,83,446,7
1785478269.176566,0.2000,79.0736,4.914544e+11,3.177244e+12,3.176476e+12,0,501,8
1785478269.376566,0.2000,77.1818,4.303960e+11,3.254895e+12,3.232954e+12,84,429,7
1785478269.576566,0.2000,75.0532,4.943080e+11,3.969551e+12,3.939168e+12,115,511,8
1785478269.776566,0.2000,74.3662,4.299983e+11,2.766511e+12,2.765986e+12,0,436,7
1785478269.976566,0.2000,73.5648,4.925504e+11,3.454223e+12,3.438839e+12,56,488,8
1785478270.176566,0.2000,73.2142,4.284893e+11,2.875811e+12,2.868470e+12,31,424,7
1785478270.376566,0.2000,73.2513,3.682780e+11,2.783024e+13,2.675547e+13,4027,357,6
1785478270.576566,0.2000,78.0925,4.326528e+11,3.446181e+12,3.419115e+12,104,439,7
1785478270.776566,0.2000,78.5284,4.956989e+11,4.095698e+12,4.063715e+12,122,524,8
1785478270.976566,0.2000,79.0250,4.325811e+11,3.151107e+12,3.140931e+12,39,458,7
1785478271.176566,0.2000,79.3613,4.935268e+11,3.337706e+12,3.334309e+12,9,517,8
1785478271.376566,0.2000,79.7030,4.945084e+11,3.691556e+12,3.673201e+12,70,512,8
1785478271.576566,0.2000,74.3745,4.329368e+11,3.685842e+12,3.652760e+12,127,454,7
1785478271.776567,0.2000,74.0013,4.959152e+11,3.811205e+12,3.792986e+12,68,533,8
1785478271.976566,0.2000,73.7618,4.342443e+11,7.199685e+12,7.027602e+12,673,463,7
1785478272.176567,0.2000,73.9746,4.332546e+11,3.335203e+12,3.316731e+12,67,459,7
1785478272.376566,0.2000,73.6649,4.923145e+11,3.286000e+12,3.281339e+12,17,501,8
1785478272.576567,0.2000,73.0090,4.318487e+11,1.029296e+13,9.966673e+12,1177,442,7
1785478272.776567,0.2000,74.1143,4.347005e+11,3.719572e+12,3.684417e+12,127,458,7
1785478272.976567,0.2000,73.9807,4.303088e+11,2.858497e+12,2.857795e+12,0,452,7
1785478273.176567,0.2000,73.3010,4.921487e+11,3.715971e+12,3.698174e+12,76,512,8
1785478273.376567,0.2000,73.4136,4.302615e+11,2.864679e+12,2.863249e+12,5,448,7
1785478273.576567,0.2000,73.6631,4.930430e+11,3.497185e+12,3.489008e+12,33,520,8
1785478273.776567,0.2000,72.3899,4.305409e+11,2.854221e+12,2.853977e+12,0,451,7
1785478273.976567,0.2000,72.2644,4.921389e+11,3.243166e+12,3.243166e+12,0,512,8
1785478274.176567,0.2000,72.3614,4.304546e+11,2.809086e+12,2.808569e+12,0,443,7
1785478274.376567,0.2000,72.1781,4.909232e+11,3.117001e+12,3.116737e+12,0,491,8
1785478274.576567,0.2000,71.9658,4.313044e+11,3.071068e+12,3.056928e+12,51,433,7
1785478274.776567,0.2000,71.4673,4.912681e+11,5.876053e+12,5.759632e+12,440,486,8
1785478274.976567,0.2000,71.9900,4.271088e+11,2.579484e+12,2.578944e+12,0,406,7
1785478275.176567,0.2000,71.8130,4.854299e+11,2.831199e+12,2.830192e+12,0,446,8
1785478275.376567,0.2000,72.2815,4.254907e+11,3.531283e+12,3.487389e+12,179,379,7
1785478275.576567,0.2000,72.2028,4.268043e+11,9.734895e+12,9.449426e+12,1154,384,7
