t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784618597.474658,0.2000,84.4315,2.912399e+11,4.162817e+13,4.160006e+13,2.851770e+11,6.062866e+09,4.157581e+13,2.425147e+10,1619,1151,19,1587.0,4.109551e+13
1784618597.674659,0.2000,85.3310,3.093320e+11,2.281317e+13,2.280572e+13,3.001863e+11,9.145680e+09,2.276913e+13,3.658272e+10,251,1266,20,251.0,2.276913e+13
1784618597.874659,0.2000,86.1811,3.742808e+11,2.652661e+13,2.651765e+13,3.602236e+11,1.405721e+10,2.646143e+13,5.622884e+10,236,1527,24,220.0,2.622128e+13
1784618598.074659,0.2000,88.6136,4.259525e+11,2.794661e+13,2.794010e+13,4.052516e+11,2.070099e+10,2.785729e+13,8.280395e+10,132,1724,27,52.0,2.665655e+13
1784618598.274659,0.2000,91.0935,3.987231e+11,2.646064e+13,2.645032e+13,3.752329e+11,2.349020e+10,2.635636e+13,9.396080e+10,163,1593,25,163.0,2.635636e+13
1784618598.474659,0.2000,94.4113,3.525082e+11,2.594153e+13,2.592025e+13,3.302050e+11,2.230321e+10,2.583103e+13,8.921285e+10,324,1397,22,324.0,2.583103e+13
1784618598.674659,0.2000,95.2907,4.033704e+11,2.643571e+13,2.642388e+13,3.752329e+11,2.813749e+10,2.631133e+13,1.125500e+11,161,1592,25,161.0,2.631133e+13
1784618598.874659,0.2000,97.3109,4.070341e+11,2.566640e+13,2.565805e+13,3.752329e+11,3.180121e+10,2.553085e+13,1.272049e+11,105,1596,25,105.0,2.553085e+13
1784618599.074659,0.2000,97.5755,4.282468e+11,2.583789e+13,2.583296e+13,3.902422e+11,3.800459e+10,2.568094e+13,1.520184e+11,50,1661,26,50.0,2.568094e+13
1784618599.274659,0.2000,97.9805,4.333387e+11,2.564707e+13,2.564320e+13,3.902422e+11,4.309647e+10,2.547081e+13,1.723859e+11,35,1662,26,35.0,2.547081e+13
1784618599.474659,0.2000,98.9037,3.810420e+11,3.399643e+13,3.394429e+13,3.452143e+11,3.582774e+10,3.380098e+13,1.433110e+11,811,1441,23,731.0,3.260024e+13
1784618599.674659,0.2000,100.0566,3.503523e+11,3.093475e+13,3.089472e+13,3.302050e+11,2.014734e+10,3.081413e+13,8.058936e+10,669,1384,22,637.0,3.033383e+13
1784618599.874659,0.2000,100.6814,3.820004e+11,2.693932e+13,2.692377e+13,3.602236e+11,2.177683e+10,2.683666e+13,8.710731e+10,262,1526,24,246.0,2.659651e+13
1784618600.074659,0.2000,100.3265,3.977899e+11,2.861125e+13,2.859292e+13,3.752329e+11,2.255697e+10,2.850269e+13,9.022787e+10,311,1588,25,295.0,2.826254e+13
1784618600.274659,0.2000,100.3700,3.997423e+11,2.777658e+13,2.776021e+13,3.752329e+11,2.450942e+10,2.766217e+13,9.803766e+10,253,1590,25,221.0,2.718187e+13
1784618600.474659,0.2000,99.8466,3.839361e+11,2.767228e+13,2.765196e+13,3.602236e+11,2.371250e+10,2.755711e+13,9.484999e+10,314,1522,24,282.0,2.707681e+13
1784618600.674659,0.2000,98.4195,3.670414e+11,2.605544e+13,2.603842e+13,3.452143e+11,2.182716e+10,2.595111e+13,8.730863e+10,270,1459,23,270.0,2.595111e+13
1784618600.874660,0.2000,97.1832,4.156304e+11,2.830297e+13,2.828905e+13,3.902422e+11,2.538812e+10,2.818750e+13,1.015525e+11,222,1656,26,206.0,2.794735e+13
1784618601.074659,0.2000,97.8596,4.202357e+11,2.597048e+13,2.596602e+13,3.902422e+11,2.999347e+10,2.584604e+13,1.199739e+11,61,1661,26,61.0,2.584604e+13
1784618601.274660,0.2000,97.8798,4.231466e+11,2.738671e+13,2.737353e+13,3.902422e+11,3.290431e+10,2.724191e+13,1.316173e+11,159,1656,26,143.0,2.700176e+13
1784618601.474659,0.2000,98.0162,4.090264e+11,2.708031e+13,2.706189e+13,3.752329e+11,3.379351e+10,2.692671e+13,1.351740e+11,205,1589,25,189.0,2.668657e+13
1784618601.674660,0.2000,98.8843,4.078982e+11,2.784328e+13,2.782285e+13,3.752329e+11,3.266524e+10,2.769219e+13,1.306610e+11,252,1593,25,252.0,2.769219e+13
1784618601.874660,0.2000,100.0830,4.050733e+11,2.938573e+13,2.935751e+13,3.752329e+11,2.984038e+10,2.923815e+13,1.193615e+11,361,1587,25,345.0,2.899800e+13
1784618602.074660,0.2000,100.1395,3.876019e+11,2.882171e+13,2.879232e+13,3.602236e+11,2.737832e+10,2.868280e+13,1.095133e+11,390,1521,24,358.0,2.820251e+13
1784618602.274660,0.2000,100.3033,4.365578e+11,2.868703e+13,2.867295e+13,4.052516e+11,3.130629e+10,2.854772e+13,1.252251e+11,185,1717,27,153.0,2.806742e+13
1784618602.474660,0.2000,100.9691,3.863122e+11,3.063958e+13,3.060329e+13,3.602236e+11,2.608857e+10,3.049893e+13,1.043543e+11,513,1519,24,497.0,3.025878e+13
1784618602.674660,0.2000,101.0434,4.171634e+11,2.954730e+13,2.952595e+13,3.902422e+11,2.692114e+10,2.941826e+13,1.076846e+11,310,1650,26,278.0,2.893796e+13
