t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790281509.169183,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.179251,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.189243,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.199246,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.209250,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.219255,69.179,1695,7601,0.0,0.0,38.0,61.880
1790281509.229247,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.239242,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.249243,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.259243,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.269241,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.279242,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.289241,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.299241,69.179,1695,7601,0.0,0.0,39.0,61.880
1790281509.309241,69.179,270,7601,0.0,0.0,39.0,61.880
1790281509.319241,69.179,270,7601,0.0,0.0,39.0,61.880
1790281509.329241,72.903,270,7601,0.0,0.0,39.0,102.761
1790281509.339242,72.903,270,7601,0.0,0.0,39.0,102.761
1790281509.349241,72.903,270,7601,100.0,19.0,39.0,102.761
1790281509.359241,72.903,270,7601,100.0,19.0,39.0,102.761
1790281509.369240,72.903,270,7601,100.0,19.0,39.0,102.761
1790281509.379242,72.903,270,7601,100.0,19.0,39.0,102.761
1790281509.389242,72.903,270,7601,100.0,19.0,39.0,102.761
1790281509.399241,72.903,270,7601,100.0,19.0,38.0,102.761
1790281509.409242,72.903,255,7601,100.0,19.0,38.0,102.761
1790281509.419242,72.903,255,7601,100.0,19.0,38.0,102.761
1790281509.429241,76.066,255,7601,100.0,19.0,38.0,96.775
1790281509.439241,76.066,255,7601,100.0,19.0,38.0,96.775
1790281509.449241,76.066,255,7601,100.0,19.0,38.0,96.775
1790281509.459242,76.066,255,7601,100.0,19.0,39.0,96.775
1790281509.469242,76.066,255,7601,100.0,19.0,39.0,96.775
1790281509.479241,76.066,255,7601,100.0,19.0,39.0,96.775
1790281509.489241,76.066,255,7601,100.0,19.0,39.0,96.775
1790281509.499241,76.066,255,7601,100.0,19.0,39.0,96.775
1790281509.509241,76.066,300,7601,100.0,19.0,39.0,96.775
1790281509.519239,76.066,300,7601,100.0,19.0,39.0,96.775
1790281509.529241,79.426,300,7601,100.0,19.0,39.0,98.852
1790281509.539241,79.426,300,7601,100.0,19.0,39.0,98.852
1790281509.549241,79.426,300,7601,99.0,35.0,38.0,98.852
1790281509.559242,79.426,300,7601,99.0,35.0,38.0,98.852
1790281509.569241,79.426,300,7601,99.0,35.0,38.0,98.852
1790281509.579241,79.426,300,7601,99.0,35.0,39.0,98.852
1790281509.589242,79.426,300,7601,99.0,35.0,38.0,98.852
1790281509.599241,79.426,300,7601,99.0,35.0,38.0,98.852
1790281509.609242,79.426,315,7601,99.0,35.0,38.0,98.852
1790281509.619240,79.426,315,7601,99.0,35.0,38.0,98.852
1790281509.629241,79.426,315,7601,99.0,35.0,38.0,99.619
1790281509.639241,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.649240,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.659242,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.669242,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.679241,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.689241,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.699241,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.709241,82.706,315,7601,99.0,35.0,39.0,99.619
1790281509.719241,82.706,300,7601,99.0,35.0,39.0,99.619
1790281509.729240,82.706,300,7601,99.0,35.0,39.0,100.256
1790281509.739242,86.193,300,7601,99.0,35.0,39.0,100.256
1790281509.749241,86.193,300,7601,99.0,36.0,39.0,100.256
1790281509.759242,86.193,300,7601,99.0,36.0,39.0,100.256
1790281509.769240,86.193,300,7601,99.0,36.0,39.0,100.256
1790281509.779241,86.193,300,7601,99.0,36.0,39.0,100.256
1790281509.789240,86.193,300,7601,99.0,36.0,38.0,100.256
1790281509.799239,86.193,300,7601,99.0,36.0,38.0,100.256
1790281509.809242,86.193,300,7601,99.0,36.0,38.0,100.256
1790281509.819240,86.193,315,7601,99.0,36.0,39.0,100.256
1790281509.829241,86.193,315,7601,99.0,36.0,39.0,100.256
1790281509.839239,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.849237,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.859241,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.869240,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.879241,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.889242,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.899242,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.909243,82.388,315,7601,99.0,36.0,39.0,99.943
1790281509.919241,82.388,270,7601,99.0,36.0,39.0,99.943
1790281509.929240,82.388,270,7601,99.0,36.0,39.0,99.943
1790281509.939242,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.949238,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.959241,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.969241,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.979241,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.989241,85.920,270,7601,99.0,36.0,39.0,99.347
1790281509.999241,85.920,270,7601,99.0,36.0,39.0,99.347
1790281510.009242,85.920,270,7601,99.0,36.0,39.0,99.347
1790281510.019241,85.920,300,7601,99.0,36.0,39.0,99.347
1790281510.029241,85.920,300,7601,99.0,36.0,39.0,99.347
