t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1790281527.463727,0.2000,19.8957,1.414608e+10,1.247761e+12,1.244409e+12,1.414057e+10,5.505024e+06,1.244370e+12,3.853517e+07,87,1,1
1790281527.663727,0.2000,19.8413,1.418094e+10,8.498309e+12,8.456344e+12,1.414057e+10,4.037018e+07,8.456062e+12,2.825912e+08,594,4,1
1790281527.863727,0.2000,19.8755,1.418186e+10,5.685130e+10,5.685130e+10,1.414057e+10,4.128768e+07,5.656229e+10,2.890138e+08,0,4,1
1790281528.063727,0.2000,19.9012,4.254558e+10,1.705539e+11,1.705539e+11,4.242171e+10,1.238630e+08,1.696869e+11,8.670413e+08,0,12,3
1790281528.263727,0.2000,19.9031,4.254650e+10,1.705603e+11,1.705603e+11,4.242171e+10,1.247805e+08,1.696869e+11,8.734638e+08,0,12,3
1790281528.463727,0.2000,19.8687,4.255200e+10,1.705989e+11,1.705989e+11,4.242171e+10,1.302856e+08,1.696869e+11,9.119990e+08,0,12,3
1790281528.663727,0.2000,19.9022,2.836922e+10,1.137411e+11,1.137411e+11,2.828114e+10,8.808038e+07,1.131246e+11,6.165627e+08,0,8,2
1790281528.863727,0.2000,19.9056,4.255384e+10,1.706117e+11,1.706117e+11,4.242171e+10,1.321206e+08,1.696869e+11,9.248440e+08,0,12,3
1790281529.063727,0.2000,19.8842,4.255567e+10,1.706245e+11,1.706245e+11,4.242171e+10,1.339556e+08,1.696869e+11,9.376891e+08,0,12,3
1790281529.263727,0.2000,19.8811,4.255659e+10,1.706310e+11,1.706310e+11,4.242171e+10,1.348731e+08,1.696869e+11,9.441116e+08,0,12,3
1790281529.463727,0.2000,19.8774,4.255842e+10,1.706438e+11,1.706438e+11,4.242171e+10,1.367081e+08,1.696869e+11,9.569567e+08,0,12,3
1790281529.663727,0.2000,19.9120,2.837656e+10,1.137925e+11,1.137925e+11,2.828114e+10,9.542042e+07,1.131246e+11,6.679429e+08,0,8,2
1790281529.863727,0.2000,19.8874,4.256485e+10,1.706888e+11,1.706888e+11,4.242171e+10,1.431306e+08,1.696869e+11,1.001914e+09,0,12,3
1790281530.063727,0.2000,19.8870,4.256485e+10,1.706888e+11,1.706888e+11,4.242171e+10,1.431306e+08,1.696869e+11,1.001914e+09,0,12,3
1790281530.263727,0.2000,19.8721,4.256760e+10,1.707080e+11,1.707080e+11,4.242171e+10,1.458831e+08,1.696869e+11,1.021182e+09,0,12,3
1790281530.463727,0.2000,19.8747,4.256760e+10,1.707080e+11,1.707080e+11,4.242171e+10,1.458831e+08,1.696869e+11,1.021182e+09,0,12,3
1790281530.663727,0.2000,19.8792,2.838023e+10,1.138182e+11,1.138182e+11,2.828114e+10,9.909043e+07,1.131246e+11,6.936330e+08,0,8,2
1790281530.863728,0.2000,19.8811,4.257586e+10,1.707658e+11,1.707658e+11,4.242171e+10,1.541407e+08,1.696869e+11,1.078985e+09,0,12,3
1790281531.063727,0.2000,19.9027,4.257586e+10,1.707658e+11,1.707658e+11,4.242171e+10,1.541407e+08,1.696869e+11,1.078985e+09,0,12,3
1790281531.263728,0.2000,19.8848,4.257677e+10,1.707723e+11,1.707723e+11,4.242171e+10,1.550582e+08,1.696869e+11,1.085407e+09,0,12,3
1790281531.463727,0.2000,19.8868,4.257861e+10,1.707851e+11,1.707851e+11,4.242171e+10,1.568932e+08,1.696869e+11,1.098252e+09,0,12,3
1790281531.663728,0.2000,19.8900,2.838574e+10,1.138567e+11,1.138567e+11,2.828114e+10,1.045955e+08,1.131246e+11,7.321682e+08,0,8,2
1790281531.863728,0.2000,19.9034,4.258320e+10,1.708172e+11,1.708172e+11,4.242171e+10,1.614807e+08,1.696869e+11,1.130365e+09,0,12,3
1790281532.063728,0.2000,19.8898,4.258687e+10,1.708429e+11,1.708429e+11,4.242171e+10,1.651507e+08,1.696869e+11,1.156055e+09,0,12,3
1790281532.263728,0.2000,19.8909,4.258687e+10,1.708429e+11,1.708429e+11,4.242171e+10,1.651507e+08,1.696869e+11,1.156055e+09,0,12,3
1790281532.463728,0.2000,19.8940,2.839216e+10,1.139017e+11,1.139017e+11,2.828114e+10,1.110180e+08,1.131246e+11,7.771259e+08,0,8,2
1790281532.663728,0.2000,19.8970,4.258962e+10,1.708622e+11,1.708622e+11,4.242171e+10,1.679032e+08,1.696869e+11,1.175323e+09,0,12,3
1790281532.863728,0.2000,19.8911,4.259054e+10,1.708686e+11,1.708686e+11,4.242171e+10,1.688207e+08,1.696869e+11,1.181745e+09,0,12,3
1790281533.063728,0.2000,19.8959,4.259604e+10,1.709071e+11,1.709071e+11,4.242171e+10,1.743258e+08,1.696869e+11,1.220280e+09,0,12,3
1790281533.263728,0.2000,19.9004,4.259788e+10,1.709200e+11,1.709200e+11,4.242171e+10,1.761608e+08,1.696869e+11,1.233125e+09,0,12,3
1790281533.463728,0.2000,19.9019,2.836739e+10,1.137925e+11,1.137283e+11,2.828114e+10,8.624538e+07,1.131246e+11,6.037176e+08,0,8,2
1790281533.663728,0.2000,19.9454,4.250980e+10,4.258404e+11,4.248337e+11,4.242171e+10,8.808038e+07,4.242171e+11,6.165627e+08,19,11,3
1790281533.863728,0.2000,19.9309,4.251255e+10,1.703227e+11,1.703227e+11,4.242171e+10,9.083290e+07,1.696869e+11,6.358303e+08,0,12,3
1790281534.063728,0.2000,19.9050,2.834262e+10,1.135549e+11,1.135549e+11,2.828114e+10,6.147277e+07,1.131246e+11,4.303094e+08,0,8,2
1790281534.263728,0.2000,19.8894,4.251714e+10,1.703548e+11,1.703548e+11,4.242171e+10,9.542042e+07,1.696869e+11,6.679429e+08,0,12,3
1790281534.463728,0.2000,19.8867,4.251805e+10,1.703612e+11,1.703612e+11,4.242171e+10,9.633792e+07,1.696869e+11,6.743654e+08,0,12,3
1790281534.663728,0.2000,19.8859,4.251989e+10,1.703741e+11,1.703741e+11,4.242171e+10,9.817293e+07,1.696869e+11,6.872105e+08,0,12,3
1790281534.863729,0.2000,19.8183,4.252356e+10,1.703998e+11,1.703998e+11,4.242171e+10,1.018429e+08,1.696869e+11,7.129006e+08,0,12,3
