t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786427958.989720,0.2000,37.3021,1.175783e+11,9.165373e+11,9.153951e+11,1.173113e+11,2.669937e+08,9.137931e+11,1.601962e+09,147,149,38,147.0,9.137931e+11
1786427959.189720,0.2000,37.3295,1.239484e+11,4.967195e+11,4.967195e+11,1.234856e+11,4.628808e+08,4.939422e+11,2.777285e+09,0,160,40,0.0,4.939422e+11
1786427959.389720,0.2000,37.3764,1.178554e+11,5.781696e+11,5.774723e+11,1.173113e+11,5.440799e+08,5.742078e+11,3.264479e+09,35,151,38,35.0,5.742078e+11
1786427959.589720,0.2000,37.4130,1.241952e+11,4.982003e+11,4.982003e+11,1.234856e+11,7.096893e+08,4.939422e+11,4.258136e+09,0,160,40,0.0,4.939422e+11
1786427959.789720,0.2000,37.4359,1.243792e+11,4.993041e+11,4.993041e+11,1.234856e+11,8.936489e+08,4.939422e+11,5.361893e+09,0,160,40,0.0,4.939422e+11
1786427959.989720,0.2000,37.5033,1.245622e+11,5.004024e+11,5.004024e+11,1.234856e+11,1.076691e+09,4.939422e+11,6.460146e+09,0,160,40,0.0,4.939422e+11
1786427960.189720,0.2000,37.3572,1.180756e+11,6.973466e+11,6.961048e+11,1.173113e+11,7.642808e+08,6.915191e+11,4.585685e+09,75,149,38,75.0,6.915191e+11
1786427960.389720,0.2000,37.2492,1.239966e+11,4.970085e+11,4.970085e+11,1.234856e+11,5.110497e+08,4.939422e+11,3.066298e+09,0,160,40,0.0,4.939422e+11
1786427960.589720,0.2000,37.2118,1.210489e+11,5.476363e+11,5.472395e+11,1.203984e+11,6.505103e+08,5.433364e+11,3.903062e+09,21,155,39,21.0,5.433364e+11
1786427960.789721,0.2000,37.1488,1.239966e+11,5.591481e+11,5.587513e+11,1.234856e+11,5.110497e+08,5.556850e+11,3.066298e+09,21,159,40,21.0,5.556850e+11
1786427960.989720,0.2000,37.2613,1.209815e+11,5.317799e+11,5.313992e+11,1.203984e+11,5.830738e+08,5.279007e+11,3.498443e+09,16,155,39,16.0,5.279007e+11
1786427961.189721,0.2000,37.3890,1.209553e+11,5.719160e+11,5.713751e+11,1.203984e+11,5.569249e+08,5.680335e+11,3.341550e+09,29,155,39,29.0,5.680335e+11
1786427961.389720,0.2000,37.3294,1.241567e+11,4.979691e+11,4.979691e+11,1.234856e+11,6.711542e+08,4.939422e+11,4.026925e+09,0,160,40,0.0,4.939422e+11
1786427961.589721,0.2000,37.2302,1.209301e+11,5.438046e+11,5.434395e+11,1.203984e+11,5.316936e+08,5.402493e+11,3.190161e+09,20,155,39,20.0,5.402493e+11
1786427961.789721,0.2000,37.2095,1.209636e+11,6.435645e+11,6.424288e+11,1.203984e+11,5.651825e+08,6.390377e+11,3.391095e+09,53,154,39,53.0,6.390377e+11
1786427961.989721,0.2000,36.9333,1.178971e+11,5.287045e+11,5.283286e+11,1.173113e+11,5.858263e+08,5.248136e+11,3.514958e+09,19,151,38,19.0,5.248136e+11
