t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784664921.335590,0.2000,60.4514,2.001941e+11,9.113372e+12,9.105717e+12,431,209,14
1784664921.535590,0.2000,56.0167,2.293781e+11,3.647904e+12,3.647904e+12,0,256,16
1784664921.735590,0.2000,58.5023,2.299150e+11,3.650051e+12,3.650051e+12,0,256,16
1784664921.935590,0.2000,59.5470,2.304518e+11,3.652199e+12,3.652199e+12,0,256,16
1784664922.135590,0.2000,59.6509,2.454444e+11,3.882818e+12,3.882818e+12,0,272,17
1784664922.335590,0.2000,58.8962,2.315591e+11,3.656628e+12,3.656628e+12,0,256,16
1784664922.535590,0.2000,59.2714,2.320960e+11,3.658775e+12,3.658775e+12,0,256,16
1784664922.735590,0.2000,60.0955,2.180765e+11,3.432048e+12,3.432048e+12,0,240,15
1784664922.935590,0.2000,58.9525,2.331362e+11,3.662936e+12,3.662936e+12,0,256,16
1784664923.135591,0.2000,58.6188,2.336731e+11,3.665083e+12,3.665083e+12,0,256,16
1784664923.335590,0.2000,60.4975,2.195529e+11,3.437954e+12,3.437954e+12,0,240,15
1784664923.535591,0.2000,60.0633,2.347133e+11,3.669244e+12,3.669244e+12,0,256,16
1784664923.735590,0.2000,59.4875,2.205281e+11,3.441854e+12,3.441854e+12,0,240,15
1784664923.935591,0.2000,59.2179,2.357534e+11,3.673405e+12,3.673405e+12,0,256,16
1784664924.135591,0.2000,59.4684,2.215033e+11,3.445755e+12,3.445755e+12,0,240,15
1784664924.335591,0.2000,59.6286,2.219731e+11,3.447634e+12,3.447634e+12,0,240,15
1784664924.535591,0.2000,59.0251,1.889555e+11,1.149270e+13,1.147830e+13,614,192,13
1784664924.735591,0.2000,52.4565,2.294934e+11,3.648365e+12,3.648365e+12,0,256,16
1784664924.935591,0.2000,59.6094,2.444231e+11,3.878733e+12,3.878733e+12,0,272,17
1784664925.135591,0.2000,61.3516,2.306007e+11,3.652794e+12,3.652794e+12,0,256,16
1784664925.335591,0.2000,60.5560,2.311376e+11,3.654942e+12,3.654942e+12,0,256,16
1784664925.535591,0.2000,60.1010,2.316745e+11,3.657089e+12,3.657089e+12,0,256,16
1784664925.735591,0.2000,59.2938,2.176844e+11,3.430479e+12,3.430479e+12,0,240,15
1784664925.935591,0.2000,58.8386,2.327147e+11,3.661250e+12,3.661250e+12,0,256,16
1784664926.135591,0.2000,59.6512,2.332515e+11,3.663397e+12,3.663397e+12,0,256,16
1784664926.335591,0.2000,60.9902,2.191608e+11,3.436385e+12,3.436385e+12,0,240,15
1784664926.535591,0.2000,60.2002,2.342917e+11,3.667558e+12,3.667558e+12,0,256,16
1784664926.735591,0.2000,59.7305,2.348286e+11,3.669706e+12,3.669706e+12,0,256,16
1784664926.935591,0.2000,59.2109,2.206393e+11,3.442299e+12,3.442299e+12,0,240,15
1784664927.135592,0.2000,59.7279,2.211090e+11,3.444178e+12,3.444178e+12,0,240,15
1784664927.335591,0.2000,59.2453,2.363721e+11,3.675880e+12,3.675880e+12,0,256,16
1784664927.535592,0.2000,60.3961,2.220884e+11,3.448095e+12,3.448095e+12,0,240,15
1784664927.735591,0.2000,58.8707,2.218955e+11,3.433259e+12,3.433103e+12,0,239,15
1784664927.935592,0.2000,60.0315,1.861139e+11,1.105327e+13,1.104031e+13,583,193,13
1784664928.135592,0.2000,52.6588,2.296633e+11,3.649044e+12,3.649044e+12,0,256,16
1784664928.335592,0.2000,60.6663,2.446076e+11,3.879471e+12,3.879471e+12,0,272,17
1784664928.535592,0.2000,60.3350,2.307706e+11,3.653474e+12,3.653474e+12,0,256,16
1784664928.735592,0.2000,59.9781,2.313075e+11,3.655621e+12,3.655621e+12,0,256,16
1784664928.935592,0.2000,60.0380,2.318443e+11,3.657769e+12,3.657769e+12,0,256,16
1784664929.135592,0.2000,57.8883,2.178396e+11,3.431100e+12,3.431100e+12,0,240,15
1784664929.335592,0.2000,59.3508,2.328845e+11,3.661929e+12,3.661929e+12,0,256,16
1784664929.535592,0.2000,59.0420,2.334214e+11,3.664077e+12,3.664077e+12,0,256,16
