t_rel_s,measured_w,predicted_w
0.000,260.32,170.28
0.200,242.19,281.32
0.400,260.07,265.70
0.600,264.11,265.87
0.800,265.22,266.09
1.000,266.03,266.33
1.200,264.71,282.53
1.400,267.82,266.84
1.600,264.88,283.07
1.800,266.55,267.33
2.000,265.40,267.59
2.200,265.48,283.87
2.400,266.55,268.08
2.600,265.31,268.32
2.800,266.54,268.57
3.000,267.82,284.94
3.200,266.87,269.06
3.400,266.99,269.31
3.600,267.19,269.55
3.800,268.12,286.01
4.000,267.63,270.05
4.200,265.17,231.94
4.400,267.48,278.85
4.600,267.54,279.12
4.800,268.31,263.68
5.000,269.15,279.65
5.200,268.90,279.95
5.400,269.80,280.24
5.600,269.01,264.71
5.800,269.61,280.76
6.000,269.15,281.04
6.200,270.72,281.34
6.400,269.84,265.76
6.600,269.99,281.88
6.800,270.03,266.23
7.000,269.59,282.41
7.200,270.11,282.73
7.400,270.09,267.02
7.600,271.05,283.24
7.800,271.10,267.49
8.000,269.19,283.79
8.200,271.71,233.93
8.400,286.91,264.05
8.600,266.20,264.27
8.800,267.42,280.28
9.000,268.31,280.58
9.200,268.05,265.07
9.400,267.06,281.13
9.600,267.86,265.52
9.800,268.33,281.66
10.000,268.18,266.06
10.200,269.09,282.23
10.400,269.42,266.54
10.600,272.18,282.73
10.800,270.39,267.04
11.000,269.39,283.32
11.200,268.16,267.56
11.400,270.79,283.83
11.600,268.53,268.03
11.800,270.26,284.39
12.000,268.58,268.58
12.200,269.95,268.79
12.400,306.22,201.62
12.600,303.48,265.89
12.800,261.55,282.06
13.000,271.38,266.40
13.200,269.64,282.59
13.400,269.69,266.91
13.600,268.41,283.14
13.800,268.94,267.41
14.000,268.96,267.64
14.200,270.68,283.95
14.400,269.95,268.14
14.600,270.98,284.49
14.800,269.50,268.65
15.000,270.54,268.89
15.200,274.46,285.30
15.400,269.56,252.52
15.600,270.72,268.61
15.800,268.88,285.00
16.000,269.78,269.13
16.200,269.82,269.35
16.400,268.71,269.33
16.600,274.07,155.95
16.800,253.40,174.63
17.000,269.73,274.18
17.200,266.41,274.44
17.400,264.34,258.03
17.600,266.82,274.86
17.800,274.55,175.09
18.000,240.80,242.88
18.200,259.52,276.61
18.400,269.57,276.89
18.600,268.15,277.12
18.800,273.17,260.50
19.000,272.88,277.57
19.200,271.43,277.83
19.400,271.47,261.15
19.600,271.80,278.27
19.800,272.28,278.52
20.000,273.11,244.00
20.200,275.59,277.75
20.400,271.39,277.96
20.600,270.83,261.30
20.800,269.52,278.47
21.000,271.60,278.68
21.200,271.87,221.83
21.400,265.87,266.35
21.600,264.03,282.55
21.800,269.54,266.84
22.000,268.41,267.09
22.200,269.07,266.39
22.400,272.62,264.79
22.600,271.87,280.85
22.800,273.15,249.38
23.000,279.09,281.34
23.200,272.41,281.60
23.400,271.50,265.99
23.600,274.97,282.15
23.800,271.69,266.49
24.000,270.32,282.70
24.200,273.48,250.25
24.400,268.42,282.11
24.600,270.86,266.45
24.800,273.73,282.67
25.000,272.00,266.96
25.200,270.55,266.95
25.400,275.70,249.59
25.600,270.07,265.44
25.800,273.17,281.56
26.000,272.06,265.93
26.200,271.33,282.10
26.400,273.62,282.40
26.600,272.02,266.71
26.800,271.28,282.93
27.000,273.32,250.30
27.200,273.76,282.06
27.400,272.96,266.40
27.600,271.10,282.59
27.800,270.85,266.90
28.000,273.00,283.15
28.200,275.66,267.13
28.400,271.21,266.03
28.600,269.56,282.21
28.800,272.12,266.55
29.000,270.83,266.73
29.200,274.59,266.80
29.400,271.76,249.72
29.600,270.02,263.70
29.800,270.49,279.67
30.000,269.02,264.19
30.200,271.10,280.20
30.400,271.91,280.48
30.600,271.38,264.97
30.800,270.70,281.03
31.000,271.35,249.34
31.200,271.09,280.04
31.400,271.96,280.34
31.600,275.55,280.62
31.800,272.46,265.06
32.000,291.37,264.92
32.200,267.32,265.24
32.400,273.09,281.34
32.600,271.85,281.61
32.800,272.96,265.97
33.000,273.44,282.17
33.200,271.10,249.63
33.400,272.10,281.35
33.600,272.30,249.25
33.800,267.18,280.97
34.000,295.31,91.91
34.200,271.82,258.07
34.400,261.66,258.30
34.600,260.44,258.47
34.800,260.88,258.67
35.000,259.60,258.90
35.200,260.37,259.09
35.400,260.04,259.28
35.600,260.29,259.50
35.800,260.94,259.71
36.000,261.53,259.88
36.200,263.06,260.11
36.400,264.06,260.01
36.600,262.33,242.25
36.800,261.37,259.12
37.000,260.26,259.35
37.200,259.28,259.54
37.400,258.37,259.74
37.600,258.85,259.95
37.800,260.15,259.91
38.000,256.38,242.84
38.200,259.07,259.79
38.400,261.67,225.17
38.600,257.56,258.49
38.800,266.88,265.02
39.000,271.05,264.33
39.200,272.41,280.39
39.400,271.64,280.67
39.600,273.38,265.11
39.800,271.42,281.18
40.000,273.96,281.47
40.200,273.40,265.90
40.400,273.06,282.04
40.600,273.20,282.31
40.800,272.37,250.32
41.000,273.58,281.45
41.200,271.71,265.89
41.400,271.89,282.01
41.600,276.52,266.34
41.800,270.97,282.53
42.000,272.01,249.55
42.200,299.53,249.19
42.400,265.96,281.03
42.600,273.79,265.44
42.800,274.29,265.16
43.000,273.32,280.55
43.200,275.51,265.02
43.400,272.61,281.07
43.600,273.10,265.48
43.800,269.22,281.63
44.000,276.77,249.75
44.200,274.87,281.66
44.400,272.77,281.92
44.600,273.26,266.27
44.800,271.59,282.49
45.000,272.96,265.61
45.200,273.48,281.41
45.400,271.45,281.61
45.600,273.09,265.93
45.800,273.60,282.04
46.000,272.45,266.33
46.200,272.91,280.81
46.400,277.09,280.25
46.600,273.41,280.41
46.800,272.41,280.32
47.000,272.63,263.40
47.200,273.88,279.14
47.400,276.20,279.21
47.600,273.23,279.28
47.800,272.97,263.66
47.958,273.21,290.90
