t_rel_s,measured_w,predicted_w
0.000,276.34,334.67
0.200,323.92,366.78
0.400,357.88,366.84
0.600,359.88,366.91
0.800,360.12,366.98
1.000,361.50,375.07
1.200,363.64,367.11
1.400,363.77,367.18
1.600,363.59,334.91
1.800,362.29,374.77
2.000,363.69,366.82
2.200,363.75,366.89
2.400,363.84,374.98
2.600,363.59,367.03
2.800,364.97,367.10
3.000,364.46,367.16
3.200,363.65,367.23
3.400,361.37,350.80
3.600,360.39,358.79
3.800,360.51,366.74
4.000,360.23,366.81
4.200,360.22,366.87
4.400,361.35,374.96
4.600,364.06,367.01
4.800,364.41,367.08
5.000,364.78,367.15
5.200,365.26,367.21
5.400,362.78,326.72
5.600,360.31,366.82
5.800,360.10,374.90
6.000,360.47,366.95
6.200,360.21,367.02
6.400,362.19,367.09
6.600,364.67,367.15
6.800,364.38,367.22
7.000,363.32,342.99
7.200,361.52,374.77
7.400,361.78,366.83
7.600,362.59,366.90
7.800,363.39,366.96
8.000,364.34,367.03
8.200,366.45,367.10
8.400,366.58,367.16
8.600,366.42,351.12
8.800,363.29,366.79
9.000,362.75,366.86
9.200,362.74,366.93
9.400,362.64,367.00
9.600,362.10,367.06
9.800,364.46,367.13
10.000,365.36,375.22
10.200,364.76,351.13
10.400,364.39,374.75
10.600,364.45,366.80
10.800,364.93,366.87
11.000,364.82,342.75
11.200,364.60,358.74
11.400,364.24,366.74
11.600,364.08,366.81
11.800,363.99,366.88
12.000,364.25,238.64
12.200,365.03,495.31
12.400,365.71,367.08
12.600,366.27,375.17
12.800,365.86,367.22
13.000,364.83,350.75
13.200,364.78,366.82
13.400,364.84,366.89
13.600,365.05,366.95
13.800,365.06,367.02
14.000,366.42,375.11
14.200,366.21,367.16
14.400,365.12,367.23
14.600,364.39,350.86
14.800,363.76,366.78
15.000,363.80,350.78
15.200,363.30,358.73
15.400,363.71,358.73
15.600,364.37,366.76
15.800,364.14,358.81
16.000,363.01,374.91
16.200,364.09,366.96
16.400,364.49,367.03
16.600,364.73,367.10
16.800,365.76,375.19
17.000,367.12,351.12
17.200,365.47,366.73
17.400,365.41,374.81
17.600,365.46,358.79
17.800,365.10,358.72
18.000,365.14,358.74
18.200,365.62,358.73
18.400,366.42,366.75
18.600,366.07,358.74
18.800,364.32,366.78
19.000,363.89,366.85
19.200,364.33,366.91
19.400,364.52,375.00
19.600,364.41,367.05
19.800,366.47,367.12
20.000,366.69,367.18
20.200,366.91,359.02
20.400,367.02,366.76
20.600,366.65,374.84
20.800,367.01,366.89
21.000,367.17,366.96
21.200,367.60,367.03
21.400,367.53,367.09
21.600,367.12,375.19
21.800,366.83,359.11
22.000,366.00,366.74
22.200,365.09,366.80
22.400,364.99,366.87
22.600,365.50,374.96
22.800,365.45,367.01
23.000,366.34,367.08
23.200,366.59,350.85
23.400,366.69,358.72
23.600,367.72,366.79
23.800,368.21,366.85
24.000,368.69,374.94
24.200,369.17,366.99
24.400,369.04,367.06
24.600,368.72,367.13
24.800,368.82,367.19
25.000,368.48,358.94
25.200,368.82,366.81
25.400,369.50,358.83
25.600,368.92,366.77
25.800,368.81,366.84
26.000,368.72,366.91
26.200,368.65,366.97
26.400,368.48,367.04
26.600,369.52,367.11
26.800,369.09,367.17
27.000,368.90,367.24
27.200,368.81,342.79
27.400,369.85,374.86
27.600,369.76,366.92
27.800,369.47,366.98
28.000,369.67,375.07
28.200,369.58,367.12
28.400,368.89,367.19
28.600,368.68,367.26
28.800,369.39,358.95
29.000,369.18,374.79
29.200,369.46,366.84
29.400,370.12,374.93
29.600,370.09,366.98
29.800,370.02,367.05
30.000,370.83,358.83
30.200,369.83,366.77
30.400,369.11,366.84
30.600,369.43,374.92
30.800,369.35,366.98
31.000,368.84,367.04
31.200,370.10,367.11
31.400,370.41,367.18
31.600,369.90,334.96
31.800,368.64,358.80
32.000,368.04,358.72
32.200,367.87,342.69
32.400,366.67,374.76
32.600,367.43,366.82
32.800,369.06,366.89
33.000,370.32,366.95
33.200,370.28,375.04
33.400,370.65,367.09
33.600,370.80,367.16
33.800,370.93,359.16
34.000,370.31,366.75
34.200,369.70,366.82
34.400,369.45,374.90
34.600,368.71,366.95
34.800,367.95,367.02
35.000,368.10,367.09
35.200,369.25,375.18
35.400,369.73,367.23
35.600,369.79,358.80
35.800,369.97,358.76
36.000,369.97,366.82
36.200,369.25,366.89
36.400,368.92,366.96
36.600,369.08,367.03
36.800,368.84,367.09
37.000,368.29,367.16
37.200,368.73,367.23
37.400,368.75,350.98
37.600,368.51,366.76
37.800,369.02,374.84
38.000,369.44,358.74
38.200,369.45,366.81
38.400,368.96,358.86
38.600,368.74,374.96
38.800,369.19,367.01
39.000,370.00,367.08
39.200,370.05,375.17
39.400,370.65,367.22
39.600,370.80,358.88
39.800,370.77,366.79
40.000,370.51,366.86
40.200,370.67,374.95
40.400,370.45,367.00
40.600,370.72,367.07
40.800,370.50,375.16
41.000,370.41,367.20
41.200,370.33,350.98
41.400,370.48,366.84
41.600,370.38,366.91
41.800,370.03,374.99
42.000,369.47,358.83
42.200,369.37,350.70
42.400,369.75,366.77
42.600,370.10,366.83
42.800,370.18,374.92
43.000,370.58,366.97
43.200,370.92,367.04
43.400,371.31,375.13
43.600,371.39,367.17
43.800,371.80,367.22
44.000,371.41,358.73
44.200,371.56,366.81
44.400,371.65,374.89
44.600,371.32,366.94
44.800,371.55,375.03
45.000,371.13,359.06
45.200,370.65,367.15
45.400,369.94,375.24
45.519,369.99,374.41
