t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784666178.067441,0.2000,53.3437,2.221762e+11,5.127143e+11,5.124648e+11,17,13,13
1784666178.267441,0.2000,53.9324,2.224258e+11,8.547258e+11,8.542303e+11,27,23,13
1784666178.467441,0.2000,54.0546,2.231011e+11,2.462099e+12,2.460031e+12,94,50,13
1784666178.667441,0.2000,55.1917,2.070896e+11,3.283816e+12,3.280733e+12,114,78,12
1784666178.867441,0.2000,55.3623,2.079263e+11,2.822628e+12,2.820523e+12,69,96,12
1784666179.067441,0.2000,55.1821,2.090200e+11,2.874219e+12,2.872844e+12,43,125,12
1784666179.267441,0.2000,56.0393,2.273509e+11,2.447205e+12,2.447205e+12,0,143,13
1784666179.467441,0.2000,56.7328,2.103118e+11,3.747985e+12,3.745002e+12,77,142,12
1784666179.667441,0.2000,55.9149,2.109651e+11,2.961117e+12,2.960169e+12,24,149,12
1784666179.867441,0.2000,56.4429,2.122936e+11,4.039864e+12,4.037272e+12,62,174,12
1784666180.067441,0.2000,56.4694,2.132552e+11,3.458856e+12,3.457657e+12,24,178,12
1784666180.267441,0.2000,56.8279,2.137763e+11,2.963031e+12,2.962980e+12,0,173,12
1784666180.467442,0.2000,56.6188,2.145544e+11,2.878379e+12,2.878379e+12,0,168,12
1784666180.667441,0.2000,57.2062,2.155967e+11,3.290255e+12,3.289240e+12,17,175,12
1784666180.867442,0.2000,57.0972,2.167564e+11,3.564913e+12,3.563613e+12,21,187,12
1784666181.067441,0.2000,56.4687,1.996439e+11,3.411347e+12,3.409894e+12,22,177,11
1784666181.267442,0.2000,57.5123,2.191199e+11,4.028384e+12,4.027023e+12,21,214,12
1784666181.467442,0.2000,58.7113,2.205952e+11,4.303248e+12,4.301711e+12,23,228,12
1784666181.667442,0.2000,58.1988,2.034020e+11,4.081254e+12,4.079608e+12,23,215,11
1784666181.867442,0.2000,59.2949,2.233991e+11,5.384140e+12,5.380290e+12,54,260,12
1784666182.067442,0.2000,60.4911,2.054939e+11,5.280378e+12,5.277006e+12,50,258,11
1784666182.267442,0.2000,58.4066,2.235239e+11,4.509834e+12,4.509549e+12,0,263,12
1784666182.467442,0.2000,58.4819,2.044149e+11,4.544576e+12,4.541668e+12,39,226,11
1784666182.667442,0.2000,57.2336,2.224890e+11,4.030540e+12,4.030392e+12,0,235,12
1784666182.867442,0.2000,57.5954,2.018239e+11,4.800705e+12,4.795214e+12,79,201,11
1784666183.067442,0.2000,57.4950,2.198245e+11,4.611897e+12,4.608305e+12,51,218,12
1784666183.267442,0.2000,56.2971,2.184152e+11,4.147431e+12,4.145849e+12,23,219,12
1784666183.467442,0.2000,56.4969,2.014128e+11,5.724113e+12,5.716896e+12,118,216,11
1784666183.667442,0.2000,57.7951,2.215935e+11,5.278921e+12,5.276030e+12,46,262,12
1784666183.867442,0.2000,57.3833,2.031598e+11,4.799072e+12,4.796549e+12,38,242,11
1784666184.067442,0.2000,58.7501,2.031891e+11,5.055793e+12,5.052716e+12,50,245,11
1784666184.267442,0.2000,58.0597,2.210650e+11,5.278147e+12,5.275501e+12,42,266,12
1784666184.467443,0.2000,58.9952,2.038571e+11,5.981225e+12,5.975477e+12,91,258,11
1784666184.667442,0.2000,58.6101,2.229367e+11,5.432823e+12,5.431055e+12,28,289,12
1784666184.867443,0.2000,62.1976,2.064114e+11,7.267017e+12,7.258716e+12,132,292,11
1784666185.067442,0.2000,58.7406,2.082684e+11,5.279780e+12,5.279780e+12,0,308,11
1784666185.267443,0.2000,58.8337,2.092667e+11,5.229621e+12,5.229551e+12,0,305,11
1784666185.467443,0.2000,57.7100,2.293519e+11,6.722069e+12,6.718155e+12,55,337,12
1784666185.667443,0.2000,59.8224,1.910311e+11,6.960782e+12,6.953047e+12,112,294,10
1784666185.867443,0.2000,59.4304,2.103897e+11,6.120481e+12,6.118616e+12,27,330,11
1784666186.067443,0.2000,59.5226,2.120779e+11,6.413602e+12,6.410593e+12,41,333,11
1784666186.267443,0.2000,59.2303,2.122834e+11,6.515796e+12,6.513253e+12,35,345,11
1784666186.467443,0.2000,60.1385,2.099640e+11,6.926052e+12,6.920753e+12,75,329,11
1784666186.667443,0.2000,59.5784,2.106099e+11,5.881255e+12,5.879775e+12,21,322,11
1784666186.867443,0.2000,60.4255,2.120706e+11,6.104633e+12,6.103221e+12,19,337,11
1784666187.067443,0.2000,60.0224,2.126431e+11,5.659823e+12,5.659823e+12,0,330,11
1784666187.267443,0.2000,59.6471,2.144634e+11,6.535681e+12,6.532509e+12,41,340,11
1784666187.467443,0.2000,58.9799,2.139203e+11,6.672005e+12,6.668572e+12,43,346,11
1784666187.667443,0.2000,60.0195,2.141038e+11,8.061012e+12,8.051895e+12,119,351,11
1784666187.867443,0.2000,59.6480,1.946938e+11,7.887815e+12,7.878803e+12,126,334,10
1784666188.067443,0.2000,58.8717,2.145588e+11,7.252778e+12,7.249788e+12,41,382,11
1784666188.267443,0.2000,59.7915,1.956260e+11,7.801268e+12,7.794356e+12,98,357,10
1784666188.467443,0.2000,55.9059,2.158360e+11,7.064560e+12,7.063231e+12,19,393,11
1784666188.667443,0.2000,59.5340,2.155938e+11,6.910680e+12,6.909307e+12,16,387,11
1784666188.867444,0.2000,59.4795,2.141405e+11,6.276119e+12,6.276049e+12,0,366,11
1784666189.067443,0.2000,60.2456,2.144854e+11,6.534002e+12,6.532531e+12,17,364,11
1784666189.267444,0.2000,60.2503,2.136854e+11,6.276822e+12,6.275594e+12,17,349,11
1784666189.467443,0.2000,60.2184,1.937543e+11,6.740310e+12,6.733785e+12,85,308,10
1784666189.667444,0.2000,62.1237,2.295134e+11,5.676915e+12,5.676693e+12,0,331,12
1784666189.867444,0.2000,59.8368,2.116595e+11,5.952278e+12,5.949128e+12,41,306,11
1784666190.067444,0.2000,59.0893,2.125403e+11,6.655154e+12,6.650116e+12,65,323,11
1784666190.267444,0.2000,58.2924,2.120999e+11,5.934161e+12,5.932492e+12,19,327,11
1784666190.467444,0.2000,59.4194,2.098979e+11,5.693118e+12,5.691229e+12,25,307,11
1784666190.667444,0.2000,59.1307,2.107714e+11,5.591286e+12,5.589648e+12,22,304,11
1784666190.867444,0.2000,59.9879,2.103457e+11,6.192069e+12,6.186875e+12,66,295,11
1784666191.067444,0.2000,63.9079,2.107494e+11,5.488865e+12,5.487171e+12,21,299,11
1784666191.267444,0.2000,60.7012,2.116522e+11,5.095330e+12,5.095330e+12,0,297,11
1784666191.467444,0.2000,59.9975,2.118577e+11,6.056461e+12,6.051781e+12,56,297,11
1784666191.667444,0.2000,59.3816,2.122687e+11,5.869145e+12,5.864358e+12,54,288,11
1784666191.867444,0.2000,59.7259,2.321044e+11,5.286629e+12,5.286541e+12,0,308,12
1784666192.067444,0.2000,59.9605,2.115347e+11,4.514816e+12,4.514636e+12,0,263,11
1784666192.267444,0.2000,60.2297,2.094722e+11,4.103026e+12,4.102754e+12,0,239,11
1784666192.467444,0.2000,59.7848,2.243019e+11,4.462376e+12,4.459100e+12,33,227,12
1784666192.667444,0.2000,58.2582,2.019193e+11,3.294434e+12,3.292639e+12,21,171,11
1784666192.867445,0.2000,57.8539,2.188483e+11,3.379179e+12,3.377871e+12,16,181,12
1784666193.067444,0.2000,58.2796,2.175858e+11,4.525702e+12,4.520687e+12,75,189,12
1784666193.267445,0.2000,57.3435,1.995264e+11,3.564952e+12,3.563459e+12,23,185,11
1784666193.467444,0.2000,56.4377,2.181290e+11,3.907999e+12,3.906501e+12,22,206,12
1784666193.667445,0.2000,57.5642,2.180776e+11,4.917871e+12,4.913922e+12,66,221,12
1784666193.867445,0.2000,58.8235,2.002311e+11,4.145919e+12,4.144740e+12,22,220,11
1784666194.067445,0.2000,58.8113,2.201255e+11,5.637007e+12,5.633153e+12,68,261,12
1784666194.267445,0.2000,58.8491,2.033433e+11,5.723225e+12,5.718826e+12,74,260,11
1784666194.467445,0.2000,60.3906,2.222908e+11,7.024161e+12,7.018458e+12,101,309,12
1784666194.667445,0.2000,59.5696,2.031598e+11,4.796603e+12,4.796549e+12,0,280,11
1784666194.867445,0.2000,59.1426,2.032111e+11,5.413520e+12,5.411330e+12,38,278,11
1784666195.067445,0.2000,59.9918,2.211824e+11,6.081057e+12,6.078181e+12,53,302,12
1784666195.267445,0.2000,59.1119,2.046204e+11,6.047612e+12,6.044543e+12,55,298,11
1784666195.467445,0.2000,58.5956,2.065068e+11,6.887899e+12,6.883144e+12,82,320,11
1784666195.667445,0.2000,58.8041,2.271205e+11,6.186633e+12,6.186574e+12,0,361,12
1784666195.867445,0.2000,59.7556,2.091272e+11,5.553983e+12,5.553852e+12,0,324,11
1784666196.067445,0.2000,58.9482,2.071527e+11,6.718189e+12,6.713032e+12,80,312,11
1784666196.267445,0.2000,57.9216,2.072188e+11,5.244644e+12,5.244579e+12,0,306,11
1784666196.467445,0.2000,59.4466,2.084739e+11,6.702418e+12,6.697277e+12,79,312,11
1784666196.667445,0.2000,59.1579,2.104925e+11,6.291079e+12,6.289477e+12,24,343,11
1784666196.867445,0.2000,58.0801,2.119531e+11,6.000718e+12,6.000649e+12,0,350,11
1784666197.067445,0.2000,60.5110,2.126064e+11,7.424529e+12,7.418593e+12,84,349,11
1784666197.267446,0.2000,59.5257,2.133184e+11,7.543084e+12,7.538836e+12,61,379,11
