t_rel_s,measured_w,predicted_w
0.000,266.72,313.44
0.200,269.66,313.70
0.400,270.27,274.57
0.600,275.96,275.70
0.800,276.81,276.47
1.000,275.91,277.57
1.200,280.20,339.29
1.400,283.66,258.49
1.600,279.57,299.84
1.800,282.21,280.75
2.000,282.35,302.26
2.200,284.14,323.53
2.400,283.09,324.43
2.600,286.03,304.77
2.800,285.49,306.01
3.000,282.34,285.99
3.200,287.56,308.55
3.400,293.56,310.14
3.600,290.99,289.99
3.800,296.47,291.46
4.000,302.46,270.57
4.200,292.03,334.85
4.400,292.41,291.06
4.600,286.17,333.65
4.800,287.98,267.05
5.000,287.47,309.20
5.200,281.49,307.69
5.400,282.48,266.64
5.600,288.98,289.67
5.800,286.92,289.76
6.000,293.75,289.83
6.200,290.30,310.52
6.400,294.98,247.32
6.600,293.05,312.51
6.800,310.99,249.58
7.000,293.70,317.13
7.200,294.17,318.29
7.400,288.55,297.23
7.600,299.11,230.67
7.800,297.15,297.45
8.000,297.61,276.74
8.200,296.15,299.34
8.400,300.69,274.85
8.600,297.89,297.57
8.800,302.13,299.18
9.000,300.11,322.21
9.200,298.24,279.01
9.400,294.90,278.59
9.600,300.10,278.56
9.800,298.24,210.97
10.000,294.36,279.13
10.200,298.96,279.74
10.400,279.53,303.17
10.600,297.67,302.78
10.800,297.40,323.95
11.000,301.23,301.61
11.200,301.25,300.91
11.400,301.09,277.87
11.600,310.62,341.80
11.800,299.18,276.33
12.000,295.45,277.12
12.200,291.46,299.01
12.400,297.10,296.93
12.600,295.65,297.79
12.800,299.94,297.32
13.000,319.54,297.68
13.200,303.51,321.06
13.400,299.99,276.59
13.600,296.91,276.92
13.800,298.63,344.81
14.000,299.80,320.93
14.200,301.15,318.53
14.400,298.92,313.92
14.600,291.29,288.42
14.800,289.27,308.33
15.000,291.40,264.70
15.200,286.72,285.93
15.400,282.19,307.39
15.600,287.82,265.14
15.800,294.12,286.73
16.000,294.06,288.42
16.200,294.25,247.00
16.400,301.95,268.85
16.600,297.85,311.20
16.800,295.71,268.35
17.000,299.96,289.32
17.200,295.56,269.68
17.400,292.98,249.54
17.600,294.02,339.02
17.800,298.78,318.13
18.000,294.74,293.84
18.200,289.61,315.91
18.400,297.23,229.15
18.600,295.79,297.41
18.800,290.40,321.41
19.000,302.55,277.17
19.200,297.63,255.37
19.400,299.19,210.24
19.600,285.83,300.08
19.800,294.87,324.25
20.000,295.03,279.28
20.200,301.34,277.83
20.400,298.36,298.69
20.600,296.42,319.50
20.800,300.68,253.06
21.000,294.36,318.10
21.200,300.82,316.43
21.400,298.47,295.60
21.600,300.24,295.98
21.800,304.65,273.29
22.000,295.36,273.43
22.200,297.94,251.52
22.400,295.83,252.29
22.600,286.98,273.91
22.800,294.38,274.23
23.000,313.56,297.13
23.200,295.99,230.57
23.400,290.73,320.27
23.600,297.99,277.14
23.800,300.69,275.26
24.000,303.01,317.94
24.200,301.75,273.10
24.400,295.89,296.51
24.600,301.47,253.92
24.800,291.14,253.58
25.000,292.97,255.28
25.200,312.63,301.96
25.400,300.15,257.87
25.600,306.91,281.62
25.800,303.93,258.89
26.000,297.26,260.33
26.200,278.09,238.01
26.400,296.16,261.68
26.600,310.99,309.31
26.800,301.10,284.59
27.000,282.96,237.64
27.200,302.10,306.81
27.400,284.73,306.07
27.600,300.22,306.47
27.800,297.63,258.63
28.000,295.82,323.54
28.200,306.62,321.36
28.400,296.88,343.79
28.600,293.34,298.51
28.800,297.07,277.26
29.000,298.56,300.17
29.200,299.60,321.97
29.400,302.62,322.16
29.600,292.08,277.26
29.800,294.45,254.04
30.000,291.64,297.88
30.200,289.71,276.71
30.400,308.07,253.09
30.600,296.73,320.26
30.800,317.04,272.53
31.000,300.14,336.45
31.200,297.88,272.12
31.400,298.90,294.17
31.600,299.25,249.00
31.800,296.10,312.45
32.000,300.53,312.64
32.200,295.41,248.47
32.400,289.47,269.83
32.600,299.24,314.32
32.800,291.86,272.82
33.000,289.30,296.68
33.200,294.16,320.63
