t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1789695777.939399,0.2000,172.0901,8.727738e+11,2.444857e+13,2.443117e+13,8.724488e+11,3.250586e+08,2.442857e+13,2.600468e+09,147,21,6
1789695778.139399,0.2000,173.6197,1.018334e+12,4.075244e+12,4.075244e+12,1.017857e+12,4.771021e+08,4.071428e+12,3.816817e+09,0,28,7
1789695778.339399,0.2000,173.7278,1.018407e+12,4.075832e+12,4.075832e+12,1.017857e+12,5.505024e+08,4.071428e+12,4.404019e+09,0,28,7
1789695778.539399,0.2000,173.9920,1.018465e+12,4.076293e+12,4.076293e+12,1.017857e+12,6.081741e+08,4.071428e+12,4.865393e+09,0,28,7
1789695778.739399,0.2000,174.4697,1.018528e+12,4.076796e+12,4.076796e+12,1.017857e+12,6.710886e+08,4.071428e+12,5.368709e+09,0,28,7
1789695778.939399,0.2000,174.9700,1.018601e+12,4.077384e+12,4.077384e+12,1.017857e+12,7.444890e+08,4.071428e+12,5.955912e+09,0,28,7
1789695779.139400,0.2000,173.4520,1.164177e+12,4.660358e+12,4.660358e+12,1.163265e+12,9.122611e+08,4.653060e+12,7.298089e+09,0,32,8
1789695779.339399,0.2000,173.7758,1.018743e+12,4.078516e+12,4.078516e+12,1.017857e+12,8.860467e+08,4.071428e+12,7.088374e+09,0,28,7
1789695779.539400,0.2000,173.9683,1.018790e+12,4.078894e+12,4.078894e+12,1.017857e+12,9.332326e+08,4.071428e+12,7.465861e+09,0,28,7
1789695779.739399,0.2000,173.4751,1.018869e+12,4.079523e+12,4.079523e+12,1.017857e+12,1.011876e+09,4.071428e+12,8.095007e+09,0,28,7
1789695779.939400,0.2000,173.4905,1.018921e+12,4.079942e+12,4.079942e+12,1.017857e+12,1.064305e+09,4.071428e+12,8.514437e+09,0,28,7
1789695780.139400,0.2000,173.3940,8.734187e+11,3.497555e+12,3.497555e+12,8.724488e+11,9.699328e+08,3.489795e+12,7.759462e+09,0,24,6
1789695780.339400,0.2000,173.0562,1.019047e+12,4.080949e+12,4.080949e+12,1.017857e+12,1.190134e+09,4.071428e+12,9.521070e+09,0,28,7
1789695780.539400,0.2000,172.9088,1.019099e+12,4.081368e+12,4.081368e+12,1.017857e+12,1.242563e+09,4.071428e+12,9.940500e+09,0,28,7
1789695780.739400,0.2000,173.0147,1.019183e+12,4.082039e+12,4.082039e+12,1.017857e+12,1.326449e+09,4.071428e+12,1.061159e+10,0,28,7
1789695780.939400,0.2000,172.8544,1.019231e+12,4.082417e+12,4.082417e+12,1.017857e+12,1.373635e+09,4.071428e+12,1.098908e+10,0,28,7
1789695781.139400,0.2000,172.9425,1.019309e+12,4.083046e+12,4.083046e+12,1.017857e+12,1.452278e+09,4.071428e+12,1.161822e+10,0,28,7
1789695781.339400,0.2000,172.9041,1.019362e+12,4.083465e+12,4.083465e+12,1.017857e+12,1.504707e+09,4.071428e+12,1.203765e+10,0,28,7
1789695781.539400,0.2000,172.8719,1.019435e+12,4.084053e+12,4.084053e+12,1.017857e+12,1.578107e+09,4.071428e+12,1.262486e+10,0,28,7
1789695781.739400,0.2000,172.8884,1.019493e+12,4.084514e+12,4.084514e+12,1.017857e+12,1.635779e+09,4.071428e+12,1.308623e+10,0,28,7
1789695781.939400,0.2000,172.8876,1.019556e+12,4.085017e+12,4.085017e+12,1.017857e+12,1.698693e+09,4.071428e+12,1.358954e+10,0,28,7
1789695782.139400,0.2000,172.9227,1.019629e+12,4.085604e+12,4.085604e+12,1.017857e+12,1.772093e+09,4.071428e+12,1.417675e+10,0,28,7
1789695782.339400,0.2000,173.1436,1.019676e+12,4.085982e+12,4.085982e+12,1.017857e+12,1.819279e+09,4.071428e+12,1.455423e+10,0,28,7
1789695782.539400,0.2000,173.3492,1.019760e+12,4.086653e+12,4.086653e+12,1.017857e+12,1.903165e+09,4.071428e+12,1.522532e+10,0,28,7
1789695782.739400,0.2000,173.2982,1.019813e+12,4.087072e+12,4.087072e+12,1.017857e+12,1.955594e+09,4.071428e+12,1.564475e+10,0,28,7
