t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786433389.995741,0.2000,79.9193,4.763419e+11,5.941856e+12,5.935328e+12,4.756813e+11,6.606029e+08,5.932025e+12,3.303014e+09,147,65,17,147.0,5.932025e+12
1786433390.195741,0.2000,79.8467,5.326881e+11,2.131797e+12,2.131797e+12,5.316438e+11,1.044382e+09,2.126575e+12,5.221908e+09,0,76,19,0.0,2.126575e+12
1786433390.395741,0.2000,79.7912,5.610249e+11,2.245499e+12,2.245499e+12,5.596250e+11,1.399849e+09,2.238500e+12,6.999245e+09,0,80,20,0.0,2.238500e+12
1786433390.595741,0.2000,79.7883,5.332638e+11,2.134675e+12,2.134675e+12,5.316438e+11,1.620050e+09,2.126575e+12,8.100250e+09,0,76,19,0.0,2.126575e+12
1786433390.795742,0.2000,79.9537,5.335469e+11,2.136091e+12,2.136091e+12,5.316438e+11,1.903165e+09,2.126575e+12,9.515827e+09,0,76,19,0.0,2.126575e+12
1786433390.995741,0.2000,80.3584,5.619371e+11,2.250061e+12,2.250061e+12,5.596250e+11,2.312110e+09,2.238500e+12,1.156055e+10,0,80,20,0.0,2.238500e+12
1786433391.195742,0.2000,80.5502,5.341037e+11,2.139053e+12,2.138875e+12,5.316438e+11,2.459959e+09,2.126575e+12,1.229980e+10,0,76,19,0.0,2.126575e+12
1786433391.395741,0.2000,80.5452,5.057922e+11,3.488363e+12,3.480323e+12,5.036625e+11,2.129658e+09,3.469675e+12,1.064829e+10,54,70,18,54.0,3.469675e+12
1786433391.595742,0.2000,80.4835,5.341887e+11,2.139300e+12,2.139300e+12,5.316438e+11,2.544894e+09,2.126575e+12,1.272447e+10,0,76,19,0.0,2.126575e+12
1786433391.795742,0.2000,80.6116,5.344686e+11,2.140699e+12,2.140699e+12,5.316438e+11,2.824864e+09,2.126575e+12,1.412432e+10,0,76,19,0.0,2.126575e+12
1786433391.995742,0.2000,80.6886,5.347517e+11,2.142115e+12,2.142115e+12,5.316438e+11,3.107979e+09,2.126575e+12,1.553990e+10,0,76,19,0.0,2.126575e+12
1786433392.195742,0.2000,80.8250,5.632048e+11,2.256399e+12,2.256399e+12,5.596250e+11,3.579838e+09,2.238500e+12,1.789919e+10,0,80,20,0.0,2.238500e+12
1786433392.395742,0.2000,80.9347,5.353274e+11,2.144993e+12,2.144993e+12,5.316438e+11,3.683647e+09,2.126575e+12,1.841824e+10,0,76,19,0.0,2.126575e+12
1786433392.595742,0.2000,81.0372,5.058771e+11,4.102898e+12,4.096336e+12,5.036625e+11,2.214593e+09,4.085263e+12,1.107296e+10,77,69,18,77.0,4.085263e+12
