t_rel_s,measured_w,predicted_w
0.000,337.64,352.98
0.200,366.33,377.31
0.400,368.60,377.38
0.600,369.31,377.45
0.800,369.65,369.13
1.000,370.97,377.31
1.200,373.06,385.47
1.400,373.21,377.46
1.600,372.62,361.03
1.800,372.82,377.31
2.000,373.49,385.47
2.200,372.83,377.46
2.400,372.50,361.03
2.600,372.47,377.31
2.800,372.11,377.38
3.000,370.51,369.36
3.200,369.11,361.04
3.400,368.15,377.31
3.600,367.86,369.29
3.800,366.83,377.45
4.000,366.93,361.06
4.200,367.21,377.30
4.400,367.82,369.28
4.600,367.69,377.44
4.800,367.16,361.07
5.000,366.50,369.21
5.200,366.61,377.37
5.400,366.15,377.44
5.600,366.81,361.08
5.800,367.25,369.20
6.000,368.63,377.36
6.200,369.29,369.34
6.400,369.75,369.19
6.600,369.49,369.20
6.800,370.25,377.36
7.000,370.61,377.43
7.200,370.44,361.11
7.400,367.71,231.68
7.600,355.23,425.86
7.800,351.57,369.31
8.000,350.44,361.21
8.200,349.19,377.25
8.400,350.37,369.23
8.600,360.50,377.39
8.800,368.27,361.22
9.000,368.42,377.25
9.200,370.46,377.32
9.400,370.86,369.30
9.600,370.89,369.32
9.800,371.01,377.24
10.000,372.19,377.32
10.200,371.94,377.39
10.400,372.35,369.32
10.600,373.42,385.33
10.800,374.26,369.23
11.000,374.77,385.48
11.200,375.05,369.31
11.400,375.34,377.25
11.600,376.30,377.32
11.800,376.07,385.48
12.000,376.89,361.22
12.200,376.16,377.25
12.400,376.52,377.32
12.600,376.32,377.39
12.800,376.73,369.31
13.000,377.20,385.34
13.200,378.73,369.23
13.400,378.32,385.48
13.600,378.54,369.31
13.800,378.40,377.25
14.000,377.11,377.32
14.200,376.88,385.49
14.400,378.25,369.30
14.600,377.95,377.25
14.800,378.05,377.32
15.000,379.21,385.49
15.200,378.60,369.29
15.400,376.92,377.25
15.600,377.25,377.33
15.800,377.54,385.49
16.000,376.76,369.29
16.200,378.48,377.26
16.400,379.79,385.42
16.600,379.96,377.40
16.800,379.91,369.28
17.000,379.87,377.26
17.200,378.48,377.33
17.400,377.30,385.50
17.600,376.57,361.19
17.800,375.52,385.35
18.000,376.00,377.33
18.200,376.16,377.40
18.400,377.05,369.27
18.600,378.75,377.26
18.800,380.09,385.42
19.000,379.63,377.41
19.200,380.36,369.27
19.400,379.87,385.35
19.600,379.36,377.34
19.800,378.85,377.41
20.000,378.45,369.26
20.200,377.08,377.27
20.400,377.60,385.43
20.600,375.90,377.41
20.800,374.44,369.25
21.000,374.41,377.27
21.200,374.54,377.34
21.400,375.56,385.51
21.600,377.05,369.25
21.800,377.82,377.27
22.000,379.09,385.43
22.200,380.68,377.42
22.400,380.40,369.24
22.600,379.18,377.27
22.800,380.14,385.44
23.000,380.32,377.42
23.200,379.66,369.23
23.400,378.66,385.36
23.600,379.30,377.35
23.800,377.80,377.42
24.000,376.59,361.14
24.200,375.13,377.27
24.400,374.58,377.35
24.600,374.52,369.32
24.800,374.30,369.24
25.000,373.30,369.18
25.200,373.82,377.34
25.400,372.96,377.41
25.600,372.31,361.16
25.800,371.98,377.27
26.000,372.60,377.34
26.200,373.70,377.41
26.400,375.44,369.25
26.600,375.23,377.27
26.800,376.34,377.34
27.000,377.44,369.32
27.200,376.80,361.17
27.400,375.44,377.26
27.600,375.06,369.24
27.800,374.93,385.50
28.000,375.91,369.27
28.200,377.77,377.26
28.400,378.77,385.43
28.600,380.13,377.41
28.800,380.99,369.26
29.000,379.99,377.27
29.200,379.18,377.34
29.400,378.81,377.41
29.600,379.20,369.26
29.800,378.37,377.27
30.000,378.26,377.34
30.200,378.67,385.50
30.400,378.86,369.25
30.600,377.89,377.27
30.800,378.16,377.34
31.000,378.77,377.41
31.200,378.79,369.25
31.400,379.20,385.36
31.600,380.69,377.34
31.800,381.87,377.41
32.000,383.32,369.25
32.200,383.35,385.36
32.400,382.90,377.34
32.600,381.82,385.51
32.800,380.03,369.23
33.000,379.02,377.27
33.200,379.33,377.35
33.400,379.46,377.42
33.600,379.71,369.23
33.800,379.70,377.27
34.000,379.14,377.35
34.200,378.29,377.42
34.400,377.30,369.23
34.600,376.72,385.36
34.800,377.39,377.35
35.000,377.24,377.42
35.200,376.38,369.23
35.400,376.83,385.37
35.600,377.64,377.35
35.800,377.61,377.42
36.000,377.45,369.22
36.200,377.89,377.28
36.400,378.99,385.44
36.600,378.94,377.42
36.800,379.61,369.21
37.000,379.70,377.28
37.200,379.88,377.35
37.400,378.82,385.52
37.600,378.41,369.21
37.800,378.64,377.28
38.000,379.87,377.36
38.200,380.38,377.43
38.400,381.69,369.21
38.600,381.41,385.37
38.800,379.94,377.36
39.000,379.12,377.43
39.200,378.48,369.20
39.400,376.80,377.29
39.600,378.16,385.45
39.800,378.95,377.43
40.000,378.84,369.19
40.200,378.59,377.29
40.400,379.68,377.36
40.600,379.50,377.43
40.800,379.28,369.19
41.000,379.50,377.29
41.200,380.26,377.36
41.400,379.85,377.43
41.600,379.07,369.19
41.800,378.46,385.38
42.000,378.95,369.27
42.200,378.50,377.43
42.400,378.19,369.19
42.600,377.92,377.29
42.800,378.53,385.45
43.000,378.36,377.43
43.200,378.93,369.19
43.400,379.10,377.29
43.600,379.43,377.36
43.800,379.72,385.53
44.000,380.81,369.18
44.200,381.04,377.29
44.400,380.66,377.36
44.600,380.43,385.53
44.800,379.33,361.08
45.000,377.17,385.38
45.200,377.01,377.37
45.400,377.80,377.44
45.527,378.02,388.87
