t_rel_s,measured_w,predicted_w
0.000,99.46,61.40
0.200,99.41,61.40
0.400,99.41,61.40
0.600,99.58,61.40
0.800,99.55,61.40
1.000,99.35,61.40
1.200,99.67,61.40
1.400,99.63,61.40
1.600,99.61,61.40
1.800,99.42,61.40
2.000,99.45,61.40
2.200,99.38,69.49
2.400,99.29,61.40
2.600,99.20,69.52
2.800,99.25,102.04
3.000,99.35,93.98
3.200,99.55,102.17
3.400,99.65,102.25
3.600,99.67,102.33
3.800,99.66,110.60
4.000,99.55,102.48
4.200,99.69,102.56
4.400,99.55,102.63
4.600,99.43,102.69
4.800,99.62,102.78
5.000,99.60,94.55
5.200,99.59,102.90
5.400,99.57,102.98
5.600,99.67,103.05
5.800,99.65,103.11
6.000,99.45,86.46
6.200,99.54,103.24
6.400,99.56,103.30
6.600,99.61,103.38
6.800,99.61,103.46
7.000,99.62,103.52
7.200,99.65,103.59
7.400,99.59,103.68
7.600,99.65,103.74
7.800,99.67,103.81
8.000,99.62,103.89
8.200,99.64,103.96
8.400,99.60,104.02
8.600,99.63,87.00
8.800,99.54,104.15
9.000,99.56,104.20
9.200,99.64,104.28
9.400,99.62,104.36
9.600,99.63,95.82
9.800,99.55,104.48
10.000,99.61,95.91
10.200,99.58,95.95
10.400,99.56,104.64
10.600,99.63,104.73
10.800,99.57,104.81
11.000,99.61,104.86
11.200,99.66,96.23
11.400,99.61,105.01
11.600,99.59,105.07
11.800,99.58,105.14
12.000,99.63,105.23
12.200,99.62,105.30
12.400,99.62,96.56
12.600,99.58,105.43
12.800,99.61,96.35
13.000,99.65,61.40
13.200,99.50,61.40
13.400,99.56,61.40
13.600,99.53,61.40
13.800,99.49,69.44
14.000,99.43,61.40
14.200,99.45,61.40
14.400,99.55,61.40
14.600,99.47,61.40
14.800,99.53,61.40
15.000,99.48,61.40
15.200,99.56,61.40
15.400,99.52,61.40
15.600,99.50,61.40
15.800,99.54,61.40
16.000,99.49,61.40
16.200,99.55,69.64
16.400,99.63,94.36
16.600,99.48,94.42
16.800,99.52,102.73
17.000,99.60,94.51
17.200,99.61,102.87
17.400,99.60,94.64
17.600,99.51,103.00
17.800,99.72,103.07
18.000,99.57,103.16
18.200,99.67,103.22
18.400,99.58,103.28
18.600,99.52,86.56
18.800,99.57,61.40
19.000,99.58,103.36
19.200,99.63,95.01
19.400,99.56,103.50
19.600,99.56,103.56
19.800,99.57,86.70
20.000,99.63,95.20
20.200,99.58,103.72
20.400,99.55,103.79
20.600,99.62,103.85
20.800,99.56,95.43
21.000,99.65,103.99
21.200,99.57,104.05
21.400,99.50,87.04
21.600,99.59,95.62
21.800,99.55,104.24
22.000,99.57,104.30
22.200,99.54,95.79
22.400,99.53,104.44
22.600,99.55,87.23
22.800,99.49,104.51
23.000,99.54,95.94
23.200,99.56,104.64
23.400,99.54,104.70
23.600,99.57,96.11
23.800,99.59,104.84
24.000,99.55,104.89
24.200,99.57,78.80
24.400,99.45,87.52
24.600,99.49,96.26
24.800,99.47,105.03
25.000,99.56,105.12
25.200,99.59,96.43
25.400,99.47,105.24
25.600,99.61,105.29
25.800,99.66,78.98
26.000,99.59,105.39
26.200,99.51,96.63
26.400,99.54,105.51
26.600,99.50,96.75
26.800,99.53,105.64
27.000,99.53,70.26
27.200,99.45,105.57
27.400,99.51,61.40
27.600,99.34,61.40
27.800,99.42,69.64
28.000,99.48,61.40
28.200,99.50,61.40
28.400,99.51,61.40
28.600,99.52,61.40
28.800,99.66,61.40
29.000,99.48,69.38
29.200,99.31,85.31
29.400,98.88,93.32
29.600,99.03,101.36
29.800,99.16,85.38
30.000,99.02,93.42
30.200,99.01,93.47
30.400,98.98,93.52
30.600,99.13,101.61
30.800,99.09,93.62
31.000,99.12,101.75
31.200,99.27,93.73
31.400,99.37,101.86
31.600,99.42,85.65
31.800,99.26,61.40
32.000,99.22,101.94
32.200,99.14,102.00
32.400,99.35,93.94
32.600,99.32,93.98
32.800,99.15,85.83
33.000,99.07,61.40
33.200,99.25,102.17
33.400,99.23,94.07
33.600,99.16,102.30
33.800,99.23,94.17
34.000,99.55,102.43
34.200,99.55,94.28
34.400,99.47,102.56
34.600,99.51,94.37
34.800,99.25,77.93
35.000,99.56,94.50
35.200,99.52,102.84
35.400,99.47,94.60
35.600,99.37,94.65
35.800,99.49,103.01
36.000,99.56,86.39
36.200,99.44,94.74
36.400,99.55,86.44
36.600,99.49,94.82
36.800,99.45,78.10
37.000,99.39,103.22
37.200,99.42,94.91
37.400,99.44,103.36
37.600,99.49,78.18
37.800,99.38,94.97
38.000,99.52,86.61
38.200,99.44,103.47
38.400,99.48,95.11
38.600,99.41,95.15
38.800,99.45,103.66
39.000,99.57,95.26
39.200,99.45,86.80
39.400,99.42,95.30
39.600,99.42,95.35
39.800,99.40,95.40
40.000,99.38,95.44
