t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1790281777.277551,0.2000,19.8562,1.417452e+10,8.199148e+12,8.131066e+12,1.414057e+10,3.394765e+07,8.130829e+12,2.376335e+08,573,2,1
1790281778.077551,0.2000,19.8205,1.429930e+10,2.851822e+13,2.839538e+13,1.414057e+10,1.587282e+08,2.839427e+13,1.111097e+09,1991,17,1
1790281779.077551,0.2000,19.8627,1.442316e+10,2.561769e+13,2.552571e+13,1.414057e+10,2.825912e+08,2.552373e+13,1.978139e+09,1768,37,1
1790281780.277552,0.2000,19.8887,1.454519e+10,2.418188e+13,2.408423e+13,1.414057e+10,4.046193e+08,2.408139e+13,2.832335e+09,1656,47,1
1790281781.277552,0.2000,19.7870,1.466728e+10,2.760873e+13,2.749296e+13,1.414057e+10,5.267046e+08,2.748927e+13,3.686932e+09,1885,59,1
1790281782.277552,0.2000,19.7387,1.478563e+10,8.387339e+11,8.388092e+11,1.414057e+10,6.450627e+08,8.342937e+11,4.515439e+09,0,59,1
1790281783.077552,0.2000,19.7684,1.481132e+10,5.706895e+13,5.677909e+13,1.414057e+10,6.707528e+08,5.677440e+13,4.695269e+09,3951,64,1
1790281783.277552,0.2000,19.8824,1.481316e+10,9.097047e+11,9.097047e+11,1.414057e+10,6.725878e+08,9.049966e+11,4.708114e+09,0,64,1
1790281783.477552,0.2000,19.9044,2.964742e+10,1.819557e+12,1.819557e+12,2.828114e+10,1.366278e+09,1.809993e+12,9.563947e+09,0,128,2
1790281783.677552,0.2000,19.9059,2.966302e+10,1.819666e+12,1.819666e+12,2.828114e+10,1.381876e+09,1.809993e+12,9.673130e+09,0,128,2
1790281783.877553,0.2000,19.8858,1.483701e+10,9.098717e+11,9.098717e+11,1.414057e+10,6.964429e+08,9.049966e+11,4.875100e+09,0,64,1
1790281784.077552,0.2000,19.8864,2.968229e+10,1.819879e+12,1.819801e+12,2.828114e+10,1.401143e+09,1.809993e+12,9.808003e+09,0,128,2
1790281784.277553,0.2000,19.8582,1.484527e+10,8.957889e+11,8.957889e+11,1.414057e+10,7.047004e+08,8.908560e+11,4.932903e+09,0,63,1
1790281784.477552,0.2000,19.7235,2.969972e+10,2.004758e+12,2.003751e+12,2.828114e+10,1.418576e+09,1.993821e+12,9.930031e+09,13,128,2
1790281784.677553,0.2000,19.8077,2.970981e+10,1.819994e+12,1.819994e+12,2.828114e+10,1.428668e+09,1.809993e+12,1.000068e+10,0,128,2
1790281784.877553,0.2000,19.7996,1.485995e+10,9.100322e+11,9.100322e+11,1.414057e+10,7.193805e+08,9.049966e+11,5.035663e+09,0,64,1
1790281785.077553,0.2000,19.8174,2.973000e+10,1.820135e+12,1.820135e+12,2.828114e+10,1.448854e+09,1.809993e+12,1.014197e+10,0,128,2
1790281785.277553,0.2000,19.8327,2.974101e+10,1.820212e+12,1.820212e+12,2.828114e+10,1.459864e+09,1.809993e+12,1.021904e+10,0,128,2
1790281785.477553,0.2000,19.8607,2.976486e+10,1.820379e+12,1.820379e+12,2.828114e+10,1.483719e+09,1.809993e+12,1.038603e+10,0,128,2
1790281785.677553,0.2000,19.8888,1.488564e+10,9.102121e+11,9.102121e+11,1.414057e+10,7.450706e+08,9.049966e+11,5.215494e+09,0,64,1
1790281785.877553,0.2000,19.8817,2.978596e+10,1.820527e+12,1.820527e+12,2.828114e+10,1.504821e+09,1.809993e+12,1.053375e+10,0,128,2
1790281786.077553,0.2000,19.8651,2.980431e+10,1.820655e+12,1.820655e+12,2.828114e+10,1.523171e+09,1.809993e+12,1.066220e+10,0,128,2
1790281786.277553,0.2000,19.8687,1.490766e+10,9.103662e+11,9.103662e+11,1.414057e+10,7.670907e+08,9.049966e+11,5.369635e+09,0,64,1
1790281786.477553,0.2000,19.8755,2.982083e+10,1.820771e+12,1.820771e+12,2.828114e+10,1.539686e+09,1.809993e+12,1.077780e+10,0,128,2
1790281786.677553,0.2000,19.8652,2.983459e+10,1.820867e+12,1.820867e+12,2.828114e+10,1.553449e+09,1.809993e+12,1.087414e+10,0,128,2
1790281786.877553,0.2000,19.8467,1.492326e+10,9.104754e+11,9.104754e+11,1.414057e+10,7.826883e+08,9.049966e+11,5.478818e+09,0,64,1
1790281787.077553,0.2000,19.8665,2.985019e+10,1.820976e+12,1.820976e+12,2.828114e+10,1.569047e+09,1.809993e+12,1.098333e+10,0,128,2
1790281787.277553,0.2000,19.8566,2.987221e+10,1.821131e+12,1.821131e+12,2.828114e+10,1.591067e+09,1.809993e+12,1.113747e+10,0,128,2
1790281787.477553,0.2000,19.8514,1.494253e+10,9.106103e+11,9.106103e+11,1.414057e+10,8.019558e+08,9.049966e+11,5.613691e+09,0,64,1
1790281787.677553,0.2000,19.8739,2.989331e+10,1.821278e+12,1.821278e+12,2.828114e+10,1.612169e+09,1.809993e+12,1.128518e+10,0,128,2
1790281787.877553,0.2000,19.8636,2.991258e+10,1.821413e+12,1.821413e+12,2.828114e+10,1.631437e+09,1.809993e+12,1.142006e+10,0,128,2
1790281788.077553,0.2000,19.8418,1.496363e+10,9.107580e+11,9.107580e+11,1.414057e+10,8.230584e+08,9.049966e+11,5.761409e+09,0,64,1
1790281788.277554,0.2000,19.8547,2.993460e+10,1.821567e+12,1.821567e+12,2.828114e+10,1.653457e+09,1.809993e+12,1.157420e+10,0,128,2
1790281788.477553,0.2000,19.8647,2.994102e+10,1.821705e+12,1.821612e+12,2.828114e+10,1.659879e+09,1.809993e+12,1.161916e+10,0,128,2
1790281788.677554,0.2000,19.8565,1.497372e+10,8.966881e+11,8.966881e+11,1.414057e+10,8.331510e+08,8.908560e+11,5.832057e+09,0,63,1
1790281788.877553,0.2000,19.8266,2.995949e+10,1.978297e+12,1.977288e+12,2.828114e+10,1.678344e+09,1.965539e+12,1.174841e+10,11,128,2
1790281789.077554,0.2000,19.8298,1.498204e+10,9.108868e+11,9.108868e+11,1.414057e+10,8.414659e+08,9.049966e+11,5.890261e+09,0,64,1
1790281789.277554,0.2000,19.8497,2.998426e+10,1.821915e+12,1.821915e+12,2.828114e+10,1.703117e+09,1.809993e+12,1.192182e+10,0,128,2
1790281789.477554,0.2000,19.8527,2.999986e+10,1.822024e+12,1.822024e+12,2.828114e+10,1.718714e+09,1.809993e+12,1.203100e+10,0,128,2
1790281789.677554,0.2000,19.8368,1.500589e+10,9.110538e+11,9.110538e+11,1.414057e+10,8.653210e+08,9.049966e+11,6.057247e+09,0,64,1
1790281789.877554,0.2000,19.8372,3.002647e+10,1.822210e+12,1.822210e+12,2.828114e+10,1.745322e+09,1.809993e+12,1.221725e+10,0,128,2
1790281790.077554,0.2000,19.8829,3.004206e+10,1.822320e+12,1.822320e+12,2.828114e+10,1.760920e+09,1.809993e+12,1.232644e+10,0,128,2
1790281790.277554,0.2000,19.8862,1.502424e+10,9.111823e+11,9.111823e+11,1.414057e+10,8.836710e+08,9.049966e+11,6.185697e+09,0,64,1
1790281790.477554,0.2000,19.8629,3.005674e+10,1.822422e+12,1.822422e+12,2.828114e+10,1.775600e+09,1.809993e+12,1.242920e+10,0,128,2
1790281790.677554,0.2000,19.8621,3.007142e+10,1.822525e+12,1.822525e+12,2.828114e+10,1.790280e+09,1.809993e+12,1.253196e+10,0,128,2
1790281790.877554,0.2000,19.8537,1.503892e+10,9.112850e+11,9.112850e+11,1.414057e+10,8.983511e+08,9.049966e+11,6.288458e+09,0,64,1
1790281791.077554,0.2000,19.8705,3.008794e+10,1.822641e+12,1.822641e+12,2.828114e+10,1.806795e+09,1.809993e+12,1.264756e+10,0,128,2
1790281791.277554,0.2000,19.8478,3.011179e+10,1.822808e+12,1.822808e+12,2.828114e+10,1.830650e+09,1.809993e+12,1.281455e+10,0,128,2
1790281791.477554,0.2000,19.8415,1.506003e+10,9.114328e+11,9.114328e+11,1.414057e+10,9.194537e+08,9.049966e+11,6.436176e+09,0,64,1
1790281791.677554,0.2000,19.8506,3.013473e+10,1.822968e+12,1.822968e+12,2.828114e+10,1.853587e+09,1.809993e+12,1.297511e+10,0,128,2
1790281791.877554,0.2000,19.8589,1.507379e+10,9.115291e+11,9.115291e+11,1.414057e+10,9.332163e+08,9.049966e+11,6.532514e+09,0,64,1
