t_rel_s,measured_w,predicted_w
0.000,350.66,199.79
0.200,370.76,150.04
0.400,411.41,363.96
0.600,409.24,334.88
0.800,407.69,367.08
1.000,418.60,337.67
1.200,396.99,370.22
1.400,356.39,372.08
1.600,356.83,341.76
1.800,361.42,375.27
2.000,364.52,376.75
2.200,367.18,346.22
2.400,368.62,379.93
2.600,369.64,381.81
2.800,369.99,383.31
3.000,371.88,351.94
3.200,373.62,386.48
3.400,373.59,388.35
3.600,372.97,356.01
3.800,373.32,391.52
4.000,373.45,393.03
4.200,375.38,360.43
4.400,375.40,396.24
4.600,376.87,398.02
4.800,378.36,399.62
5.000,378.69,366.10
5.200,377.85,402.85
5.400,379.83,404.51
5.600,380.39,406.22
5.800,379.24,371.76
6.000,380.30,409.44
6.200,381.10,411.01
6.400,381.90,376.11
6.600,383.03,413.70
6.800,381.36,249.59
7.000,393.06,119.86
7.200,447.16,212.50
7.400,456.82,370.67
7.600,449.09,340.69
7.800,444.76,373.81
8.000,426.85,343.50
8.200,368.16,344.71
8.400,349.43,378.54
8.600,350.24,347.45
8.800,351.12,381.73
9.000,352.46,350.22
9.200,354.23,384.90
9.400,356.92,386.41
9.600,359.48,354.64
9.800,363.36,389.61
10.000,364.26,357.39
10.200,365.03,392.80
10.400,365.77,394.56
10.600,365.78,361.55
10.800,367.67,397.70
11.000,369.27,399.37
11.200,370.33,365.81
11.400,370.50,402.39
11.600,370.39,332.64
11.800,367.38,405.15
12.000,366.72,370.77
12.200,367.61,408.34
12.400,367.83,373.51
12.600,368.37,411.53
12.800,370.42,413.02
13.000,368.85,377.94
13.200,369.39,416.20
13.400,367.91,418.07
13.600,368.04,381.81
13.800,365.64,260.58
14.000,378.83,148.12
14.200,400.16,290.63
14.400,398.02,348.96
14.600,394.98,321.76
14.800,395.16,352.12
15.000,383.93,353.88
15.200,357.95,325.96
15.400,359.53,357.04
15.600,359.30,328.74
15.800,359.68,360.19
16.000,359.16,361.86
16.200,359.45,333.00
16.400,361.26,365.04
16.600,364.32,366.72
16.800,365.60,368.42
17.000,367.63,338.71
17.200,369.06,371.62
17.400,369.12,373.24
17.600,369.11,343.01
17.800,370.35,376.39
18.000,371.07,378.18
18.200,371.83,347.19
18.400,374.46,347.89
18.600,376.25,382.05
18.800,376.43,350.72
19.000,376.66,385.23
19.200,378.70,386.97
19.400,377.47,354.92
19.600,376.81,390.15
19.800,376.92,357.70
20.000,378.60,393.31
20.200,379.22,394.95
20.400,380.92,396.44
20.600,381.08,249.45
20.800,387.36,119.86
21.000,425.99,119.86
