t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790281990.596696,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.619387,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.629454,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.639448,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.649447,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.659448,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.669446,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.679444,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.689445,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.699445,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.709444,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.719445,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.729445,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.739445,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.749443,65.578,1695,7601,0.0,0.0,35.0,61.609
1790281990.759403,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.769445,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.779447,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.789443,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.799443,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.809443,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.819445,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.829446,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.839445,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.849444,65.616,1695,7601,0.0,0.0,35.0,61.663
1790281990.859443,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.869445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.879445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.889444,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.899444,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.909445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.919445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.929445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.939445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.949445,65.532,1695,7601,0.0,0.0,35.0,61.433
1790281990.959445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281990.969443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281990.979443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281990.989444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281990.999445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.009443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.019445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.029444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.039444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.049444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.059443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.069445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.079445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.089443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.099442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.109442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.119442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.129443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.139445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.149446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.159442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.169442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.179444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.189445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.199444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.209443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.219445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.229442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.239443,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.249445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.259446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.269445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.279445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.289444,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.299445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.309445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.319442,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.329404,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.339401,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.349402,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.359401,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.369400,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.379400,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.389400,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.399400,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.409401,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.419399,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.429399,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.439399,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.449403,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.459414,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.469400,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.479408,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.489401,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.499409,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.509465,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.519449,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.529457,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.539450,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.549461,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.559450,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.569458,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.579451,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.589459,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.599449,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.609447,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.619447,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.629447,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.639446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.649446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.659445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.669446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.679445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.689445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.699446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.709446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.719445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.729445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.739445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.749445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.759445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.769445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.779445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.789445,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.799446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.809446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.819446,65.563,1695,7601,0.0,0.0,35.0,61.492
1790281991.829446,65.563,1695,7601,0.0,0.0,35.0,61.492
