t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784662996.750774,0.2000,58.8850,1.414149e+10,2.263519e+11,2.262556e+11,15,1,1
1784662996.950774,0.2000,66.5698,3.126688e+11,3.232968e+13,3.230810e+13,1567,717,22
1784662997.150774,0.2000,52.7520,1.859478e+11,1.438506e+13,1.438166e+13,191,825,13
1784662997.350774,0.2000,59.0573,2.008930e+11,1.308708e+13,1.308636e+13,30,894,14
1784662997.550774,0.2000,60.2406,2.015655e+11,1.337538e+13,1.337388e+13,50,894,14
1784662997.750774,0.2000,58.4416,2.021592e+11,1.398940e+13,1.398608e+13,95,892,14
1784662997.950774,0.2000,60.2717,2.025427e+11,1.454548e+13,1.454025e+13,136,890,14
1784662998.150774,0.2000,59.1897,1.885553e+11,1.284743e+13,1.284445e+13,76,830,13
1784662998.350774,0.2000,60.2937,2.033418e+11,1.558736e+13,1.557810e+13,211,888,14
1784662998.550775,0.2000,58.6930,1.892315e+11,1.264002e+13,1.263708e+13,62,829,13
1784662998.750774,0.2000,60.9056,1.895802e+11,1.369288e+13,1.368592e+13,138,827,13
1784662998.950775,0.2000,59.3442,2.046162e+11,1.400840e+13,1.400328e+13,94,893,14
1784662999.150774,0.2000,61.2896,2.051933e+11,1.313248e+13,1.313061e+13,30,895,14
1784662999.350775,0.2000,57.5203,1.908867e+11,1.279469e+13,1.279007e+13,74,827,13
1784662999.550775,0.2000,57.9609,2.061806e+11,1.346637e+13,1.346275e+13,54,894,14
1784662999.750775,0.2000,59.2019,1.918244e+11,1.263128e+13,1.262695e+13,60,829,13
1784662999.950775,0.2000,58.6983,2.070880e+11,1.314611e+13,1.314387e+13,31,894,14
1784663000.150775,0.2000,60.4465,2.076844e+11,1.293731e+13,1.293593e+13,16,894,14
1784663000.350775,0.2000,58.0312,1.932695e+11,1.245702e+13,1.245323e+13,46,830,13
1784663000.550775,0.2000,57.8977,1.927786e+11,1.468655e+13,1.466987e+13,209,824,13
1784663000.750775,0.2000,62.2133,1.608788e+11,1.710436e+13,1.707672e+13,523,682,11
1784663000.950775,0.2000,57.9606,1.743175e+11,1.716295e+13,1.714251e+13,457,753,12
1784663001.150775,0.2000,57.9472,1.890223e+11,1.350413e+13,1.349819e+13,127,825,13
1784663001.350775,0.2000,59.1524,1.745038e+11,1.428437e+13,1.427327e+13,245,762,12
1784663001.550775,0.2000,56.7413,2.037795e+11,1.384615e+13,1.384188e+13,86,890,14
1784663001.750775,0.2000,58.7997,1.891967e+11,1.429978e+13,1.429128e+13,182,826,13
1784663001.950775,0.2000,63.3773,1.892260e+11,1.296631e+13,1.296227e+13,85,829,13
1784663002.150775,0.2000,59.8765,1.892398e+11,1.390307e+13,1.389565e+13,155,825,13
1784663002.350775,0.2000,60.0942,1.894288e+11,1.337923e+13,1.337377e+13,114,829,13
1784663002.550776,0.2000,59.4872,1.897738e+11,1.351039e+13,1.350345e+13,128,824,13
1784663002.750775,0.2000,60.2530,1.896059e+11,1.443108e+13,1.442141e+13,191,826,13
1784663002.950776,0.2000,58.2409,1.896710e+11,1.363707e+13,1.362999e+13,136,825,13
1784663003.150775,0.2000,61.4548,2.046291e+11,1.349758e+13,1.349431e+13,58,893,14
1784663003.350776,0.2000,59.5951,1.754809e+11,1.278878e+13,1.278121e+13,138,763,12
1784663003.550776,0.2000,58.0857,2.051466e+11,1.301842e+13,1.301715e+13,22,895,14
1784663003.750776,0.2000,58.8523,2.057182e+11,1.346293e+13,1.345951e+13,54,894,14
1784663003.950776,0.2000,60.0623,2.060154e+11,1.338008e+13,1.337675e+13,49,893,14
1784663004.150776,0.2000,58.8366,1.914565e+11,1.295522e+13,1.294960e+13,84,828,13
1784663004.350776,0.2000,59.6958,1.916262e+11,1.270087e+13,1.269626e+13,66,828,13
1784663004.550776,0.2000,57.3809,2.066164e+11,1.349831e+13,1.349408e+13,57,893,14
1784663004.750776,0.2000,58.9439,1.763984e+11,1.303823e+13,1.302803e+13,158,760,12
1784663004.950776,0.2000,62.0371,2.056227e+11,1.340577e+13,1.340228e+13,52,892,14
1784663005.150776,0.2000,61.2022,1.908518e+11,1.441314e+13,1.440185e+13,188,827,13
1784663005.350776,0.2000,60.6977,1.759883e+11,1.368800e+13,1.367562e+13,204,760,12
1784663005.550776,0.2000,62.3575,1.754552e+11,1.388205e+13,1.386986e+13,219,759,12
1784663005.750776,0.2000,59.7894,1.898279e+11,1.495812e+13,1.494617e+13,228,826,13
1784663005.950776,0.2000,57.2200,1.898334e+11,1.382289e+13,1.381496e+13,149,825,13
1784663006.150776,0.2000,57.5631,2.044557e+11,1.335426e+13,1.335169e+13,48,893,14
1784663006.350776,0.2000,61.3979,1.899426e+11,1.363918e+13,1.363190e+13,135,826,13
