t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786427250.068748,0.2000,33.8514,3.417568e+10,1.262471e+13,1.244402e+13,3.260144e+10,1.574240e+09,1.243300e+13,1.101968e+10,11824,761,33,11056.0,1.167428e+13
1786427250.268747,0.2000,34.6093,4.264070e+10,2.394120e+12,2.393868e+12,3.655313e+10,6.087574e+09,2.351255e+12,4.261301e+10,13,2367,37,13.0,2.351255e+12
1786427250.468748,0.2000,34.8294,4.609445e+10,2.518813e+12,2.518813e+12,3.852897e+10,7.565476e+09,2.465854e+12,5.295833e+10,0,2496,39,0.0,2.465854e+12
1786427250.668747,0.2000,34.6982,4.481185e+10,2.407389e+12,2.407091e+12,3.655313e+10,8.258716e+09,2.349280e+12,5.781101e+10,11,2367,37,11.0,2.349280e+12
1786427250.868748,0.2000,34.5797,4.711743e+10,2.469662e+12,2.469662e+12,3.754105e+10,9.576382e+09,2.402627e+12,6.703468e+10,0,2432,38,0.0,2.402627e+12
1786427251.068748,0.2000,34.8680,4.954001e+10,2.542932e+12,2.542932e+12,3.852897e+10,1.101103e+10,2.465854e+12,7.707722e+10,0,2496,39,0.0,2.465854e+12
1786427251.268748,0.2000,34.5194,4.528298e+10,2.344250e+12,2.341234e+12,3.457729e+10,1.070570e+10,2.266294e+12,7.493989e+10,71,2223,35,71.0,2.266294e+12
1786427251.468748,0.2000,34.1517,3.895742e+10,1.472887e+13,1.446618e+13,3.161352e+10,7.343899e+09,1.441478e+13,5.140729e+10,12648,1943,32,12568.0,1.433574e+13
1786427251.668748,0.2000,36.4198,4.359111e+10,2.568046e+12,2.564516e+12,3.655313e+10,7.037977e+09,2.515251e+12,4.926584e+10,179,2367,37,179.0,2.515251e+12
1786427251.868748,0.2000,36.8247,4.583968e+10,2.460718e+12,2.460718e+12,3.754105e+10,8.298627e+09,2.402627e+12,5.809039e+10,0,2432,38,0.0,2.402627e+12
1786427252.068748,0.2000,36.7657,4.693636e+10,2.515149e+12,2.513839e+12,3.754105e+10,9.395306e+09,2.448072e+12,6.576715e+10,47,2431,38,47.0,2.448072e+12
1786427252.268748,0.2000,36.5942,4.671835e+10,2.449348e+12,2.448098e+12,3.655313e+10,1.016522e+10,2.376941e+12,7.115656e+10,39,2367,37,39.0,2.376941e+12
1786427252.468748,0.2000,36.4098,4.765087e+10,2.430481e+12,2.429927e+12,3.655313e+10,1.109774e+10,2.352243e+12,7.768415e+10,15,2366,37,15.0,2.352243e+12
1786427252.668748,0.2000,34.2293,4.854602e+10,2.486661e+12,2.483614e+12,3.655313e+10,1.199289e+10,2.399664e+12,8.395024e+10,64,2365,37,64.0,2.399664e+12
1786427252.868748,0.2000,34.2347,3.857685e+10,6.570801e+12,6.445541e+12,2.963767e+10,8.939176e+09,6.382967e+12,6.257423e+10,4590,1871,30,4046.0,5.845537e+12
1786427253.068748,0.2000,34.4516,3.942738e+10,3.509806e+12,3.494643e+12,3.556521e+10,3.862168e+09,3.467608e+12,2.703517e+10,1214,2296,36,1214.0,3.467608e+12
1786427253.268748,0.2000,34.5559,4.491320e+10,2.566856e+12,2.566856e+12,3.951690e+10,5.396300e+09,2.529081e+12,3.777410e+10,0,2560,40,0.0,2.529081e+12
1786427253.468748,0.2000,34.4431,4.384116e+10,2.853523e+12,2.845849e+12,3.754105e+10,6.300107e+09,2.801748e+12,4.410075e+10,405,2431,38,405.0,2.801748e+12
1786427253.668748,0.2000,34.4745,4.618843e+10,2.616568e+12,2.614311e+12,3.852897e+10,7.659454e+09,2.560695e+12,5.361618e+10,98,2494,39,98.0,2.560695e+12
1786427253.868748,0.2000,34.1226,4.587468e+10,2.540960e+12,2.539009e+12,3.754105e+10,8.333623e+09,2.480673e+12,5.833536e+10,81,2430,38,81.0,2.480673e+12
1786427254.068748,0.2000,33.7829,4.542035e+10,2.791558e+12,2.780833e+12,3.655313e+10,8.867217e+09,2.718763e+12,6.207052e+10,403,2349,37,371.0,2.687149e+12
1786427254.268748,0.2000,33.7175,3.740539e+10,7.720553e+12,7.635691e+12,3.161352e+10,5.791875e+09,7.595148e+12,4.054313e+10,5703,1985,32,5431.0,7.326433e+12
1786427254.468749,0.2000,34.9945,4.297910e+10,9.689701e+12,9.534965e+12,3.556521e+10,7.413891e+09,9.483067e+12,5.189724e+10,7310,2289,36,7262.0,9.435647e+12
1786427254.668748,0.2000,35.9032,4.668332e+10,3.309869e+12,3.287587e+12,3.754105e+10,9.142272e+09,3.223591e+12,6.399590e+10,832,2431,38,832.0,3.223591e+12
1786427254.868749,0.2000,35.9716,4.914423e+10,2.554468e+12,2.553992e+12,3.852897e+10,1.061526e+10,2.479685e+12,7.430681e+10,15,2495,39,15.0,2.479685e+12
1786427255.068748,0.2000,36.0135,4.750990e+10,2.676640e+12,2.668018e+12,3.655313e+10,1.095677e+10,2.591321e+12,7.669737e+10,257,2366,37,257.0,2.591321e+12
1786427255.268749,0.2000,36.0769,4.861880e+10,7.642306e+12,7.438554e+12,3.556521e+10,1.305359e+10,7.347179e+12,9.137514e+10,5137,2300,36,1281.0,3.537750e+12
1786427255.468749,0.2000,35.2107,5.403034e+10,2.757919e+12,2.748238e+12,3.852897e+10,1.550136e+10,2.639729e+12,1.085095e+11,195,2477,39,67.0,2.513275e+12
1786427255.668749,0.2000,34.8237,4.301226e+10,7.026492e+12,6.849036e+12,3.161352e+10,1.139874e+10,6.769245e+12,7.979119e+10,4833,2019,32,3729.0,5.678578e+12
1786427255.868749,0.2000,35.7456,4.415498e+10,4.951304e+12,4.896997e+12,3.655313e+10,7.601848e+09,4.843784e+12,5.321294e+10,2544,2359,37,2544.0,4.843784e+12
1786427256.068749,0.2000,36.3684,4.630151e+10,2.531935e+12,2.530141e+12,3.754105e+10,8.760459e+09,2.468818e+12,6.132321e+10,69,2430,38,69.0,2.468818e+12
1786427256.268749,0.2000,36.3552,4.844372e+10,2.555635e+12,2.555016e+12,3.852897e+10,9.914745e+09,2.485613e+12,6.940321e+10,21,2495,39,21.0,2.485613e+12
1786427256.468749,0.2000,36.1612,4.948790e+10,2.561040e+12,2.560350e+12,3.852897e+10,1.095893e+10,2.483637e+12,7.671251e+10,20,2494,39,20.0,2.483637e+12
1786427256.668749,0.2000,35.7121,4.545790e+10,2.567019e+12,2.562765e+12,3.655313e+10,8.904770e+09,2.500432e+12,6.233339e+10,166,2365,37,150.0,2.484625e+12
1786427256.868749,0.2000,34.8490,4.219981e+10,2.350888e+12,2.346326e+12,3.358936e+10,8.610447e+09,2.286053e+12,6.027313e+10,143,2171,34,143.0,2.286053e+12
1786427257.068749,0.2000,34.3995,3.956490e+10,7.048646e+12,6.942467e+12,3.260144e+10,6.963462e+09,6.893723e+12,4.874424e+10,4933,2045,33,4901.0,6.862109e+12
1786427257.268749,0.2000,34.9087,3.913191e+10,3.963679e+12,3.939116e+12,3.457729e+10,4.554621e+09,3.907233e+12,3.188235e+10,1725,2230,35,1133.0,3.322383e+12
1786427257.468749,0.2000,34.9524,4.324308e+10,2.504884e+12,2.503793e+12,3.754105e+10,5.702025e+09,2.463879e+12,3.991418e+10,64,2430,38,64.0,2.463879e+12
1786427257.668749,0.2000,34.9242,4.418975e+10,2.473390e+12,2.472878e+12,3.754105e+10,6.648693e+09,2.426337e+12,4.654085e+10,25,2431,38,25.0,2.426337e+12
1786427257.868749,0.2000,34.9696,4.643321e+10,2.754912e+12,2.749394e+12,3.852897e+10,7.904231e+09,2.694064e+12,5.532962e+10,233,2494,39,233.0,2.694064e+12
1786427258.068749,0.2000,34.7887,4.844998e+10,2.726332e+12,2.723007e+12,3.951690e+10,8.933081e+09,2.660475e+12,6.253157e+10,136,2557,40,120.0,2.644668e+12
1786427258.268749,0.2000,34.2331,4.332064e+10,6.032037e+12,5.913656e+12,3.457729e+10,8.743354e+09,5.852452e+12,6.120348e+10,3701,2223,35,3701.0,5.852452e+12
1786427258.468750,0.2000,34.8929,3.994203e+10,8.294283e+12,8.113819e+12,3.161352e+10,8.328511e+09,8.055520e+12,5.829958e+10,6138,2016,32,4554.0,6.490650e+12
1786427258.668749,0.2000,35.2056,4.022924e+10,7.515819e+12,7.389707e+12,3.260144e+10,7.627801e+09,7.336312e+12,5.339460e+10,5325,2101,33,1341.0,3.400429e+12
1786427258.868750,0.2000,35.0618,4.605107e+10,2.774129e+12,2.763514e+12,3.655313e+10,9.497936e+09,2.697028e+12,6.648555e+10,365,2365,37,365.0,2.697028e+12
1786427259.068749,0.2000,35.0487,4.834034e+10,2.632301e+12,2.627399e+12,3.754105e+10,1.079928e+10,2.551804e+12,7.559499e+10,152,2431,38,152.0,2.551804e+12
1786427259.268750,0.2000,35.2078,5.072909e+10,2.705961e+12,2.700431e+12,3.852897e+10,1.220012e+10,2.615031e+12,8.540081e+10,153,2494,39,9.0,2.472770e+12
1786427259.468750,0.2000,34.7404,4.929726e+10,4.236981e+12,4.171304e+12,3.655313e+10,1.274413e+10,4.082095e+12,8.920891e+10,1768,2364,37,1768.0,4.082095e+12
1786427259.668750,0.2000,34.7260,5.015899e+10,3.723972e+12,3.674484e+12,3.655313e+10,1.360586e+10,3.579243e+12,9.524104e+10,1257,2366,37,361.0,2.694064e+12
1786427259.868750,0.2000,35.7450,4.403714e+10,1.317984e+13,1.274225e+13,3.260144e+10,1.143570e+10,1.266220e+13,8.004993e+10,10755,2062,33,9363.0,1.128701e+13
1786427260.068750,0.2000,37.1218,3.974542e+10,5.345199e+12,5.230673e+12,3.161352e+10,8.131903e+09,5.173750e+12,5.692332e+10,3211,2026,32,1979.0,3.956629e+12
1786427260.268750,0.2000,37.5866,4.765673e+10,2.544777e+12,2.542592e+12,3.754105e+10,1.011568e+10,2.471782e+12,7.080975e+10,72,2430,38,56.0,2.455975e+12
1786427260.468750,0.2000,37.3504,5.107568e+10,2.677401e+12,2.675196e+12,3.951690e+10,1.155878e+10,2.594284e+12,8.091147e+10,67,2559,40,67.0,2.594284e+12
1786427260.668750,0.2000,37.2990,4.956383e+10,3.454120e+12,3.419386e+12,3.754105e+10,1.202278e+10,3.335226e+12,8.415943e+10,947,2429,38,947.0,3.335226e+12
1786427260.868750,0.2000,36.7737,4.864295e+10,3.216096e+12,3.187693e+12,3.655313e+10,1.208982e+10,3.103064e+12,8.462873e+10,778,2363,37,762.0,3.087258e+12
1786427261.068750,0.2000,35.7341,5.204735e+10,4.606505e+12,4.526449e+12,3.852897e+10,1.351837e+10,4.431820e+12,9.462861e+10,1992,2494,39,24.0,2.487589e+12
1786427261.268750,0.2000,35.3753,4.107466e+10,4.201752e+12,4.144372e+12,3.260144e+10,8.473215e+09,4.085059e+12,5.931250e+10,2053,2082,33,1413.0,3.452789e+12
1786427261.468750,0.2000,35.6278,3.745671e+10,8.256367e+12,8.131987e+12,3.161352e+10,5.843190e+09,8.091085e+12,4.090233e+10,6163,2027,32,3363.0,5.324902e+12
1786427261.668750,0.2000,35.7499,4.617450e+10,5.893195e+12,5.801251e+12,3.754105e+10,8.633450e+09,5.740817e+12,6.043415e+10,3384,2427,38,3368.0,5.725010e+12
1786427261.868750,0.2000,36.1558,4.918690e+10,2.548671e+12,2.548363e+12,3.852897e+10,1.065792e+10,2.473758e+12,7.460546e+10,9,2495,39,9.0,2.473758e+12
1786427262.068750,0.2000,35.7759,4.800614e+10,4.772135e+12,4.691793e+12,3.655313e+10,1.145301e+10,4.611622e+12,8.017104e+10,2304,2364,37,2288.0,4.595815e+12
1786427262.268750,0.2000,35.9685,4.987919e+10,2.710516e+12,2.702386e+12,3.754105e+10,1.233814e+10,2.616019e+12,8.636695e+10,223,2425,38,111.0,2.505371e+12
1786427262.468750,0.2000,35.7895,5.194452e+10,2.776254e+12,2.768215e+12,3.852897e+10,1.341555e+10,2.674306e+12,9.390883e+10,213,2494,39,5.0,2.468818e+12
1786427262.668750,0.2000,35.6826,4.214165e+10,3.877025e+12,3.817923e+12,3.260144e+10,9.540207e+09,3.751141e+12,6.678145e+10,1707,2090,33,1643.0,3.687914e+12
1786427262.868751,0.2000,35.6550,3.986827e+10,8.001864e+12,7.862370e+12,3.260144e+10,7.266828e+09,7.811503e+12,5.086780e+10,5835,2072,33,3995.0,5.993725e+12
1786427263.068750,0.2000,36.0712,4.572054e+10,3.494661e+12,3.470528e+12,3.754105e+10,8.179483e+09,3.413272e+12,5.725638e+10,1025,2430,38,1009.0,3.397465e+12
1786427263.268751,0.2000,36.1595,4.575753e+10,5.395299e+12,5.313263e+12,3.655313e+10,9.204400e+09,5.248832e+12,6.443080e+10,2948,2365,37,2948.0,5.248832e+12
1786427263.468750,0.2000,36.4197,4.787182e+10,2.554520e+12,2.552001e+12,3.754105e+10,1.033077e+10,2.479685e+12,7.231537e+10,82,2428,38,82.0,2.479685e+12
1786427263.668751,0.2000,36.4439,4.301655e+10,9.310133e+12,9.057072e+12,3.260144e+10,1.041511e+10,8.984167e+12,7.290579e+10,6995,2099,33,6995.0,8.984167e+12
1786427263.868751,0.2000,37.1024,5.422003e+10,2.729815e+12,2.725856e+12,3.951690e+10,1.470313e+10,2.622934e+12,1.029219e+11,98,2557,40,98.0,2.622934e+12
1786427264.068751,0.2000,36.9318,4.990380e+10,4.200555e+12,4.129118e+12,3.655313e+10,1.335067e+10,4.035663e+12,9.345466e+10,1737,2348,37,793.0,3.103064e+12
1786427264.268751,0.2000,37.0572,4.245579e+10,5.741622e+12,5.631972e+12,3.358936e+10,8.866431e+09,5.569907e+12,6.206502e+10,3505,2133,34,3153.0,5.222158e+12
1786427264.468751,0.2000,37.0954,4.809438e+10,3.291852e+12,3.266839e+12,3.754105e+10,1.055333e+10,3.192965e+12,7.387329e+10,802,2430,38,802.0,3.192965e+12
1786427264.668751,0.2000,37.1119,5.032228e+10,2.631333e+12,2.630405e+12,3.951690e+10,1.080538e+10,2.554767e+12,7.563765e+10,29,2557,40,29.0,2.554767e+12
1786427264.868751,0.2000,35.9233,4.856919e+10,4.077831e+12,4.027899e+12,3.754105e+10,1.102814e+10,3.950702e+12,7.719695e+10,1571,2428,38,1475.0,3.855861e+12
1786427265.068751,0.2000,35.9658,4.702306e+10,3.226415e+12,3.206979e+12,3.754105e+10,9.482011e+09,3.140605e+12,6.637407e+10,755,2424,38,291.0,2.682209e+12
1786427265.268751,0.2000,35.3693,4.676885e+10,2.564793e+12,2.562062e+12,3.754105e+10,9.227796e+09,2.497468e+12,6.459458e+10,98,2430,38,98.0,2.497468e+12
1786427265.468751,0.2000,34.9089,4.479474e+10,9.084741e+12,8.903549e+12,3.655313e+10,8.241611e+09,8.845857e+12,5.769128e+10,6617,2337,37,1513.0,3.803501e+12
1786427265.668751,0.2000,34.8331,4.087015e+10,6.718726e+12,6.608795e+12,3.358936e+10,7.280787e+09,6.557829e+12,5.096551e+10,4482,2156,34,4306.0,6.383955e+12
1786427265.868751,0.2000,35.7099,4.928399e+10,2.672750e+12,2.670557e+12,3.951690e+10,9.767092e+09,2.602188e+12,6.836965e+10,78,2556,40,78.0,2.602188e+12
1786427266.068751,0.2000,35.8143,4.857135e+10,5.201242e+12,5.117592e+12,3.754105e+10,1.103030e+10,5.040380e+12,7.721209e+10,2674,2428,38,2674.0,5.040380e+12
1786427266.268751,0.2000,36.3352,4.879116e+10,2.740967e+12,2.732310e+12,3.754105e+10,1.125011e+10,2.653560e+12,7.875074e+10,260,2426,38,196.0,2.590333e+12
1786427266.468751,0.2000,36.3567,4.643448e+10,2.755042e+12,2.741500e+12,3.556521e+10,1.086928e+10,2.665415e+12,7.608494e+10,400,2298,36,400.0,2.665415e+12
1786427266.668751,0.2000,36.2236,4.971404e+10,2.715825e+12,2.707157e+12,3.754105e+10,1.217298e+10,2.621946e+12,8.521089e+10,231,2423,38,71.0,2.463879e+12
1786427266.868752,0.2000,35.2158,4.306941e+10,5.144440e+12,5.064260e+12,3.358936e+10,9.480045e+09,4.997900e+12,6.636031e+10,2905,2154,34,2361.0,4.460470e+12
1786427267.068751,0.2000,35.1931,4.161248e+10,3.838895e+12,3.809279e+12,3.556521e+10,6.047269e+09,3.766948e+12,4.233088e+10,1525,2288,36,1445.0,3.687914e+12
1786427267.268752,0.2000,34.7106,4.310273e+10,2.656258e+12,2.650999e+12,3.655313e+10,6.549602e+09,2.605151e+12,4.584722e+10,273,2364,37,241.0,2.573538e+12
1786427267.468751,0.2000,34.5168,4.627215e+10,2.624731e+12,2.623788e+12,3.951690e+10,6.755254e+09,2.576502e+12,4.728678e+10,51,2557,40,51.0,2.576502e+12
1786427267.668752,0.2000,34.6659,4.153446e+10,4.106859e+12,4.067569e+12,3.457729e+10,6.957171e+09,4.018868e+12,4.870019e+10,1834,2234,35,1578.0,3.765960e+12
1786427267.868752,0.2000,34.8216,4.601741e+10,4.894145e+12,4.834952e+12,3.754105e+10,8.476361e+09,4.775617e+12,5.933452e+10,2409,2425,38,1673.0,4.048506e+12
1786427268.068752,0.2000,34.5740,4.704528e+10,3.707392e+12,3.671459e+12,3.754105e+10,9.504227e+09,3.604929e+12,6.652959e+10,1227,2422,38,251.0,2.640717e+12
1786427268.268752,0.2000,34.7424,4.302219e+10,5.931744e+12,5.845376e+12,3.457729e+10,8.444903e+09,5.786262e+12,5.911432e+10,3645,2212,35,2349.0,4.505914e+12
1786427268.468752,0.2000,34.8828,4.489911e+10,3.420107e+12,3.399576e+12,3.754105e+10,7.358054e+09,3.348069e+12,5.150638e+10,964,2425,38,292.0,2.684185e+12
1786427268.668752,0.2000,35.0037,4.688010e+10,4.662566e+12,4.608829e+12,3.852897e+10,8.351121e+09,4.550371e+12,5.845785e+10,2117,2489,39,2117.0,4.550371e+12
1786427268.868752,0.2000,35.1328,4.826304e+10,2.769624e+12,2.763191e+12,3.852897e+10,9.734062e+09,2.695052e+12,6.813843e+10,234,2494,39,234.0,2.695052e+12
1786427269.068752,0.2000,34.8991,4.581533e+10,2.821872e+12,2.810272e+12,3.655313e+10,9.262203e+09,2.745436e+12,6.483542e+10,418,2361,37,338.0,2.666403e+12
1786427269.268752,0.2000,34.6502,4.890513e+10,3.588352e+12,3.562963e+12,3.951690e+10,9.388229e+09,3.497245e+12,6.571760e+10,987,2553,40,91.0,2.612067e+12
1786427269.468752,0.2000,34.6435,4.481817e+10,7.810571e+12,7.652015e+12,3.556521e+10,9.252962e+09,7.587244e+12,6.477074e+10,5395,2285,36,3171.0,5.390105e+12
1786427269.668752,0.2000,34.9941,4.466501e+10,3.578608e+12,3.544149e+12,3.556521e+10,9.099805e+09,3.480451e+12,6.369863e+10,1245,2278,36,941.0,3.180122e+12
1786427269.868752,0.2000,34.9917,4.514369e+10,2.959302e+12,2.947831e+12,3.754105e+10,7.602635e+09,2.894613e+12,5.321844e+10,505,2425,38,457.0,2.847192e+12
1786427270.068752,0.2000,35.1709,4.672576e+10,3.519580e+12,3.497323e+12,3.852897e+10,8.196784e+09,3.439946e+12,5.737749e+10,991,2491,39,863.0,3.313492e+12
1786427270.268752,0.2000,35.4522,4.603806e+10,4.239685e+12,4.196898e+12,3.754105e+10,8.497005e+09,4.137419e+12,5.947903e+10,1760,2428,38,1760.0,4.137419e+12
1786427270.468752,0.2000,35.6972,4.435889e+10,4.230586e+12,4.180204e+12,3.556521e+10,8.793686e+09,4.118649e+12,6.155580e+10,1874,2295,36,1602.0,3.849934e+12
1786427270.668752,0.2000,35.4368,4.842229e+10,2.982138e+12,2.969793e+12,3.852897e+10,9.893315e+09,2.900540e+12,6.925320e+10,445,2491,39,93.0,2.552792e+12
1786427270.868752,0.2000,35.4186,4.553595e+10,4.663876e+12,4.610287e+12,3.655313e+10,8.982823e+09,4.547407e+12,6.287976e+10,2248,2355,37,1384.0,3.693842e+12
1786427271.068752,0.2000,35.5132,4.504145e+10,5.752206e+12,5.678721e+12,3.754105e+10,7.500399e+09,5.626218e+12,5.250279e+10,3289,2406,38,905.0,3.271011e+12
1786427271.268753,0.2000,35.4231,4.606712e+10,2.647999e+12,2.645075e+12,3.852897e+10,7.538147e+09,2.592308e+12,5.276703e+10,133,2491,39,117.0,2.576502e+12
1786427271.468752,0.2000,35.1560,4.505128e+10,2.901348e+12,2.891861e+12,3.754105e+10,7.510229e+09,2.839289e+12,5.257160e+10,446,2428,38,254.0,2.649608e+12
1786427271.668753,0.2000,34.7166,4.797792e+10,3.231606e+12,3.216627e+12,3.951690e+10,8.461025e+09,3.157400e+12,5.922718e+10,642,2554,40,626.0,3.141593e+12
1786427271.868752,0.2000,34.7392,4.477311e+10,4.441390e+12,4.391556e+12,3.655313e+10,8.219984e+09,4.334016e+12,5.753989e+10,2029,2358,37,1357.0,3.670132e+12
1786427272.068753,0.2000,34.7421,4.884575e+10,3.357886e+12,3.338289e+12,3.951690e+10,9.328853e+09,3.272987e+12,6.530197e+10,757,2556,40,69.0,2.593296e+12
1786427272.268753,0.2000,34.7854,4.649714e+10,4.475433e+12,4.422394e+12,3.754105e+10,8.956084e+09,4.359702e+12,6.269259e+10,1995,2418,38,1755.0,4.122600e+12
1786427272.468753,0.2000,34.8804,4.196837e+10,9.711756e+12,9.523938e+12,3.457729e+10,7.391085e+09,9.472200e+12,5.173759e+10,7375,2213,35,5599.0,7.717650e+12
1786427272.668753,0.2000,35.7718,4.844510e+10,3.447091e+12,3.421434e+12,3.852897e+10,9.916121e+09,3.352021e+12,6.941285e+10,902,2491,39,822.0,3.272987e+12
1786427272.868753,0.2000,35.7571,4.780537e+10,2.805045e+12,2.795552e+12,3.754105e+10,1.026431e+10,2.723702e+12,7.185020e+10,329,2428,38,217.0,2.613055e+12
1786427273.068753,0.2000,35.8750,4.700599e+10,2.833703e+12,2.820582e+12,3.655313e+10,1.045286e+10,2.747412e+12,7.317003e+10,420,2361,37,404.0,2.731606e+12
1786427273.268753,0.2000,35.8318,4.873450e+10,4.072721e+12,4.028068e+12,3.852897e+10,1.020553e+10,3.956629e+12,7.143870e+10,1523,2482,39,291.0,2.739509e+12
1786427273.468753,0.2000,35.6996,4.784764e+10,2.643833e+12,2.638769e+12,3.754105e+10,1.030658e+10,2.566622e+12,7.214609e+10,169,2429,38,105.0,2.503395e+12
1786427273.668753,0.2000,34.9831,4.811106e+10,3.193798e+12,3.176066e+12,3.852897e+10,9.582084e+09,3.108992e+12,6.707459e+10,675,2472,39,227.0,2.666403e+12
