t_rel_s,measured_w,predicted_w
0.000,413.01,237.83
0.200,424.89,439.34
0.400,425.81,440.00
0.600,425.81,440.65
0.800,425.01,441.31
1.000,416.07,441.97
1.200,401.27,422.24
1.400,402.53,432.71
1.600,402.77,320.43
1.800,411.26,436.00
2.000,411.21,436.66
2.200,409.82,417.24
2.400,406.51,437.84
2.600,405.78,438.50
2.800,399.12,439.16
3.000,395.47,378.94
3.200,392.99,429.80
3.400,394.31,355.85
3.600,393.02,415.36
3.800,388.99,425.88
4.000,389.48,436.48
4.200,391.31,397.09
4.400,404.98,369.66
4.600,410.68,380.14
4.800,425.34,381.83
5.000,427.51,351.71
5.200,420.70,400.42
5.400,412.50,410.64
5.600,407.69,441.50
5.800,398.06,442.16
6.000,397.75,432.43
6.200,405.55,440.27
6.400,406.49,379.51
6.600,412.65,438.94
6.800,412.13,439.59
7.000,413.68,357.31
7.200,413.18,407.39
7.400,410.79,427.20
7.600,404.11,437.75
7.800,404.05,408.03
8.000,398.72,438.40
8.200,400.94,369.59
8.400,408.06,441.18
8.600,407.53,370.26
8.800,414.54,400.37
9.000,422.44,431.45
9.200,420.54,441.70
9.400,416.88,432.12
9.600,416.45,411.86
9.800,410.22,360.23
10.000,401.71,440.17
10.200,400.80,440.65
10.400,412.22,279.05
10.600,429.83,420.18
10.800,428.69,410.03
11.000,431.29,440.65
11.200,431.11,410.88
11.400,419.11,421.42
11.600,397.45,370.27
11.800,394.79,441.38
12.000,396.19,370.27
12.200,397.43,415.55
12.400,399.42,395.93
12.600,402.14,416.39
12.800,407.08,376.89
13.000,408.56,437.43
13.200,406.71,397.84
13.400,407.12,418.02
13.600,407.90,438.73
13.800,407.37,396.85
14.000,405.59,406.46
14.200,405.10,426.22
14.400,404.35,316.94
14.600,426.21,439.88
14.800,427.69,430.27
15.000,424.76,399.22
15.200,425.12,429.77
15.400,423.98,389.14
15.600,405.40,429.17
15.800,402.78,439.59
16.000,404.66,419.69
16.200,403.02,406.35
16.400,402.35,406.69
16.600,406.24,367.47
16.800,412.47,428.22
17.000,411.97,388.28
17.200,424.61,377.35
17.400,429.78,398.32
17.600,430.59,429.34
17.800,424.31,429.48
18.000,425.35,409.44
18.200,418.83,398.54
18.400,411.49,427.47
18.600,406.46,407.89
18.800,412.28,357.99
19.000,421.51,428.44
19.200,421.35,448.10
19.400,420.56,397.59
19.600,419.41,426.49
19.800,414.14,386.40
20.000,404.62,425.92
20.200,405.10,396.08
20.400,406.51,386.07
20.600,405.61,376.23
20.800,414.98,418.35
21.000,414.94,408.50
21.200,415.48,418.47
21.400,415.26,368.48
21.600,429.26,400.65
21.800,421.62,421.22
22.000,419.96,390.16
22.200,421.60,399.82
22.400,422.54,438.88
22.600,410.49,418.62
22.800,408.06,428.88
23.000,408.82,419.26
23.200,406.65,407.33
23.400,403.28,427.12
23.600,405.19,356.84
23.800,405.25,416.88
24.000,404.60,397.81
24.200,405.38,428.24
24.400,406.29,378.04
24.600,404.18,368.20
24.800,415.73,420.32
25.000,419.97,440.77
25.200,418.88,349.64
25.400,418.94,409.90
25.600,418.23,428.71
25.800,407.82,408.46
26.000,403.56,398.12
26.200,404.48,407.64
26.400,404.23,386.59
26.600,402.72,446.68
26.800,401.72,417.15
27.000,402.02,396.48
27.200,402.48,436.33
27.400,402.78,406.26
27.600,404.84,416.48
27.800,403.68,396.23
28.000,403.26,426.27
28.200,402.90,426.52
28.400,403.71,376.81
28.600,409.59,317.77
28.800,430.68,379.55
29.000,442.63,412.05
29.200,447.02,442.54
29.400,447.16,401.73
29.600,441.10,432.08
29.800,422.37,361.12
30.000,426.40,434.82
30.200,425.34,332.58
30.400,430.83,422.64
30.600,433.97,410.57
30.800,435.43,400.20
31.000,424.47,410.68
31.200,420.48,420.23
31.400,415.51,418.62
31.600,412.16,429.04
31.800,410.78,399.33
32.000,404.97,398.66
32.200,403.40,418.73
32.400,402.97,418.26
32.600,403.14,418.09
32.800,405.64,418.35
33.000,407.57,428.39
33.200,409.40,428.48
33.400,409.75,398.56
33.600,410.06,426.37
33.800,407.86,406.36
34.000,411.58,307.29
34.200,435.48,430.58
34.400,437.38,430.42
34.600,437.71,400.90
34.800,439.37,411.30
35.000,434.48,411.08
35.200,411.03,400.89
35.400,408.15,410.03
35.600,408.11,430.39
35.800,415.47,331.25
36.000,432.86,423.42
36.200,433.30,444.23
36.400,432.69,403.43
36.600,432.10,403.44
36.800,422.31,399.64
37.000,404.24,369.35
37.200,407.45,420.69
37.400,409.07,429.63
37.600,410.21,428.04
37.800,411.23,438.48
38.000,411.89,398.46
38.200,408.77,398.46
38.400,410.69,438.88
38.600,410.91,377.56
38.800,411.55,416.31
39.000,411.37,416.78
39.200,409.29,407.06
39.400,405.95,427.30
39.600,405.50,397.54
39.800,405.22,407.49
40.000,404.84,437.77
40.200,405.99,427.71
40.400,404.34,426.68
40.600,400.13,445.34
40.800,395.35,435.35
41.000,390.64,445.27
41.200,386.40,444.70
41.342,382.65,444.61
