t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784619044.320223,0.2000,71.0246,6.005614e+10,1.957779e+12,1.951287e+12,6.003727e+10,1.887437e+07,1.951211e+12,7.549747e+07,127,3,4,127.0,1.951211e+12
1784619044.520224,0.2000,63.7106,3.753713e+11,3.757866e+11,3.757866e+11,3.752329e+11,1.384120e+08,3.752329e+11,5.536481e+08,0,25,25,0.0,3.752329e+11
1784619044.720223,0.2000,62.7295,3.905736e+11,9.567350e+12,9.547251e+12,3.902422e+11,3.313500e+08,9.545926e+12,1.325400e+09,597,39,26,597.0,9.545926e+12
1784619044.920224,0.2000,63.1475,4.514791e+11,3.251424e+12,3.246811e+12,4.502795e+11,1.199571e+09,3.242012e+12,4.798284e+09,110,106,30,110.0,3.242012e+12
1784619045.120224,0.2000,63.1249,4.219680e+11,2.770867e+12,2.768543e+12,4.202609e+11,1.707082e+09,2.761714e+12,6.828327e+09,48,136,28,48.0,2.761714e+12
1784619045.320224,0.2000,64.3581,4.527520e+11,3.752139e+12,3.747210e+12,4.502795e+11,2.472542e+09,3.737320e+12,9.890169e+09,84,165,30,84.0,3.737320e+12
1784619045.520224,0.2000,72.0631,4.686904e+11,2.805339e+12,2.805339e+12,4.652888e+11,3.401581e+09,2.791733e+12,1.360632e+10,0,186,31,0.0,2.791733e+12
1784619045.720224,0.2000,73.7797,4.093934e+11,7.243099e+12,7.221040e+12,4.052516e+11,4.141875e+09,7.204472e+12,1.656750e+10,270,210,27,270.0,7.204472e+12
1784619045.920224,0.2000,73.7030,4.412597e+11,4.483758e+12,4.481725e+12,4.352702e+11,5.989466e+09,4.457767e+12,2.395786e+10,24,273,29,24.0,4.457767e+12
1784619046.120224,0.2000,74.3387,4.425431e+11,5.465145e+12,5.462464e+12,4.352702e+11,7.272923e+09,5.433373e+12,2.909169e+10,31,331,29,31.0,5.433373e+12
1784619046.320224,0.2000,75.5386,4.428199e+11,9.985784e+12,9.951357e+12,4.352702e+11,7.549747e+09,9.921158e+12,3.019899e+10,341,320,29,341.0,9.921158e+12
1784619046.520224,0.2000,76.3200,4.582864e+11,4.640093e+12,4.639888e+12,4.502795e+11,8.006926e+09,4.607860e+12,3.202771e+10,0,307,30,0.0,4.607860e+12
1784619046.720224,0.2000,76.8653,4.720647e+11,3.824560e+12,3.824461e+12,4.652888e+11,6.775898e+09,3.797357e+12,2.710359e+10,0,253,31,0.0,3.797357e+12
1784619046.920224,0.2000,77.1116,4.569275e+11,4.022259e+12,4.019070e+12,4.502795e+11,6.647972e+09,3.992478e+12,2.659189e+10,29,237,30,29.0,3.992478e+12
1784619047.120224,0.2000,77.3933,4.419622e+11,7.913120e+12,7.876641e+12,4.352702e+11,6.692012e+09,7.849873e+12,2.676805e+10,299,224,29,299.0,7.849873e+12
1784619047.320224,0.2000,77.4182,4.582109e+11,3.770849e+12,3.769046e+12,4.502795e+11,7.931429e+09,3.737320e+12,3.172572e+10,13,236,30,13.0,3.737320e+12
1784619047.520224,0.2000,77.9999,3.981758e+11,1.906324e+13,1.888344e+13,3.902422e+11,7.933526e+09,1.885170e+13,3.173410e+10,1063,193,26,1063.0,1.885170e+13
1784619047.720224,0.2000,78.6977,4.594881e+11,3.627802e+12,3.624061e+12,4.502795e+11,9.208594e+09,3.587227e+12,3.683438e+10,21,218,30,21.0,3.587227e+12
1784619047.920224,0.2000,78.9776,4.273262e+11,1.450790e+13,1.434715e+13,4.202609e+11,7.065305e+09,1.431889e+13,2.826122e+10,810,144,28,810.0,1.431889e+13
1784619048.120224,0.2000,80.3694,3.978067e+11,1.974929e+13,1.951235e+13,3.902422e+11,7.564427e+09,1.948209e+13,3.025771e+10,1141,157,26,1141.0,1.948209e+13
1784619048.320224,0.2000,80.5950,4.145042e+11,5.161632e+12,5.140178e+12,4.052516e+11,9.252635e+09,5.103168e+12,3.701054e+10,123,217,27,123.0,5.103168e+12
1784619048.520225,0.2000,79.2799,4.768651e+11,3.768616e+12,3.768616e+12,4.652888e+11,1.157628e+10,3.722311e+12,4.630512e+10,0,248,31,0.0,3.722311e+12
1784619048.720224,0.2000,78.3165,4.616607e+11,3.620789e+12,3.617742e+12,4.502795e+11,1.138124e+10,3.572217e+12,4.552498e+10,15,223,30,15.0,3.572217e+12
1784619048.920225,0.2000,78.4195,4.607632e+11,2.938945e+12,2.938733e+12,4.502795e+11,1.048366e+10,2.896798e+12,4.193465e+10,0,193,30,0.0,2.896798e+12
1784619049.120224,0.2000,77.1456,4.605786e+11,3.712530e+12,3.703470e+12,4.502795e+11,1.029911e+10,3.662273e+12,4.119645e+10,45,199,30,45.0,3.662273e+12
1784619049.320225,0.2000,76.4679,4.557111e+11,3.910379e+12,3.894130e+12,4.502795e+11,5.431624e+09,3.872404e+12,2.172649e+10,82,176,30,82.0,3.872404e+12
1784619049.520225,0.2000,76.6818,4.405424e+11,5.958261e+12,5.934760e+12,4.352702e+11,5.272240e+09,5.913671e+12,2.108896e+10,212,182,29,212.0,5.913671e+12
1784619049.720225,0.2000,76.5951,4.569715e+11,4.084281e+12,4.079284e+12,4.502795e+11,6.692012e+09,4.052516e+12,2.676805e+10,44,226,30,44.0,4.052516e+12
1784619049.920225,0.2000,75.9127,4.548890e+11,4.027638e+12,4.025926e+12,4.502795e+11,4.609540e+09,4.007488e+12,1.843816e+10,19,248,30,19.0,4.007488e+12
1784619050.120225,0.2000,75.5394,4.547443e+11,4.160976e+12,4.160431e+12,4.502795e+11,4.464837e+09,4.142571e+12,1.785935e+10,9,267,30,9.0,4.142571e+12
1784619050.320225,0.2000,76.1462,4.711860e+11,6.637438e+12,6.627688e+12,4.652888e+11,5.897191e+09,6.604099e+12,2.358877e+10,131,309,31,131.0,6.604099e+12
1784619050.520225,0.2000,77.1504,4.426501e+11,7.153782e+12,7.143936e+12,4.352702e+11,7.379878e+09,7.114416e+12,2.951951e+10,123,351,29,123.0,7.114416e+12
1784619050.720225,0.2000,78.4547,3.673015e+11,3.471256e+13,3.450471e+13,3.602236e+11,7.077888e+09,3.447640e+13,2.831155e+10,2007,290,24,2007.0,3.447640e+13
1784619050.920225,0.2000,82.2101,4.593329e+11,6.754516e+12,6.745378e+12,4.502795e+11,9.053405e+09,6.709165e+12,3.621362e+10,93,354,30,93.0,6.709165e+12
1784619051.120225,0.2000,83.7159,4.444515e+11,6.105267e+12,6.100489e+12,4.352702e+11,9.181331e+09,6.063764e+12,3.672533e+10,48,356,29,48.0,6.063764e+12
1784619051.320225,0.2000,83.8248,4.742898e+11,6.401668e+12,6.399954e+12,4.652888e+11,9.000976e+09,6.363950e+12,3.600391e+10,17,407,31,17.0,6.363950e+12
1784619051.520225,0.2000,83.4860,4.738137e+11,5.437735e+12,5.437454e+12,4.652888e+11,8.524923e+09,5.403354e+12,3.409969e+10,0,360,31,0.0,5.403354e+12
1784619051.720225,0.2000,82.5746,4.427633e+11,6.920647e+12,6.904240e+12,4.352702e+11,7.493124e+09,6.874267e+12,2.997250e+10,162,296,29,162.0,6.874267e+12
1784619051.920225,0.2000,79.9441,4.278022e+11,5.940479e+12,5.928827e+12,4.202609e+11,7.541359e+09,5.898662e+12,3.016543e+10,108,285,28,108.0,5.898662e+12
1784619052.120225,0.2000,79.3193,4.728847e+11,5.406357e+12,5.403719e+12,4.652888e+11,7.595885e+09,5.373335e+12,3.038354e+10,24,334,31,24.0,5.373335e+12
1784619052.320225,0.2000,79.5426,4.548408e+11,3.230317e+12,3.230239e+12,4.502795e+11,4.561306e+09,3.211994e+12,1.824522e+10,0,214,30,0.0,3.211994e+12
1784619052.520226,0.2000,79.1564,4.551134e+11,4.676219e+12,4.672224e+12,4.502795e+11,4.833935e+09,4.652888e+12,1.933574e+10,54,256,30,54.0,4.652888e+12
1784619052.720225,0.2000,78.9415,4.556293e+11,6.894054e+12,6.880657e+12,4.502795e+11,5.349835e+09,6.859258e+12,2.139934e+10,175,282,30,175.0,6.859258e+12
1784619052.920226,0.2000,78.7409,4.547045e+11,3.740162e+12,3.740011e+12,4.502795e+11,4.424991e+09,3.722311e+12,1.769996e+10,0,248,30,0.0,3.722311e+12
1784619053.120225,0.2000,78.6885,4.244761e+11,1.170696e+13,1.166409e+13,4.202609e+11,4.215276e+09,1.164723e+13,1.686110e+10,552,224,28,552.0,1.164723e+13
1784619053.320226,0.2000,78.9741,4.709260e+11,3.744859e+12,3.744859e+12,4.652888e+11,5.637145e+09,3.722311e+12,2.254858e+10,0,248,31,0.0,3.722311e+12
1784619053.520226,0.2000,79.0460,4.715908e+11,4.004150e+12,4.002677e+12,4.652888e+11,6.301942e+09,3.977469e+12,2.520777e+10,13,252,31,13.0,3.977469e+12
1784619053.720226,0.2000,78.8254,4.243713e+11,6.297835e+12,6.275327e+12,4.202609e+11,4.110418e+09,6.258885e+12,1.644167e+10,232,185,28,232.0,6.258885e+12
1784619053.920226,0.2000,78.0243,4.542997e+11,4.569889e+12,4.563904e+12,4.502795e+11,4.020240e+09,4.547823e+12,1.608096e+10,85,218,30,85.0,4.547823e+12
1784619054.120226,0.2000,77.6993,3.643571e+11,2.570697e+13,2.556239e+13,3.602236e+11,4.133487e+09,2.554586e+13,1.653395e+10,1481,221,24,1481.0,2.554586e+13
1784619054.320226,0.2000,78.8281,4.689588e+11,4.503654e+12,4.502466e+12,4.652888e+11,3.670016e+09,4.487786e+12,1.468006e+10,23,276,31,23.0,4.487786e+12
1784619054.520226,0.2000,79.2135,4.545220e+11,5.453916e+12,5.450343e+12,4.502795e+11,4.242538e+09,5.433373e+12,1.697015e+10,61,301,30,61.0,5.433373e+12
1784619054.720226,0.2000,79.9216,4.708882e+11,6.286227e+12,6.281283e+12,4.652888e+11,5.599396e+09,6.258885e+12,2.239758e+10,72,345,31,72.0,6.258885e+12
1784619054.920226,0.2000,80.9215,4.564493e+11,5.068115e+12,5.067810e+12,4.502795e+11,6.169821e+09,5.043130e+12,2.467928e+10,4,332,30,4.0,5.043130e+12
1784619055.120226,0.2000,81.4372,4.731406e+11,5.614873e+12,5.614873e+12,4.652888e+11,7.851737e+09,5.583466e+12,3.140695e+10,0,372,31,0.0,5.583466e+12
1784619055.320226,0.2000,79.7800,4.739878e+11,7.235460e+12,7.224259e+12,4.652888e+11,8.698986e+09,7.189463e+12,3.479595e+10,116,363,31,116.0,7.189463e+12
1784619055.520226,0.2000,79.5560,4.436861e+11,6.408795e+12,6.397614e+12,4.352702e+11,8.415871e+09,6.363950e+12,3.366348e+10,102,322,29,102.0,6.363950e+12
1784619055.720226,0.2000,79.3618,4.729560e+11,4.158451e+12,4.158231e+12,4.652888e+11,7.667188e+09,4.127562e+12,3.066875e+10,0,275,31,0.0,4.127562e+12
1784619055.920226,0.2000,79.1212,4.713915e+11,3.673162e+12,3.671675e+12,4.652888e+11,6.102712e+09,3.647264e+12,2.441085e+10,11,232,31,11.0,3.647264e+12
1784619056.120226,0.2000,78.6110,4.399133e+11,4.308028e+12,4.296228e+12,4.352702e+11,4.643095e+09,4.277655e+12,1.857238e+10,113,172,29,113.0,4.277655e+12
1784619056.320226,0.2000,77.9226,4.697914e+11,3.472967e+12,3.470153e+12,4.652888e+11,4.502585e+09,3.452143e+12,1.801034e+10,32,198,31,32.0,3.452143e+12
1784619056.520226,0.2000,77.1864,4.681640e+11,3.345148e+12,3.343569e+12,4.652888e+11,2.875195e+09,3.332068e+12,1.150078e+10,26,196,31,26.0,3.332068e+12
1784619056.720226,0.2000,76.7166,4.682416e+11,3.299356e+12,3.298852e+12,4.652888e+11,2.952790e+09,3.287040e+12,1.181116e+10,9,210,31,9.0,3.287040e+12
1784619056.920227,0.2000,76.2721,4.537188e+11,3.496831e+12,3.495919e+12,4.502795e+11,3.439329e+09,3.482162e+12,1.375732e+10,15,217,30,15.0,3.482162e+12
1784619057.120226,0.2000,76.1571,4.698648e+11,3.740615e+12,3.740615e+12,4.652888e+11,4.575986e+09,3.722311e+12,1.830394e+10,0,248,31,0.0,3.722311e+12
1784619057.320227,0.2000,76.9066,4.709826e+11,4.526878e+12,4.525570e+12,4.652888e+11,5.693768e+09,4.502795e+12,2.277507e+10,17,283,31,17.0,4.502795e+12
1784619057.520226,0.2000,77.8572,4.564325e+11,4.302351e+12,4.302267e+12,4.502795e+11,6.153044e+09,4.277655e+12,2.461218e+10,0,285,30,0.0,4.277655e+12
1784619057.720227,0.2000,78.5621,4.724003e+11,5.544324e+12,5.536865e+12,4.652888e+11,7.111442e+09,5.508419e+12,2.844577e+10,76,291,31,76.0,5.508419e+12
1784619057.920227,0.2000,80.8611,4.109705e+11,1.859372e+13,1.849934e+13,4.052516e+11,5.718934e+09,1.847647e+13,2.287573e+10,980,251,27,980.0,1.847647e+13
1784619058.120227,0.2000,81.4165,4.556964e+11,4.754522e+12,4.749603e+12,4.502795e+11,5.416944e+09,4.727935e+12,2.166777e+10,58,257,30,58.0,4.727935e+12
1784619058.320227,0.2000,80.8895,4.548324e+11,3.170168e+12,3.170168e+12,4.502795e+11,4.552917e+09,3.151957e+12,1.821167e+10,0,210,30,0.0,3.151957e+12
1784619058.520227,0.2000,80.1319,4.697369e+11,2.839632e+12,2.839544e+12,4.652888e+11,4.448059e+09,2.821752e+12,1.779224e+10,0,188,31,0.0,2.821752e+12
1784619058.720227,0.2000,79.3096,4.695712e+11,2.764933e+12,2.763835e+12,4.652888e+11,4.282384e+09,2.746705e+12,1.712954e+10,11,172,31,11.0,2.746705e+12
1784619058.920227,0.2000,77.2356,4.693699e+11,2.463051e+12,2.462843e+12,4.652888e+11,4.081058e+09,2.446519e+12,1.632423e+10,0,163,31,0.0,2.446519e+12
1784619059.120227,0.2000,76.1742,4.376861e+11,4.155647e+12,4.137226e+12,4.352702e+11,2.415919e+09,4.127562e+12,9.663676e+09,181,94,29,181.0,4.127562e+12
1784619059.320227,0.2000,75.9296,4.379818e+11,9.508062e+12,9.466716e+12,4.352702e+11,2.711618e+09,9.455870e+12,1.084647e+10,502,128,29,502.0,9.455870e+12
1784619059.520227,0.2000,75.8293,4.526535e+11,5.035313e+12,5.022608e+12,4.502795e+11,2.373976e+09,5.013112e+12,9.495904e+09,187,147,30,187.0,5.013112e+12
1784619059.720227,0.2000,76.0668,4.684681e+11,2.654421e+12,2.654357e+12,4.652888e+11,3.179282e+09,2.641640e+12,1.271713e+10,0,176,31,0.0,2.641640e+12
1784619059.920227,0.2000,76.3125,4.683800e+11,3.211517e+12,3.209349e+12,4.652888e+11,3.091202e+09,3.196984e+12,1.236481e+10,33,180,31,33.0,3.196984e+12
1784619060.120227,0.2000,76.4208,4.087559e+11,1.331749e+13,1.325223e+13,4.052516e+11,3.504341e+09,1.323822e+13,1.401736e+10,692,190,27,692.0,1.323822e+13
1784619060.320227,0.2000,77.4037,4.402950e+11,7.126011e+12,7.104497e+12,4.352702e+11,5.024776e+09,7.084398e+12,2.009910e+10,239,233,29,239.0,7.084398e+12
1784619060.520227,0.2000,78.7971,4.258246e+11,1.708017e+13,1.699779e+13,4.202609e+11,5.563744e+09,1.697554e+13,2.225498e+10,885,246,28,885.0,1.697554e+13
1784619060.720227,0.2000,80.5656,4.575776e+11,1.588734e+13,1.581899e+13,4.502795e+11,7.298089e+09,1.578980e+13,2.919236e+10,739,313,30,35.0,5.223242e+12
1784619060.920228,0.2000,81.4536,4.727106e+11,4.713248e+12,4.712594e+12,4.652888e+11,7.421821e+09,4.682907e+12,2.968728e+10,4,308,31,4.0,4.682907e+12
1784619061.120227,0.2000,82.0270,4.564514e+11,4.411575e+12,4.407408e+12,4.502795e+11,6.171918e+09,4.382721e+12,2.468767e+10,42,250,30,42.0,4.382721e+12
1784619061.320228,0.2000,81.3762,4.559984e+11,4.876082e+12,4.870885e+12,4.502795e+11,5.718934e+09,4.848009e+12,2.287573e+10,61,262,30,61.0,4.848009e+12
1784619061.520227,0.2000,80.8969,4.715782e+11,5.189782e+12,5.188362e+12,4.652888e+11,6.289359e+09,5.163205e+12,2.515744e+10,19,325,31,19.0,5.163205e+12
1784619061.720228,0.2000,80.1515,3.210362e+11,4.955821e+13,4.895374e+13,3.151957e+11,5.840568e+09,4.893037e+13,2.336227e+10,3009,251,21,3009.0,4.893037e+13
1784619061.920228,0.2000,84.9259,4.383782e+11,5.900147e+12,5.896084e+12,4.202609e+11,1.811730e+10,5.823615e+12,7.246918e+10,20,368,28,20.0,5.823615e+12
1784619062.120228,0.2000,85.1003,4.690931e+11,5.388975e+12,5.388552e+12,4.502795e+11,1.881355e+10,5.313298e+12,7.525420e+10,0,354,30,0.0,5.313298e+12
1784619062.320228,0.2000,85.2046,4.691056e+11,6.592163e+12,6.574339e+12,4.502795e+11,1.882613e+10,6.499034e+12,7.530453e+10,89,344,30,89.0,6.499034e+12
1784619062.520228,0.2000,85.5976,4.694852e+11,5.660719e+12,5.660289e+12,4.502795e+11,1.920572e+10,5.583466e+12,7.682287e+10,0,372,30,0.0,5.583466e+12
1784619062.720228,0.2000,85.5782,4.536727e+11,5.349485e+12,5.341880e+12,4.352702e+11,1.840251e+10,5.268270e+12,7.361004e+10,33,318,29,33.0,5.268270e+12
1784619062.920228,0.2000,81.6882,4.704709e+11,7.498905e+12,7.480359e+12,4.502795e+11,2.019138e+10,7.399593e+12,8.076552e+10,92,401,30,92.0,7.399593e+12
1784619063.120228,0.2000,81.0703,4.540984e+11,5.631022e+12,5.628760e+12,4.352702e+11,1.882823e+10,5.553447e+12,7.531292e+10,8,362,29,8.0,5.553447e+12
1784619063.320228,0.2000,81.4523,4.688456e+11,5.639996e+12,5.627712e+12,4.502795e+11,1.856609e+10,5.553447e+12,7.426435e+10,52,318,30,52.0,5.553447e+12
1784619063.520228,0.2000,81.5171,4.484403e+11,8.750645e+12,8.698047e+12,4.352702e+11,1.317011e+10,8.645367e+12,5.268046e+10,255,321,29,255.0,8.645367e+12
1784619063.720228,0.2000,81.3351,4.719494e+11,6.291639e+12,6.285527e+12,4.652888e+11,6.660555e+09,6.258885e+12,2.664222e+10,75,342,31,75.0,6.258885e+12
1784619063.920228,0.2000,81.2944,4.581187e+11,7.455347e+12,7.445959e+12,4.502795e+11,7.839154e+09,7.414603e+12,3.135662e+10,115,379,30,115.0,7.414603e+12
1784619064.120228,0.2000,81.0758,4.726477e+11,5.087828e+12,5.087575e+12,4.652888e+11,7.358906e+09,5.058140e+12,2.943563e+10,0,337,31,0.0,5.058140e+12
1784619064.320228,0.2000,80.9094,4.577957e+11,4.532860e+12,4.532860e+12,4.502795e+11,7.516193e+09,4.502795e+12,3.006477e+10,0,300,30,0.0,4.502795e+12
1784619064.520228,0.2000,82.1446,2.796510e+11,5.770529e+13,5.687822e+13,2.701677e+11,9.483321e+09,5.684028e+13,3.793329e+10,3584,203,18,3584.0,5.684028e+13
1784619064.720228,0.2000,86.4257,4.693594e+11,5.412315e+12,5.389618e+12,4.502795e+11,1.907989e+10,5.313298e+12,7.631956e+10,80,274,30,80.0,5.313298e+12
1784619064.920228,0.2000,86.0942,4.536077e+11,3.937018e+12,3.930744e+12,4.352702e+11,1.833750e+10,3.857394e+12,7.334999e+10,20,237,29,4.0,3.617245e+12
1784619065.120228,0.2000,85.5806,4.701311e+11,3.681643e+12,3.681643e+12,4.502795e+11,1.985164e+10,3.602236e+12,7.940656e+10,0,240,30,0.0,3.602236e+12
1784619065.320229,0.2000,84.9320,4.544591e+11,5.100291e+12,5.074858e+12,4.352702e+11,1.918894e+10,4.998103e+12,7.675576e+10,86,247,29,86.0,4.998103e+12
1784619065.520228,0.2000,83.8597,4.695293e+11,3.604862e+12,3.604188e+12,4.502795e+11,1.924976e+10,3.527189e+12,7.699903e+10,0,235,30,0.0,3.527189e+12
1784619065.720229,0.2000,78.4244,4.675936e+11,2.794148e+12,2.785943e+12,4.502795e+11,1.731409e+10,2.716686e+12,6.925635e+10,19,162,30,3.0,2.476537e+12
1784619065.920228,0.2000,77.9466,4.682039e+11,3.741735e+12,3.733971e+12,4.502795e+11,1.792436e+10,3.662273e+12,7.169743e+10,25,219,30,25.0,3.662273e+12
1784619066.120229,0.2000,78.1815,4.222385e+11,1.166491e+13,1.149004e+13,4.052516e+11,1.698693e+10,1.142209e+13,6.794772e+10,544,217,27,544.0,1.142209e+13
1784619066.320229,0.2000,79.2979,4.735579e+11,4.075171e+12,4.070583e+12,4.652888e+11,8.269070e+09,4.037506e+12,3.307628e+10,36,233,31,36.0,4.037506e+12
1784619066.520229,0.2000,79.5995,4.543480e+11,6.041219e+12,6.035010e+12,4.502795e+11,4.068475e+09,6.018736e+12,1.627390e+10,113,288,30,65.0,5.298289e+12
1784619066.720229,0.2000,79.8338,4.713370e+11,6.677042e+12,6.673320e+12,4.652888e+11,6.048186e+09,6.649127e+12,2.419275e+10,63,380,31,63.0,6.649127e+12
1784619066.920229,0.2000,82.6501,3.107203e+11,4.368518e+13,4.329899e+13,3.001863e+11,1.053399e+10,4.325685e+13,4.213598e+10,2579,303,20,2579.0,4.325685e+13
1784619067.120229,0.2000,85.1809,4.521816e+11,7.597138e+12,7.587313e+12,4.352702e+11,1.691143e+10,7.519668e+12,6.764573e+10,63,438,29,63.0,7.519668e+12
1784619067.320229,0.2000,85.0287,4.229683e+11,1.414686e+13,1.407456e+13,4.052516e+11,1.771674e+10,1.400369e+13,7.086696e+10,473,460,27,473.0,1.400369e+13
1784619067.520229,0.2000,86.3662,4.572504e+11,1.000685e+13,9.994070e+12,4.352702e+11,2.198025e+10,9.906149e+12,8.792100e+10,86,574,29,86.0,9.906149e+12
1784619067.720229,0.2000,86.9849,4.575776e+11,9.170160e+12,9.169866e+12,4.352702e+11,2.230741e+10,9.080637e+12,8.922962e+10,0,605,29,0.0,9.080637e+12
1784619067.920229,0.2000,85.6417,4.431177e+11,9.816615e+12,9.802455e+12,4.202609e+11,2.285686e+10,9.711028e+12,9.142744e+10,85,562,28,85.0,9.711028e+12
1784619068.120229,0.2000,83.8576,4.440887e+11,1.047183e+13,1.045174e+13,4.202609e+11,2.382784e+10,1.035643e+13,9.531136e+10,118,572,28,118.0,1.035643e+13
1784619068.320229,0.2000,84.7420,4.593266e+11,8.367064e+12,8.366359e+12,4.352702e+11,2.405643e+10,8.270134e+12,9.622572e+10,0,551,29,0.0,8.270134e+12
1784619068.520229,0.2000,84.2242,4.582067e+11,7.736488e+12,7.731488e+12,4.352702e+11,2.293655e+10,7.639742e+12,9.174621e+10,25,484,29,25.0,7.639742e+12
1784619068.720229,0.2000,84.1976,4.512589e+11,7.803636e+12,7.793753e+12,4.352702e+11,1.598869e+10,7.729798e+12,6.395475e+10,65,450,29,65.0,7.729798e+12
1784619068.920229,0.2000,83.5306,3.244546e+11,6.421353e+13,6.363151e+13,3.151957e+11,9.258926e+09,6.359448e+13,3.703570e+10,3920,317,21,3920.0,6.359448e+13
1784619069.120229,0.2000,90.0200,4.067405e+11,7.224267e+12,7.210428e+12,3.902422e+11,1.649829e+10,7.144435e+12,6.599318e+10,87,389,26,87.0,7.144435e+12
1784619069.320230,0.2000,90.0608,4.517223e+11,8.111311e+12,8.095793e+12,4.352702e+11,1.645216e+10,8.029985e+12,6.580863e+10,98,437,29,98.0,8.029985e+12
1784619069.520229,0.2000,89.4695,4.646471e+11,6.796063e+12,6.781644e+12,4.502795e+11,1.436759e+10,6.724174e+12,5.747035e+10,88,360,30,88.0,6.724174e+12
