t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282643.853137,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.863207,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.873200,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.883202,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.893266,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.903202,65.554,1695,7601,0.0,0.0,35.0,61.377
1790282643.913196,61.665,1695,7601,0.0,0.0,35.0,62.222
1790282643.923197,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.933198,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.943197,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.953197,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.963197,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.973197,61.665,1695,7601,0.0,0.0,36.0,62.222
1790282643.983196,61.665,1695,7601,0.0,0.0,35.0,62.222
1790282643.993196,61.665,435,7601,0.0,0.0,35.0,62.222
1790282644.003195,61.665,435,7601,0.0,0.0,35.0,62.222
1790282644.013194,66.960,435,7601,0.0,0.0,36.0,134.078
1790282644.023197,66.960,435,7601,0.0,0.0,36.0,134.078
1790282644.033196,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.043196,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.053196,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.063200,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.073199,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.083198,66.960,435,7601,96.0,17.0,36.0,134.078
1790282644.093197,66.960,525,7601,96.0,17.0,36.0,134.078
1790282644.103198,66.960,525,7601,96.0,17.0,36.0,134.078
1790282644.113195,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.123196,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.133198,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.143196,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.153197,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.163196,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.173196,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.183197,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.193197,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.203203,70.385,525,7601,96.0,17.0,36.0,98.968
1790282644.213199,73.934,525,7601,96.0,17.0,36.0,100.518
1790282644.223201,73.934,525,7601,96.0,17.0,36.0,100.518
1790282644.233205,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.243200,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.253199,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.263203,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.273200,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.283197,73.934,525,7601,96.0,16.0,36.0,100.518
1790282644.293202,73.934,450,7601,96.0,16.0,36.0,100.518
1790282644.303200,73.934,450,7601,96.0,16.0,36.0,100.518
1790282644.313198,77.585,450,7601,96.0,16.0,36.0,101.588
