t_rel_s,measured_w,predicted_w
0.000,369.21,396.02
0.200,366.89,424.06
0.400,365.12,331.21
0.600,364.70,378.46
0.800,362.87,387.63
1.000,364.32,387.93
1.200,367.80,425.81
1.400,372.22,351.24
1.600,375.45,407.94
1.800,380.85,389.37
2.000,384.97,389.49
2.200,389.13,426.89
2.400,389.76,417.30
2.600,388.94,407.60
2.800,388.28,389.01
3.000,391.00,407.82
3.200,391.41,361.22
3.400,394.01,417.65
3.600,391.32,380.43
3.800,400.57,324.67
4.000,399.97,391.53
4.200,397.42,429.96
4.400,396.43,411.04
4.600,401.71,420.33
4.800,394.29,391.46
5.000,393.12,419.09
5.200,393.97,390.86
5.400,392.60,389.23
5.600,390.39,397.26
5.800,388.42,416.07
6.000,388.43,388.01
6.200,386.02,426.10
6.400,394.01,314.69
6.600,403.47,419.30
6.800,404.03,381.59
7.000,402.49,419.54
7.200,405.72,391.05
7.400,399.59,410.09
7.600,388.17,372.36
7.800,388.94,419.58
8.000,391.70,399.57
8.200,390.36,416.86
8.400,390.93,378.99
8.600,391.56,416.30
8.800,391.91,389.08
9.000,392.43,426.58
9.200,392.75,388.66
9.400,391.51,398.30
9.600,390.08,379.83
9.800,391.41,342.93
10.000,398.93,400.28
10.200,399.61,381.44
10.400,401.89,409.62
10.600,404.25,409.81
10.800,404.19,419.63
11.000,395.53,409.83
11.200,396.47,400.23
11.400,395.58,418.11
11.600,394.55,416.35
11.800,392.05,406.72
12.000,389.58,415.95
12.200,386.34,397.29
12.400,385.67,416.08
12.600,384.62,416.20
12.800,385.72,425.53
13.000,386.40,406.88
13.200,387.21,435.08
13.400,388.41,397.76
13.600,391.76,370.12
13.800,397.29,398.34
14.000,395.29,426.49
14.200,394.37,426.51
14.400,393.28,417.12
14.600,389.29,417.02
14.800,383.04,407.72
15.000,384.59,379.73
15.200,388.80,397.81
15.400,389.76,416.25
15.600,389.61,407.07
15.800,391.70,370.44
16.000,395.90,389.81
16.200,394.82,352.39
16.400,402.40,391.25
16.600,403.90,400.88
16.800,402.12,409.88
17.000,398.14,381.36
17.200,396.18,400.47
17.400,389.35,315.26
17.600,413.53,336.97
17.800,419.97,413.58
18.000,420.87,384.76
18.200,421.78,421.93
18.400,421.76,393.03
18.600,400.04,383.79
18.800,393.72,412.17
19.000,394.00,402.59
19.200,391.52,343.20
19.400,389.24,379.43
19.600,388.14,370.67
19.800,388.36,417.33
20.000,388.20,417.82
20.200,399.18,277.72
20.400,419.65,393.04
20.600,421.27,403.11
20.800,419.47,413.07
21.000,418.56,383.44
21.200,412.45,420.88
21.400,390.94,401.14
21.600,389.40,411.00
21.800,390.64,382.38
22.000,394.05,379.25
22.200,391.25,379.39
22.400,391.74,398.29
22.600,402.56,315.65
22.800,415.99,392.16
23.000,415.31,383.38
23.200,423.79,355.30
23.400,429.62,403.29
23.600,423.09,393.81
23.800,410.89,364.80
24.000,411.25,412.17
24.200,408.53,402.03
24.400,401.88,390.08
24.600,398.66,295.92
24.800,427.28,346.01
25.000,429.51,383.87
