t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786431091.367193,0.2000,96.3053,2.980558e+11,2.857905e+13,2.855754e+13,2.969520e+11,1.103757e+09,2.854981e+13,7.726301e+09,1535,484,21,1503.0,2.809732e+13
1786431091.567193,0.2000,93.8185,3.580559e+11,2.347809e+13,2.347686e+13,3.535143e+11,4.541645e+09,2.344507e+13,3.179151e+10,62,1596,25,62.0,2.344507e+13
1786431091.767193,0.2000,92.3524,4.326417e+11,2.720887e+13,2.720887e+13,4.242171e+11,8.424522e+09,2.714990e+13,5.897165e+10,0,1920,30,0.0,2.714990e+13
1786431091.967193,0.2000,92.2613,4.065414e+11,2.592470e+13,2.592320e+13,3.959360e+11,1.060543e+10,2.584896e+13,7.423800e+10,38,1790,28,38.0,2.584896e+13
1786431092.167193,0.2000,91.8082,4.387431e+11,2.725158e+13,2.725158e+13,4.242171e+11,1.452592e+10,2.714990e+13,1.016815e+11,0,1920,30,0.0,2.714990e+13
1786431092.367193,0.2000,93.1108,4.124300e+11,2.581072e+13,2.580888e+13,3.959360e+11,1.649397e+10,2.569342e+13,1.154578e+11,26,1791,28,26.0,2.569342e+13
1786431092.567193,0.2000,95.8123,4.448995e+11,2.729467e+13,2.729467e+13,4.242171e+11,2.068238e+10,2.714990e+13,1.447766e+11,0,1920,30,0.0,2.714990e+13
1786431092.767193,0.2000,98.1972,4.482062e+11,2.731782e+13,2.731782e+13,4.242171e+11,2.398906e+10,2.714990e+13,1.679234e+11,0,1920,30,0.0,2.714990e+13
1786431092.967193,0.2000,98.0876,4.052634e+11,2.549640e+13,2.549004e+13,3.817954e+11,2.346792e+10,2.532576e+13,1.642754e+11,66,1725,27,66.0,2.532576e+13
1786431093.167193,0.2000,98.5124,3.731177e+11,2.635119e+13,2.632556e+13,3.535143e+11,1.960339e+10,2.618834e+13,1.372237e+11,268,1584,25,252.0,2.596209e+13
1786431093.367193,0.2000,98.4505,3.014836e+11,3.470385e+13,3.467612e+13,2.969520e+11,4.531552e+09,3.464440e+13,3.172087e+10,1151,1299,21,1071.0,3.351315e+13
1786431093.567193,0.2000,96.4030,4.326857e+11,2.720918e+13,2.720918e+13,4.242171e+11,8.468562e+09,2.714990e+13,5.927993e+10,0,1920,30,0.0,2.714990e+13
1786431093.767193,0.2000,95.6321,4.207582e+11,2.745445e+13,2.745092e+13,4.100766e+11,1.068158e+10,2.737615e+13,7.477107e+10,84,1852,29,68.0,2.714990e+13
1786431093.967193,0.2000,96.0615,4.231116e+11,2.724435e+13,2.724114e+13,4.100766e+11,1.303498e+10,2.714990e+13,9.124486e+10,66,1854,29,34.0,2.669740e+13
1786431094.167193,0.2000,95.9709,4.260494e+11,2.658396e+13,2.658296e+13,4.100766e+11,1.597283e+10,2.647115e+13,1.118098e+11,17,1855,29,17.0,2.647115e+13
1786431094.367193,0.2000,96.7552,4.138237e+11,2.640327e+13,2.639840e+13,3.959360e+11,1.788766e+10,2.627318e+13,1.252136e+11,68,1790,28,52.0,2.604693e+13
1786431094.567194,0.2000,98.4287,4.463859e+11,2.730508e+13,2.730508e+13,4.242171e+11,2.216873e+10,2.714990e+13,1.551811e+11,0,1920,30,0.0,2.714990e+13
1786431094.767193,0.2000,98.3631,3.889290e+11,2.507405e+13,2.506461e+13,3.676549e+11,2.127417e+10,2.491569e+13,1.489192e+11,102,1660,26,102.0,2.491569e+13
1786431094.967194,0.2000,97.4771,3.887639e+11,2.864352e+13,2.861273e+13,3.676549e+11,2.110901e+10,2.846497e+13,1.477631e+11,364,1649,26,364.0,2.846497e+13
1786431095.167193,0.2000,97.9358,3.498938e+11,3.570305e+13,3.566546e+13,3.393737e+11,1.052010e+10,3.559182e+13,7.364071e+10,1020,1497,24,972.0,3.491307e+13
1786431095.367194,0.2000,97.5448,4.047918e+11,2.697520e+13,2.697150e+13,3.959360e+11,8.855749e+09,2.690951e+13,6.199024e+10,114,1789,28,114.0,2.690951e+13
1786431095.567194,0.2000,97.4833,4.216160e+11,2.808505e+13,2.807911e+13,4.100766e+11,1.153945e+10,2.799833e+13,8.077613e+10,129,1851,29,113.0,2.777208e+13
1786431095.767194,0.2000,97.5117,4.376366e+11,2.808115e+13,2.807813e+13,4.242171e+11,1.341941e+10,2.798419e+13,9.393589e+10,62,1917,30,62.0,2.798419e+13
1786431095.967194,0.2000,98.6171,4.403927e+11,2.749041e+13,2.748938e+13,4.242171e+11,1.617560e+10,2.737615e+13,1.132292e+11,17,1919,30,17.0,2.737615e+13
1786431096.167194,0.2000,98.5171,4.281294e+11,2.740915e+13,2.740353e+13,4.100766e+11,1.805281e+10,2.727716e+13,1.263697e+11,77,1852,29,61.0,2.705091e+13
1786431096.367194,0.2000,98.5800,4.303250e+11,2.667096e+13,2.666945e+13,4.100766e+11,2.024840e+10,2.652771e+13,1.417388e+11,21,1855,29,21.0,2.652771e+13
1786431096.567194,0.2000,98.5427,4.327628e+11,2.751386e+13,2.750667e+13,4.100766e+11,2.268620e+10,2.734787e+13,1.588034e+11,81,1853,29,65.0,2.712162e+13
1786431096.767194,0.2000,98.3624,3.887345e+11,2.757613e+13,2.755199e+13,3.676549e+11,2.107965e+10,2.740443e+13,1.475576e+11,286,1652,26,270.0,2.717818e+13
1786431096.967194,0.2000,98.2881,3.954773e+11,3.366830e+13,3.363721e+13,3.817954e+11,1.368182e+10,3.354144e+13,9.577274e+10,680,1692,27,632.0,3.286269e+13
1786431097.167194,0.2000,97.7120,4.055597e+11,2.672603e+13,2.672234e+13,3.959360e+11,9.623699e+09,2.665498e+13,6.736590e+10,98,1787,28,98.0,2.665498e+13
1786431097.367194,0.2000,96.3076,3.925495e+11,2.794305e+13,2.793220e+13,3.817954e+11,1.075406e+10,2.785693e+13,7.527845e+10,247,1723,27,247.0,2.785693e+13
1786431097.567194,0.2000,96.3084,4.370842e+11,2.853128e+13,2.852676e+13,4.242171e+11,1.286708e+10,2.843669e+13,9.006953e+10,95,1916,30,95.0,2.843669e+13
1786431097.767194,0.2000,97.3067,4.399505e+11,2.726003e+13,2.726003e+13,4.242171e+11,1.573336e+10,2.714990e+13,1.101335e+11,0,1920,30,0.0,2.714990e+13
1786431097.967194,0.2000,98.0426,4.277284e+11,2.757668e+13,2.757041e+13,4.100766e+11,1.765186e+10,2.744685e+13,1.235630e+11,89,1852,29,73.0,2.722060e+13
1786431098.167194,0.2000,99.4036,4.442371e+11,2.801497e+13,2.801121e+13,4.242171e+11,2.001994e+10,2.787107e+13,1.401396e+11,53,1918,30,53.0,2.787107e+13
1786431098.367194,0.2000,101.0743,4.170239e+11,2.699589e+13,2.698642e+13,3.959360e+11,2.108791e+10,2.683880e+13,1.476154e+11,110,1788,28,94.0,2.661256e+13
1786431098.567194,0.2000,100.6298,3.882593e+11,2.798601e+13,2.795874e+13,3.676549e+11,2.060439e+10,2.781450e+13,1.442307e+11,314,1653,26,298.0,2.758826e+13
1786431098.767194,0.2000,99.7181,3.970609e+11,3.382342e+13,3.378970e+13,3.817954e+11,1.526543e+10,3.368284e+13,1.068580e+11,684,1698,27,668.0,3.345659e+13
1786431098.967195,0.2000,99.3471,4.213013e+11,2.775621e+13,2.775167e+13,4.100766e+11,1.122474e+10,2.767310e+13,7.857321e+10,106,1851,29,74.0,2.722060e+13
1786431099.167194,0.2000,98.2654,3.931202e+11,2.738068e+13,2.737058e+13,3.817954e+11,1.132475e+10,2.729130e+13,7.927326e+10,212,1718,27,212.0,2.729130e+13
1786431099.367195,0.2000,97.2113,4.369081e+11,2.962259e+13,2.961435e+13,4.242171e+11,1.269092e+10,2.952551e+13,8.883641e+10,174,1914,30,174.0,2.952551e+13
1786431099.567194,0.2000,97.9675,4.393028e+11,2.755370e+13,2.755245e+13,4.242171e+11,1.508560e+10,2.744685e+13,1.055992e+11,22,1919,30,22.0,2.744685e+13
1786431099.767195,0.2000,98.3518,4.268192e+11,2.776892e+13,2.776202e+13,4.100766e+11,1.674261e+10,2.764482e+13,1.171983e+11,104,1851,29,56.0,2.696607e+13
1786431099.967195,0.2000,97.9432,4.280211e+11,2.747911e+13,2.747348e+13,4.100766e+11,1.794454e+10,2.734787e+13,1.256118e+11,82,1852,29,82.0,2.734787e+13
1786431100.167195,0.2000,98.6551,4.304176e+11,2.694211e+13,2.693877e+13,4.100766e+11,2.034106e+10,2.679638e+13,1.423874e+11,41,1854,29,25.0,2.657013e+13
1786431100.367195,0.2000,98.6991,4.162266e+11,2.795747e+13,2.794240e+13,3.959360e+11,2.029060e+10,2.780036e+13,1.420342e+11,184,1782,28,184.0,2.780036e+13
1786431100.567195,0.2000,98.7795,3.826019e+11,3.081818e+13,3.078967e+13,3.676549e+11,1.494706e+10,3.068504e+13,1.046294e+11,529,1641,26,481.0,3.000629e+13
1786431100.767195,0.2000,98.3272,4.225546e+11,2.990824e+13,2.989567e+13,4.100766e+11,1.247805e+10,2.980833e+13,8.734638e+10,261,1847,29,181.0,2.867708e+13
1786431100.967195,0.2000,98.4407,3.939643e+11,2.699005e+13,2.698055e+13,3.817954e+11,1.216886e+10,2.689537e+13,8.518199e+10,184,1718,27,168.0,2.666912e+13
1786431101.167195,0.2000,97.8430,4.226941e+11,2.941271e+13,2.940173e+13,4.100766e+11,1.261752e+10,2.931341e+13,8.832261e+10,224,1849,29,208.0,2.908716e+13
1786431101.367195,0.2000,98.6220,4.391734e+11,2.820577e+13,2.820201e+13,4.242171e+11,1.495623e+10,2.809732e+13,1.046936e+11,70,1917,30,38.0,2.764482e+13
1786431101.567195,0.2000,98.3827,4.415690e+11,2.842242e+13,2.841675e+13,4.242171e+11,1.735184e+10,2.829528e+13,1.214628e+11,85,1916,30,85.0,2.829528e+13
1786431101.767195,0.2000,99.0690,4.278890e+11,2.710866e+13,2.710490e+13,4.100766e+11,1.781242e+10,2.698021e+13,1.246870e+11,55,1853,29,39.0,2.675396e+13
1786431101.967195,0.2000,99.9083,4.447591e+11,2.826086e+13,2.825525e+13,4.242171e+11,2.054200e+10,2.811146e+13,1.437940e+11,72,1916,30,72.0,2.811146e+13
1786431102.167195,0.2000,100.3382,4.305580e+11,2.892021e+13,2.890529e+13,4.100766e+11,2.048144e+10,2.876192e+13,1.433701e+11,187,1847,29,139.0,2.808318e+13
1786431102.367195,0.2000,100.3540,3.972939e+11,3.172956e+13,3.169853e+13,3.817954e+11,1.549848e+10,3.159004e+13,1.084893e+11,529,1705,27,417.0,3.000629e+13
1786431102.567195,0.2000,100.0106,4.086664e+11,2.787065e+13,2.786120e+13,3.959360e+11,1.273037e+10,2.777208e+13,8.911258e+10,181,1783,28,165.0,2.754583e+13
1786431102.767195,0.2000,99.9176,4.230794e+11,2.951517e+13,2.950341e+13,4.100766e+11,1.300287e+10,2.941239e+13,9.102007e+10,232,1848,29,200.0,2.895989e+13
1786431102.967196,0.2000,99.4548,4.231180e+11,2.808204e+13,2.807548e+13,4.100766e+11,1.304140e+10,2.798419e+13,9.128981e+10,129,1850,29,97.0,2.753169e+13
1786431103.167195,0.2000,99.5482,4.394404e+11,2.803767e+13,2.803419e+13,4.242171e+11,1.522323e+10,2.792763e+13,1.065626e+11,59,1916,30,43.0,2.770138e+13
1786431103.367196,0.2000,99.0821,4.415956e+11,2.825219e+13,2.824725e+13,4.242171e+11,1.737844e+10,2.812560e+13,1.216491e+11,73,1916,30,73.0,2.812560e+13
1786431103.567195,0.2000,98.8900,3.985619e+11,2.743652e+13,2.742281e+13,3.817954e+11,1.676647e+10,2.730544e+13,1.173653e+11,206,1725,27,206.0,2.730544e+13
1786431103.767196,0.2000,98.7341,4.446068e+11,2.924069e+13,2.922988e+13,4.242171e+11,2.038969e+10,2.908716e+13,1.427278e+11,142,1915,30,142.0,2.908716e+13
1786431103.967196,0.2000,99.1602,4.305800e+11,2.835157e+13,2.833982e+13,4.100766e+11,2.050346e+10,2.819630e+13,1.435242e+11,145,1849,29,145.0,2.819630e+13
1786431104.167196,0.2000,98.9303,3.971838e+11,3.241125e+13,3.237650e+13,3.817954e+11,1.538838e+10,3.226878e+13,1.077186e+11,576,1706,27,528.0,3.159004e+13
1786431104.367196,0.2000,98.9845,4.384972e+11,3.031664e+13,3.030422e+13,4.242171e+11,1.428003e+10,3.020426e+13,9.996023e+10,226,1910,30,194.0,2.975176e+13
1786431104.567196,0.2000,100.0984,4.240318e+11,2.935257e+13,2.934039e+13,4.100766e+11,1.395524e+10,2.924270e+13,9.768665e+10,222,1846,29,190.0,2.879020e+13
1786431104.767196,0.2000,101.3872,4.387137e+11,2.982099e+13,2.981082e+13,4.242171e+11,1.449656e+10,2.970934e+13,1.014759e+11,189,1912,30,141.0,2.903059e+13
1786431104.967196,0.2000,101.1002,4.401478e+11,2.916477e+13,2.915625e+13,4.242171e+11,1.593062e+10,2.904473e+13,1.115144e+11,140,1914,30,108.0,2.859224e+13
1786431105.167196,0.2000,101.3494,4.271266e+11,2.811232e+13,2.810354e+13,4.100766e+11,1.704998e+10,2.798419e+13,1.193498e+11,129,1850,29,113.0,2.775794e+13
1786431105.367196,0.2000,101.9914,4.426104e+11,2.860053e+13,2.859372e+13,4.242171e+11,1.839320e+10,2.846497e+13,1.287524e+11,97,1916,30,81.0,2.823872e+13
1786431105.567196,0.2000,101.7394,4.433049e+11,3.002712e+13,3.001264e+13,4.242171e+11,1.908775e+10,2.987903e+13,1.336143e+11,201,1912,30,105.0,2.852153e+13
1786431105.767196,0.2000,100.8513,4.296754e+11,2.902681e+13,2.901224e+13,4.100766e+11,1.959880e+10,2.887505e+13,1.371916e+11,191,1851,29,63.0,2.706505e+13
1786431105.967196,0.2000,101.0045,3.810945e+11,3.221592e+13,3.217903e+13,3.676549e+11,1.343960e+10,3.208496e+13,9.407719e+10,626,1643,26,562.0,3.117996e+13
