t_rel_s,measured_w,predicted_w
0.000,343.13,111.11
0.200,301.06,319.14
0.400,292.58,301.80
0.600,305.80,322.63
0.800,300.71,324.54
1.000,299.20,306.84
1.200,295.27,328.00
1.400,298.15,309.99
1.600,298.02,311.63
1.800,294.73,313.24
2.000,290.89,294.55
2.200,299.91,316.11
2.400,294.13,276.81
2.600,293.14,277.33
2.800,290.53,298.82
3.000,299.95,300.06
3.200,301.47,280.34
3.400,306.41,323.06
3.600,300.19,303.62
3.800,298.99,305.06
4.000,300.69,306.27
4.200,297.89,286.20
4.400,299.69,220.16
4.600,301.56,224.67
4.800,281.76,320.81
5.000,299.88,322.62
5.200,301.98,305.01
5.400,292.32,326.06
5.600,301.89,308.34
5.800,293.47,309.93
6.000,305.10,331.33
6.200,293.34,293.00
6.400,288.20,314.59
6.600,305.99,295.90
6.800,297.19,276.29
7.000,304.84,236.02
7.200,299.81,318.16
7.400,301.07,278.27
7.600,295.19,279.10
7.800,293.52,300.56
8.000,292.87,301.89
8.200,297.32,303.07
8.400,297.24,304.46
8.600,295.74,284.51
8.800,282.97,242.58
9.000,292.57,134.42
9.200,266.53,302.18
9.400,298.86,323.00
9.600,303.80,305.47
9.800,298.90,326.57
10.000,303.10,308.70
10.200,289.28,310.23
10.400,299.99,331.75
10.600,304.56,313.56
10.800,304.50,294.89
11.000,299.35,296.16
11.200,298.50,317.85
11.400,320.87,277.60
11.600,303.38,215.95
11.800,291.26,298.32
12.000,297.04,299.35
12.200,305.26,258.85
12.400,307.53,279.94
12.600,303.40,322.74
12.800,290.56,303.33
13.000,298.53,262.28
13.200,285.10,284.06
13.400,292.68,220.93
13.600,318.09,168.20
13.800,283.34,302.55
14.000,302.34,323.43
14.200,294.87,305.84
14.400,301.55,307.40
14.600,295.74,328.63
14.800,299.67,310.63
15.000,292.87,312.17
15.200,297.84,293.44
15.400,296.32,294.73
15.600,301.66,316.36
15.800,303.11,276.81
16.000,313.52,277.17
16.200,303.16,256.59
16.400,289.38,318.94
16.600,295.79,278.96
16.800,300.38,237.97
17.000,303.55,321.27
17.200,300.32,302.00
17.400,299.06,303.28
17.600,295.81,283.09
17.800,287.41,283.64
18.000,288.66,155.01
18.200,282.03,225.87
18.400,288.78,303.42
18.600,303.54,305.03
18.800,297.28,326.02
19.000,301.35,308.21
19.200,293.42,309.78
19.400,300.40,311.40
19.600,302.33,292.75
19.800,291.73,313.91
20.000,300.51,295.26
20.200,299.60,316.97
20.400,298.64,277.04
20.600,315.25,257.00
20.800,293.45,277.14
21.000,294.59,278.02
21.200,297.12,319.97
21.400,306.20,217.63
21.600,318.63,300.77
21.800,294.40,301.95
22.000,298.72,303.23
22.200,296.15,261.92
22.400,296.24,240.83
22.600,293.02,154.81
22.800,313.31,283.48
23.000,286.04,304.13
23.200,303.27,325.10
23.400,300.75,307.36
23.600,301.83,308.89
23.800,301.71,310.49
24.000,293.78,311.99
24.200,292.39,273.08
