t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784664997.887656,0.2000,68.6270,5.789817e+10,3.212880e+13,3.208616e+13,2063,193,4
1784664998.087656,0.2000,60.2126,1.901341e+11,1.185275e+13,1.185275e+13,0,832,13
1784664998.287656,0.2000,58.5152,1.767165e+11,1.094583e+13,1.094583e+13,0,768,12
1784664998.487656,0.2000,61.1592,1.928373e+11,1.186356e+13,1.186356e+13,0,832,13
1784664998.687656,0.2000,60.1420,1.943137e+11,1.186947e+13,1.186947e+13,0,832,13
1784664998.887656,0.2000,59.8407,1.806193e+11,1.096144e+13,1.096144e+13,0,768,12
1784664999.087656,0.2000,59.0548,1.969960e+11,1.188020e+13,1.188020e+13,0,832,13
1784664999.287656,0.2000,59.6293,1.830541e+11,1.097118e+13,1.097118e+13,0,768,12
1784664999.487656,0.2000,59.6045,1.843250e+11,1.097627e+13,1.097627e+13,0,768,12
1784664999.687656,0.2000,58.9468,1.855707e+11,1.098125e+13,1.098125e+13,0,768,12
1784664999.887656,0.2000,58.1774,1.711045e+11,1.007014e+13,1.007014e+13,0,704,11
1784665000.087656,0.2000,59.9830,1.877937e+11,1.099014e+13,1.099014e+13,0,768,12
1784665000.287656,0.2000,58.8266,1.731241e+11,1.035061e+13,1.034841e+13,20,703,11
1784665000.487657,0.2000,58.6273,1.734974e+11,1.070974e+13,1.070542e+13,46,702,11
1784665000.687656,0.2000,58.1055,1.903123e+11,1.127262e+13,1.127041e+13,20,767,12
1784665000.887657,0.2000,59.9903,1.753722e+11,1.008721e+13,1.008721e+13,0,704,11
1784665001.087656,0.2000,60.2948,1.760979e+11,1.044861e+13,1.044563e+13,26,703,11
1784665001.287657,0.2000,61.2822,1.931750e+11,1.101167e+13,1.101167e+13,0,768,12
1784665001.487657,0.2000,60.0373,1.781237e+11,1.009821e+13,1.009821e+13,0,704,11
1784665001.687657,0.2000,59.7990,1.792415e+11,1.010269e+13,1.010269e+13,0,704,11
1784665001.887657,0.2000,60.1387,1.801726e+11,1.010641e+13,1.010641e+13,0,704,11
1784665002.087657,0.2000,59.5783,1.646432e+11,9.191045e+12,9.191045e+12,0,640,10
1784665002.287657,0.2000,59.9374,1.278340e+11,6.901919e+12,6.896470e+12,28,453,8
1784665002.487657,0.2000,60.3120,1.316277e+11,3.357638e+13,3.353296e+13,1781,576,9
1784665002.687657,0.2000,56.3518,1.914322e+11,1.185794e+13,1.185794e+13,0,832,13
1784665002.887657,0.2000,59.9751,1.928331e+11,1.186355e+13,1.186355e+13,0,832,13
1784665003.087657,0.2000,60.3952,1.791995e+11,1.095577e+13,1.095577e+13,0,768,12
1784665003.287657,0.2000,58.4630,1.954902e+11,1.187418e+13,1.187418e+13,0,832,13
1784665003.487657,0.2000,60.3772,1.817811e+11,1.096609e+13,1.096609e+13,0,768,12
1784665003.687657,0.2000,58.6949,1.830059e+11,1.097099e+13,1.097099e+13,0,768,12
1784665003.887657,0.2000,61.0204,1.995692e+11,1.189049e+13,1.189049e+13,0,832,13
1784665004.087657,0.2000,58.6680,1.699008e+11,1.006532e+13,1.006532e+13,0,704,11
1784665004.287657,0.2000,57.6398,1.866130e+11,1.098542e+13,1.098542e+13,0,768,12
1784665004.487658,0.2000,61.1971,1.721489e+11,1.007432e+13,1.007432e+13,0,704,11
1784665004.687657,0.2000,59.4375,1.726438e+11,1.127883e+13,1.127084e+13,86,702,11
1784665004.887658,0.2000,60.9684,1.728599e+11,1.188140e+13,1.186898e+13,130,700,11
1784665005.087657,0.2000,59.9616,1.893749e+11,1.099647e+13,1.099647e+13,0,768,12
1784665005.287658,0.2000,60.2146,1.743572e+11,1.042710e+13,1.042445e+13,25,703,11
1784665005.487658,0.2000,59.0384,1.750765e+11,1.047309e+13,1.046999e+13,28,703,11
1784665005.687658,0.2000,58.7038,1.917300e+11,1.136436e+13,1.136141e+13,26,767,12
1784665005.887658,0.2000,58.5749,1.767878e+11,1.009287e+13,1.009287e+13,0,704,11
1784665006.087658,0.2000,59.4633,1.777001e+11,1.009652e+13,1.009652e+13,0,704,11
1784665006.287658,0.2000,59.4486,1.787738e+11,1.010082e+13,1.010082e+13,0,704,11
1784665006.487658,0.2000,59.1487,1.796840e+11,1.057840e+13,1.057374e+13,34,703,11
1784665006.687658,0.2000,56.5948,1.635611e+11,1.017770e+13,1.016795e+13,71,638,10
1784665006.887658,0.2000,58.5150,7.627552e+10,2.982954e+13,2.977057e+13,1824,268,5
1784665007.087658,0.2000,53.3061,1.770101e+11,1.094701e+13,1.094701e+13,0,768,12
1784665007.287658,0.2000,59.7712,1.931225e+11,1.186470e+13,1.186470e+13,0,832,13
1784665007.487658,0.2000,60.7610,1.795582e+11,1.095720e+13,1.095720e+13,0,768,12
1784665007.687658,0.2000,59.7809,1.958866e+11,1.187576e+13,1.187576e+13,0,832,13
1784665007.887658,0.2000,60.6204,1.820601e+11,1.096721e+13,1.096721e+13,0,768,12
1784665008.087658,0.2000,57.8561,1.832408e+11,1.097193e+13,1.097193e+13,0,768,12
1784665008.287658,0.2000,59.9971,1.998942e+11,1.189179e+13,1.189179e+13,0,832,13
1784665008.487659,0.2000,60.9125,1.858182e+11,1.098224e+13,1.098224e+13,0,768,12
1784665008.687658,0.2000,60.8998,1.713688e+11,1.007119e+13,1.007119e+13,0,704,11
1784665008.887659,0.2000,59.8701,1.723481e+11,1.007511e+13,1.007511e+13,0,704,11
1784665009.087658,0.2000,59.7007,1.891421e+11,1.099573e+13,1.099554e+13,0,768,12
1784665009.287659,0.2000,64.1749,1.737365e+11,1.096847e+13,1.096235e+13,64,702,11
1784665009.487659,0.2000,60.6753,1.732499e+11,1.221291e+13,1.219762e+13,154,699,11
1784665009.687659,0.2000,58.2517,1.740238e+11,1.008181e+13,1.008181e+13,0,704,11
1784665009.887659,0.2000,59.4076,1.906982e+11,1.158927e+13,1.158481e+13,42,767,12
1784665010.087659,0.2000,61.0524,1.753429e+11,1.107632e+13,1.106833e+13,71,702,11
1784665010.287659,0.2000,61.5053,1.757434e+11,1.043270e+13,1.042999e+13,25,703,11
1784665010.487659,0.2000,60.6796,1.929212e+11,1.101065e+13,1.101065e+13,0,768,12
1784665010.687659,0.2000,58.1122,1.779014e+11,1.009733e+13,1.009733e+13,0,704,11
1784665010.887659,0.2000,59.7067,1.623636e+11,1.014340e+13,1.013472e+13,68,639,10
1784665011.087659,0.2000,57.0204,1.792792e+11,1.046185e+13,1.045836e+13,26,703,11
1784665011.287659,0.2000,58.5368,1.629969e+11,1.039091e+13,1.037901e+13,87,637,10
1784665011.487659,0.2000,63.6186,1.024438e+11,2.595235e+13,2.590765e+13,1421,400,7
1784665011.687659,0.2000,56.6672,1.772974e+11,1.094816e+13,1.094816e+13,0,768,12
1784665011.887659,0.2000,60.4687,1.934560e+11,1.186604e+13,1.186604e+13,0,832,13
1784665012.087659,0.2000,58.9745,1.798413e+11,1.095833e+13,1.095833e+13,0,768,12
1784665012.287659,0.2000,60.3093,1.810471e+11,1.096316e+13,1.096316e+13,0,768,12
1784665012.487659,0.2000,59.1487,1.974804e+11,1.188214e+13,1.188214e+13,0,832,13
1784665012.687659,0.2000,59.9349,1.835490e+11,1.097316e+13,1.097316e+13,0,768,12
1784665012.887660,0.2000,58.5735,1.847423e+11,1.097801e+13,1.097794e+13,0,768,12
1784665013.087659,0.2000,59.5677,1.856797e+11,1.142495e+13,1.142253e+13,32,767,12
1784665013.287660,0.2000,59.2631,1.712450e+11,1.007070e+13,1.007070e+13,0,704,11
1784665013.487659,0.2000,60.3312,1.879845e+11,1.099091e+13,1.099091e+13,0,768,12
1784665013.687660,0.2000,60.6221,1.731010e+11,1.073698e+13,1.073228e+13,48,702,11
1784665013.887660,0.2000,62.7032,1.734177e+11,1.085291e+13,1.084731e+13,56,702,11
1784665014.087660,0.2000,60.6323,1.732122e+11,1.095223e+13,1.094604e+13,63,702,11
1784665014.287660,0.2000,57.8762,1.899810e+11,1.098477e+13,1.098467e+13,0,767,12
1784665014.487660,0.2000,59.1586,1.748920e+11,1.045768e+13,1.045503e+13,26,704,11
1784665014.687660,0.2000,60.0752,1.750367e+11,1.097477e+13,1.096756e+13,65,701,11
1784665014.887660,0.2000,60.7109,1.917846e+11,1.100611e+13,1.100611e+13,0,768,12
1784665015.087660,0.2000,60.0648,1.768738e+11,1.009322e+13,1.009322e+13,0,704,11
1784665015.287660,0.2000,59.8110,1.778637e+11,1.009717e+13,1.009717e+13,0,704,11
1784665015.487660,0.2000,59.1614,1.784362e+11,1.045832e+13,1.045498e+13,26,703,11
1784665015.687660,0.2000,57.4828,1.789164e+11,1.040359e+13,1.040002e+13,24,701,11
1784665015.887660,0.2000,57.7328,1.262087e+11,8.557470e+12,8.539580e+12,134,463,8
1784665016.087660,0.2000,56.4062,1.326512e+11,3.049891e+13,3.045114e+13,1564,576,9
1784665016.287660,0.2000,57.7563,1.779727e+11,1.095086e+13,1.095086e+13,0,768,12
1784665016.487660,0.2000,60.7075,1.792121e+11,1.095582e+13,1.095582e+13,0,768,12
1784665016.687660,0.2000,59.4554,1.954588e+11,1.187405e+13,1.187405e+13,0,832,13
1784665016.887661,0.2000,60.2704,1.816784e+11,1.096568e+13,1.096568e+13,0,768,12
1784665017.087660,0.2000,58.6847,1.828947e+11,1.097055e+13,1.097055e+13,0,768,12
1784665017.287661,0.2000,60.0808,1.841488e+11,1.097556e+13,1.097556e+13,0,768,12
1784665017.487660,0.2000,60.4654,1.851617e+11,1.129432e+13,1.129247e+13,23,767,12
1784665017.687661,0.2000,58.3468,1.860908e+11,1.098333e+13,1.098333e+13,0,768,12
1784665017.887661,0.2000,60.1016,1.716561e+11,1.007234e+13,1.007234e+13,0,704,11
1784665018.087661,0.2000,59.9198,1.884606e+11,1.099281e+13,1.099281e+13,0,768,12
1784665018.287661,0.2000,59.7273,1.733023e+11,1.151096e+13,1.150101e+13,102,702,11
1784665018.487661,0.2000,63.0496,1.735729e+11,1.121167e+13,1.120345e+13,82,701,11
1784665018.687661,0.2000,58.6899,1.733653e+11,1.092417e+13,1.091821e+13,61,702,11
1784665018.887661,0.2000,58.9170,1.741622e+11,1.039767e+13,1.039523e+13,23,703,11
1784665019.087661,0.2000,59.4247,1.907758e+11,1.098806e+13,1.098785e+13,0,767,12
1784665019.287661,0.2000,61.2401,1.593437e+11,1.203577e+13,1.201400e+13,202,638,10
1784665019.487661,0.2000,63.7253,1.919062e+11,1.129344e+13,1.129101e+13,21,767,12
1784665019.687661,0.2000,58.8796,1.768298e+11,1.009304e+13,1.009304e+13,0,704,11
1784665019.887661,0.2000,59.7431,1.778259e+11,1.008293e+13,1.008280e+13,0,703,11
1784665020.087661,0.2000,59.2306,1.782600e+11,1.080242e+13,1.079558e+13,52,701,11
1784665020.287661,0.2000,59.2479,1.618582e+11,1.050025e+13,1.048822e+13,95,637,10
1784665020.487661,0.2000,58.6048,1.244702e+11,2.581925e+13,2.576822e+13,1341,468,8
1784665020.687661,0.2000,62.6623,1.625335e+11,1.003585e+13,1.003585e+13,0,704,11
1784665020.887661,0.2000,57.2088,1.785180e+11,1.095304e+13,1.095304e+13,0,768,12
1784665021.087661,0.2000,60.6531,1.947520e+11,1.187122e+13,1.187122e+13,0,832,13
1784665021.287662,0.2000,60.1497,1.810199e+11,1.096305e+13,1.096305e+13,0,768,12
1784665021.487661,0.2000,60.3668,1.822027e+11,1.096778e+13,1.096778e+13,0,768,12
1784665021.687662,0.2000,60.3414,1.834400e+11,1.097273e+13,1.097273e+13,0,768,12
1784665021.887661,0.2000,58.7558,2.000264e+11,1.222127e+13,1.221940e+13,24,831,13
1784665022.087662,0.2000,58.4770,1.699385e+11,1.053746e+13,1.053476e+13,34,703,11
1784665022.287662,0.2000,58.2234,1.863865e+11,1.098451e+13,1.098451e+13,0,768,12
1784665022.487662,0.2000,57.8563,1.716162e+11,1.048722e+13,1.048459e+13,30,703,11
1784665022.687662,0.2000,58.2341,1.726250e+11,1.007622e+13,1.007622e+13,0,704,11
1784665022.887662,0.2000,61.6412,1.887164e+11,1.188162e+13,1.187552e+13,64,766,12
1784665023.087662,0.2000,59.1920,1.731262e+11,1.221221e+13,1.219712e+13,154,699,11
1784665023.287662,0.2000,58.7531,1.732877e+11,1.007887e+13,1.007887e+13,0,704,11
1784665023.487662,0.2000,59.5966,1.740552e+11,1.081250e+13,1.080720e+13,52,703,11
1784665023.687662,0.2000,59.6509,1.746613e+11,1.113044e+13,1.112248e+13,75,702,11
1784665023.887662,0.2000,61.6444,1.909289e+11,1.130376e+13,1.130132e+13,22,767,12
1784665024.087662,0.2000,57.2061,1.755757e+11,1.040345e+13,1.040088e+13,23,703,11
1784665024.287662,0.2000,58.2476,1.765928e+11,1.009209e+13,1.009209e+13,0,704,11
1784665024.487662,0.2000,59.9236,1.774694e+11,1.035397e+13,1.035157e+13,19,703,11
1784665024.687662,0.2000,58.2719,1.776560e+11,1.134475e+13,1.133355e+13,90,701,11
1784665024.887662,0.2000,57.3198,1.612165e+11,1.071272e+13,1.069896e+13,111,636,10
1784665025.087662,0.2000,64.2216,1.203702e+11,2.499411e+13,2.494124e+13,1281,471,8
1784665025.287663,0.2000,54.1876,1.781887e+11,1.095172e+13,1.095172e+13,0,768,12
1784665025.487662,0.2000,60.3888,1.793757e+11,1.095647e+13,1.095647e+13,0,768,12
1784665025.687663,0.2000,60.2996,1.805753e+11,1.096127e+13,1.096127e+13,0,768,12
1784665025.887662,0.2000,59.6614,1.968177e+11,1.222229e+13,1.222078e+13,25,831,13
1784665026.087663,0.2000,58.6140,1.828234e+11,1.097026e+13,1.097026e+13,0,768,12
1784665026.287663,0.2000,60.9841,1.839999e+11,1.097497e+13,1.097497e+13,0,768,12
1784665026.487663,0.2000,59.9660,1.849814e+11,1.132213e+13,1.132019e+13,25,767,12
1784665026.687663,0.2000,56.2387,1.701168e+11,1.033800e+13,1.033638e+13,20,703,11
1784665026.887663,0.2000,59.7065,1.867136e+11,1.098582e+13,1.098582e+13,0,768,12
1784665027.087663,0.2000,59.8013,1.721867e+11,1.007447e+13,1.007447e+13,0,704,11
1784665027.287663,0.2000,59.2090,1.728305e+11,1.095065e+13,1.094451e+13,63,702,11
1784665027.487663,0.2000,57.8415,1.888548e+11,1.185371e+13,1.184763e+13,62,766,12
1784665027.687663,0.2000,59.5016,1.570264e+11,1.256813e+13,1.254513e+13,243,635,10
1784665027.887663,0.2000,56.5199,1.890163e+11,1.099503e+13,1.099503e+13,0,768,12
1784665028.087663,0.2000,59.2079,1.737742e+11,1.085440e+13,1.084874e+13,56,702,11
1784665028.287663,0.2000,58.7081,1.745229e+11,1.041347e+13,1.041089e+13,24,703,11
1784665028.487663,0.2000,58.9476,1.908891e+11,1.163331e+13,1.162824e+13,46,766,12
1784665028.687663,0.2000,58.1474,1.757350e+11,1.008866e+13,1.008866e+13,0,704,11
1784665028.887663,0.2000,59.5517,1.767857e+11,1.009286e+13,1.009286e+13,0,704,11
1784665029.087663,0.2000,59.6043,1.773394e+11,1.072652e+13,1.072079e+13,46,702,11
1784665029.287663,0.2000,57.9430,1.609816e+11,1.019512e+13,1.018607e+13,74,637,10
1784665029.487663,0.2000,59.3439,1.754666e+11,1.189737e+13,1.187941e+13,130,700,11
