t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1789696305.557661,0.2000,179.1717,2.865465e+11,2.624112e+14,2.614004e+14,2.858334e+11,7.130317e+08,2.613947e+14,5.704253e+09,1819,10,2
1789696305.757661,0.2000,184.8068,1.442327e+11,3.205566e+14,3.190006e+14,1.429167e+11,1.315963e+09,3.189901e+14,1.052770e+10,2216,16,1
1789696305.957661,0.2000,188.6004,2.884863e+11,1.076939e+13,1.073998e+13,2.858334e+11,2.652897e+09,1.071875e+13,2.122318e+10,44,31,2
1789696306.157661,0.2000,187.6339,1.009959e+12,1.608301e+13,1.608301e+13,1.000417e+12,9.542042e+09,1.600667e+13,7.633633e+10,0,112,7
1789696306.357661,0.2000,186.9027,1.010268e+12,1.608548e+13,1.608548e+13,1.000417e+12,9.851372e+09,1.600667e+13,7.881097e+10,0,112,7
1789696306.557662,0.2000,186.1913,8.660881e+11,1.378871e+13,1.378871e+13,8.575003e+11,8.587837e+09,1.372000e+13,6.870270e+10,0,96,6
1789696306.757661,0.2000,181.0604,1.010735e+12,1.608922e+13,1.608922e+13,1.000417e+12,1.031799e+10,1.600667e+13,8.254390e+10,0,112,7
1789696306.957662,0.2000,176.9452,1.010955e+12,1.609098e+13,1.609098e+13,1.000417e+12,1.053819e+10,1.600667e+13,8.430551e+10,0,112,7
1789696307.157661,0.2000,177.6282,1.011217e+12,1.609307e+13,1.609307e+13,1.000417e+12,1.080033e+10,1.600667e+13,8.640266e+10,0,112,7
1789696307.357662,0.2000,178.4678,1.011495e+12,1.609530e+13,1.609530e+13,1.000417e+12,1.107821e+10,1.600667e+13,8.862564e+10,0,112,7
1789696307.557662,0.2000,178.7639,8.671682e+11,1.379735e+13,1.379735e+13,8.575003e+11,9.667871e+09,1.372000e+13,7.734297e+10,0,96,6
1789696307.757662,0.2000,179.0938,1.012001e+12,1.609934e+13,1.609934e+13,1.000417e+12,1.158382e+10,1.600667e+13,9.267053e+10,0,112,7
1789696307.957662,0.2000,178.9329,1.012184e+12,1.610081e+13,1.610081e+13,1.000417e+12,1.176732e+10,1.600667e+13,9.413853e+10,0,112,7
1789696308.157662,0.2000,179.0068,1.012499e+12,1.610333e+13,1.610333e+13,1.000417e+12,1.208189e+10,1.600667e+13,9.665511e+10,0,112,7
1789696308.357662,0.2000,179.0714,8.680247e+11,1.380420e+13,1.380420e+13,8.575003e+11,1.052443e+10,1.372000e+13,8.419541e+10,0,96,6
1789696308.557662,0.2000,179.0555,1.012945e+12,1.610689e+13,1.610689e+13,1.000417e+12,1.252753e+10,1.600667e+13,1.002203e+11,0,112,7
1789696308.757662,0.2000,179.0673,1.013233e+12,1.610920e+13,1.610920e+13,1.000417e+12,1.281589e+10,1.600667e+13,1.025271e+11,0,112,7
1789696308.957662,0.2000,179.1992,1.013437e+12,1.611083e+13,1.611083e+13,1.000417e+12,1.302036e+10,1.600667e+13,1.041629e+11,0,112,7
1789696309.157662,0.2000,179.2093,1.013762e+12,1.611344e+13,1.611344e+13,1.000417e+12,1.334542e+10,1.600667e+13,1.067634e+11,0,112,7
1789696309.357662,0.2000,179.4679,8.690838e+11,1.381267e+13,1.381267e+13,8.575003e+11,1.158349e+10,1.372000e+13,9.266790e+10,0,96,6
1789696309.557662,0.2000,179.2155,1.014208e+12,1.611700e+13,1.611700e+13,1.000417e+12,1.379107e+10,1.600667e+13,1.103285e+11,0,112,7
1789696309.757662,0.2000,178.9164,1.014449e+12,1.611893e+13,1.611893e+13,1.000417e+12,1.403224e+10,1.600667e+13,1.122579e+11,0,112,7
1789696309.957662,0.2000,179.0999,1.014706e+12,1.612099e+13,1.612099e+13,1.000417e+12,1.428914e+10,1.600667e+13,1.143131e+11,0,112,7
