t_rel_s,measured_w,predicted_w
0.000,358.95,344.53
0.200,374.05,377.13
0.400,371.86,385.40
0.600,371.52,377.41
0.800,371.31,360.71
1.000,371.23,385.26
1.200,373.28,377.27
1.400,373.33,377.41
1.600,372.53,352.59
1.800,371.01,377.13
2.000,371.52,385.39
2.200,372.29,385.54
2.400,373.61,360.71
2.600,375.21,377.13
2.800,377.16,385.40
3.000,378.54,385.53
3.200,377.83,352.58
3.400,376.71,377.13
3.600,375.79,377.27
3.800,374.66,377.40
4.000,372.31,360.72
4.200,371.17,377.13
4.400,371.51,377.26
4.600,371.76,377.40
4.800,372.66,360.74
5.000,373.87,369.00
5.200,372.69,377.26
5.400,371.67,377.39
5.600,371.41,360.76
5.800,371.46,377.12
6.000,371.14,377.25
6.200,372.70,377.39
6.400,372.92,352.65
6.600,374.09,385.23
6.800,373.91,369.12
7.000,373.00,377.38
7.200,372.20,352.68
7.400,372.44,377.10
7.600,371.44,377.24
7.800,369.87,377.37
8.000,369.91,360.82
8.200,371.53,377.10
8.400,372.93,377.23
8.600,372.85,377.36
8.800,373.61,352.72
9.000,373.45,377.09
9.200,370.86,369.09
9.400,368.90,377.35
9.600,368.93,360.88
9.800,368.59,377.08
10.000,368.68,377.21
10.200,369.84,377.35
10.400,370.49,352.77
10.600,371.44,377.07
10.800,372.16,377.21
11.000,373.10,377.34
11.200,373.94,352.80
11.400,374.90,377.06
11.600,373.84,377.20
11.800,373.59,377.33
12.000,372.96,360.94
12.200,373.47,377.06
12.400,373.37,369.07
12.600,373.22,377.32
12.800,372.32,344.73
13.000,371.50,377.04
13.200,369.38,206.54
13.400,364.23,515.42
13.600,364.22,361.05
13.800,366.00,385.14
14.000,368.96,377.16
14.200,371.30,385.42
14.400,378.44,361.04
14.600,378.66,377.03
14.800,377.49,377.16
15.000,375.30,377.29
15.200,374.38,352.93
15.400,373.29,377.02
15.600,373.36,377.15
15.800,374.39,377.29
16.000,375.22,369.20
16.200,373.29,352.66
16.400,371.86,369.01
16.600,370.62,377.27
16.800,370.02,377.40
17.000,369.71,360.72
17.200,370.77,377.13
17.400,371.88,377.26
17.600,372.53,377.40
17.800,371.70,352.62
18.000,371.57,377.12
18.200,372.81,385.38
18.400,373.41,369.26
18.600,373.68,360.76
18.800,373.58,377.12
19.000,374.33,377.25
19.200,374.33,377.39
19.400,373.28,352.65
19.600,373.70,377.11
19.800,373.14,377.24
20.000,371.85,377.38
20.200,371.33,352.68
20.400,372.27,377.10
20.600,372.09,377.24
20.800,373.20,385.50
21.000,375.16,360.81
21.200,376.73,377.10
21.400,377.49,385.36
21.600,378.30,385.51
21.800,378.37,360.80
22.000,377.96,377.11
22.200,376.52,377.24
22.400,375.17,377.37
22.600,374.47,368.93
22.800,374.98,377.11
23.000,375.81,385.37
23.200,377.38,385.51
23.400,377.51,352.67
23.600,378.04,385.23
23.800,378.29,377.24
24.000,377.38,377.38
24.200,377.12,368.92
24.400,378.78,385.23
24.600,379.05,377.25
24.800,378.37,377.38
25.000,379.08,368.91
25.200,379.29,377.11
25.400,378.82,385.38
25.600,378.67,385.52
25.800,378.64,360.76
26.000,378.02,377.12
26.200,377.51,385.38
26.400,377.45,385.52
26.600,377.14,360.75
26.800,377.07,377.12
27.000,377.21,385.38
27.200,377.69,377.39
27.400,377.05,360.75
27.600,376.12,377.12
27.800,376.23,385.38
28.000,376.71,385.53
28.200,377.88,360.74
28.400,379.27,377.13
28.600,380.30,385.39
28.800,381.78,385.53
29.000,381.69,360.72
29.200,380.36,377.13
29.400,378.91,385.39
29.600,378.52,377.40
29.800,376.95,360.72
30.000,376.17,377.13
30.200,375.67,377.26
30.400,374.90,377.40
30.600,375.33,352.62
30.800,375.18,377.12
31.000,374.54,377.26
31.200,372.92,369.26
31.400,371.35,352.65
31.600,370.96,377.11
31.800,370.51,377.24
32.000,370.81,377.38
32.200,371.02,352.68
32.400,373.29,377.10
32.600,373.91,377.24
32.800,374.14,377.37
33.000,374.41,352.70
33.200,374.25,377.09
33.400,373.06,369.10
33.600,372.14,385.49
33.800,372.28,352.73
34.000,373.04,377.08
34.200,373.89,377.22
34.400,375.33,377.35
34.600,374.74,352.76
34.800,373.55,377.08
35.000,372.45,377.21
35.200,372.78,377.34
35.400,373.13,360.90
35.600,374.68,385.19
35.800,376.49,377.21
36.000,377.85,385.47
36.200,378.40,360.89
36.400,379.43,385.20
36.600,380.14,377.21
36.800,380.52,385.48
37.000,379.90,352.76
37.200,379.13,385.20
37.400,378.43,385.34
37.600,378.35,385.49
37.800,377.74,352.74
38.000,377.77,385.20
38.200,378.02,377.22
38.400,377.99,385.49
38.600,377.63,352.74
38.800,378.38,385.20
39.000,379.31,385.35
39.200,380.62,385.49
39.400,380.40,360.85
39.600,380.81,377.09
39.800,379.93,385.35
40.000,380.66,385.49
40.200,380.06,352.72
40.400,379.85,385.21
40.600,378.64,369.10
40.800,377.66,385.49
41.000,377.00,360.85
41.200,377.44,385.21
41.400,378.16,385.36
41.600,379.24,377.36
41.800,379.80,360.84
42.000,379.49,377.09
42.200,378.45,377.23
42.400,377.17,377.36
42.600,376.28,368.97
42.800,376.46,385.22
43.000,377.74,377.23
43.200,378.16,385.50
43.400,377.12,360.82
43.600,377.09,377.10
43.800,378.02,385.36
44.000,377.82,377.37
44.200,377.78,368.94
44.400,380.52,377.10
44.600,381.94,385.36
44.800,381.93,377.37
44.929,381.92,396.09
