t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784664460.186380,0.2000,44.5033,6.005614e+10,1.957779e+12,1.951287e+12,127,3,4
1784664460.386381,0.2000,29.3123,1.951840e+11,1.953728e+11,1.953728e+11,0,13,13
1784664460.586380,0.2000,57.2652,1.952469e+11,9.276532e+12,9.261252e+12,597,20,13
1784664460.786381,0.2000,51.1811,2.406608e+11,2.482784e+12,2.478584e+12,110,55,16
1784664460.986381,0.2000,56.3361,2.409229e+11,1.926028e+12,1.924288e+12,48,80,16
1784664461.186381,0.2000,57.1414,2.411201e+11,2.634018e+12,2.630514e+12,84,91,16
1784664461.386381,0.2000,55.8045,2.413654e+11,1.445760e+12,1.445760e+12,0,96,16
1784664461.586381,0.2000,57.1301,2.116299e+11,5.695459e+12,5.679520e+12,270,108,14
1784664461.786381,0.2000,54.6631,2.424832e+11,2.637396e+12,2.635967e+12,24,151,16
1784664461.986381,0.2000,57.2909,2.277423e+11,3.059108e+12,3.057302e+12,31,172,15
1784664462.186381,0.2000,58.9394,2.128987e+11,7.689493e+12,7.665825e+12,341,169,14
1784664462.386381,0.2000,69.3299,2.284512e+11,2.714923e+12,2.714923e+12,0,180,15
1784664462.586381,0.2000,55.9092,2.288056e+11,2.716340e+12,2.716340e+12,0,180,15
1784664462.786381,0.2000,59.1490,2.292061e+11,3.290729e+12,3.288297e+12,29,189,15
1784664462.986381,0.2000,61.4638,2.145806e+11,7.371371e+12,7.342347e+12,299,189,14
1784664463.186381,0.2000,59.1664,2.306049e+11,3.385256e+12,3.383948e+12,13,211,15
1784664463.386381,0.2000,59.0577,1.395801e+11,1.857642e+13,1.843442e+13,1084,143,9
1784664463.586381,0.2000,54.2004,2.179570e+11,3.603524e+12,3.603524e+12,0,238,14
1784664463.786381,0.2000,58.2792,1.558729e+11,1.484484e+13,1.473225e+13,810,170,10
1784664463.986382,0.2000,63.9667,1.404379e+11,1.963565e+13,1.947349e+13,1141,155,9
1784664464.186381,0.2000,50.6208,2.034279e+11,5.603674e+12,5.586675e+12,123,247,13
1784664464.386382,0.2000,58.5850,2.184708e+11,3.650885e+12,3.650607e+12,0,241,14
1784664464.586381,0.2000,58.7577,2.339058e+11,3.894638e+12,3.892459e+12,15,242,15
