t_rel_s,measured_w,predicted_w
0.000,450.03,116.37
0.200,487.46,455.48
0.400,489.59,475.04
0.600,492.64,456.84
0.800,494.38,457.51
1.000,489.68,477.20
1.200,451.62,458.89
1.400,447.65,478.63
1.600,446.73,460.25
1.800,445.60,460.92
2.000,444.18,461.58
2.200,444.32,481.49
2.400,444.70,462.96
2.600,443.98,463.63
2.800,444.07,425.02
3.000,455.05,209.69
3.200,478.71,452.75
3.400,475.22,453.41
3.600,472.05,454.08
3.800,472.26,454.74
4.000,465.95,455.41
4.200,435.20,474.97
4.400,438.52,456.78
4.600,440.83,457.44
4.800,440.65,458.11
5.000,440.42,477.79
5.200,437.77,420.98
5.400,434.88,459.69
5.600,434.56,460.36
5.800,434.61,364.86
6.000,435.62,410.84
6.200,437.33,466.74
6.400,438.61,467.48
6.600,438.36,449.68
6.800,437.74,468.92
7.000,437.92,469.66
7.200,439.16,470.41
7.400,439.93,471.15
7.600,439.93,453.07
7.800,444.05,416.80
8.000,444.42,416.91
8.200,443.45,473.84
8.400,443.91,455.71
8.600,443.29,399.56
8.800,451.97,246.93
9.000,460.10,471.27
9.200,461.47,472.01
9.400,460.79,453.98
9.600,461.75,473.45
9.800,448.94,455.34
10.000,439.19,456.02
10.200,437.86,475.61
10.400,438.57,457.39
10.600,436.71,419.39
10.800,437.59,476.00
11.000,438.82,457.75
11.200,439.69,458.42
11.400,439.52,439.82
11.600,442.53,286.56
11.800,461.76,450.04
12.000,460.59,469.30
12.200,460.04,451.42
12.400,459.84,470.76
12.600,458.49,452.78
12.800,442.14,472.20
13.000,437.54,454.15
13.200,436.76,454.82
13.400,438.04,455.39
13.600,439.68,455.36
13.800,441.39,456.02
14.000,443.64,456.68
14.200,447.53,476.32
14.400,446.87,343.49
14.600,459.84,284.37
14.800,476.54,415.45
15.000,473.28,509.71
15.200,472.84,454.24
15.400,473.83,473.73
15.600,463.04,455.61
15.800,442.04,456.28
16.000,445.15,475.88
16.200,443.51,457.64
16.400,441.69,420.15
16.600,440.71,458.69
16.800,442.27,459.35
17.000,441.31,479.13
17.200,440.97,422.22
17.400,442.61,268.83
17.600,485.15,287.16
17.800,498.78,477.49
18.000,498.95,459.16
18.200,499.23,459.82
18.400,501.11,479.62
18.600,460.39,461.19
18.800,445.20,461.87
19.000,446.31,481.79
19.200,446.69,463.23
19.400,446.68,444.11
19.600,446.95,463.62
19.800,446.73,464.28
20.000,445.74,464.95
20.200,447.19,446.04
20.400,444.68,325.26
20.600,450.51,466.37
20.800,449.71,467.11
21.000,448.52,467.87
21.200,446.96,468.61
21.400,447.93,469.34
21.600,442.22,470.08
21.800,441.88,452.15
22.000,443.05,471.53
22.200,443.97,453.26
22.400,443.71,472.41
22.600,444.16,454.34
22.800,444.59,473.84
23.000,445.31,455.44
23.200,453.38,210.23
23.400,496.12,324.17
23.600,502.43,475.91
23.800,500.51,457.68
24.000,500.23,439.21
24.200,493.55,458.83
24.400,451.79,459.49
24.600,439.61,479.27
24.800,440.74,460.87
25.000,442.01,461.54
25.200,446.62,442.71
25.400,449.08,481.62
25.600,450.27,463.07
25.800,450.71,463.73
26.000,450.21,444.82
26.200,452.63,230.94
26.400,485.24,398.27
26.600,487.30,474.11
26.800,486.99,455.89
27.000,486.39,437.19
27.200,485.01,475.64
27.400,448.36,457.42
27.600,441.65,458.09
27.800,440.63,458.76
28.000,440.27,478.49
28.200,439.97,421.47
28.400,439.79,460.21
28.600,441.60,460.87
28.800,442.59,480.75
29.000,442.45,423.55
29.200,447.91,173.34
29.400,495.24,362.56
29.600,500.59,457.82
29.800,500.05,477.48
30.000,500.05,439.62
30.200,501.08,440.12
30.400,454.40,459.81
30.600,448.12,460.47
30.800,448.48,480.30
31.000,447.63,461.84
31.200,447.24,442.71
31.400,444.91,462.39
31.600,443.49,482.34
31.800,444.46,463.78
32.000,447.15,444.66
32.200,443.04,322.21
32.400,442.13,450.14
32.600,441.27,469.40
32.800,438.21,432.41
33.000,435.56,358.49
33.200,452.69,472.84
33.400,455.65,454.75
33.600,457.79,436.43
33.800,462.43,455.94
34.000,462.05,456.45
34.200,447.94,456.71
34.400,444.62,457.37
34.600,442.13,477.04
34.800,438.47,458.74
35.000,440.48,325.70
35.200,448.92,452.47
35.400,452.25,471.86
35.600,453.45,416.20
35.800,451.41,472.77
36.000,456.52,359.95
36.200,452.73,473.18
36.400,449.49,435.94
36.600,449.34,473.88
36.800,450.94,455.74
37.000,443.58,418.10
37.200,442.13,456.35
37.400,443.48,457.02
37.600,443.97,476.67
37.800,443.76,458.30
38.000,447.81,359.07
38.200,450.54,452.67
38.400,447.83,453.34
38.600,447.35,434.46
38.800,447.27,433.38
39.000,446.87,395.69
39.200,442.21,433.24
39.400,445.78,471.09
39.600,446.71,453.10
39.800,447.80,453.28
40.000,444.72,453.66
40.200,443.71,454.32
40.400,440.81,473.83
40.600,440.37,455.70
40.800,440.98,340.24
41.000,446.09,450.48
41.200,444.67,469.76
41.400,445.20,432.83
41.600,445.29,433.01
41.800,444.36,433.18
42.000,438.44,433.20
42.200,438.91,432.99
42.400,438.88,470.96
42.600,438.11,434.03
42.800,439.15,453.04
43.000,438.83,472.46
43.200,438.72,435.25
43.400,438.85,454.67
43.600,439.15,322.70
43.800,452.17,469.99
44.000,453.14,452.07
44.200,454.20,452.47
44.400,454.97,433.97
44.600,455.06,452.79
44.800,441.27,415.07
45.000,440.29,470.98
45.200,439.78,452.67
45.400,439.42,453.06
45.600,437.24,471.85
45.800,435.67,453.69
