t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1786428117.331574,0.2000,40.9638,5.979976e+10,7.444819e+12,7.437608e+12,5.865564e+10,1.144127e+09,7.430743e+12,6.864765e+09,1386,1021,19,1354.0,7.331955e+12
1786428117.531575,0.2000,40.6630,9.269563e+10,6.389613e+12,6.387779e+12,8.952703e+10,3.168600e+09,6.368767e+12,1.901160e+10,211,1852,29,211.0,6.368767e+12
1786428117.731575,0.2000,41.1230,1.039049e+11,6.598376e+12,6.597043e+12,9.878844e+10,5.116461e+09,6.566344e+12,3.069877e+10,84,2043,32,84.0,6.566344e+12
1786428117.931575,0.2000,41.8651,1.087321e+11,6.918741e+12,6.916197e+12,1.018756e+11,6.856507e+09,6.875058e+12,4.113904e+10,122,2105,33,122.0,6.875058e+12
1786428118.131575,0.2000,42.5081,1.100593e+11,6.864804e+12,6.862417e+12,1.018756e+11,8.183677e+09,6.813315e+12,4.910206e+10,99,2108,33,99.0,6.813315e+12
1786428118.331575,0.2000,43.3497,1.006258e+11,6.750592e+12,6.744074e+12,9.261416e+10,8.011645e+09,6.696004e+12,4.806987e+10,258,1911,30,162.0,6.399639e+12
1786428118.531575,0.2000,44.3293,1.052869e+11,6.609637e+12,6.605335e+12,9.570130e+10,9.585623e+09,6.547821e+12,5.751374e+10,142,1979,31,142.0,6.547821e+12
1786428118.731575,0.2000,44.4397,1.169875e+11,6.921060e+12,6.919423e+12,1.049627e+11,1.202481e+10,6.847274e+12,7.214884e+10,45,2173,34,45.0,6.847274e+12
1786428118.931575,0.2000,44.3344,9.778364e+10,8.103470e+12,8.088449e+12,8.952703e+10,8.256618e+09,8.038909e+12,4.953971e+10,781,1823,29,781.0,8.038909e+12
1786428119.131575,0.2000,43.9598,9.195959e+10,6.065548e+12,6.062300e+12,8.643989e+10,5.519704e+09,6.029182e+12,3.311822e+10,168,1785,28,120.0,5.880999e+12
1786428119.331575,0.2000,43.3743,9.240366e+10,6.295344e+12,6.290326e+12,8.643989e+10,5.963776e+09,6.254543e+12,3.578266e+10,243,1783,28,227.0,6.205149e+12
1786428119.531575,0.2000,42.7976,9.308124e+10,6.020054e+12,6.016549e+12,8.643989e+10,6.641353e+09,5.976701e+12,3.984812e+10,151,1785,28,151.0,5.976701e+12
1786428119.731575,0.2000,42.5683,9.654685e+10,6.764539e+12,6.756646e+12,8.952703e+10,7.019823e+09,6.714527e+12,4.211894e+10,333,1842,29,301.0,6.615738e+12
1786428119.931575,0.2000,42.2513,1.067983e+11,7.297847e+12,7.290487e+12,9.878844e+10,8.009810e+09,7.242428e+12,4.805886e+10,308,2038,32,308.0,7.242428e+12
1786428120.131575,0.2000,42.2596,1.104180e+11,7.249917e+12,7.244288e+12,1.018756e+11,8.542421e+09,7.193033e+12,5.125453e+10,225,2105,33,225.0,7.193033e+12
1786428120.331575,0.2000,43.0181,1.079506e+11,6.770059e+12,6.766413e+12,9.878844e+10,9.162195e+09,6.711440e+12,5.497317e+10,132,2042,32,132.0,6.711440e+12
1786428120.531575,0.2000,43.7921,1.123897e+11,6.932563e+12,6.928882e+12,1.018756e+11,1.051414e+10,6.865797e+12,6.308482e+10,117,2107,33,117.0,6.865797e+12
1786428120.731575,0.2000,44.1863,1.027464e+11,7.934098e+12,7.920649e+12,9.570130e+10,7.045054e+09,7.878378e+12,4.227033e+10,593,1959,31,513.0,7.631407e+12
1786428120.931575,0.2000,44.4456,1.063693e+11,7.015054e+12,7.010070e+12,9.878844e+10,7.580877e+09,6.964585e+12,4.548526e+10,216,2040,32,216.0,6.964585e+12
1786428121.131576,0.2000,44.6073,1.100482e+11,7.300572e+12,7.294551e+12,1.018756e+11,8.172667e+09,7.245515e+12,4.903600e+10,247,2100,33,231.0,7.196121e+12
1786428121.331575,0.2000,44.3367,1.032666e+11,6.833202e+12,6.827836e+12,9.570130e+10,7.565279e+09,6.782444e+12,4.539168e+10,224,1973,31,224.0,6.782444e+12
1786428121.531576,0.2000,44.4071,1.133391e+11,7.586589e+12,7.579790e+12,1.049627e+11,8.376353e+09,7.529532e+12,5.025812e+10,278,2161,34,246.0,7.430743e+12
1786428121.731575,0.2000,44.9744,1.063345e+11,7.157869e+12,7.151870e+12,9.878844e+10,7.546012e+09,7.106594e+12,4.527607e+10,262,2040,32,262.0,7.106594e+12
1786428121.931576,0.2000,45.0613,1.029464e+11,7.176308e+12,7.168587e+12,9.570130e+10,7.245070e+09,7.125116e+12,4.347042e+10,338,1970,31,322.0,7.075722e+12
1786428122.131576,0.2000,44.9480,1.071497e+11,6.988862e+12,6.983881e+12,9.878844e+10,8.361214e+09,6.933714e+12,5.016728e+10,203,2043,32,187.0,6.884320e+12
1786428122.331576,0.2000,44.9268,1.033473e+11,7.048555e+12,7.041333e+12,9.570130e+10,7.646020e+09,6.995457e+12,4.587612e+10,298,1968,31,266.0,6.896668e+12
1786428122.531576,0.2000,44.6541,1.038955e+11,6.638071e+12,6.634032e+12,9.570130e+10,8.194228e+09,6.584867e+12,4.916537e+10,156,1977,31,156.0,6.584867e+12
1786428122.731576,0.2000,43.9279,1.004753e+11,7.188657e+12,7.178458e+12,9.261416e+10,7.861174e+09,7.131291e+12,4.716705e+10,404,1906,30,404.0,7.131291e+12
1786428122.931576,0.2000,43.3036,1.067638e+11,6.930640e+12,6.925998e+12,9.878844e+10,7.975404e+09,6.878145e+12,4.785242e+10,189,2039,32,157.0,6.779357e+12
1786428123.131576,0.2000,43.4482,1.073088e+11,6.962177e+12,6.957052e+12,9.878844e+10,8.520401e+09,6.905930e+12,5.112241e+10,197,2040,32,197.0,6.905930e+12
1786428123.331576,0.2000,43.4836,1.041166e+11,6.661402e+12,6.656969e+12,9.570130e+10,8.415347e+09,6.606477e+12,5.049208e+10,165,1975,31,165.0,6.606477e+12
1786428123.531576,0.2000,43.4768,1.072827e+11,7.155266e+12,7.148298e+12,9.878844e+10,8.494252e+09,7.097332e+12,5.096551e+10,264,2035,32,200.0,6.899755e+12
1786428123.731576,0.2000,43.7919,1.102863e+11,7.218035e+12,7.212627e+12,1.018756e+11,8.410759e+09,7.162162e+12,5.046456e+10,217,2103,33,217.0,7.162162e+12
1786428123.931576,0.2000,44.3326,1.068194e+11,7.329260e+12,7.321485e+12,9.878844e+10,8.030913e+09,7.273299e+12,4.818548e+10,321,2035,32,273.0,7.125116e+12
1786428124.131576,0.2000,44.3966,1.167877e+11,7.624519e+12,7.619004e+12,1.080499e+11,8.737849e+09,7.566577e+12,5.242710e+10,223,2228,35,175.0,7.418395e+12
