t_rel_s,measured_w,predicted_w
0.000,419.28,326.72
0.200,400.90,421.44
0.400,401.65,432.53
0.600,402.89,422.61
0.800,401.76,380.12
1.000,405.54,421.18
1.200,409.90,411.22
1.400,408.97,422.30
1.600,406.57,412.30
1.800,406.06,389.77
2.000,409.93,431.93
2.200,412.16,422.02
2.400,413.00,433.12
2.600,414.76,380.12
2.800,415.83,431.67
3.000,418.26,432.27
3.200,418.33,422.34
3.400,418.87,422.92
3.600,416.81,368.54
3.800,415.22,421.46
4.000,412.27,432.55
4.200,412.87,433.16
4.400,412.89,379.99
4.600,414.91,431.71
4.800,417.36,411.28
5.000,416.94,422.34
5.200,414.51,412.37
5.400,410.72,379.09
5.600,408.91,421.46
5.800,408.64,422.03
6.000,409.58,422.61
6.200,409.82,380.12
6.400,412.35,421.18
6.600,414.92,421.73
6.800,414.28,422.31
7.000,413.40,422.87
7.200,411.97,379.16
7.400,412.85,421.44
7.600,413.18,422.02
7.800,412.89,422.59
8.000,412.57,380.18
8.200,411.54,421.16
8.400,412.49,379.69
8.600,409.37,453.79
8.800,409.24,422.83
9.000,408.89,379.28
9.200,411.34,431.91
9.400,413.32,422.01
9.600,415.52,422.56
9.800,415.33,380.24
10.000,413.65,421.13
10.200,412.35,421.71
10.400,410.67,422.28
10.600,410.26,422.83
10.800,410.66,368.80
11.000,411.41,421.40
11.200,411.65,421.97
11.400,411.15,422.52
11.600,410.72,369.90
11.800,410.00,421.09
12.000,411.15,432.16
12.200,413.68,432.76
12.400,415.11,422.81
12.600,415.69,368.86
12.800,414.89,431.88
13.000,418.44,432.48
13.200,418.95,433.08
13.400,419.31,380.24
13.600,419.75,431.63
13.800,423.55,432.23
14.000,422.22,422.31
14.200,420.13,433.42
14.400,417.73,379.09
14.600,418.10,431.97
14.800,417.97,422.04
15.000,418.17,433.16
15.200,419.39,379.99
15.400,420.21,431.71
15.600,420.86,421.80
15.800,419.68,432.89
16.000,419.05,422.91
16.200,417.53,389.42
16.400,417.00,411.04
16.600,415.95,432.61
16.800,417.05,422.66
17.000,415.14,369.38
17.200,413.13,421.24
17.400,413.15,421.80
17.600,413.78,422.35
17.800,412.58,422.93
18.000,411.85,357.99
18.200,412.39,421.46
18.400,410.10,411.51
18.600,408.48,433.12
18.800,408.27,369.64
19.000,409.21,421.16
19.200,410.76,421.72
19.400,412.42,422.30
19.600,413.23,422.85
19.800,410.88,368.74
20.000,410.49,410.91
20.200,410.21,432.48
20.400,410.69,433.08
20.600,413.38,380.24
20.800,415.12,431.63
21.000,418.76,421.72
21.200,419.50,432.82
21.400,420.68,433.42
21.600,418.66,379.09
21.800,418.89,421.46
22.000,418.21,422.03
22.200,418.39,433.14
22.400,418.22,380.05
22.600,416.45,421.20
22.800,416.59,432.27
23.000,416.91,422.34
23.200,416.33,422.92
23.400,415.32,379.03
23.600,416.70,421.49
23.800,416.28,432.57
24.000,417.35,433.17
24.200,419.23,379.92
24.400,418.83,431.74
24.600,421.03,432.33
24.800,423.17,432.93
25.000,423.23,412.11
25.200,420.77,389.62
25.400,420.51,421.57
25.600,418.79,422.13
25.800,416.22,422.68
26.000,414.16,379.78
26.200,413.95,421.28
26.400,413.83,421.84
26.600,414.56,422.39
26.800,415.06,422.65
27.000,414.11,368.65
27.200,414.30,421.53
27.400,415.45,432.61
27.600,415.88,422.66
27.800,416.65,390.33
28.000,420.06,431.78
28.200,423.04,432.38
