t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790280481.684484,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.694550,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.704548,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.714545,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.724541,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.734543,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.744565,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.754573,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.764554,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.774546,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.784545,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.794546,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.804542,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.814559,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.824544,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.834543,66.956,1695,7601,0.0,0.0,34.0,60.112
1790280481.844559,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.854557,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.864556,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.874565,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.884557,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.894553,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.904558,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.914553,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.924553,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.934546,67.052,1695,7601,0.0,0.0,34.0,60.825
1790280481.944543,67.076,1695,7601,0.0,0.0,34.0,60.366
1790280481.954543,67.076,1695,7601,0.0,0.0,34.0,60.366
1790280481.964554,67.076,1695,7601,0.0,0.0,34.0,60.366
1790280481.974554,67.076,1695,7601,0.0,0.0,35.0,60.366
1790280481.984554,67.076,1695,7601,0.0,0.0,35.0,60.366
1790280481.994558,67.076,1695,7601,0.0,0.0,35.0,60.366
1790280482.004548,67.076,1695,7601,0.0,0.0,35.0,60.366
1790280482.014545,67.076,1695,7601,0.0,0.0,35.0,60.366
1790280482.024558,67.076,1095,7601,0.0,0.0,35.0,60.366
1790280482.034558,67.076,1095,7601,0.0,0.0,35.0,60.366
1790280482.044555,68.193,1095,7601,0.0,0.0,35.0,74.806
1790280482.054563,68.193,1095,7601,0.0,0.0,35.0,74.806
1790280482.064571,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.074554,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.084543,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.094543,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.104546,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.114563,68.193,1095,7601,16.0,7.0,34.0,74.806
1790280482.124563,68.193,1695,7601,16.0,7.0,35.0,74.806
1790280482.134564,68.193,1695,7601,16.0,7.0,35.0,74.806
1790280482.144563,69.816,1695,7601,16.0,7.0,35.0,77.897
