t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784664846.468146,0.2000,58.3027,2.280191e+11,3.505224e+12,3.500260e+12,185,61,16
1784664846.668147,0.2000,55.4916,2.424392e+11,9.697566e+11,9.697566e+11,0,68,17
1784664846.868146,0.2000,55.9020,2.568655e+11,1.027462e+12,1.027462e+12,0,72,18
1784664847.068147,0.2000,56.4782,2.427516e+11,9.710065e+11,9.710065e+11,0,68,17
1784664847.268147,0.2000,55.6195,2.429026e+11,9.716105e+11,9.716105e+11,0,68,17
1784664847.468147,0.2000,55.9711,2.430536e+11,9.722145e+11,9.722145e+11,0,68,17
1784664847.668147,0.2000,56.0624,2.432067e+11,9.728269e+11,9.728269e+11,0,68,17
1784664847.868147,0.2000,56.3904,2.433577e+11,9.734308e+11,9.734308e+11,0,68,17
1784664848.068147,0.2000,56.5961,2.291810e+11,9.167239e+11,9.167239e+11,0,64,16
1784664848.268147,0.2000,55.8582,2.436513e+11,9.746053e+11,9.746053e+11,0,68,17
1784664848.468147,0.2000,56.6530,2.438023e+11,9.752092e+11,9.752092e+11,0,68,17
1784664848.668147,0.2000,56.2765,2.439533e+11,9.758132e+11,9.758132e+11,0,68,17
1784664848.868147,0.2000,55.9608,2.441085e+11,9.764340e+11,9.764340e+11,0,68,17
1784664849.068147,0.2000,56.4639,2.298856e+11,9.195424e+11,9.195424e+11,0,64,16
1784664849.268147,0.2000,56.4396,2.444021e+11,9.776084e+11,9.776084e+11,0,68,17
1784664849.468147,0.2000,56.6843,2.425084e+11,2.950278e+12,2.946723e+12,143,64,17
1784664849.668147,0.2000,54.0660,2.423196e+11,9.692785e+11,9.692785e+11,0,68,17
1784664849.868147,0.2000,56.0490,2.424727e+11,9.698909e+11,9.698909e+11,0,68,17
1784664850.068147,0.2000,56.8143,2.426237e+11,9.704948e+11,9.704948e+11,0,68,17
1784664850.268147,0.2000,56.2166,2.570605e+11,1.028242e+12,1.028242e+12,0,72,18
1784664850.468147,0.2000,56.6676,2.429341e+11,9.717364e+11,9.717364e+11,0,68,17
1784664850.668148,0.2000,55.9575,2.430851e+11,9.723403e+11,9.723403e+11,0,68,17
1784664850.868147,0.2000,56.2484,2.432382e+11,9.729527e+11,9.729527e+11,0,68,17
1784664851.068148,0.2000,56.5482,2.433892e+11,9.735567e+11,9.735567e+11,0,68,17
1784664851.268147,0.2000,56.5354,2.435402e+11,9.741607e+11,9.741607e+11,0,68,17
1784664851.468148,0.2000,56.9297,2.436912e+11,9.747646e+11,9.747646e+11,0,68,17
1784664851.668148,0.2000,56.9839,2.294955e+11,9.179822e+11,9.179822e+11,0,64,16
1784664851.868148,0.2000,57.0465,2.439848e+11,9.759390e+11,9.759390e+11,0,68,17
1784664852.068148,0.2000,56.6318,2.441379e+11,9.765514e+11,9.765514e+11,0,68,17
1784664852.268148,0.2000,56.3376,2.442888e+11,9.771554e+11,9.771554e+11,0,68,17
1784664852.468148,0.2000,56.4700,2.284637e+11,2.565827e+12,2.563466e+12,120,60,16
1784664852.668148,0.2000,56.5507,2.564985e+11,1.025994e+12,1.025994e+12,0,72,18
1784664852.868148,0.2000,57.2950,2.424035e+11,9.696140e+11,9.696140e+11,0,68,17
1784664853.068148,0.2000,57.4507,2.425545e+11,9.702180e+11,9.702180e+11,0,68,17
