t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282439.480703,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.490769,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.500766,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.510767,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.520761,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.530762,66.028,1695,7601,0.0,0.0,35.0,61.561
1790282439.540766,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.550761,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.560761,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.570760,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.580760,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.590760,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.600760,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.610759,66.028,1695,7601,0.0,0.0,36.0,61.561
1790282439.620759,66.028,210,7601,0.0,0.0,36.0,61.561
1790282439.630759,66.028,210,7601,0.0,0.0,36.0,61.561
1790282439.640759,67.726,210,7601,0.0,0.0,36.0,80.381
1790282439.650759,67.726,210,7601,0.0,0.0,36.0,80.381
1790282439.660758,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.670759,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.680759,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.690758,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.700759,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.710760,67.726,210,7601,92.0,44.0,36.0,80.381
1790282439.720761,67.726,225,7601,92.0,44.0,36.0,80.381
1790282439.730759,67.726,225,7601,92.0,44.0,36.0,80.381
1790282439.740758,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.750760,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.760760,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.770761,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.780759,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.790759,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.800759,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.810760,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.820760,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.830758,72.801,225,7601,92.0,44.0,36.0,117.840
1790282439.840759,76.161,225,7601,92.0,44.0,36.0,99.511
1790282439.850761,76.161,225,7601,92.0,44.0,36.0,99.511
1790282439.860760,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.870758,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.880759,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.890759,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.900760,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.910759,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.920759,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.930758,76.161,225,7601,99.0,24.0,36.0,99.511
1790282439.940760,79.636,225,7601,99.0,24.0,36.0,99.876
1790282439.950759,79.636,225,7601,99.0,24.0,36.0,99.876
1790282439.960759,79.636,225,7601,99.0,24.0,36.0,99.876
1790282439.970758,79.636,225,7601,99.0,24.0,36.0,99.876
1790282439.980759,79.636,225,7601,99.0,24.0,36.0,99.876
1790282439.990760,79.636,225,7601,99.0,24.0,36.0,99.876
1790282440.000760,79.636,225,7601,99.0,24.0,36.0,99.876
1790282440.010759,79.636,225,7601,99.0,24.0,36.0,99.876
1790282440.020759,79.636,210,7601,99.0,24.0,36.0,99.876
1790282440.030760,79.636,210,7601,99.0,24.0,36.0,99.876
1790282440.040761,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.050758,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.060760,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.070760,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.080760,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.090759,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.100760,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.110760,78.352,210,7601,99.0,24.0,36.0,100.246
1790282440.120760,78.352,225,7601,99.0,24.0,36.0,100.246
1790282440.130760,78.352,225,7601,99.0,24.0,36.0,100.246
