t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790281623.390301,68.924,1695,7601,0.0,0.0,38.0,61.866
1790281623.400405,68.924,1695,7601,0.0,0.0,38.0,61.866
1790281623.410369,68.924,1695,7601,0.0,0.0,38.0,61.866
1790281623.420363,68.924,1695,7601,0.0,0.0,38.0,61.866
1790281623.430365,68.924,1695,7601,0.0,0.0,38.0,61.866
1790281623.440363,68.924,1695,7601,0.0,0.0,39.0,61.866
1790281623.450362,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.460360,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.470368,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.480363,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.490361,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.500360,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.510360,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.520360,68.663,1695,7601,0.0,0.0,39.0,62.269
1790281623.530359,68.663,300,7601,0.0,0.0,39.0,62.269
1790281623.540360,68.663,300,7601,0.0,0.0,39.0,62.269
1790281623.550359,73.322,300,7601,0.0,0.0,39.0,113.075
1790281623.560358,73.322,300,7601,0.0,0.0,39.0,113.075
1790281623.570359,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.580359,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.590362,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.600360,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.610361,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.620361,73.322,300,7601,65.0,30.0,39.0,113.075
1790281623.630359,73.322,420,7601,65.0,30.0,39.0,113.075
1790281623.640358,73.322,420,7601,65.0,30.0,39.0,113.075
1790281623.650359,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.660357,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.670357,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.680356,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.690356,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.700356,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.710356,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.720356,76.552,420,7601,65.0,30.0,39.0,97.390
1790281623.730356,76.552,435,7601,65.0,30.0,39.0,97.390
1790281623.740356,76.552,435,7601,65.0,30.0,39.0,97.390
1790281623.750356,79.921,435,7601,65.0,30.0,39.0,100.338
1790281623.760355,79.921,435,7601,65.0,30.0,39.0,100.338
1790281623.770355,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.780356,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.790356,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.800369,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.810346,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.820388,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.830367,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.840359,79.921,435,7601,100.0,12.0,39.0,100.338
1790281623.850358,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.860359,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.870362,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.880360,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.890360,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.900369,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.910362,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.920363,83.411,435,7601,100.0,12.0,39.0,100.455
1790281623.930365,83.411,420,7601,100.0,12.0,39.0,100.455
1790281623.940360,83.411,420,7601,100.0,12.0,39.0,100.455
1790281623.950357,81.928,420,7601,100.0,12.0,39.0,100.523
1790281623.960360,81.928,420,7601,100.0,12.0,39.0,100.523
1790281623.970359,81.928,420,7601,100.0,12.0,39.0,100.523
1790281623.980359,81.928,420,7601,100.0,12.0,39.0,100.523
1790281623.990360,81.928,420,7601,100.0,12.0,39.0,100.523
1790281624.000359,81.928,420,7601,100.0,12.0,39.0,100.523
1790281624.010358,81.928,420,7601,100.0,12.0,39.0,100.523
1790281624.020361,81.928,420,7601,100.0,12.0,39.0,100.523
1790281624.030359,81.928,420,7601,100.0,12.0,39.0,100.523
1790281624.040361,81.928,435,7601,100.0,12.0,39.0,100.523
1790281624.050358,81.928,435,7601,100.0,12.0,39.0,100.482
1790281624.060362,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.070360,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.080358,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.090357,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.100357,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.110362,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.120366,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.130362,83.564,435,7601,100.0,12.0,39.0,100.482
1790281624.140362,83.564,420,7601,100.0,12.0,39.0,100.482
1790281624.150363,83.564,420,7601,100.0,12.0,39.0,100.482
1790281624.160363,87.325,420,7601,100.0,12.0,39.0,100.335
1790281624.170358,87.325,420,7601,100.0,12.0,39.0,100.335
1790281624.180360,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.190360,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.200361,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.210360,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.220361,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.230360,87.325,420,7601,100.0,11.0,39.0,100.335
1790281624.240360,87.325,240,7601,100.0,11.0,39.0,100.335
1790281624.250360,87.325,240,7601,100.0,11.0,39.0,100.335
1790281624.260359,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.270359,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.280358,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.290359,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.300358,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.310359,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.320360,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.330361,91.106,240,7601,100.0,11.0,39.0,103.513
1790281624.340358,91.106,210,7601,100.0,11.0,39.0,103.513
1790281624.350357,91.106,210,7601,100.0,11.0,39.0,103.513
1790281624.360358,94.194,210,7601,100.0,11.0,39.0,95.887
1790281624.370359,94.194,210,7601,100.0,11.0,39.0,95.887
1790281624.380360,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.390358,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.400359,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.410360,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.420358,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.430359,94.194,210,7601,99.0,27.0,39.0,95.887
1790281624.440359,94.194,240,7601,99.0,27.0,39.0,95.887
