t_rel_s,measured_w,predicted_w
0.000,144.18,143.35
0.200,143.77,144.62
0.400,143.59,144.01
0.600,143.49,144.65
0.800,143.52,144.67
1.000,143.92,142.78
1.200,144.31,143.98
1.400,144.20,143.99
1.600,144.21,144.64
1.800,144.40,144.03
2.000,144.43,144.04
2.200,144.63,142.76
2.400,144.65,143.99
2.600,145.10,144.00
2.800,145.07,144.02
3.000,144.96,145.29
3.200,145.02,144.68
3.400,145.13,142.75
3.600,145.62,144.62
3.800,145.35,144.01
4.000,145.31,144.02
4.200,144.99,144.66
4.400,145.05,144.05
4.600,144.07,142.11
4.800,143.74,144.00
5.000,143.33,144.64
5.200,143.30,142.75
5.400,143.20,143.98
5.600,142.75,144.62
5.800,143.07,144.01
6.000,143.54,144.66
6.200,143.48,144.04
6.400,143.54,142.14
6.600,143.96,142.74
6.800,144.03,144.64
7.000,143.96,144.03
7.200,144.15,144.05
7.400,144.30,144.69
7.600,144.96,142.76
7.800,145.32,144.62
8.000,145.29,144.01
8.200,145.26,144.02
8.400,145.23,144.67
8.600,144.43,144.05
8.800,143.82,143.36
9.000,143.75,143.99
9.200,143.40,144.01
9.400,143.24,144.65
9.600,143.26,144.04
9.800,143.42,143.42
10.000,143.41,143.99
10.200,143.70,131.43
10.400,144.15,156.59
10.600,144.69,144.03
10.800,144.55,144.05
11.000,144.86,144.04
11.200,144.98,143.98
11.400,144.97,144.62
11.600,144.51,144.64
11.800,144.49,144.03
12.000,144.59,144.67
12.200,145.03,142.76
12.400,144.54,144.61
12.600,144.54,144.63
12.800,144.72,144.02
13.000,144.82,144.66
13.200,144.42,144.68
13.400,144.38,143.37
13.600,144.37,144.62
13.800,144.18,144.63
14.000,143.89,144.02
14.200,143.47,144.66
14.400,143.45,144.05
14.600,143.38,142.72
14.800,143.39,144.62
15.000,143.78,144.01
15.200,144.01,144.65
15.400,144.05,144.04
15.600,144.38,142.15
15.800,144.52,144.61
16.000,144.38,144.00
16.200,144.35,144.64
16.400,144.56,144.03
16.600,144.34,144.67
16.800,144.29,142.77
17.000,143.87,145.24
17.200,143.79,145.26
17.400,143.63,145.27
17.600,143.71,145.29
17.800,144.09,145.31
18.000,144.76,142.11
18.200,145.31,144.61
18.400,145.56,145.26
18.600,145.66,145.27
18.800,145.51,145.29
19.000,145.28,144.68
19.200,144.73,143.99
19.400,144.11,145.25
19.600,143.92,145.26
19.800,143.92,145.28
20.000,143.98,144.67
20.200,144.29,144.04
20.400,144.72,145.23
20.600,144.85,144.62
20.800,144.80,144.64
21.000,144.42,145.28
21.200,144.33,144.67
21.400,144.16,144.01
21.600,144.31,143.99
21.800,144.42,145.26
22.000,144.81,144.65
22.200,144.81,145.29
22.400,145.21,145.31
22.600,145.12,143.99
22.800,145.01,145.25
23.000,144.93,144.64
23.200,145.14,145.28
23.400,144.83,145.30
23.600,144.84,143.41
23.800,144.66,144.61
24.000,144.53,145.25
24.200,144.30,144.64
24.400,144.49,145.29
24.600,145.15,144.67
24.800,145.40,144.01
25.000,145.37,145.24
25.200,145.56,145.26
25.400,145.37,144.65
25.600,144.89,145.29
25.800,144.73,145.31
26.000,144.73,143.98
26.200,144.67,145.25
26.400,144.68,144.64
26.600,144.49,145.28
26.800,144.53,144.67
27.000,144.44,144.03
27.200,143.96,144.61
27.400,143.86,144.63
27.600,143.80,145.27
27.800,143.68,145.29
28.000,144.02,145.30
28.200,144.59,144.00
28.400,144.67,145.24
28.600,144.84,144.63
28.800,145.35,145.28
29.000,145.52,145.29
29.200,145.87,144.04
29.400,145.74,145.23
29.600,145.73,144.62
29.800,145.38,145.27
30.000,144.80,145.28
30.200,144.18,144.67
30.400,144.54,143.99
30.600,144.99,144.62
30.800,145.16,145.27
31.000,145.41,145.28
31.200,145.68,145.30
31.400,145.55,144.67
31.600,145.20,145.24
31.800,145.08,144.62
32.000,144.68,145.27
32.200,144.78,145.29
32.400,144.88,145.30
32.600,145.11,144.01
32.800,144.79,144.62
33.000,145.17,145.89
33.200,145.27,145.28
33.400,145.18,145.30
33.600,145.03,144.68
33.800,145.02,143.98
34.000,144.84,145.25
34.200,144.61,145.27
34.400,144.41,144.03
34.600,144.43,144.67
34.800,144.33,142.77
35.000,144.15,144.62
35.200,143.88,144.63
35.400,143.71,145.28
35.600,143.44,145.29
35.800,143.20,144.68
36.000,143.12,143.38
36.200,143.22,145.25
36.400,143.85,145.27
36.600,144.13,144.03
36.800,144.59,145.30
37.000,145.05,144.69
37.200,145.28,144.61
37.400,145.03,145.25
37.600,145.21,145.27
37.800,145.26,145.28
38.000,145.18,144.67
38.200,145.46,144.02
38.400,145.07,145.24
38.600,144.83,144.63
38.800,144.98,145.27
39.000,145.30,145.29
39.200,145.11,145.30
39.400,145.70,143.37
39.600,145.92,145.25
39.800,145.85,145.27
40.000,145.39,145.28
40.200,145.26,145.30
40.400,145.16,142.16
40.600,145.08,144.62
40.800,144.99,144.64
41.000,145.14,144.65
41.200,145.46,144.04
41.400,145.21,144.68
41.600,144.83,142.78
41.800,144.39,143.98
42.000,144.17,144.61
42.200,143.78,144.62
42.400,143.98,144.01
42.600,144.14,144.65
42.800,144.63,144.67
43.000,144.58,142.76
43.200,144.59,144.62
43.400,144.38,144.00
43.600,144.13,144.65
43.800,143.58,144.03
44.000,143.53,144.68
44.200,143.62,144.00
44.400,143.71,144.62
44.600,144.14,144.63
44.800,144.65,144.02
45.000,144.60,144.66
45.200,144.70,144.68
45.305,144.59,139.51
