t_rel_s,measured_w,predicted_w
0.000,338.68,73.49
0.200,294.30,73.49
0.400,297.67,73.49
0.600,294.38,97.41
0.800,298.47,73.49
1.000,270.60,268.30
1.200,294.39,293.60
1.400,301.08,293.36
1.600,290.75,294.23
1.800,302.21,295.27
2.000,295.27,321.09
2.200,294.60,297.43
2.400,305.20,298.44
2.600,299.60,299.31
2.800,287.86,274.55
3.000,306.84,300.47
3.200,295.61,301.53
3.400,302.92,302.50
3.600,297.64,303.57
3.800,299.88,304.57
4.000,298.63,279.67
4.200,281.53,280.48
4.400,295.00,307.30
4.600,303.64,308.34
4.800,300.59,283.07
5.000,293.03,310.27
5.200,300.72,284.78
5.400,303.18,312.19
5.600,299.63,313.16
5.800,294.20,287.45
6.000,294.74,315.10
6.200,293.25,289.14
6.400,295.22,289.92
6.600,317.57,126.80
6.800,292.58,97.27
7.000,298.92,73.49
7.200,298.08,97.07
7.400,289.68,73.49
7.600,300.83,97.90
7.800,306.85,98.50
8.000,264.53,299.26
8.200,295.37,300.07
8.400,289.88,271.14
8.600,293.92,296.73
8.800,304.21,322.84
9.000,303.52,298.94
9.200,301.53,325.17
9.400,293.82,301.15
9.600,300.73,276.29
9.800,280.91,276.93
10.000,299.40,303.21
10.200,294.06,304.33
10.400,294.17,305.29
10.600,296.10,306.31
10.800,300.03,255.14
11.000,292.54,281.55
11.200,282.44,308.52
11.400,300.05,309.46
11.600,296.53,284.18
11.800,300.81,284.68
12.000,293.42,258.95
12.200,286.22,312.85
12.400,297.64,287.19
12.600,297.52,314.79
12.800,295.46,315.84
13.000,294.22,289.76
13.200,299.98,290.57
13.400,296.52,236.31
13.600,309.46,98.46
13.800,265.36,73.49
14.000,296.89,143.53
14.200,291.28,284.45
14.400,283.26,261.97
14.600,278.03,262.33
14.800,282.36,358.38
15.000,303.50,311.67
15.200,293.08,312.53
15.400,298.39,337.96
15.600,293.55,266.34
15.800,308.06,316.19
16.000,299.85,341.93
16.200,303.35,318.73
16.400,297.38,320.00
16.600,303.74,296.26
16.800,300.48,297.01
17.000,306.34,348.17
17.200,297.35,324.48
17.400,306.85,300.18
17.600,324.31,275.69
17.800,286.31,327.62
18.000,288.00,328.91
18.200,300.80,355.90
18.400,307.11,331.58
18.600,303.87,306.88
18.800,296.50,281.30
19.000,336.51,97.39
19.200,302.80,73.49
19.400,303.98,73.49
19.600,293.93,73.49
19.800,298.70,98.08
20.000,302.74,73.49
20.200,280.98,251.59
20.400,276.40,277.70
20.600,303.75,252.24
20.800,291.99,330.14
21.000,307.04,305.60
21.200,306.75,284.35
21.400,275.93,154.11
