t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784666571.023289,0.2000,57.8466,2.226533e+11,1.883990e+12,1.879006e+12,97,13,13
1784666571.223289,0.2000,53.2256,2.228882e+11,7.871162e+11,7.863895e+11,22,24,13
1784666571.423289,0.2000,56.8986,1.727471e+11,1.031182e+13,1.026454e+13,570,31,10
1784666571.623290,0.2000,58.9620,2.093870e+11,3.017540e+12,3.009818e+12,110,66,12
1784666571.823289,0.2000,53.0289,2.276519e+11,2.467722e+12,2.464581e+12,53,91,13
1784666572.023290,0.2000,55.3399,1.936324e+11,3.237748e+12,3.233124e+12,85,104,11
1784666572.223289,0.2000,58.3131,2.117798e+11,1.936498e+12,1.936435e+12,0,113,12
1784666572.423290,0.2000,55.8872,2.130056e+11,7.010919e+12,6.992097e+12,282,127,12
1784666572.623290,0.2000,61.0122,1.961794e+11,2.656719e+12,2.655094e+12,25,130,11
1784666572.823290,0.2000,55.8556,2.146792e+11,3.273079e+12,3.271247e+12,31,160,12
1784666573.023290,0.2000,55.9606,1.976988e+11,2.639538e+12,2.639538e+12,0,154,11
1784666573.223290,0.2000,55.3063,2.002311e+11,8.711743e+12,8.686903e+12,343,165,11
1784666573.423290,0.2000,56.0152,2.193988e+11,3.088133e+12,3.088133e+12,0,180,12
1784666573.623290,0.2000,57.8570,2.020955e+11,3.431789e+12,3.429421e+12,29,171,11
1784666573.823290,0.2000,57.5262,1.851151e+11,7.552376e+12,7.527708e+12,276,164,10
1784666574.023290,0.2000,61.1855,2.240450e+11,3.742847e+12,3.741659e+12,13,205,12
1784666574.223290,0.2000,61.0600,1.146025e+11,2.102461e+13,2.089585e+13,1111,112,6
1784666574.423290,0.2000,53.0362,2.128706e+11,4.159834e+12,4.157380e+12,22,220,11
1784666574.623290,0.2000,58.3148,1.171495e+11,2.075677e+13,2.060811e+13,1085,121,6
1784666574.823290,0.2000,65.1740,1.203865e+11,2.239504e+13,2.223354e+13,1169,132,6
1784666575.023290,0.2000,56.2090,2.028339e+11,6.951642e+12,6.930698e+12,160,244,10
1784666575.223290,0.2000,60.4231,2.043239e+11,4.302515e+12,4.302515e+12,0,250,10
1784666575.423290,0.2000,60.2560,2.055938e+11,4.715599e+12,4.713604e+12,15,259,10
1784666575.623291,0.2000,60.3442,2.275076e+11,4.906421e+12,4.906276e+12,0,285,11
1784666575.823290,0.2000,61.0445,2.079908e+11,6.490959e+12,6.474809e+12,115,262,10
1784666576.023291,0.2000,58.5339,2.087472e+11,5.992149e+12,5.980367e+12,82,266,10
1784666576.223290,0.2000,61.1891,1.883973e+11,6.646191e+12,6.625973e+12,142,244,9
1784666576.423291,0.2000,59.2804,2.059099e+11,5.455632e+12,5.448180e+12,52,265,10
1784666576.623291,0.2000,59.1084,2.256349e+11,5.384794e+12,5.382526e+12,18,295,11
1784666576.823291,0.2000,59.4304,2.058800e+11,5.023134e+12,5.021255e+12,14,278,10
1784666577.023291,0.2000,58.2995,2.044340e+11,6.657042e+12,6.642010e+12,119,268,10
1784666577.223291,0.2000,52.5426,2.058140e+11,7.017719e+12,7.001982e+12,128,280,10
1784666577.423291,0.2000,68.0512,6.289116e+10,3.601221e+13,3.570008e+13,2005,85,3
1784666577.623291,0.2000,53.7497,1.511180e+11,5.736813e+12,5.717828e+12,126,207,7
1784666577.823291,0.2000,58.5056,2.136724e+11,6.319827e+12,6.309732e+12,68,299,10
1784666578.023291,0.2000,59.5820,2.137678e+11,5.217264e+12,5.216977e+12,0,303,10
1784666578.223291,0.2000,57.7725,1.904305e+11,4.340142e+12,4.339849e+12,0,252,9
1784666578.423291,0.2000,55.8599,1.904232e+11,7.112261e+12,7.089046e+12,161,252,9
1784666578.623291,0.2000,60.4391,2.132467e+11,7.247305e+12,7.231400e+12,115,306,10
1784666578.823291,0.2000,59.7981,1.933518e+11,5.283533e+12,5.281940e+12,11,296,9
1784666579.023291,0.2000,59.4954,2.156615e+11,5.956070e+12,5.953130e+12,22,324,10
1784666579.223291,0.2000,61.8197,1.956419e+11,5.920283e+12,5.916034e+12,32,312,9
1784666579.423291,0.2000,54.8661,1.962512e+11,9.189679e+12,9.161045e+12,212,322,9
1784666579.623291,0.2000,58.7995,1.971026e+11,5.713242e+12,5.712585e+12,5,327,9
1784666579.823291,0.2000,63.2603,1.520355e+11,1.416453e+13,1.408589e+13,570,253,7
1784666580.023292,0.2000,56.6912,2.166451e+11,6.022416e+12,6.022416e+12,0,350,10
1784666580.223291,0.2000,59.7835,1.727744e+11,9.374607e+12,9.342478e+12,264,281,8
1784666580.423292,0.2000,64.2498,1.890432e+11,5.794202e+12,5.789905e+12,33,304,9
1784666580.623291,0.2000,57.9979,2.079247e+11,7.047270e+12,7.038244e+12,79,331,10
1784666580.823292,0.2000,59.3154,6.284804e+10,2.967223e+13,2.948445e+13,1624,102,3
1784666581.023292,0.2000,59.5115,1.911865e+11,6.171494e+12,6.167716e+12,32,327,9
1784666581.223292,0.2000,56.3204,1.927133e+11,6.841353e+12,6.835199e+12,54,344,9
1784666581.423292,0.2000,57.0374,1.941813e+11,7.477333e+12,7.468471e+12,78,357,9
1784666581.623292,0.2000,56.7467,1.933959e+11,5.931562e+12,5.930864e+12,4,341,9
1784666581.823292,0.2000,57.8084,2.152138e+11,6.499346e+12,6.499107e+12,0,378,10
1784666582.023292,0.2000,58.4520,1.930582e+11,7.685997e+12,7.672258e+12,116,331,9
1784666582.223292,0.2000,54.6043,1.726423e+11,6.947742e+12,6.934658e+12,106,298,8
1784666582.423292,0.2000,58.3227,1.942693e+11,5.779538e+12,5.778055e+12,11,325,9
1784666582.623292,0.2000,57.5984,2.161827e+11,6.158689e+12,6.158560e+12,0,358,10
1784666582.823292,0.2000,58.6368,1.947611e+11,7.674089e+12,7.656885e+12,129,317,9
1784666583.023292,0.2000,55.9365,1.930069e+11,5.574047e+12,5.571883e+12,16,308,9
1784666583.223292,0.2000,58.3837,1.899961e+11,5.913911e+12,5.910388e+12,26,318,9
1784666583.423292,0.2000,58.9817,2.231173e+11,6.422693e+12,6.421632e+12,9,365,11
1784666583.623292,0.2000,59.6758,2.021073e+11,5.702078e+12,5.700514e+12,15,317,10
1784666583.823292,0.2000,61.0688,2.239467e+11,6.184013e+12,6.183400e+12,6,354,11
1784666584.023293,0.2000,59.7906,2.037808e+11,5.857057e+12,5.855870e+12,11,330,10
1784666584.223292,0.2000,59.9242,2.025110e+11,5.359816e+12,5.359402e+12,0,312,10
1784666584.423293,0.2000,58.7818,1.608358e+11,5.308708e+12,5.300651e+12,77,232,8
1784666584.623292,0.2000,56.6362,1.452088e+11,2.455489e+13,2.440992e+13,1211,217,7
1784666584.823293,0.2000,55.5550,2.295669e+11,5.915929e+12,5.915808e+12,0,344,11
1784666585.023293,0.2000,58.6867,2.087399e+11,5.229275e+12,5.229025e+12,0,304,10
1784666585.223293,0.2000,59.1393,2.078958e+11,4.972174e+12,4.972043e+12,0,289,10
1784666585.423293,0.2000,59.8420,2.056025e+11,5.022418e+12,5.020978e+12,11,281,10
1784666585.623293,0.2000,60.2762,2.058066e+11,8.067677e+12,8.043598e+12,188,281,10
1784666585.823293,0.2000,54.2210,2.045808e+11,4.799579e+12,4.797971e+12,11,268,10
1784666586.023293,0.2000,59.1581,1.825065e+11,1.272797e+13,1.266491e+13,500,240,9
1784666586.223293,0.2000,64.1712,1.822789e+11,6.965509e+12,6.944295e+12,167,238,9
1784666586.423293,0.2000,62.2171,2.160929e+11,4.984129e+12,4.980241e+12,34,256,11
