t_rel_s,measured_w,predicted_w
0.000,834.76,778.69
0.200,835.29,778.69
0.400,837.29,869.10
0.600,838.51,869.10
0.800,837.99,869.12
1.000,840.55,869.13
1.200,844.49,869.14
1.400,844.48,869.15
1.600,845.08,869.16
1.800,846.81,869.17
2.000,847.43,869.17
2.200,847.84,778.78
2.400,848.26,869.20
2.600,847.96,869.21
2.800,846.82,869.22
3.000,847.31,869.22
3.200,846.75,869.24
3.400,846.45,869.24
3.600,845.37,869.26
3.800,845.32,778.84
4.000,844.38,869.28
4.200,844.54,869.29
4.400,843.84,869.29
4.600,844.26,869.31
4.800,843.76,869.31
5.000,843.65,778.90
5.200,843.21,869.33
5.400,843.12,869.35
5.600,842.10,869.35
5.800,842.93,869.36
6.000,842.94,869.38
6.200,843.26,778.94
6.400,843.68,869.40
6.600,844.25,869.40
6.800,842.64,869.41
7.000,843.21,869.42
7.200,842.35,869.43
7.400,841.16,597.98
7.600,839.46,869.20
7.800,841.58,869.22
8.000,841.91,869.22
8.200,843.32,869.23
8.400,846.37,869.24
8.600,849.46,869.25
8.800,847.74,869.26
9.000,847.54,778.84
9.200,846.82,869.29
9.400,846.13,869.29
9.600,843.35,869.30
9.800,843.34,869.31
10.000,843.13,869.32
10.200,842.65,778.90
10.400,841.81,869.33
10.600,844.58,869.35
10.800,844.10,869.35
11.000,843.79,869.37
11.200,843.55,869.38
11.400,845.32,778.95
11.600,845.15,869.40
11.800,845.45,869.40
12.000,843.86,869.42
12.200,843.28,869.42
12.400,842.18,869.44
12.600,841.42,779.00
12.800,840.87,869.45
13.000,842.83,869.47
13.200,844.51,869.47
13.400,845.66,869.49
13.600,845.95,869.49
13.800,846.94,779.05
14.000,846.33,869.51
14.200,847.18,869.52
14.400,845.77,869.54
14.600,845.86,869.54
14.800,845.49,779.02
15.000,843.98,778.69
15.200,844.18,869.09
15.400,846.77,869.10
15.600,850.53,869.11
15.800,853.13,869.13
16.000,857.73,869.13
16.200,858.75,869.15
16.400,859.07,778.75
16.600,858.90,869.16
16.800,858.40,869.17
17.000,858.02,869.18
17.200,858.77,869.20
17.400,857.94,869.20
17.600,857.01,869.21
17.800,857.42,869.22
18.000,857.92,869.23
18.200,856.91,778.82
18.400,856.24,869.24
18.600,856.14,869.26
18.800,854.57,869.26
19.000,853.22,869.28
19.200,850.64,869.29
19.400,849.24,778.87
19.600,848.79,869.31
19.800,848.89,869.31
20.000,848.46,869.33
20.200,849.28,869.33
20.400,850.45,869.35
20.600,850.49,778.92
20.800,851.25,869.36
21.000,850.91,869.38
21.200,852.00,869.38
21.400,851.39,869.40
21.600,852.16,778.96
21.800,850.13,869.42
22.000,850.28,869.42
22.200,849.66,869.43
22.400,850.32,688.38
22.600,852.03,869.18
22.800,854.79,869.20
23.000,857.52,869.20
23.200,859.10,869.21
23.400,861.88,869.22
23.600,862.72,778.81
23.800,863.44,869.24
24.000,863.07,869.24
24.200,862.63,869.26
24.400,860.93,869.26
24.600,858.65,869.28
24.800,858.11,778.86
25.000,857.83,869.30
25.200,857.88,869.31
25.400,858.64,869.31
25.600,858.75,869.33
25.800,858.12,869.33
26.000,857.03,778.92
26.200,856.83,869.35
26.400,856.39,869.36
26.600,856.14,869.38
26.800,854.96,869.38
27.000,855.39,778.96
27.200,855.31,869.40
27.400,853.64,869.36
27.600,853.73,598.25
27.800,850.15,779.22
28.000,847.29,869.72
28.200,847.07,869.72
28.400,848.95,869.74
28.600,851.42,779.25
28.800,850.55,869.76
29.000,856.11,869.77
29.200,855.14,869.77
29.400,854.26,869.79
29.600,854.66,779.29
29.800,854.10,869.81
30.000,853.54,869.81
30.200,854.31,869.82
30.400,854.79,869.83
30.600,854.51,779.34
30.800,855.23,869.86
31.000,855.07,869.86
31.200,855.99,869.88
31.400,856.11,779.37
31.600,855.04,869.89
31.800,854.59,869.90
32.000,856.00,869.91
32.200,855.40,869.93
32.400,855.71,779.41
32.600,856.14,869.94
32.800,854.39,869.95
33.000,852.48,869.96
33.200,852.14,779.45
33.400,851.25,869.97
33.600,851.00,869.99
33.800,853.04,869.99
34.000,854.86,779.48
34.200,854.07,870.02
34.400,854.85,870.02
34.600,856.62,870.04
34.800,856.03,779.51
35.000,855.61,870.06
35.200,852.84,778.71
35.400,852.81,778.73
35.600,852.80,869.13
35.800,853.83,869.15
36.000,854.74,869.15
36.200,859.20,869.17
36.400,859.82,869.17
36.600,860.17,869.19
36.800,860.96,778.78
37.000,861.51,869.20
37.200,861.74,869.22
37.400,862.50,869.22
37.600,861.57,869.24
37.800,860.45,778.82
38.000,859.49,869.25
38.200,859.96,869.26
38.400,857.77,869.27
38.600,857.06,869.29
38.800,858.21,778.86
39.000,857.09,869.31
39.200,855.61,869.31
39.400,856.76,869.32
39.600,855.70,778.90
39.800,853.78,869.34
40.000,854.55,869.35
40.200,854.40,869.35
40.400,853.58,869.37
40.600,855.25,778.94
40.800,856.46,869.39
41.000,856.68,869.40
41.200,857.21,869.40
41.400,856.29,869.42
41.600,856.58,778.98
41.800,856.64,869.44
42.000,855.38,869.45
42.200,855.66,869.46
42.400,857.57,779.02
42.600,857.18,778.96
42.800,856.91,869.18
43.000,859.55,869.20
43.200,859.24,778.78
43.400,859.38,869.21
43.600,859.65,869.22
43.800,860.09,869.23
44.000,858.20,869.24
44.200,858.47,869.24
44.400,858.17,778.84
44.600,858.03,869.26
44.800,856.68,869.28
45.000,856.70,869.29
45.200,856.34,869.30
45.400,857.02,778.88
45.600,856.11,869.31
45.800,857.89,869.33
46.000,858.08,869.33
46.200,859.26,869.35
46.400,858.69,869.35
46.600,859.98,778.93
46.800,860.01,869.38
47.000,860.55,869.38
47.200,860.31,869.40
47.400,859.74,869.40
47.600,860.44,778.97
47.800,859.29,869.42
48.000,859.08,869.43
48.200,858.19,869.45
48.400,857.46,869.45
48.600,855.64,869.47
48.800,856.61,779.02
49.000,856.86,869.48
49.200,857.45,869.49
49.400,859.05,869.50
49.600,860.62,869.51
49.800,859.62,869.51
50.000,859.94,779.08
50.136,860.30,987.98
