t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784619806.700676,0.2000,70.9046,3.869896e+11,1.299224e+13,1.291037e+13,3.839613e+11,3.028287e+09,1.289825e+13,1.211315e+10,802,105,27,802.0,1.289825e+13
1784619806.900677,0.2000,71.3517,4.448961e+11,1.779584e+12,1.779584e+12,4.408444e+11,4.051698e+09,1.763378e+12,1.620679e+10,0,124,31,0.0,1.763378e+12
1784619807.100677,0.2000,71.4111,4.597754e+11,1.839102e+12,1.839102e+12,4.550652e+11,4.710203e+09,1.820261e+12,1.884081e+10,0,128,32,0.0,1.820261e+12
1784619807.300677,0.2000,71.5100,4.459195e+11,1.783678e+12,1.783678e+12,4.408444e+11,5.075108e+09,1.763378e+12,2.030043e+10,0,124,31,0.0,1.763378e+12
1784619807.500677,0.2000,71.6729,4.608324e+11,1.843329e+12,1.843329e+12,4.550652e+11,5.767168e+09,1.820261e+12,2.306867e+10,0,128,32,0.0,1.820261e+12
1784619807.700677,0.2000,71.8628,4.469429e+11,1.787772e+12,1.787772e+12,4.408444e+11,6.098518e+09,1.763378e+12,2.439407e+10,0,124,31,0.0,1.763378e+12
1784619807.900677,0.2000,71.4647,4.618893e+11,1.847557e+12,1.847557e+12,4.550652e+11,6.824133e+09,1.820261e+12,2.729653e+10,0,128,32,0.0,1.820261e+12
1784619808.100677,0.2000,71.4769,4.479663e+11,1.791865e+12,1.791865e+12,4.408444e+11,7.121928e+09,1.763378e+12,2.848771e+10,0,124,31,0.0,1.763378e+12
1784619808.300677,0.2000,71.2667,4.149530e+11,3.283626e+12,3.280982e+12,4.124028e+11,2.550137e+09,3.270781e+12,1.020055e+10,118,112,29,118.0,3.270781e+12
1784619808.500677,0.2000,70.7952,4.562522e+11,1.825009e+12,1.825009e+12,4.550652e+11,1.186988e+09,1.820261e+12,4.747952e+09,0,128,32,0.0,1.820261e+12
1784619808.700677,0.2000,70.5253,4.425054e+11,1.770021e+12,1.770021e+12,4.408444e+11,1.660944e+09,1.763378e+12,6.643778e+09,0,124,31,0.0,1.763378e+12
1784619808.900677,0.2000,70.3216,4.430087e+11,1.772035e+12,1.772035e+12,4.408444e+11,2.164261e+09,1.763378e+12,8.657043e+09,0,124,31,0.0,1.763378e+12
1784619809.100677,0.2000,70.0820,4.435120e+11,1.774048e+12,1.774048e+12,4.408444e+11,2.667577e+09,1.763378e+12,1.067031e+10,0,124,31,0.0,1.763378e+12
1784619809.300677,0.2000,70.0697,4.440153e+11,1.776061e+12,1.776061e+12,4.408444e+11,3.170894e+09,1.763378e+12,1.268358e+10,0,124,31,0.0,1.763378e+12
