t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1784617701.681911,0.2000,53.3971,4.525662e+11,6.510315e+11,6.509416e+11,4.524983e+11,6.789530e+07,6.504663e+11,4.752671e+08,14,32,32,14.0,6.504663e+11
1784617701.881910,0.2000,63.2339,4.809868e+11,1.218003e+12,1.217541e+12,4.807794e+11,2.073559e+08,1.216089e+12,1.451491e+09,24,62,34,24.0,1.216089e+12
1784617702.081911,0.2000,71.4385,4.105041e+11,2.720125e+12,2.717983e+12,4.100766e+11,4.275569e+08,2.714990e+12,2.992898e+09,81,111,29,81.0,2.714990e+12
1784617702.281910,0.2000,73.1275,4.249897e+11,3.798176e+12,3.795081e+12,4.242171e+11,7.725384e+08,3.789673e+12,5.407769e+09,101,167,30,101.0,3.789673e+12
1784617702.481911,0.2000,72.5500,4.536213e+11,3.800481e+12,3.797534e+12,4.524983e+11,1.123025e+09,3.789673e+12,7.861174e+09,75,193,32,75.0,3.789673e+12
1784617702.681911,0.2000,72.5057,4.537727e+11,3.318683e+12,3.317815e+12,4.524983e+11,1.274413e+09,3.308894e+12,8.920891e+09,21,213,32,21.0,3.308894e+12
1784617702.881911,0.2000,72.9376,4.683656e+11,3.278559e+12,3.278559e+12,4.666389e+11,1.726743e+09,3.266472e+12,1.208720e+10,0,231,33,0.0,3.266472e+12
1784617703.081911,0.2000,73.0537,4.405038e+11,4.812171e+12,4.808676e+12,4.383577e+11,2.146042e+09,4.793654e+12,1.502229e+10,66,273,31,66.0,4.793654e+12
1784617703.281911,0.2000,74.4881,4.546049e+11,4.371115e+12,4.370042e+12,4.524983e+11,2.106589e+09,4.355296e+12,1.474612e+10,20,288,32,20.0,4.355296e+12
1784617703.481911,0.2000,75.6151,4.687390e+11,4.655626e+12,4.652809e+12,4.666389e+11,2.100167e+09,4.638108e+12,1.470117e+10,53,275,33,53.0,4.638108e+12
1784617703.681911,0.2000,76.3206,4.687188e+11,3.706418e+12,3.705249e+12,4.666389e+11,2.079982e+09,3.690689e+12,1.455987e+10,19,242,33,19.0,3.690689e+12
1784617703.881911,0.2000,76.4674,4.691381e+11,3.750606e+12,3.750606e+12,4.666389e+11,2.499281e+09,3.733111e+12,1.749497e+10,0,264,33,0.0,3.733111e+12
1784617704.081911,0.2000,76.7733,4.690767e+11,3.241340e+12,3.241115e+12,4.666389e+11,2.437808e+09,3.224050e+12,1.706466e+10,0,228,33,0.0,3.224050e+12
1784617704.281911,0.2000,76.8585,4.682509e+11,2.529163e+12,2.528306e+12,4.666389e+11,1.612055e+09,2.517022e+12,1.128438e+10,13,165,33,13.0,2.517022e+12
1784617704.481911,0.2000,76.3249,4.541571e+11,2.756143e+12,2.754883e+12,4.524983e+11,1.658847e+09,2.743271e+12,1.161193e+10,19,175,32,19.0,2.743271e+12
1784617704.681911,0.2000,76.2414,4.675692e+11,2.057754e+12,2.056895e+12,4.666389e+11,9.303491e+08,2.050383e+12,6.512443e+09,19,126,33,19.0,2.050383e+12
1784617704.881911,0.2000,75.9459,4.817722e+11,2.893066e+12,2.891626e+12,4.807794e+11,9.927393e+08,2.884677e+12,6.949175e+09,37,167,34,37.0,2.884677e+12
1784617705.081911,0.2000,75.5239,4.538177e+11,2.724225e+12,2.724225e+12,4.524983e+11,1.319371e+09,2.714990e+12,9.235595e+09,0,192,32,0.0,2.714990e+12
1784617705.281911,0.2000,75.3803,4.681032e+11,3.009236e+12,3.008052e+12,4.666389e+11,1.464336e+09,2.997801e+12,1.025035e+10,20,192,33,20.0,2.997801e+12
1784617705.481911,0.2000,75.7444,4.680867e+11,4.127959e+12,4.125041e+12,4.666389e+11,1.447821e+09,4.114906e+12,1.013475e+10,68,223,33,68.0,4.114906e+12
1784617705.681911,0.2000,75.8145,4.681647e+11,3.730563e+12,3.729651e+12,4.666389e+11,1.525809e+09,3.718970e+12,1.068066e+10,18,245,33,18.0,3.718970e+12
1784617705.881911,0.2000,76.1420,4.541296e+11,3.178907e+12,3.178907e+12,4.524983e+11,1.631322e+09,3.167488e+12,1.141925e+10,0,224,32,0.0,3.167488e+12
1784617706.081912,0.2000,76.3405,4.542149e+11,3.746977e+12,3.745127e+12,4.524983e+11,1.716650e+09,3.733111e+12,1.201655e+10,34,230,32,34.0,3.733111e+12
1784617706.281911,0.2000,76.5724,4.545205e+11,3.181643e+12,3.181643e+12,4.524983e+11,2.022179e+09,3.167488e+12,1.415525e+10,0,224,32,0.0,3.167488e+12
1784617706.481912,0.2000,76.0408,4.546306e+11,4.233347e+12,4.228816e+12,4.524983e+11,2.132279e+09,4.213890e+12,1.492596e+10,69,229,32,69.0,4.213890e+12
1784617706.681911,0.2000,75.6435,4.542425e+11,3.281787e+12,3.278681e+12,4.524983e+11,1.744175e+09,3.266472e+12,1.220923e+10,47,184,32,47.0,3.266472e+12
1784617706.881912,0.2000,75.2367,4.684473e+11,3.223757e+12,3.222569e+12,4.666389e+11,1.808400e+09,3.209910e+12,1.265880e+10,19,208,33,19.0,3.209910e+12
1784617707.081912,0.2000,75.2124,4.397101e+11,4.129375e+12,4.124373e+12,4.383577e+11,1.352401e+09,4.114906e+12,9.466806e+09,104,187,31,104.0,4.114906e+12
1784617707.281912,0.2000,74.7236,4.539103e+11,3.320906e+12,3.318778e+12,4.524983e+11,1.412039e+09,3.308894e+12,9.884271e+09,41,193,32,41.0,3.308894e+12
1784617707.481912,0.2000,74.6488,4.537828e+11,2.443235e+12,2.441170e+12,4.524983e+11,1.284506e+09,2.432178e+12,8.991539e+09,31,141,32,31.0,2.432178e+12
