t_rel_s,measured_w,predicted_w
0.000,266.99,379.50
0.200,316.17,396.50
0.400,357.19,337.39
0.600,365.64,354.51
0.800,362.75,363.14
1.000,362.53,380.20
1.200,364.69,397.41
1.400,365.27,355.24
1.600,372.44,380.68
1.800,378.08,380.64
2.000,381.60,389.12
2.200,382.34,397.88
2.400,383.87,397.84
2.600,384.29,388.86
2.800,381.62,380.42
3.000,381.21,388.46
3.200,379.73,388.48
3.400,377.62,388.71
3.600,376.90,388.76
3.800,378.72,363.30
4.000,379.07,388.80
4.200,380.71,388.90
4.400,381.70,380.45
4.600,382.86,389.13
4.800,380.20,372.19
5.000,378.22,380.47
5.200,376.18,388.97
5.400,376.06,363.30
5.600,373.62,371.79
5.800,373.24,380.20
6.000,373.18,371.56
6.200,372.35,397.20
6.400,373.05,372.00
6.600,374.63,389.20
6.800,377.02,355.07
7.000,379.73,397.46
7.200,382.68,388.92
7.400,383.20,389.09
7.600,383.86,185.16
7.800,383.91,566.99
8.000,383.27,397.40
8.200,383.13,380.41
8.400,383.29,371.97
8.600,383.02,380.62
8.800,383.88,372.46
9.000,385.66,398.24
9.200,386.82,389.06
9.400,385.45,388.61
9.600,385.12,379.99
9.800,384.85,371.75
10.000,383.46,363.39
10.200,383.33,380.49
10.400,383.68,355.12
10.600,385.24,397.57
10.800,386.66,389.24
11.000,387.44,389.08
11.200,385.94,397.41
11.400,385.70,397.15
11.600,383.89,371.52
11.800,379.63,396.92
12.000,377.90,371.38
12.200,377.80,388.37
12.400,378.16,388.58
12.600,379.47,397.12
12.800,382.20,388.69
13.000,383.01,388.80
13.200,383.77,389.03
13.400,384.71,389.17
13.600,384.73,380.51
13.800,383.92,388.78
14.000,382.59,397.02
14.200,381.63,405.34
14.400,380.45,396.72
14.600,379.52,396.81
14.800,378.84,396.89
15.000,378.71,379.94
15.200,378.81,379.91
15.400,379.23,396.68
15.600,379.63,379.78
15.800,380.01,371.55
16.000,382.14,371.74
16.200,382.83,388.98
16.400,384.33,363.63
16.600,387.24,389.21
16.800,390.90,389.15
17.000,391.18,380.80
17.200,392.80,372.41
17.400,393.67,380.66
17.600,392.81,372.49
17.800,389.93,398.10
18.000,391.02,389.55
18.200,390.66,372.07
18.400,388.96,397.66
18.600,386.99,363.64
18.800,386.70,388.99
19.000,385.14,397.39
19.200,384.84,354.65
19.400,385.67,380.38
19.600,387.24,346.67
19.800,387.00,397.89
20.000,389.61,398.34
20.200,391.91,372.49
20.400,394.03,389.91
20.600,395.78,381.80
20.800,399.00,398.64
21.000,398.43,381.20
21.200,396.79,388.76
21.400,393.45,396.99
21.600,389.76,380.25
21.800,385.82,397.19
22.000,383.01,371.91
22.200,382.02,363.59
22.400,384.06,372.38
22.600,386.57,355.34
22.800,387.96,389.22
23.000,388.23,355.22
23.200,387.67,363.67
23.400,386.78,372.28
23.600,386.23,389.47
23.800,385.97,355.23
24.000,387.45,397.55
24.200,386.40,380.74
24.400,384.98,380.95
24.600,384.11,363.87
24.800,382.91,372.26
25.000,382.42,355.14
25.200,383.33,363.77
25.400,384.53,380.84
25.600,384.81,380.65
25.800,388.22,380.90
26.000,390.41,364.02
26.200,394.34,372.90
26.400,397.74,381.13
26.600,398.13,371.68
26.800,394.57,396.92
27.000,390.98,380.07
27.200,386.96,388.68
27.400,383.12,388.57
27.600,381.33,397.08
27.800,381.46,380.10
28.000,382.01,405.64
28.200,381.27,397.07
28.400,380.10,405.54
28.600,379.55,405.46
28.800,378.88,388.14
29.000,378.57,379.78
29.200,378.67,405.07
29.400,379.48,405.10
29.600,380.23,396.73
29.800,381.11,371.49
30.000,382.04,380.18
30.200,381.83,397.43
30.400,382.95,363.33
30.600,384.35,397.12
30.800,385.36,371.92
31.000,385.72,397.70
31.200,385.89,397.31
31.400,386.13,380.11
31.600,384.92,380.09
31.800,384.77,380.03
32.000,385.26,388.53
32.200,386.31,379.98
32.400,386.52,380.22
32.600,387.55,388.95
32.800,388.32,363.70
33.000,389.62,381.07
33.200,391.23,398.02
33.400,391.96,388.97
33.600,390.77,397.73
33.800,390.11,389.54
34.000,389.83,389.74
34.200,388.66,381.13
34.400,389.12,389.17
34.600,389.70,388.62
34.800,389.31,388.55
35.000,386.86,397.20
35.200,385.33,372.02
35.400,384.08,355.04
35.600,384.91,389.17
35.800,386.79,380.71
36.000,390.68,355.37
36.200,393.62,397.85
36.400,394.34,397.81
36.600,394.65,372.55
36.800,395.18,380.94
37.000,395.36,346.70
37.200,395.46,355.14
37.400,397.33,398.12
37.600,398.22,381.25
37.800,397.94,381.31
38.000,397.27,398.62
38.200,396.85,398.40
38.400,394.86,372.12
38.600,392.82,388.51
38.800,391.07,379.81
39.000,388.10,396.91
39.200,385.05,388.64
39.400,383.58,397.21
39.600,382.60,371.74
39.800,383.05,397.45
40.000,383.06,397.38
40.200,382.68,371.78
40.400,383.25,371.65
40.600,384.72,380.46
40.800,386.59,380.61
41.000,389.33,372.42
41.200,393.04,381.02
41.400,396.64,389.82
41.600,397.69,381.59
41.800,395.55,381.48
42.000,394.55,372.45
42.200,392.41,380.69
42.400,390.20,388.76
42.600,388.79,397.37
42.800,389.06,380.25
43.000,387.51,371.93
43.200,389.14,372.36
43.400,391.88,397.99
43.600,393.25,330.24
43.800,395.00,372.95
44.000,398.15,398.76
44.200,398.12,389.92
44.400,396.60,389.81
44.600,396.26,397.73
44.800,393.92,380.41
45.000,390.14,406.08
45.200,387.28,397.21
45.308,386.50,416.45
