t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters,prefill_tokens_computed,gemm_flops_bin_computed
1789682227.723921,0.2000,135.1039,9.004332e+10,1.354290e+14,1.344053e+14,8.532473e+10,4.718592e+09,1.343864e+14,1.887437e+10,9249,201,6,8337.0,1.214171e+14
1789682227.923921,0.2000,142.0233,3.685870e+11,8.254453e+13,8.207777e+13,3.270781e+11,4.150893e+10,8.191174e+13,1.660357e+11,4289,1471,23,4289.0,8.191174e+13
1789682228.123921,0.2000,140.6363,4.683486e+11,2.661756e+13,2.661756e+13,4.124028e+11,5.594572e+10,2.639378e+13,2.237829e+11,0,1856,29,0.0,2.639378e+13
1789682228.323921,0.2000,138.6642,4.587835e+11,2.572606e+13,2.572606e+13,3.981821e+11,6.060140e+10,2.548365e+13,2.424056e+11,0,1792,28,0.0,2.548365e+13
1789682228.523921,0.2000,137.1444,4.466703e+11,2.527019e+13,2.526520e+13,3.839613e+11,6.270904e+10,2.501437e+13,2.508362e+11,33,1726,27,33.0,2.501437e+13
1789682228.723921,0.2000,135.7835,4.860758e+11,2.668847e+13,2.668847e+13,4.124028e+11,7.367295e+10,2.639378e+13,2.946918e+11,0,1856,29,0.0,2.639378e+13
1789682228.923922,0.2000,127.3014,4.756341e+11,2.658534e+13,2.657560e+13,3.981821e+11,7.745202e+10,2.626579e+13,3.098081e+11,56,1791,28,56.0,2.626579e+13
1789682229.123921,0.2000,127.2751,4.993361e+11,2.674151e+13,2.674151e+13,4.124028e+11,8.693324e+10,2.639378e+13,3.477330e+11,0,1856,29,0.0,2.639378e+13
1789682229.323922,0.2000,128.1492,4.887077e+11,2.584575e+13,2.584575e+13,3.981821e+11,9.052566e+10,2.548365e+13,3.621027e+11,0,1792,28,0.0,2.548365e+13
1789682229.523921,0.2000,129.1676,4.951649e+11,2.587158e+13,2.587158e+13,3.981821e+11,9.698279e+10,2.548365e+13,3.879312e+11,0,1792,28,0.0,2.548365e+13
1789682229.723922,0.2000,131.7021,1.291133e+11,9.264433e+13,9.194190e+13,1.137663e+11,1.534696e+10,9.188051e+13,6.138783e+10,6088,373,8,5992.0,9.051531e+13
1789682229.923922,0.2000,142.7425,2.622468e+11,1.479328e+14,1.467694e+14,2.275326e+11,3.471416e+10,1.466305e+14,1.388566e+11,9307,1004,16,9307.0,1.466305e+14
1789682230.123922,0.2000,147.0517,4.085630e+11,2.407104e+13,2.406043e+13,3.555197e+11,5.304327e+10,2.384826e+13,2.121731e+11,79,1598,25,79.0,2.384826e+13
1789682230.323922,0.2000,145.7502,4.768546e+11,2.665159e+13,2.665159e+13,4.124028e+11,6.445177e+10,2.639378e+13,2.578071e+11,0,1856,29,0.0,2.639378e+13
1789682230.523922,0.2000,145.5941,4.661633e+11,2.651791e+13,2.650928e+13,3.981821e+11,6.798128e+10,2.623735e+13,2.719251e+11,55,1790,28,55.0,2.623735e+13
1789682230.723922,0.2000,143.6316,4.886050e+11,2.669859e+13,2.669859e+13,4.124028e+11,7.620212e+10,2.639378e+13,3.048085e+11,0,1856,29,0.0,2.639378e+13
1789682230.923922,0.2000,133.0709,4.603689e+11,2.536941e+13,2.536266e+13,3.839613e+11,7.640764e+10,2.505703e+13,3.056305e+11,36,1726,27,36.0,2.505703e+13
