t_rel_s,measured_w,predicted_w
0.000,766.83,625.81
0.200,766.09,770.14
0.400,764.23,818.59
0.600,764.60,867.18
0.800,767.28,819.59
1.000,773.49,819.99
1.200,778.68,868.65
1.400,783.11,820.88
1.600,784.87,821.38
1.800,783.96,821.81
2.000,783.13,822.21
2.200,782.17,822.64
2.400,779.63,823.15
2.600,776.72,823.57
2.800,777.27,775.29
3.000,774.19,824.05
3.200,773.55,824.46
3.400,768.61,678.51
3.600,767.73,824.46
3.800,767.74,824.91
4.000,771.77,776.65
4.200,768.09,725.18
4.400,774.65,722.87
4.600,775.56,771.07
4.800,775.44,723.19
5.000,774.60,771.64
5.200,778.38,820.23
5.400,776.83,820.65
5.600,777.77,821.13
5.800,779.54,724.74
6.000,780.50,773.05
6.200,780.37,821.72
6.400,781.68,822.19
6.600,781.28,822.63
6.800,780.53,823.06
7.000,779.46,871.96
7.200,778.28,677.77
7.400,775.92,774.74
7.600,776.44,774.84
7.800,774.23,823.31
8.000,773.46,823.77
8.200,775.19,824.20
8.400,777.21,775.71
8.600,777.18,724.31
8.800,779.48,772.60
9.000,779.57,724.36
9.200,778.71,772.58
9.400,779.24,821.32
9.600,778.53,821.74
9.800,779.13,822.17
10.000,777.94,676.60
10.200,777.02,579.54
10.400,775.95,772.29
10.600,776.20,772.33
10.800,776.31,772.68
11.000,776.55,772.68
11.200,777.97,821.32
11.400,778.17,773.34
11.600,776.08,724.97
11.800,775.15,773.37
12.000,776.43,822.02
12.200,777.21,822.48
12.400,776.49,677.09
12.600,776.27,822.33
12.800,777.02,725.33
13.000,773.87,725.23
13.200,773.35,773.47
13.400,775.25,724.89
13.600,778.58,627.96
13.800,780.49,821.37
14.000,785.20,821.82
14.200,786.62,822.23
14.400,786.42,773.91
14.600,787.68,724.71
14.800,788.30,773.34
15.000,787.43,773.46
15.200,787.30,773.43
15.400,787.93,822.19
15.600,787.42,822.61
15.800,785.05,725.53
16.000,784.74,773.94
16.200,785.88,822.33
16.400,785.64,822.78
16.600,785.01,725.92
16.800,786.74,773.69
17.000,787.12,773.75
17.200,785.45,773.62
17.400,784.76,773.42
17.600,784.46,821.88
17.800,782.80,580.00
18.000,782.34,772.68
18.200,783.52,821.38
18.400,783.57,821.81
18.600,783.99,822.27
18.800,784.74,725.15
19.000,785.97,724.79
19.200,786.84,821.33
19.400,786.65,773.24
19.600,786.58,773.22
19.800,786.45,724.64
20.000,786.78,821.31
20.200,786.61,773.27
20.400,786.94,773.24
20.600,788.35,821.84
20.800,788.98,773.54
21.000,789.58,773.81
21.200,788.90,822.50
21.400,788.64,773.97
21.600,788.57,774.32
21.800,789.07,774.20
22.000,789.31,822.89
22.200,789.58,628.09
22.400,790.09,773.01
22.600,789.36,821.70
22.800,788.71,822.15
23.000,788.16,773.80
23.200,788.98,773.47
23.400,789.04,773.33
23.600,790.06,773.64
23.800,791.18,773.36
24.000,791.87,773.16
24.200,792.23,773.12
24.400,792.41,821.84
24.600,791.58,773.75
24.800,790.62,822.15
25.000,789.71,773.92
25.200,789.12,822.45
25.400,788.04,725.52
25.600,787.59,822.70
25.800,788.13,823.14
26.000,788.64,774.77
26.200,788.66,823.41
26.400,789.84,677.42
26.600,790.17,628.25
26.800,790.36,821.63
27.000,790.69,822.09
27.200,789.75,822.44
27.400,787.72,676.90
27.600,788.91,773.58
27.800,789.02,773.69
28.000,789.34,724.92
28.200,791.43,724.73
28.400,794.02,724.30
28.600,794.69,772.80
28.800,794.34,821.54
29.000,793.91,724.80
29.200,793.67,821.70
29.400,793.14,773.37
29.600,791.84,773.55
29.800,791.83,822.22
30.000,791.94,822.65
30.200,792.06,823.05
30.400,792.54,677.50
30.600,791.01,774.21
30.800,789.76,724.90
31.000,790.28,724.72
31.200,789.84,821.69
31.400,788.46,822.13
31.600,789.86,773.60
31.800,792.25,773.30
32.000,791.48,773.17
32.200,790.46,821.88
32.400,790.70,773.41
32.600,790.16,724.64
32.800,789.17,821.45
33.000,789.28,821.89
33.200,790.28,628.43
33.400,791.67,821.34
33.600,792.09,773.40
33.800,791.93,822.11
34.000,792.18,822.53
34.200,791.75,822.99
34.400,791.29,823.42
34.600,790.50,775.01
34.800,789.34,726.21
35.000,789.79,725.63
35.200,789.94,676.82
35.400,790.82,676.37
35.600,792.15,724.87
35.800,793.53,773.37
36.000,793.11,676.23
36.200,792.68,724.32
36.400,792.74,772.63
36.600,792.02,772.70
36.800,791.50,772.62
37.000,791.02,821.03
37.200,790.37,821.47
37.400,789.76,773.24
37.600,790.44,724.63
37.800,792.35,821.63
38.000,792.58,822.07
38.200,792.35,822.49
38.400,792.05,822.94
38.600,791.64,774.76
38.800,790.90,823.51
39.000,791.16,775.24
39.200,793.44,774.92
39.400,794.03,774.79
39.600,792.67,774.57
39.800,791.94,725.80
40.000,793.03,822.57
40.200,792.50,725.59
40.400,791.75,822.17
40.600,789.52,579.62
40.800,791.27,772.65
41.000,792.45,820.86
41.200,793.88,724.54
41.400,795.46,821.48
41.600,798.61,773.28
41.800,797.40,773.41
