t_rel_s,measured_w,predicted_w
0.000,888.43,536.38
0.200,884.79,936.54
0.400,881.13,936.71
0.600,882.20,836.79
0.800,878.46,937.01
1.000,885.62,937.24
1.200,888.38,937.35
1.400,894.18,937.61
1.600,894.60,937.72
1.800,899.47,937.93
2.000,902.31,837.84
2.200,904.19,938.22
2.400,900.77,938.45
2.600,901.45,938.56
2.800,903.14,938.82
3.000,901.31,938.93
3.200,899.09,939.14
3.400,900.65,939.31
3.600,900.80,939.47
3.800,899.52,839.20
4.000,899.01,939.77
4.200,898.97,940.03
4.400,899.67,940.14
4.600,898.58,940.35
4.800,899.30,940.52
5.000,897.87,840.04
5.200,897.75,940.88
5.400,897.02,940.98
5.600,897.94,941.24
5.800,897.56,941.35
6.000,899.28,840.80
6.200,899.61,941.71
6.400,899.34,941.85
6.600,900.08,942.09
6.800,899.12,942.19
7.000,898.79,841.56
7.200,899.01,942.55
7.400,897.39,739.84
7.600,891.10,736.85
7.800,879.02,937.20
8.000,877.17,837.21
8.200,876.70,836.99
8.400,879.20,937.28
8.600,885.27,937.48
8.800,901.42,937.63
9.000,907.00,937.84
9.200,910.95,937.98
9.400,912.45,938.18
9.600,911.22,737.68
9.800,911.76,938.42
10.000,912.85,938.61
10.200,912.15,938.76
10.400,910.55,938.97
10.600,911.90,939.11
10.800,910.50,939.32
11.000,908.71,839.02
11.200,908.64,939.63
11.400,907.60,839.14
11.600,903.83,939.75
11.800,903.81,839.44
12.000,904.44,839.35
12.200,903.70,940.03
12.400,904.12,940.18
12.600,907.40,839.77
12.800,909.12,839.71
13.000,909.52,839.56
13.200,910.13,940.28
13.400,909.37,839.83
13.600,910.70,940.60
13.800,909.97,940.76
14.000,908.38,940.94
14.200,909.37,941.13
14.400,910.98,840.56
14.600,910.64,941.47
14.800,909.75,941.61
15.000,907.25,839.71
15.200,909.75,837.72
15.400,904.47,837.81
15.600,904.23,938.20
15.800,903.23,837.77
16.000,902.94,938.18
16.200,900.37,938.37
16.400,904.70,838.20
16.600,905.63,938.69
16.800,908.87,938.85
17.000,913.36,939.05
17.200,912.32,838.40
17.400,912.28,838.53
17.600,910.77,939.08
17.800,911.06,939.25
18.000,908.89,939.42
18.200,910.92,939.60
