t_rel_s,measured_w,predicted_w
0.000,332.26,334.68
0.200,359.62,375.46
0.400,361.01,367.97
0.600,362.57,376.64
0.800,363.72,350.94
1.000,365.19,367.33
1.200,364.65,367.89
1.400,363.98,368.46
1.600,363.92,351.22
1.800,363.62,375.31
2.000,362.46,367.82
2.200,362.63,368.38
2.400,363.80,351.46
2.600,365.39,375.23
2.800,364.86,367.75
3.000,364.29,368.32
3.200,364.48,343.65
3.400,365.79,375.14
3.600,364.09,375.74
3.800,365.24,368.24
4.000,366.91,351.92
4.200,368.44,367.02
4.400,366.36,367.58
4.600,366.95,368.15
4.800,366.06,344.16
5.000,365.18,358.85
5.200,362.88,359.39
5.400,360.11,368.01
5.600,358.73,368.57
5.800,357.59,350.88
6.000,356.71,359.28
6.200,357.87,367.89
6.400,360.10,360.35
6.600,360.42,343.23
6.800,358.43,367.20
7.000,357.30,359.69
7.200,356.58,368.32
7.400,357.64,351.69
7.600,359.88,359.03
7.800,361.33,375.72
8.000,363.07,368.22
8.200,364.39,360.02
8.400,365.30,358.96
8.600,364.16,375.64
8.800,366.29,368.15
9.000,365.56,352.20
9.200,366.23,374.98
9.400,366.40,367.51
9.600,366.10,368.07
9.800,364.76,368.51
10.000,366.80,350.79
10.200,366.42,367.42
10.400,364.44,367.99
10.600,363.50,368.55
10.800,365.05,350.94
11.000,365.07,367.33
11.200,364.92,375.98
11.400,366.09,368.48
11.600,368.49,238.52
11.800,369.72,487.97
12.000,368.84,375.93
12.200,367.96,360.31
12.400,367.52,351.39
12.600,367.59,367.19
12.800,365.34,367.75
13.000,364.88,376.42
13.200,365.22,351.64
13.400,365.49,367.11
13.600,364.53,367.68
13.800,364.37,360.14
14.000,360.55,343.93
14.200,357.71,358.92
14.400,356.14,359.45
14.600,355.66,368.07
14.800,356.14,368.51
15.000,360.04,350.79
15.200,362.87,359.35
15.400,363.96,367.97
15.600,364.47,368.53
15.800,364.40,342.94
16.000,364.35,367.29
16.200,364.70,359.77
16.400,364.19,368.40
16.600,364.04,343.35
16.800,363.72,367.17
17.000,362.26,367.73
17.200,361.36,360.20
17.400,361.02,343.76
17.600,360.29,367.04
17.800,360.61,359.52
18.000,360.04,360.05
18.200,359.90,352.26
18.400,362.10,358.85
18.600,363.24,367.46
18.800,363.26,368.03
19.000,364.81,368.59
19.200,367.04,342.77
19.400,365.68,367.35
19.600,365.00,367.91
19.800,364.46,360.37
20.000,363.62,343.17
20.200,362.74,367.22
20.400,363.03,367.78
20.600,363.87,368.35
20.800,364.65,343.54
21.000,364.70,367.11
21.200,364.18,359.60
21.400,361.18,360.12
21.600,359.69,343.99
21.800,359.23,366.96
22.000,360.36,367.53
22.200,360.25,368.09
22.400,362.23,360.41
22.600,363.92,350.79
22.800,365.03,367.42
23.000,364.44,367.99
23.200,364.45,368.55
23.400,365.96,342.89
23.600,366.01,367.31
23.800,364.55,375.96
24.000,364.73,368.46
24.200,364.76,351.22
24.400,366.11,367.23
24.600,364.85,367.80
24.800,365.58,368.36
25.000,366.00,351.52
25.200,367.71,367.15
25.400,366.04,367.71
25.600,365.67,376.38
25.800,366.06,351.75
26.000,366.19,367.07
26.200,365.18,367.64
26.400,365.93,376.30
26.600,367.19,351.98
26.800,367.26,375.06
27.000,366.90,367.58
27.200,366.61,360.05
27.400,365.60,352.26
27.600,365.90,374.97
27.800,366.82,375.57
28.000,367.21,368.07
28.200,368.25,368.51
28.400,370.57,358.84
28.600,370.15,367.44
28.800,368.66,368.01
29.000,367.86,368.57
29.200,367.70,350.88
29.400,367.49,375.42
29.600,367.26,367.93
29.800,368.77,376.61
30.000,368.80,351.05
30.200,369.75,375.36
30.400,368.67,367.87
30.600,368.26,368.44
30.800,367.05,351.28
31.000,367.74,367.22
31.200,366.95,375.87
31.400,367.44,368.36
31.600,367.56,351.52
31.800,368.29,375.21
32.000,368.09,367.73
32.200,369.06,376.40
32.400,368.37,343.65
32.600,368.66,367.07
32.800,367.26,367.64
33.000,366.98,376.30
33.200,366.56,351.98
33.400,366.48,375.06
33.600,365.99,367.58
33.800,367.34,376.25
34.000,367.56,352.15
34.200,367.67,366.94
34.400,368.41,367.51
34.600,368.06,368.07
34.800,366.59,368.51
35.000,367.58,358.84
35.200,368.13,375.51
35.400,367.44,376.12
35.600,368.34,368.61
35.800,370.44,350.77
36.000,369.81,367.38
36.200,368.24,367.95
36.400,367.36,368.52
36.600,366.56,351.05
36.800,365.53,367.29
37.000,364.84,375.95
37.200,365.65,368.44
37.400,366.49,359.33
37.600,367.84,367.23
37.800,367.31,375.89
38.000,367.17,368.38
38.200,367.14,351.46
38.400,368.12,367.17
38.600,367.33,375.81
38.800,368.01,368.32
39.000,368.84,351.69
39.200,369.69,375.15
39.400,368.92,367.68
39.600,368.06,368.24
39.800,366.29,343.88
40.000,363.95,367.00
40.200,362.80,375.64
40.400,363.45,368.15
40.600,364.42,352.20
40.800,365.75,374.98
41.000,367.81,367.51
41.200,368.33,376.17
41.400,368.23,360.41
41.600,368.39,366.89
41.800,367.49,367.46
42.000,367.47,376.12
42.200,367.38,376.71
42.400,368.21,350.72
42.600,368.50,375.47
42.800,369.27,367.99
43.000,369.95,376.66
43.200,370.16,342.83
43.400,369.74,375.40
43.600,369.23,376.00
43.800,368.23,368.50
44.000,367.48,343.06
44.200,366.93,375.32
44.400,366.51,375.93
44.600,367.03,368.42
44.800,367.47,351.33
45.000,370.01,375.27
45.200,369.63,375.87
45.400,369.34,368.36
45.545,369.42,369.87
