t_wall,power_w,sm_mhz,mem_mhz,gpu_util,mem_util,temp_c,power_inst_w
1790282233.693812,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.704056,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.713875,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.723873,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.733891,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.743897,66.453,1695,7601,0.0,0.0,36.0,61.842
1790282233.753902,66.491,1695,7601,0.0,0.0,36.0,62.120
1790282233.763892,66.491,1695,7601,0.0,0.0,36.0,62.120
1790282233.773893,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.783888,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.793877,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.803876,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.813875,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.823875,66.491,1695,7601,0.0,0.0,37.0,62.120
1790282233.833875,66.491,255,7601,0.0,0.0,37.0,62.120
1790282233.843874,66.491,255,7601,0.0,0.0,37.0,62.120
1790282233.853885,72.226,255,7601,0.0,0.0,37.0,124.676
1790282233.863896,72.226,255,7601,0.0,0.0,37.0,124.676
1790282233.873884,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.883890,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.893882,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.903888,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.913885,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.923887,72.226,255,7601,57.0,23.0,37.0,124.676
1790282233.933885,72.226,405,7601,57.0,23.0,37.0,124.676
1790282233.943889,72.226,405,7601,57.0,23.0,37.0,124.676
1790282233.953875,75.322,405,7601,57.0,23.0,37.0,95.785
1790282233.963886,75.322,405,7601,57.0,23.0,37.0,95.785
1790282233.973887,75.322,405,7601,57.0,23.0,37.0,95.785
1790282233.983880,75.322,405,7601,57.0,23.0,37.0,95.785
1790282233.993885,75.322,405,7601,57.0,23.0,37.0,95.785
1790282234.003888,75.322,405,7601,57.0,23.0,37.0,95.785
1790282234.013878,75.322,405,7601,57.0,23.0,36.0,95.785
1790282234.023888,75.322,405,7601,57.0,23.0,36.0,95.785
1790282234.033887,75.322,435,7601,57.0,23.0,36.0,95.785
1790282234.043883,75.322,435,7601,57.0,23.0,37.0,95.785
1790282234.053886,78.697,435,7601,57.0,23.0,37.0,100.195
1790282234.063886,78.697,435,7601,57.0,23.0,37.0,100.195
1790282234.073889,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.083888,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.093884,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.103889,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.113889,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.123885,78.697,435,7601,97.0,39.0,37.0,100.195
1790282234.133888,78.697,390,7601,97.0,39.0,37.0,100.195
1790282234.143888,78.697,390,7601,97.0,39.0,37.0,100.195
1790282234.153879,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.163889,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.173887,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.183879,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.193884,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.203891,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.213881,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.223887,82.220,390,7601,97.0,39.0,37.0,100.454
1790282234.233888,82.220,435,7601,97.0,39.0,37.0,100.454
1790282234.243879,82.220,435,7601,97.0,39.0,37.0,100.454
1790282234.253883,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.263888,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.273879,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.283887,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.293882,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.303887,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.313890,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.323885,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.333888,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.343889,81.333,435,7601,97.0,39.0,37.0,100.017
1790282234.353879,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.363880,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.373872,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.383880,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.393883,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.403887,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.413879,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.423885,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.433887,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.443878,84.606,435,7601,97.0,39.0,37.0,100.265
1790282234.453882,84.606,435,7601,97.0,39.0,37.0,100.236
1790282234.463886,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.473878,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.483887,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.493880,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.503878,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.513886,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.523882,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.533876,88.103,435,7601,97.0,39.0,37.0,100.236
1790282234.543886,88.103,405,7601,97.0,39.0,37.0,100.236
1790282234.553879,88.103,405,7601,97.0,39.0,37.0,100.792
1790282234.563879,91.656,405,7601,97.0,39.0,37.0,100.792
1790282234.573874,91.656,405,7601,97.0,39.0,37.0,100.792
1790282234.583882,91.656,405,7601,97.0,39.0,36.0,100.792
1790282234.593886,91.656,405,7601,97.0,39.0,36.0,100.792
1790282234.603884,91.656,405,7601,97.0,39.0,36.0,100.792
1790282234.613878,91.656,405,7601,97.0,39.0,37.0,100.792
1790282234.623884,91.656,405,7601,97.0,39.0,37.0,100.792
1790282234.633882,91.656,405,7601,97.0,39.0,37.0,100.792
1790282234.643888,91.656,1065,7601,97.0,39.0,37.0,100.792
1790282234.653879,91.656,1065,7601,97.0,39.0,37.0,100.792
1790282234.663876,94.069,1065,7601,97.0,39.0,37.0,88.318
1790282234.673874,94.069,1065,7601,97.0,39.0,37.0,88.318
1790282234.683886,94.069,1065,7601,98.0,27.0,37.0,88.318
1790282234.693880,94.069,1065,7601,98.0,27.0,37.0,88.318
1790282234.703875,94.069,1065,7601,98.0,27.0,37.0,88.318
