t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,weight_bytes_bin,kv_bytes_bin,gemm_flops_bin,attn_flops_bin,prefill_tokens,decode_tokens,n_iters
1789681294.131710,0.2000,111.0146,4.950118e+11,7.927840e+11,7.925143e+11,4.949200e+11,9.175040e+07,7.918720e+11,6.422528e+08,21,35,35
1789681294.331709,0.2000,112.4913,5.233736e+11,5.244086e+11,5.244086e+11,5.232012e+11,1.724908e+08,5.232012e+11,1.207435e+09,0,37,37
1789681294.531710,0.2000,112.4314,5.234516e+11,5.249545e+11,5.249545e+11,5.232012e+11,2.504786e+08,5.232012e+11,1.753350e+09,0,37,37
1789681294.731709,0.2000,112.1502,5.093817e+11,5.113085e+11,5.113085e+11,5.090606e+11,3.211264e+08,5.090606e+11,2.247885e+09,0,36,36
1789681294.931710,0.2000,111.8719,5.236076e+11,5.260463e+11,5.260463e+11,5.232012e+11,4.064543e+08,5.232012e+11,2.845180e+09,0,37,37
1789681295.131710,0.2000,111.7303,5.095303e+11,5.123489e+11,5.123489e+11,5.090606e+11,4.697620e+08,5.090606e+11,3.288334e+09,0,36,36
1789681295.331710,0.2000,111.6564,5.096056e+11,5.128756e+11,5.128756e+11,5.090606e+11,5.449974e+08,5.090606e+11,3.814982e+09,0,36,36
1789681295.531710,0.2000,111.2209,5.093166e+11,1.957821e+12,1.953191e+12,5.090606e+11,2.559836e+08,1.951399e+12,1.791885e+09,103,35,36
1789681295.731710,0.2000,110.8038,5.235434e+11,5.255968e+11,5.255968e+11,5.232012e+11,3.422290e+08,5.232012e+11,2.395603e+09,0,37,37
1789681295.931710,0.2000,111.0224,5.094680e+11,5.119122e+11,5.119122e+11,5.090606e+11,4.073718e+08,5.090606e+11,2.851602e+09,0,36,36
1789681296.131710,0.2000,111.1994,5.095450e+11,5.124517e+11,5.124517e+11,5.090606e+11,4.844421e+08,5.090606e+11,3.391095e+09,0,36,36
1789681296.331710,0.2000,111.5727,5.237755e+11,5.272217e+11,5.272217e+11,5.232012e+11,5.743575e+08,5.232012e+11,4.020503e+09,0,37,37
1789681296.531710,0.2000,112.0507,5.096937e+11,5.134921e+11,5.134921e+11,5.090606e+11,6.330778e+08,5.090606e+11,4.431544e+09,0,36,36
1789681296.731710,0.2000,112.4083,5.097680e+11,5.140123e+11,5.140123e+11,5.090606e+11,7.073956e+08,5.090606e+11,4.951769e+09,0,36,36
1789681296.931710,0.2000,112.0936,5.233645e+11,8.215790e+11,8.212964e+11,5.232012e+11,1.633157e+08,8.201532e+11,1.143210e+09,22,36,37
1789681297.131710,0.2000,111.9164,5.233681e+11,5.243701e+11,5.243701e+11,5.232012e+11,1.669857e+08,5.232012e+11,1.168900e+09,0,37,37
1789681297.331710,0.2000,111.6440,5.092973e+11,5.107176e+11,5.107176e+11,5.090606e+11,2.367160e+08,5.090606e+11,1.657012e+09,0,36,36
1789681297.531710,0.2000,111.7516,5.235223e+11,5.254490e+11,5.254490e+11,5.232012e+11,3.211264e+08,5.232012e+11,2.247885e+09,0,37,37
1789681297.731710,0.2000,111.6578,5.094496e+11,5.117837e+11,5.117837e+11,5.090606e+11,3.890217e+08,5.090606e+11,2.723152e+09,0,36,36
1789681297.931710,0.2000,111.8322,5.236773e+11,5.265344e+11,5.265344e+11,5.232012e+11,4.761846e+08,5.232012e+11,3.333292e+09,0,37,37
1789681298.131711,0.2000,111.8631,5.095982e+11,5.128242e+11,5.128242e+11,5.090606e+11,5.376573e+08,5.090606e+11,3.763601e+09,0,36,36
1789681298.331710,0.2000,111.7207,4.951742e+11,1.716141e+12,1.712788e+12,4.949200e+11,2.541486e+08,1.711009e+12,1.779040e+09,87,34,35
1789681298.531711,0.2000,111.3038,5.235003e+11,5.252949e+11,5.252949e+11,5.232012e+11,2.991063e+08,5.232012e+11,2.093744e+09,0,37,37
1789681298.731710,0.2000,111.1010,5.235773e+11,5.258344e+11,5.258344e+11,5.232012e+11,3.761766e+08,5.232012e+11,2.633236e+09,0,37,37
1789681298.931711,0.2000,111.2544,4.953476e+11,4.979129e+11,4.979129e+11,4.949200e+11,4.275569e+08,4.949200e+11,2.992898e+09,0,35,35
1789681299.131711,0.2000,111.2160,5.237315e+11,5.269134e+11,5.269134e+11,5.232012e+11,5.303173e+08,5.232012e+11,3.712221e+09,0,37,37
1789681299.331711,0.2000,111.3568,4.246686e+11,4.132365e+11,4.132365e+11,4.242171e+11,4.514120e+08,4.100766e+11,3.159884e+09,0,29,30
1789681299.531711,0.2000,108.5026,4.250392e+11,6.963004e+12,6.878072e+12,4.242171e+11,8.220836e+08,6.872318e+12,5.754585e+09,456,30,30
1789681299.731711,0.2000,108.2095,5.101157e+11,5.164465e+11,5.164465e+11,5.090606e+11,1.055130e+09,5.090606e+11,7.385907e+09,0,36,36
1789681299.931711,0.2000,108.0189,5.095395e+11,1.177945e+12,1.177020e+12,5.090606e+11,4.789371e+08,1.173667e+12,3.352560e+09,48,35,36
1789681300.131711,0.2000,108.1790,5.234021e+11,5.246077e+11,5.246077e+11,5.232012e+11,2.009334e+08,5.232012e+11,1.406534e+09,0,37,37
1789681300.331711,0.2000,108.4351,5.093303e+11,5.109488e+11,5.109488e+11,5.090606e+11,2.697462e+08,5.090606e+11,1.888223e+09,0,36,36
