t_mid,dt_s,energy_bin_j,bytes_bin,flops_bin,flops_bin_v1,prefill_tokens,decode_tokens,n_iters
1784662920.859975,0.2000,59.7353,2.125398e+11,7.699373e+12,7.695490e+12,320,224,15
1784662921.059975,0.2000,59.4305,2.411384e+11,4.814267e+12,4.813035e+12,69,271,17
1784662921.259975,0.2000,59.8350,2.414109e+11,3.853384e+12,3.853384e+12,0,272,17
1784662921.459975,0.2000,58.8454,2.274272e+11,4.280164e+12,4.278699e+12,47,255,16
1784662921.659976,0.2000,59.8608,2.418458e+11,4.111697e+12,4.110958e+12,19,271,17
1784662921.859975,0.2000,60.1354,2.420412e+11,4.056421e+12,4.055764e+12,15,271,17
1784662922.059976,0.2000,59.3604,2.279630e+11,4.015096e+12,4.013779e+12,28,255,16
1784662922.259975,0.2000,62.3683,2.281741e+11,4.485107e+12,4.481895e+12,61,255,16
1784662922.459976,0.2000,59.5209,2.282952e+11,3.946722e+12,3.945401e+12,23,255,16
1784662922.659976,0.2000,61.1745,2.426073e+11,5.608855e+12,5.601049e+12,128,267,17
1784662922.859976,0.2000,60.0305,2.285227e+11,3.494560e+12,3.494496e+12,0,246,16
1784662923.059976,0.2000,58.8571,2.287769e+11,4.163332e+12,4.160882e+12,37,256,16
1784662923.259976,0.2000,60.6894,2.288484e+11,3.865677e+12,3.864431e+12,17,255,16
1784662923.459976,0.2000,60.2258,2.288961e+11,4.292510e+12,4.288982e+12,48,254,16
1784662923.659976,0.2000,58.2085,2.431202e+11,4.675437e+12,4.671362e+12,58,271,17
1784662923.859976,0.2000,58.9185,2.142739e+11,6.160225e+12,6.152165e+12,201,233,15
1784662924.059976,0.2000,63.5164,2.277988e+11,3.630834e+12,3.630834e+12,0,256,16
1784662924.259976,0.2000,60.0722,2.422926e+11,3.859556e+12,3.859556e+12,0,272,17
1784662924.459976,0.2000,59.7941,2.282062e+11,4.158957e+12,4.156887e+12,39,254,16
1784662924.659976,0.2000,60.3564,2.281447e+11,3.633306e+12,3.633255e+12,0,256,16
1784662924.859976,0.2000,59.9220,2.423064e+11,4.498306e+12,4.495978e+12,47,270,17
1784662925.059976,0.2000,57.4865,2.280181e+11,4.569018e+12,4.565647e+12,68,254,16
1784662925.259976,0.2000,61.2876,2.280924e+11,3.888393e+12,3.887419e+12,19,255,16
1784662925.459976,0.2000,59.1795,2.280383e+11,4.285488e+12,4.282977e+12,49,253,16
1784662925.659976,0.2000,59.4218,2.280860e+11,3.632844e+12,3.632844e+12,0,256,16
1784662925.859976,0.2000,61.5560,2.282053e+11,4.939794e+12,4.934612e+12,95,253,16
1784662926.059977,0.2000,59.3495,2.425147e+11,4.471632e+12,4.469155e+12,44,271,17
1784662926.259976,0.2000,58.2344,2.284310e+11,3.621181e+12,3.621119e+12,0,255,16
1784662926.459977,0.2000,60.3081,2.285374e+11,4.502535e+12,4.498579e+12,62,255,16
1784662926.659976,0.2000,58.8092,2.284190e+11,4.686519e+12,4.681578e+12,78,252,16
1784662926.859977,0.2000,59.2398,2.426550e+11,4.160348e+12,4.159045e+12,22,271,17
1784662927.059977,0.2000,59.0390,2.281621e+11,5.080542e+12,5.075716e+12,106,252,16
1784662927.259977,0.2000,59.5128,2.278796e+11,3.631448e+12,3.631399e+12,0,256,16
1784662927.459977,0.2000,59.2535,2.280374e+11,5.151159e+12,5.145545e+12,110,253,16
1784662927.659977,0.2000,57.5097,2.280924e+11,3.860014e+12,3.859138e+12,17,255,16
1784662927.859977,0.2000,59.7428,2.281777e+11,3.633486e+12,3.633486e+12,0,256,16
1784662928.059977,0.2000,59.5784,2.426037e+11,4.145747e+12,4.144544e+12,21,271,17
1784662928.259977,0.2000,60.2396,2.282704e+11,4.301573e+12,4.298742e+12,49,254,16
1784662928.459977,0.2000,58.5221,2.282126e+11,4.159150e+12,4.156932e+12,39,254,16
1784662928.659977,0.2000,61.2611,2.280621e+11,4.881812e+12,4.877048e+12,91,253,16
1784662928.859977,0.2000,59.0504,2.282181e+11,3.633769e+12,3.633769e+12,0,256,16
1784662929.059977,0.2000,59.6396,2.422128e+11,5.632936e+12,5.626569e+12,131,266,17
